,134,156,178,179,200,201,223,224,245,246,267,268,290,291,312,313,335,1192,1193,1215,1237,1238,1259,1260,1282,1304,1305,1326,1327,1349,1371,1372,1394,1283,1350,269,1216,157,202,1328,1261,247,336,1395,314,1306,180,1373,1239,1194,292,225,135,1284,1351,270,1217,203,158,1329,1262,248,337,1396,315,1307,1374,181,293,1240,226,1195,136,1285,1352,271,1218,204,1330,159,1263,338,1419,249,1397,316,1308,1375,294,182,1241,227,1353,1286,1196,137,272
0,-51.291577339016655,-48.88353046220175,-48.707883898399444,-50.20771974014593,-51.076494125847994,-45.82681785165258,-42.998416726136455,-51.10959078604659,-47.5092605557594,-46.859198253170945,-51.526396141790556,-43.86326416856784,-46.83502367053488,-51.25708007850066,-50.891479960582835,-50.07736649216213,-50.99237243629923,-51.58355056314693,-50.79523375559948,-47.52147501995828,-45.79418847998621,-50.68095003124705,-48.88625505494113,-45.81464082497441,-41.69397673692629,-45.98919955532591,-49.45920316796719,-50.76584686296114,-47.17727907986985,-48.322021891398784,-51.37033694588567,-51.02875883784685,-51.0370945667256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.2802737886873,-48.89759691789028,-48.782288077035936,-50.1908048546537,-51.11425077592793,-45.790587518303326,-43.06226635194284,-51.07727141284008,-47.55038103960124,-46.77838818009697,-51.55424480562155,-43.8775216304083,-46.85771713054247,-51.23213060149122,-50.91562344593911,-50.05051602228384,-50.992699540670046,,-50.77908588894353,-47.51494687933306,-45.79377868517183,-50.64836138829794,-48.93668233141696,-45.798964351254774,-41.73895837291562,-46.01482694765748,-49.42493094652942,-50.79548128429097,-47.1262975170984,-48.32066942786711,-51.381653151017105,-51.003577266520786,-51.04257599149224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.270245856690394,-48.917014167924826,-48.83217898410511,-50.174640377726305,-51.14781877467547,-45.75854943092359,-43.143813916490494,-51.04561976872788,-47.593945206486445,-46.700462730303194,-51.582703549895825,-43.86679247823457,-46.88221488302239,-51.20870255233784,-50.940157172829316,-50.02727173691117,-50.98382365978758,,-50.763412697434575,-47.51121367420487,-45.80287179566834,-50.60652505642966,-48.963271047157406,-45.770623523512235,-41.749639378952,-46.043517947072885,-49.39260492789006,-50.82570953443185,-47.061516960632005,-48.32373759531108,-51.39384067108332,-50.98171129038298,-51.05192360969993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.261520434753166,-48.94184490616831,-48.85848327445882,-50.159234556535665,-51.18255011628847,-45.730835538048986,-43.24277199418208,-51.01464379793889,-47.63988945184454,-46.625482395999505,-51.611763273831734,-43.847883933261926,-46.90846738875237,-51.181509908631966,-50.965080755205804,-50.0076650815723,-50.972139706103555,,-50.74796325345141,-47.510350773116876,-45.82136644683161,-50.56194215538068,-48.97929447408535,-45.73704350553767,-41.72668840221973,-46.07520948936483,-49.36226352920268,-50.85652628040654,-46.99675076449121,-48.331143572653104,-51.40688135596329,-50.939566340626314,-51.06513558736989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.25412573507296,-48.971743936514905,-48.889792852539024,-50.144599164053304,-51.21842016679595,-45.70758267907991,-43.321281649342495,-50.984355379034014,-47.688150837444105,-46.534078738998595,,-43.784142137329034,-46.93642789462805,-51.155444483219696,-50.99039511731716,-49.99172572439858,-50.9624548404318,,-50.73286166126367,-47.51243677543091,-45.83923570147427,-50.5180931692733,-48.99033328818655,-45.70742928331309,-41.6637542503501,-46.109842094600104,-49.333957274085634,-50.887925698750685,-46.94060485230008,-48.34280861733485,-51.42075697560443,-50.90040261250765,-51.08220943692526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.24808962234688,-49.001651902653464,-48.92604754908468,-50.130754540870164,-51.25540408513464,-45.68893231617623,-43.39248090135085,-50.94344555730128,-47.738671671506,-46.436268732004145,,-43.71074729796595,-46.96605144401811,-51.1309141921421,-51.01609933527632,-49.97948665750723,-50.954746417808884,,-50.71814142883164,-47.51754828292696,-45.86624050903267,-50.474986537847315,-49.003533436683036,-45.681894248306314,-41.59295161807506,-46.14735710384117,-49.302877831261604,-50.91990205466782,-46.893194412345196,-48.35865415061596,-51.435451933181994,-50.86464258657172,-51.103145357958944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.23620786116589,-49.037073171494335,-48.94839543156134,-50.11770429863016,-51.293478614937165,-45.666015614152265,-43.424020784823476,-50.903117732483246,-47.791395609953504,-46.3415795326917,,-43.627742152580865,-46.99729510223595,-51.10794676145644,-51.04219497168658,-49.97097887198436,-50.948993209044815,,-50.70380895522115,-47.5071346080417,-45.902287395417815,-50.43263136081724,-49.01442821314342,-45.64704389102273,-41.543010003481236,-46.18769854458839,-49.270368982386785,-50.952449685798385,-46.85463892795488,-48.37860560294914,-51.45094963167001,-50.83232189515721,-51.114116992378655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.22088171646263,-49.053811910738,-48.9696059645387,-50.10545624248615,-51.327999097785415,-45.63812398770989,-43.46626848266098,-50.86346783846822,-47.84626750131896,-46.250097841140445,,-43.55109710414653,-47.03011543851217,-51.08657008078073,-51.06868175220957,-49.96623818482619,-50.94517346951275,,-50.68987081680647,-47.49793058468867,-45.94726935441585,-50.39103703287492,-49.026752027897956,-45.60104255911981,-41.486614633529854,-46.23081129798027,-49.239922485686336,-50.98061272334312,-46.8250645304229,-48.40245492181612,-51.46723349862718,-50.80347676064447,-51.12044948979485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.2069531313869,-49.05474774151287,-48.984104837778524,-50.09402245435557,-51.361375019760644,-45.61485657708363,-43.50808202207332,-50.824504582774225,-47.90323523520566,-46.16190739773893,,-43.48968888810007,-47.06447380258936,-51.05276022285396,-51.095559975365,-49.96529876536172,-50.94326420350455,,-50.67633190913321,-47.491812929288045,-46.00108409535247,-50.35021158763903,-49.041111035403524,-45.547581970658044,-41.44687325150457,-46.27664294643073,-49.21158174247607,-51.0085909544319,-46.80164900339439,-48.41727568430003,-51.48428818892022,-50.778143990042174,-51.12560664948715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-51.194236029118244,-49.0339421732474,-49.002588198880865,-50.08341345617265,-51.39582477580268,-45.5729386944672,-43.504319042643125,-50.78624103179179,-47.95752094801743,-46.07710344693464,,-43.44335979539949,-47.100331350420674,-51.017844927451996,-51.12283020335728,-49.968199400848256,-50.94324424497893,,-50.66319875756817,-47.488864042294296,-46.06363685367866,-50.31016466619284,-49.05745001051115,-45.49824818349239,-41.404678248156955,-46.325141670708014,-49.18365579853371,-51.0371173385503,-46.77739821154106,-48.42788758983807,-51.50209783130444,-50.756362863450505,-51.125662390184424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-51.16729196721187,-49.00283640971752,-49.02587808336614,-50.07364105230711,-51.4313250345694,-45.533863731874774,-43.517067865136255,-50.74868653205358,-48.00727195741124,-45.99578529559394,,-43.41196516067481,-47.13765075088159,-50.9845135215571,-51.14990979285257,-49.9559807000453,-50.938373885500766,,-50.65047904357988,-47.4891657215262,-46.13483255623319,-50.270905399234735,-49.075717272248454,-45.45314205756888,-41.37564110537337,-46.37625894228158,-49.14922076931296,-51.06618613703192,-46.762511581110246,-48.4256803268639,-51.52064781941739,-50.73817229799123,-51.12947734261966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-51.14176243648602,-48.9772556584116,-49.05389700119407,-50.06471740656822,-51.46272720980316,-45.4998252578374,-43.545998479664874,-50.71185408707141,-48.05903286810626,-45.91805095159363,,-43.39536964602647,-47.17639810584327,-50.9527942124659,-51.17322215908597,-49.940472449264604,-50.93239064873999,,-50.63817939098254,-47.49280440632495,-46.21458817868405,-50.23244444925876,-49.09586207960743,-45.41237117662942,-41.3514120427164,-46.4299459839977,-49.11693922694741,-51.09579234520009,-46.75711015931491,-48.42742425322286,-51.5399235144269,-50.723614662927346,-51.13703894133362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
