9,-50.879408191727705,-50.50568326603384,-50.328945566989034,,-46.36312257775601,-44.10345368718058,-50.89484757875903,-47.7834124667332,-46.786250260342115,,-42.680046607637614,-46.25888276111242,-50.389055082067706,-50.780880682593725,-48.366354833642546,-49.171222942005684,,-51.051147968630616,-51.47216561576773,-50.94254517115096,-47.940876311649845,-47.574540741986894,-50.23386611341578,-49.93678448162016,-45.277030397737676,-41.86131454806691,-46.98334395497337,-48.08015138387709,-51.291639631206635,-45.53874373567801,-47.983133153075,-51.46118844730648,-51.368844688256836,-51.509864688435115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-50.87822371415753,-50.49730492235678,-50.310954828739476,,-46.38080344900314,-44.160871122192724,-50.86322775892622,-47.830896049559314,-46.72659236542532,,-42.63286572051158,-46.29093282765528,-50.34747564503725,-50.812343751570566,-48.356882071082346,-49.16730190720777,,-51.06648592317071,-51.495516642087544,-50.92757879146467,-47.94629448852034,-47.577904985645645,-50.21407285551848,-49.9792030861115,-45.217223129682665,-41.903543098580975,-47.04492337553663,-48.02508914124533,-51.322535193542066,-45.497005627981075,-48.00288412667685,-51.43401194126372,-51.39253595449219,-51.4751893013983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-50.87942788493549,-50.492379863325915,-50.293480136727794,,-46.4019143880339,-44.20734589800371,-50.82485551281887,-47.88069017994766,-46.67050277451054,,-42.60554277751197,-46.32582944613834,-50.30752965972675,-50.84437123240188,-48.35387769921147,-49.16319004239182,,-51.08582645311108,-51.521600373065624,-50.91309091980452,-47.95763385061491,-47.588383930911405,-50.1951230083194,-50.02294885309947,-45.1614924208281,-41.92219763662264,-47.108956280984884,-47.959329990946706,-51.35404745082458,-45.46565709108512,-48.02445176720032,-51.409471892231366,-51.4153932375678,-51.44111039394317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-50.88303490679096,-50.49084989137334,-50.27652314176926,,-46.42655273396979,-44.243897772636124,-50.78718739371459,-47.93273785804394,-46.61807748282235,,-42.59807062246719,-46.363505531407554,-50.26925112561534,-50.8769582594302,-48.3367498855344,-49.16336129969149,,-51.10917395498064,-51.54207023071279,-50.8950818614789,-47.974983916357765,-47.60582127395021,-50.17700820337286,-50.067979223312605,-45.10993676670679,-41.928541306253436,-47.16229888149431,-47.896207799075796,-51.386169649276866,-45.44472403677061,-48.04777981997388,-51.3788414192115,-51.43737222124379,-51.407640848927365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-50.88905896169089,-50.49266164112674,-50.260086172098035,,-46.45481633116241,-44.29344200447581,-50.750234077220036,-47.98698350891402,-46.56941628838845,,-42.61046562473726,-46.403894859027666,-50.232666800116384,-50.91009877369519,-48.31272194621774,-49.16776058652859,,-51.136539723335105,-51.56361445443562,-50.87815588926814,-47.998446352000734,-47.63006568607446,-50.15973786768096,-50.11427601529607,-45.06265786296516,-41.95500325405416,-47.21118004370881,-47.835801616096816,-51.41889569017468,-45.43423855186765,-48.07281559027638,-51.34248250168728,-51.45958040945126,-51.37478973745428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-50.89751430206263,-50.49776100318589,-50.2441711556323,,-46.48680491694503,-44.34597107858068,-50.71400606486334,-48.04337568375125,-46.524619527677835,,-42.642765546372146,-46.446934495462656,-50.19781413611432,-50.94378710356472,-48.295215771715775,-49.17632971427521,,-51.16792865455185,-51.58785133959683,-50.86233884354402,-48.0281193449721,-47.660971845130504,-50.14332447235237,-50.1618134538915,-45.01976181085411,-41.97233017041533,-47.26248034322124,-47.77819018072979,-51.45221889211976,-45.42332709266451,-48.096988661674835,-51.30880836734643,-51.48201618225375,-51.34256700679199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-50.9084157242627,-50.506094706462186,-50.22878112852409,,-46.52262916772497,-44.37640736451076,-50.67851476767275,-48.09876824302067,-46.483798483821175,,-42.64762251124979,-46.49256266239641,-50.16472753471721,-50.97675471223522,-48.28432141587914,-49.1718638248237,,-51.203351408961936,-51.61474970972329,-50.84765745644299,-48.03561944743457,-47.698402693535314,-50.12401734772282,-50.21056579716716,-44.981359031589506,-42.00638988914428,-47.31260889000251,-47.7234597782313,-51.486133518612334,-45.40991224577069,-48.1145488926639,-51.277838669435454,-51.5046785026105,-51.31098437783638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-50.92177721911102,-50.517614939586586,-50.21391783222289,,-46.54654492392989,-44.37551847315806,-50.643771360367936,-48.153231306059766,-46.44706499609222,,-42.63024149910087,-46.532283819724725,-50.133441093450514,-51.00773267816652,-48.28013650340211,-49.159040506392834,,-51.22401723781124,-51.644278853664794,-50.83413704592749,-48.049240500014804,-47.734415507238396,-50.098188538649936,-50.26050696281722,-44.94756257717331,-42.04742133534875,-47.33826827299996,-47.67169505455536,-51.52063249604435,-45.401515590490604,-48.13390218975932,-51.249592128900275,-51.52756727866223,-51.28005360163053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-50.9213517414798,-50.5322718313165,-50.199585237691934,,-46.54499263613489,-44.34150612073551,-50.60978684853226,-48.19346693367816,-46.414532806095245,,-42.6148135283581,-46.567002359960995,-50.10398797902962,-51.03919495897405,-48.282762158873496,-49.14431844163915,,-51.22451971433736,-51.67329394846341,-50.82180621254216,-48.069141497747694,-47.76556713258587,-50.07313120218461,-50.31161312965884,-44.91849117683421,-42.09255840459444,-47.36555588620463,-47.62298673615567,-51.554822520197725,-45.36043781074403,-48.154995655920885,-51.22409038983909,-51.55068132742528,-51.24938659903704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-50.92111638614223,-50.55001797072771,-50.1857853708303,,-46.525163264799325,-44.32057062375729,-50.57632619567449,-48.22467442232814,-46.38632793016397,,-42.59220741953812,-46.604125521708724,-50.076404670347756,-51.071137033028016,-48.29230681842252,-49.13388089417591,,-51.204058697314224,-51.69420258890456,-50.810247670725545,-48.09257728896276,-47.80299896053536,-50.048854523039466,-50.3638601274853,-44.8942679766781,-42.15769438062792,-47.395342426144474,-47.575520860479834,-51.57574130502699,-45.329798551268404,-48.17777832198196,-51.20135376575352,-51.574020471411195,-51.21800781354202,-51.645999479843525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-50.923358092064255,-50.570807154825054,-50.172521623329246,,-46.49397988278351,-44.3124501156133,-50.53691528290911,-48.25801847552025,-46.36079367003069,,-42.58886697183102,-46.64359577183014,-50.05072787954488,-51.10355435540996,-48.30888386513063,-49.12765568027247,,-51.18760856767713,-51.70236648432126,-50.788055078774704,-48.11603885626105,-47.846563326592204,-50.02536661585402,-50.41722437110289,-44.863855047496756,-42.22454023167315,-47.42757433237419,-47.51685954191254,-51.59590243489597,-45.30964919154195,-48.20219861014894,-51.18140410636378,-51.59758442128186,-51.187294481442784,-51.64825795469068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-50.92808953986391,-50.5945954557268,-50.15979715465036,,-46.45796035777458,-44.316889290146364,-50.498270771444,-48.29343904859725,-46.30870956487179,,-42.60470764931836,-46.68535746538783,-50.02699548124572,-51.13644206096011,-48.322674063811064,-49.125574768324036,,-51.17515061058013,,-50.76708902039964,-48.13169080366512,-47.896116939451765,-50.00267609597061,-50.471683443904745,-44.82807876687008,-42.2716040794122,-47.46219912526972,-47.46146008433033,-51.61666953236477,-45.30004497514648,-48.21545486033931,-51.15828742681251,-51.62137207553185,-51.15725734782612,-51.65395738943671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-50.93532400069998,-50.62133900231907,-50.147614933267086,,-46.40931645496973,-44.33364631086867,-50.46040596144957,-48.33087906464801,-46.244714784136775,,-42.58788302107115,-46.72935907464578,-50.00524536150923,-51.16979649493479,-48.27733047819503,-49.12757227184703,,-51.16666802306183,,-50.74737688695413,-48.153751395163596,-47.95152232996622,-49.98078838203171,-50.527214891695564,-44.79729573760186,-42.29783256844004,-47.49916769076848,-47.40941357419815,-51.638037587388446,-45.261603814606886,-48.2108712154258,-51.13629850938449,-51.64538370703977,-51.12791012325911,-51.663089694202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-50.945075469071526,-50.65099647778199,-50.13597910087792,,-46.36247104103038,-44.362487870674336,-50.42332967296566,-48.370283780795106,-46.16588645915415,,-42.542327407232115,-46.766761614317716,-49.98551826915484,-51.20361400174205,-48.21938825994748,-49.13358403668927,,-51.16214664288994,,-50.72894757091194,-48.18229749755031,-48.012646824566474,-49.959718866061976,-50.583797805489745,-44.77163089112196,-42.34256574311903,-47.527527292621784,-47.36081633969068,-51.65999923625116,-45.2300004713502,-48.2080145625612,-51.11712042528456,-51.66961919968153,-51.09926405156468,-51.675645062535125,-51.723190261005996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-50.9573569261671,-50.68352672182389,-50.12490458558875,,-46.30461492333674,-44.40319100986241,-50.38705494464975,-48.41160261803074,-46.08366541422236,,-42.51611272541374,-46.80485421106239,-49.96785338674548,-51.23788992815782,-48.162239257783185,-49.14354592692461,,-51.161574697365246,,-50.71183089420805,-48.217410705892945,-48.04757329000074,-49.93947798478972,-50.641410499885815,-44.74348072975613,-42.40237345388205,-47.557992443180254,-47.31576838382318,,-45.19833662658439,-48.20683835258754,-51.10077097880882,,-51.07133193688241,-51.675445556397904,-51.716026280386046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-50.97218363750023,-50.71888784001352,-50.11438254757431,,-46.249677497187974,-44.45554104519833,-50.351593265942576,-48.454781352083245,-46.005887044733555,,-42.46398110422718,-46.84505089770123,-49.95228313878616,-51.272620952071904,-48.108962574879826,-49.15739787958117,,-51.16493854589688,,-50.696055853096375,-48.239273000900255,-48.081612152531086,-49.91559012225581,-50.70003270803582,-44.71372244119862,-42.46473849552998,-47.59076223390109,-47.27437398600176,,-45.16883833749047,-48.20729737533832,-51.08727000546817,,-51.044126942998915,-51.67270165168407,-51.68613285167428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-50.989569590145976,-50.75704393576682,-50.10441833628472,,-46.19775889914936,-44.51933292790179,-50.316956213185776,-48.49977485741468,-45.93267828040591,,-42.42782972217897,-46.88730258514479,-49.93885996139818,-51.30780252336621,-48.06276945495359,-49.175079269356736,,-51.1722296079137,,-50.68165346642475,-48.257956987231225,-48.12113291137244,-49.885490913803075,-50.75964542295603,-44.68898564132399,-42.49604323305638,-47.62578493344894,-47.2367403126922,,-45.15013416009049,-48.20934463391617,-51.076478788523225,,-51.01766350431595,-51.670308452183335,-51.65799171102378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-51.00714255886081,-50.797955534051425,-50.09501750353042,,-46.14896418509166,-44.58583678091295,-50.28315715086543,-48.546533260450445,-45.86417595214308,,-42.41081033745739,-46.931560318320294,-49.908602285247454,-51.343431381147724,-48.02371824639085,-49.19653298481859,,-51.183439109237995,,-50.66865395244602,-48.274205314357026,-48.166043956493645,-49.8561645807618,-50.82022885591491,-44.66864159640817,-42.536504731252364,-47.66301184448524,-47.20297951792993,,-45.11674876939776,-48.212939492405184,-51.04627486425101,,-50.991953655647315,-51.65323755864819,-51.63309455807066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-51.016831239562904,-50.83298027108111,-50.086182574468054,,-46.10340061312009,-44.63597996613143,-50.25020758290842,-48.595012806481115,-45.798337974956695,,-42.41272809934643,-46.97777851910496,-49.87454715454167,-51.3753486822776,-47.9918713790309,-49.2175491614168,,-51.176633835123724,,-50.6470665136594,-48.28664171889966,-48.216255351937306,-49.82762020873813,-50.88176409733257,-44.647541468981764,-42.582451812934835,-47.702395419590204,-47.173208553435806,,-45.081226830623365,-48.218038774023846,-51.01894816009457,,-50.96701215189274,-51.63957906911438,-51.604747873666895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-51.027080287987836,-50.85656974849173,-50.07791921310053,,-46.06117727293344,-44.69712386054664,-50.218120670902906,-48.6451705914254,-45.71672349939444,,-42.414440435197456,-47.02591257520303,-49.84256141065715,-51.40733800251066,-47.96729692622896,-49.210657413572044,,-51.1720950138145,,-50.6251590424671,-48.280175066063606,-48.27168206335726,-49.79759704802205,-50.94423304514609,-44.63216839598125,-42.62925977476412,-47.743889069678495,-47.14055375004299,,-45.0566031416693,-48.22460332365149,-50.99451821455472,,-50.94285459955998,-51.62931999825525,-51.568827926906444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-51.025641432069946,-50.88285675402045,-50.070233056711196,,-46.02240484756679,-44.754076678933146,-50.186910039989584,-48.696963448198865,-45.63879777077868,,-42.421815342289726,-47.07592069190031,-49.81269975909454,-51.439738890624575,-47.950065655537344,-49.20390024760701,,-51.171493592245724,,-50.604621241785054,-48.273537161142215,-48.33224117748553,-49.766800414255684,-50.99631654591793,-44.61432119189742,-42.646544311420925,-47.785199803061744,-47.11036175717794,,-45.04289018148284,-48.232591892504146,-50.97300615346945,,-50.91949454011583,-51.62244462537408,-51.53061951174206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-51.02679092773879,-50.911806344270836,-50.06312786507145,,-45.987196702089676,-44.81366908672122,-50.15659264461271,-48.75035073894422,-45.56599870188401,,-42.441721878044554,-47.12776147294087,-49.785016236460166,-51.472547257515195,-47.9402542182887,-49.200769347647935,,-51.17481921802627,,-50.58548252250202,-48.27330639061236,-48.391994821612926,-49.736732181107,-51.04272634488473,-44.551985052208714,-42.68074193507221,-47.82083028141389,-47.08433755081281,,-45.040105921874996,-48.24196884402574,-50.95443502969302,,-50.89694743173338,-51.618941889934064,-51.4919339297662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-51.03053141678991,-50.94338412832173,-50.056609401448156,,-45.95566920137689,-44.88363943236867,-50.12718225503107,-48.79068738070402,-45.4984567767452,,-42.4366922878274,-47.173677680580184,-49.75956918621874,-51.505760048931705,-47.92669449224419,-49.201198024344734,,-51.18206291372626,,-50.56777428358649,-48.2795308097116,-48.4175820689017,-49.70740030147386,-51.090051601771755,-44.49234419393082,-42.73151499844778,-47.85847973010971,-47.06259979036547,,-45.048272579158635,-48.2526952682559,-50.938825931706816,,-50.875230579781324,-51.618798692607335,-51.45658728557029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,-51.03686849265762,-50.977558883796476,-50.050684443925,,-45.92794289790029,-44.96372778529007,-50.098690816798054,-48.828376323052744,-45.43630815166793,,-42.4501226147812,-47.21040295758548,-49.7332231660651,-51.53937439749625,-47.87551684554075,-49.20512305203342,,-51.193218040872395,,-50.55152724774775,-48.29226393697873,-48.43398204262962,-49.67881545648447,-51.1272620527502,-44.43880995643458,-42.77378370412788,-47.89810301059024,-47.04137228649956,,-45.0640285673127,-48.26473793996791,-50.926203675570406,,-50.85435812048573,-51.62200526026118,-51.424599688085415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,-51.045806385420576,-51.00809945013466,-50.045357173251254,,-45.9041384378057,-45.036361488479464,-50.07113385464557,-48.86769475912277,-45.37043208707005,,-42.48178957185195,-47.248927704314355,-49.68722078289225,-51.57338640775361,-47.83190616462051,-49.21248304982611,,-51.20827832257254,,-50.524781585136196,-48.305038219183494,-48.45543512046941,-49.64975818016562,-51.16154245044437,-44.391549819707365,-42.814620813145396,-47.93965642676688,-47.01588501413913,,-45.05920073059579,-48.27806047843691,-50.916591559042395,,-50.83434815275335,-51.62855035011187,-51.39599302152946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-51.057350498509926,-51.028998891182304,-50.03573379638378,,-45.88438034503469,-45.09272058557748,-50.044525490262274,-48.908605658366895,-45.29536135991403,,-42.531491487327095,-47.289218037097385,-49.6404801708023,-51.60779244369831,-47.79589721692111,-49.22321649422629,,-51.22035507523914,,-50.49514387004663,-48.301853772170276,-48.48186174121052,-49.61130434176138,-51.1967589383339,-44.35073758772304,-42.87148080700238,-47.983097788736295,-46.994941374077364,,-45.06512996969178,-48.29263110751309,-50.91001430212039,,-50.815216940778846,-51.638425982340635,-51.3707898258032,-51.570558478288255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-51.07150611263663,-51.05243870696892,-50.02187376000846,,-45.86879638999648,-45.158573884152524,-50.01888169905737,-48.95107401315991,-45.22604531393981,,-42.51149010214122,-47.331241340250784,-49.59398037747065,-51.64259010646664,-47.76753217922362,-49.237265185182636,,-51.23011740945963,,-50.46699034104098,-48.30447081485658,-48.502797813763564,-49.57358744843176,-51.2328979700757,-44.3165544244388,-42.94397610284611,-48.02838427370005,-46.97788336629234,,-45.08181621943795,-48.30841739113539,-50.906498945387675,,-50.796983024710904,-51.65162344869488,-51.349015597110764,-51.53133753466075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-51.088278147248985,-51.07838512469236,-50.00852246324683,,-45.85751634529744,-45.233697884970596,-49.994218406313365,-48.9950651964665,-45.162627190089296,,-42.506879540985274,-47.37496449008432,-49.549828535598266,,-47.746858203131914,-49.241607351578736,,-51.24377012098484,,-50.44035377434136,-48.295247056125646,-48.51971852062812,-49.53661907653014,-51.26452810050505,-44.28918925181016,-43.0317315080427,-48.07547821290995,-46.94776071791739,,-45.09541212201161,-48.32538798933844,-50.90607120504266,,-50.77966353353219,-51.6562379865873,-51.330694411655585,-51.49369078564491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,-51.10767357489103,-51.09904844144292,-49.995685714571145,,-45.850675457395596,-45.3178751386759,-49.96103837155112,-49.04054577263781,-45.105255270098525,,-42.503838004447516,-47.42035731787009,-49.50807360120834,,-47.73392466321304,-49.243439663613614,,-51.26130228093963,,-50.41526967974885,-48.26343630937706,-48.54167665786284,-49.5004085939081,-51.290626674896345,-44.25778761300663,-43.13438271691864,-48.124339489409344,-46.922196281817044,,-45.10036459630021,-48.34351263102679,-50.90875819717301,,-50.763277698724885,-51.66321716750544,-51.31585501904205,-51.45764609227374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,-51.129697050352156,-51.11436776353382,-49.98336559815833,,-45.848410359015375,-45.34890073655957,-49.92672196320725,-49.08748406639427,-45.05408606249521,,-42.485077521086616,-47.467391809121736,-49.468768389014755,,-47.72878876632014,-49.24859882108375,,-51.2748065902068,,-50.391773638692065,-48.238562529860374,-48.56856757510501,-49.46496810790782,-51.31767217881054,-44.22653139681914,-43.13844881893629,-48.17493114260731,-46.88998708912942,,-45.11589194485785,-48.36276387027594,-50.91458745069132,,-50.74784539586994,-51.67347935479576,-51.30452460826302,-51.42323202141714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
