,117,139,140,162,184,185,206,207,229,251,252,273,274,296,297,318,319,341,363,364,386,408,430,431,453,475,476,498,520,542,543,565,587,588,609,610,632,633,654,655,676,677,699,700,721,722,744,766,230,521,409,566,163,678,118,342,767,275,611,454,745,208,499,387,656,723,320,544,253,141,589,432,186,701,365,634,477,298,231,522,410,567,679,768,164,343,276,119,790,612,746,455,209,500,388,657,724,321,545,254,142,590,433,187,702,366,635,299,478,232,523,769,791,411,680,568,165,344,277,747,613,456,210,120,501,389,658,725,322,546,255,143,591,434,188,703,367,300,636,479,233,770,748,524,412,681,569,345,166
0,-51.393322600174585,-51.30309286151143,-50.02121368605265,-46.71960565346117,-46.020800685393425,-50.20254606377641,-49.25514284955743,-45.63343712399543,-40.40822558872274,-45.92347262397014,-48.77766887971933,-50.478361962824266,-44.824899897020735,-45.1964400617986,-51.73871715834977,-49.268950140710984,-48.831129340294225,-47.22150096210659,-48.88979652506447,-51.277462744344405,-49.18490987846576,-49.098575253659085,-51.017358912482244,-50.54957651246619,-49.140343516049356,-49.9540713764475,-51.424568075238035,-49.03472364600909,-48.26236181557398,-49.98465337965232,-49.10620192573026,-46.43091807221603,-47.12685586655261,-49.892649747536424,-50.33527066779161,-45.04796263171754,-42.47902346902478,-51.436356142728066,-47.01324735474543,-47.3793386591765,-51.15291554291958,-43.104671498939595,-45.232537790121306,-51.17714834300044,-49.74813305358451,-48.943533423009015,-48.825956439891876,-50.755061493666496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.43813720812317,-51.315685735667564,-49.998211100181976,-46.74217735307158,-46.09838124358669,-50.16298244721226,-49.29308350730374,-45.58467835516162,-40.42504477414546,-45.9955624642961,-48.73284898125852,-50.502519289898004,-44.797936420952304,-45.22125489263155,-51.72122320476823,-49.30081431410858,-48.79013997824059,-47.21736482400434,-48.90621096595075,-51.260813538052986,-49.173295238759415,-49.10257140530186,-51.04319277784821,-50.49756036795924,-49.152301901644435,-49.963088642514336,-51.39874206629415,-49.00756470113335,-48.31201430692915,-50.024778039201685,-49.06726918220969,-46.416224817842455,-47.19550197073285,-49.8615655079461,-50.37170735347679,-44.99116097029574,-42.52297012262715,-51.40568430519299,-47.08902290001462,-47.32010860720681,-51.17985396271817,-43.048035062910905,-45.260711604913695,-51.14252227814589,-49.77535897665103,-48.893487179150554,-48.79963097962617,-50.7604102984244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.460835424883136,-51.330742968285044,-49.975821210896676,-46.757740892236086,-46.203466964391254,-50.1241999692202,-49.33265132560936,-45.53341559063757,-40.47025145720143,-46.063912353896974,-48.68989188307356,-50.52753001347811,-44.78473092809037,-45.256402889727184,-51.70470000532233,-49.33401139980993,-48.7531385379088,-47.223910229827155,-48.92653116818732,-51.24607083674782,-49.16773238589314,-49.100550846851476,-51.061229616725015,-50.44856618795954,-49.13909671251787,-49.97646675171885,-51.374297698008604,-48.9827982718947,-48.34319419840008,-50.06743187306077,-49.03073592281995,-46.39780638588529,-47.270694850918844,-49.831440156446206,-50.409386636461704,-44.94031765419681,-42.55317421832679,-51.37183356644046,-47.16526355808759,-47.26358986658421,-51.207472002353114,-42.991209460660365,-45.293678512147544,-51.10895658622975,-49.80323685070327,-48.84781712760752,-48.77790462600452,-50.766804609012894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.47589295359485,-51.348230972877325,-49.95405927311619,-46.77589071713551,-46.29578847870141,-50.0862063061131,-49.37380365217159,-45.47722777253637,-40.54392038001693,-46.12314880918781,-48.6488420826337,-50.5533802169126,-44.76663468344008,-45.28900763772707,-51.68466313539643,-49.368509534563614,-48.7202278337815,-47.24115268435249,-48.950675324933414,-51.22868684572182,-49.16830227625699,-49.098790408957804,-51.08133855394949,-50.40264443517462,-49.12630299213073,-49.99414278725435,-51.35126331721574,-48.958145951306385,-48.37068267125956,-50.11255357008934,-48.99666360362446,-46.37609665448737,-47.310561259635875,-49.80229454452453,-50.44828118808773,-44.896268195833514,-42.59452685416615,-51.33858372040259,-47.22505975516336,-47.20986179337167,-51.23575775517573,-42.92289925343279,-45.331303669327816,-51.076474035213444,-49.83176103978184,-48.80660448544365,-48.7607529430622,-50.77422057863238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.45608351071878,-51.36811878106044,-49.932942553138886,-46.799886991316335,-46.39819369564863,-50.04901057729868,-49.41649623329515,-45.405696756122396,-40.64619846971996,-46.17643953198393,-48.60975044567658,-50.578112990074715,-44.69415272764327,-45.30721450822113,-51.639845771255395,-49.40427803497685,-48.6915148022329,-47.25553966148716,-48.978565082129336,-51.20864452753237,-49.153781422403526,-49.082093039591086,-51.103477744948016,-50.359842866166595,-49.12087766717032,-50.01605816736714,-51.3296653285791,-48.9390248785498,-48.40591569893434,-50.16009998618678,-48.96511875226105,-46.34664891815212,-47.35625495767195,-49.77414915650335,-50.48836646378564,-44.85919174918435,-42.587530373836245,-51.30594512322045,-47.287614942156715,-47.15900965103815,-51.26470146459813,-42.87455068663557,-45.37345655139787,-51.043718637727196,-49.860928181078734,-48.76993370183784,-48.7481533121816,-50.78263193564072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.43933609433696,-51.39037323131177,-49.912488335748336,-46.82984213241211,-46.5113784714649,-50.01262449588672,-49.460686802967345,-45.33887449407936,-40.777305740527694,-46.22963083407109,-48.57266908801181,-50.602834180934494,-44.63587969361285,-45.335230871175696,-51.59586971341473,-49.4412870503607,-48.65213088529743,-47.2576836102224,-49.01012359896655,-51.190506130412594,-49.13221450452225,-49.07206004595028,-51.127608804135,-50.32021153509672,-49.12284370832136,-50.04215335539898,-51.309532114727645,-48.92550107639863,-48.429849648933505,-50.210026238561376,-48.9361670430635,-46.310472749189856,-47.400976222986344,-49.74126364086516,-50.52959564553773,-44.82927706326964,-42.60045346505577,-51.27392876214327,-47.336922693099844,-47.102582073475716,-51.29429058100384,-42.84653346344431,-45.42001151000851,-51.00461603148325,-49.89073294043388,-48.737892914362945,-48.740084986204096,-50.792016136940745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.425634719612184,-51.414022733339515,-49.89271396891805,-46.855366331314656,-46.635589742730836,-49.9770542098279,-49.50633856170862,-45.27687308634664,-40.93753717658628,-46.28704195861917,-48.53764712631328,-50.62840125766259,-44.59215286592147,-45.372797722356644,-51.55275463331363,-49.47950740788902,-48.60719858305266,-47.26324940166584,-49.04527706896587,-51.17430820811258,-49.116931785380174,-49.06861086155959,-51.1536923490075,-50.283803027882215,-49.1322302021144,-50.07007049048858,-51.290894176592666,-48.91764850700447,-48.45123951633292,-50.26228431910649,-48.90987703041793,-46.27297322664576,-47.43967241631931,-49.70844806749004,-50.559384470937474,-44.80671842149527,-42.636405812604494,-51.242543188442426,-47.378217529041194,-47.03613190367864,-51.32451529068757,-42.83924457414825,-45.44757719139938,-50.96664310542308,-49.92117143931332,-48.710571807375416,-48.73652515894295,-50.80234781797874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.414961700969776,-51.439690138592944,-49.873636613433476,-46.88059248074035,-46.77056137750042,-49.94231463374781,-49.55340963086762,-45.219812101603274,-41.12727269619474,-46.340729761382576,-48.50473986348699,-50.6547995124027,-44.56332590011387,-45.40720677656965,-51.51051521929357,-49.517323551003614,-48.56668583518767,-47.27723253284623,-49.08395220448543,-51.16008935113903,-49.10803471762769,-49.07166862703172,-51.1816906213853,-50.25067100669497,-49.148588082768484,-50.09194642582462,-51.2737793587351,-48.91554067330298,-48.480322395576806,-50.316831213389605,-48.88631934634289,-46.23210248849653,-47.45593569261217,-49.672592650830595,-50.590356465758106,-44.79171984157817,-42.69499805837783,-51.21180103082743,-47.42230945898615,-46.97268973710426,-51.35536535974958,-42.83884338473075,-45.47696682214906,-50.929823830303526,-49.9522407187896,-48.68806414391098,-48.73745533278637,-50.81360449182004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.40730020433368,-51.46762294647918,-49.855275549128066,-46.91190652548911,-46.782275130813424,-49.908411396682155,-49.601864066133324,-45.16781385366027,-41.34696796993606,-46.38331110438098,-48.47400550291237,-50.68201608598909,-44.54977758616807,-45.4423659192184,-51.46917083415648,-49.55621974219032,-48.53070152136539,-47.27787081897805,-49.12608011093795,-51.14448496788916,-49.1056306756355,-49.08116093780428,-51.211567288789546,-50.220870587032074,-49.15388138587537,-50.117897690988364,-51.25821799186422,-48.91925737270299,-48.50586921512418,-50.37362203774488,-48.865566907684695,-46.181310075896135,-47.47849870022314,-49.628833923441576,-50.62248479434633,-44.784491695319595,-42.775874134651765,-51.18171200844565,-47.46913226535207,-46.91234726573185,-51.3868302149124,-42.84487549017298,-45.51046760230339,-50.894181267331255,-49.9839359501689,-48.670467907188694,-48.73203316226313,-50.82576225661211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
