,53,75,97,98,120,142,143,164,165,187,188,209,210,232,254,1134,1156,1157,1179,1201,1202,1223,1224,1246,1268,1269,1291,1313,1336,277,255,1247,121,1135,1180,1314,76,166,233,1225,1292,211,1158,99,144,1270,1203,189,278,1337,256,1248,122,1315,1181,234,1136,167,77,1226,1293,212,1159,145,100,1271,1204,279,190,1338,257,1249,1316,123,235,1182,168,1137,78,1227,1294,213,146,1160,1272,101,280,1205,1361,191,1339,258,302,1250,1317,236,124,1183
0,-51.65257703296813,-50.71574618007073,-51.602390633519946,-49.75292881910136,-46.54516222654558,-47.70418242511898,-48.9335860532063,-50.80463850368022,-43.46717423928119,-42.793946150974456,-50.73437599549273,-48.30047420494747,-47.45964565912104,-45.65319442272917,-49.32546241378482,-50.07541690031876,-50.23557746704603,-49.27358161468345,-44.66062795109079,-44.209212215341786,-50.19029453769591,-48.84513191962662,-45.36233360753584,-43.588820305361395,-48.131009767097254,-50.05386690402193,-48.74411811848718,-50.0054478038882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.64632531374545,-50.71501573210513,-51.61638836674526,-49.7341586210369,-46.61823853079515,-47.73319778197188,-48.89467572826564,-50.838007872304345,-43.40484076980118,-42.8702351317736,-50.70751938871099,-48.34601989832982,-47.426866928706076,-45.66227011764944,-49.344015189381246,-50.09176238085494,-50.2390511637536,-49.24128757445685,-44.64302836456519,-44.287738606351404,-50.13023349241099,-48.877774547805544,-45.37418022594192,-43.53308771622014,-48.157261431402105,-50.038040929010556,-48.73535060190224,-50.02400817383257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.64271672996076,-50.71866897059553,-51.63265963024568,-49.717138926246285,-46.700387424497016,-47.767221931034754,-48.85686365034397,-50.86344498254953,-43.35141688083443,-42.95956500401854,-50.681522953275085,-48.39302393485541,-47.398578332840074,-45.67880192570983,-49.36341236975125,-50.111501817136165,-50.2241998127252,-49.2096088440129,-44.62689034826368,-44.37676676870336,-50.07112491543546,-48.91189250371031,-45.36044325586233,-43.49149125960787,-48.1849586832152,-50.02295180398675,-48.72670023958635,-50.04549524131909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.640302473301844,-50.72211707861112,-51.651169789615224,-49.70191243379734,-46.77670111699322,-47.8061371007741,-48.820165728251496,-50.88980272520211,-43.29606780129409,-43.06164469777407,-50.6564038693092,-48.441467211292355,-47.37489305205842,-45.70277184333808,-49.38362833708351,-50.13463538417998,-50.21246428410749,-49.17855068298745,-44.59063647314471,-44.441883841689496,-50.012977611155804,-48.94745585971716,-45.35331472618011,-43.46372491908894,-48.21407117670959,-49.992104490953395,-48.70732958783969,-50.06986898098656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.623798775936066,-50.724006548005995,,-49.6885216320085,-46.84082544582421,-47.828996119097134,-48.78459990443225,-50.917064730575554,-43.24663894782209,-43.17619195638625,-50.63217938938184,-48.491330272583056,-47.33877119203469,-45.73416277357665,-49.40463726123167,-50.14885813620854,-50.203771709828885,-49.14811818089201,-44.56084919460317,-44.503163586178935,-49.95580470478223,-48.98443514304753,-45.324496944748546,-43.449500197370455,-48.244571204776605,-49.9639465982747,-48.69444219505137,-50.09708851633364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.609949252614975,-50.73027356460425,,-49.6765497629176,-46.91364315300835,-47.855966336147915,-48.750182133714716,-50.945213547640584,-43.19065268436368,-43.2961954257847,-50.60181528385364,-48.542594333150326,-47.29529112469709,-45.77296131574422,-49.42641337968402,-50.16135984282129,-50.19807016871164,-49.11831621907193,-44.53770714468909,-44.56917991208258,-49.899619959441964,-49.0228011418173,-45.279967230416815,-43.4485466842541,-48.270237320313605,-49.93853630734097,-48.666914071668245,-50.12711715540536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.59878180427873,-50.7408871340618,,-49.65367240022807,-46.98254704630304,-47.88764949709764,-48.716931253297815,-50.97423389608355,-43.144244124266265,-43.362452534704154,-50.56742732002084,-48.59524366137475,-47.256486681204706,-45.819155218717846,-49.44788271999518,-50.15791898451316,-50.19529812917874,-49.08915048905418,-44.521390919113585,-44.63021661675745,-49.84444182905242,-49.062527291951426,-45.229476014960674,-43.46060850037954,-48.28913007549353,-49.915932449194365,-48.643555896672844,-50.15991638134976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.590324678273795,-50.75581712360709,,-49.632604471645216,-47.036911761637796,-47.92392355415249,-48.68486421251745,-51.00410871465213,-43.10273908322597,-43.32404350460634,-50.533900547271735,-48.649258608542226,-47.220226880839924,-45.872737967639495,-49.46499275796704,-50.137400228736084,-50.195405670539955,-49.06062807750619,-44.51208842194301,-44.67429987159743,-49.78915620750827,-49.10358543046023,-45.18581370959889,-43.48544661824747,-48.309505125142366,-49.88933997975161,-48.62680435159129,-50.19544861563315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.58460477211415,-50.775034016515804,,-49.61338993532412,-47.097921760321235,-47.96466968337397,-48.65400074265444,-51.03482265654695,-43.045459300638235,-43.297369995739516,-50.493961656582044,-48.70462262374215,-47.17569696206895,-45.93370019436354,-49.482974786153086,-50.11715340313013,-50.19833809312894,-49.032753057917695,-44.50999226596052,-44.71376155860207,-49.733899221811086,-49.14595015024655,-45.13772792023499,-43.52283458452712,-48.331333056371655,-49.848944831733206,-48.61667996915686,-50.23367844258526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
