,18,19,41,63,64,85,86,108,130,131,153,175,1079,1101,1123,1124,1146,1168,1169,1190,1191,1213,1235,1236,1257,1258,1280,1302,1303,1325,1347,1369,1370,1392,1414,1415,1437,1459,1482,1504,1526,1527,1549,1571,1572,1460,1348,42,109,1281,1505,1214,1102,1550,1393,1147,87,1326,1259,20,1438,1192,154,132,1483,1371,65,1528,1304,1125,110,1237,1573,1416,1170,1349,88,1461,43,1282,1215,1506,1394,1551,1103,1148,66,1327,1260,155,21,1439,1193,133,1484,1372,44,1529,1305,111,1126,1238,1574,1417,1171,89,1350,22,1462,1283,1216,1507,1395,1552,67,1149,156,1104,1328,1261,0,1440,134,1194,1485,1373,45,112,1306,1530,1239,1127,1575,1418,1172,90,1351,23,1463,1284,1217,1508,1396,157,1553
0,-49.618332565407584,-45.469030131156885,-40.94898084499472,-45.99664469094809,-48.368042429697894,-50.555765042833904,-44.580292261806065,-45.592924638430205,-49.63224043516228,-49.91109584331671,-49.54452138443113,-51.26051977232816,-51.6121764770739,-50.22269350228986,-50.40233789946093,-49.93616122741615,-45.944307019957066,-44.6691567635196,-50.68273076028746,-48.322229626631724,-46.42158901580922,-41.65276211219522,-45.09327926047456,-49.59321013761848,-50.06198310649536,-45.897491353161485,-45.31385785160615,-48.99820401261343,-49.40510228274051,-47.673096183527825,-48.923598272292416,-51.54857234561318,-49.605062562138464,-49.10492761024852,-50.72993428973977,-50.83450241413075,-49.16157708437689,-49.56264916640367,-49.089955871651995,-47.77176784299339,-49.465774501747255,-49.23339643836951,-45.205224594223886,-45.921919540352654,-50.14840305256253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-49.655159406015045,-45.43430030986887,-41.04825444000024,-46.03752059280603,-48.33424357976437,-50.60097455297538,-44.52616244088246,-45.623897123882635,-49.66460802445022,-49.90315157869468,-49.55627921224777,-51.26731142721124,-51.598343649115776,-50.196837301540114,-50.414388088969375,-49.92169781375068,-45.91802594049183,-44.7418266878243,-50.646916206266106,-48.35950278457769,-46.36528799991232,-41.53297481797309,-45.14910060646862,-49.55765785167854,-50.08809767579202,-45.84696028203964,-45.27984157373619,-49.01912568788682,-49.383414218382015,-47.664764741586595,-48.92302056474819,-51.56175392217101,-49.56978960008999,-49.09088798338281,-50.74782313879804,-50.82135002215561,-49.17015816797856,-49.598485231154285,-49.07145292660922,-47.77126420350547,-49.47901269296076,-49.21043683307978,-45.221043172404805,-45.948204186026224,-50.131694337815425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-49.68713364514281,-45.3861027732864,-41.17769581330134,-46.08243424081288,-48.29825535301505,-50.646912756292025,-44.46040906370346,-45.65288615062768,-49.69425435750152,-49.898503422801596,-49.57201652970105,-51.27526581356761,-51.585551241325106,-50.17463908823973,-50.41012536325651,-49.899730089480755,-45.896261760844716,-44.794659049455035,-50.61183573404271,-48.398992362078125,-46.3124797781289,-41.35416317645094,-45.2106138757108,-49.52364839043608,-50.11516135204563,-45.80632281455369,-45.257264144732986,-49.04195056433426,-49.36498852159073,-47.66063711141878,-48.92742573045859,-51.57608464274677,-49.5335527450804,-49.08401079811905,-50.76833422707705,-50.80622891616899,-49.185812693707916,-49.62454319297916,-49.057586882481,-47.776064148136214,-49.49563076349687,-49.18940264097028,-45.247844182791994,-45.98412343091497,-50.11599606073861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-49.71126464584735,-45.34181852796863,-41.33741452777879,-46.131267094585795,-48.24162159002541,-50.693566954915184,-44.4085716632593,-45.67108852663364,-49.718253796297006,-49.89720930090946,-49.58604614663542,-51.284358884133354,-51.57381757226044,-50.156082535831345,-50.40773070971564,-49.87835168866357,-45.87915648028311,-44.859386369783934,-50.577501149868226,-48.440636343029325,-46.26326120209413,-41.13761016294188,-45.27765367221874,-49.4912180811377,-50.143157610787405,-45.77580394786296,-45.24590549609462,-49.066629475716965,-49.3447207660755,-47.66584072510128,-48.93670941466455,-51.59154205257003,-49.50246600989591,-49.08422666166941,-50.789825841097,-50.79376602350387,-49.208620652103576,-49.64901675276234,-49.02434868331764,-47.7720831643451,-49.51554889559959,-49.17034571906231,-45.285849160818,-46.02947930886966,-50.10132413600894,-51.67355053413239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-49.737001869043,-45.274252297889184,-41.48159283724227,-46.18390779354007,-48.18704168315314,-50.74092726066992,-44.37099375494324,-45.693124111788165,-49.742489776784296,-49.899328428435375,-49.584885751557096,-51.290844806491556,-51.56316200417427,-50.14115169385378,-50.40844578227137,-49.85757126305724,-45.86685069149019,-44.911554363976826,-50.53980676981496,-48.48429130439027,-46.2105051230602,-40.951828003598514,-45.350059627508955,-49.46039988538174,-50.16859035682923,-45.74995479094646,-45.245559482526346,-49.093116540459974,-49.31556197681127,-47.68043777624282,-48.95077512287158,,-49.47659247419721,-49.09146961169938,-50.80537329438501,-50.78400945972879,-49.21588346721683,-49.67847785732472,-48.993999054829764,-47.77712754131491,-49.538023473314155,-49.15331526240642,-45.33529232748524,-46.084083582992214,-50.08769888383078,-51.66490529345153,-51.65795722095503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-49.764308566246925,-45.20849196306426,-41.62629362939288,-46.24024677339173,-48.134576857145674,-50.78898441108939,-44.34803845189964,-45.72040695762385,-49.76295605249259,-49.90492213599242,-49.58764776684533,-51.29039186552291,-51.55360742711135,-50.12984066932532,-50.40003807391955,-49.83739795898768,-45.8594925090464,-44.975620528469584,-50.49673740702649,-48.525942837299525,-46.153672498562834,-40.79640039875158,-45.398077408180875,-49.43122826366683,-50.1852318539224,-45.73181020951492,-45.25603402363192,-49.12136623445892,-49.28976404075143,-47.67000317564111,-48.96952621978638,,-49.45599220504759,-49.10567836321724,-50.823420064009134,-50.77700743052258,-49.199743278802295,-49.70505398909496,-48.96841733820686,-47.76099932673418,-49.54033087336292,-49.13836331378343,-45.39642955303472,-46.1477572753425,-50.06484392819006,-51.65171762003668,-51.6392071484409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-49.793151814048755,-45.14826552655202,-41.71794976503175,-46.30018233427563,-48.08429205177811,-50.82040582128367,-44.335736080389,-45.752791286486605,-49.78406226297396,-49.91403885413641,-49.59433924873153,-51.291107001532794,-51.54517122240649,-50.12214474230738,-50.393795727533444,-49.81714914882169,-45.85723245903693,-45.05131785031834,-50.454397706764354,-48.56964639281961,-46.1007823803041,-40.67098984993909,-45.44878869831717,-49.39990076917917,-50.20289373727919,-45.72425045654644,-45.27715208818244,-49.1513357065751,-49.26740408451373,-47.6649272944796,-48.99286998725189,,-49.44073247029209,-49.105921070234075,-50.84391882497262,-50.77281571453238,-49.190561969102724,-49.72256783108108,-48.94768921282864,-47.748889034353695,-49.54596126926663,-49.125544411656506,-45.46952856674592,-46.22032842479282,-50.0393752211247,-51.630665963484915,-51.620956372945805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-49.82349771259837,-45.09374321034937,-41.79488625428598,-46.36361321653929,-48.036254514253415,-50.847639024598365,-44.31503346398057,-45.790138566145075,-49.80580192643715,-49.926759676211645,-49.6049685242786,-51.292966393103214,-51.53787617223151,-50.118050709742406,-50.39069358148089,-49.792408318646125,-45.86022915018458,-45.123458164508406,-50.412799361262515,-48.61534482282372,-46.0519412241875,-40.575341561982476,-45.50462423576189,-49.35811196513791,-50.22156012947829,-45.72564758764496,-45.30874795750182,-49.182980432116835,-49.248559410127264,-47.669336613452565,-49.020718081696685,,-49.430881794258745,-49.10096180441891,-50.866821905961544,-50.76534996789075,-49.186851211372336,-49.7449883789247,-48.93190339495799,-47.7457713134724,-49.554838953321976,-49.114912942577035,-45.54641348927247,-46.30163416492039,-50.01484833255893,-51.61079246437174,-51.60031274673677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-49.852168627564986,-45.04510077282745,-41.83875189452842,-46.430445221774264,-47.989945335430484,-50.875613725837034,-44.309683736669086,-45.811794237790195,-49.82816737800523,-49.913640666471736,-49.613446024859314,-51.295947539218105,-51.53174241726183,-50.11755323023535,-50.39067680142437,-49.768187781904786,-45.86501039482647,-45.1752164922144,-50.37195252795081,-48.662980945304675,-46.00725904796363,-40.509278533509146,-45.55043731895266,-49.31792503815789,-50.241215569244886,-45.71457402856111,-45.35066697432075,-49.21625997767396,-49.23331156083836,-47.683315279430964,-49.05298435069344,,-49.426513926027205,-49.102812774880114,-50.89208230786323,-50.7545157753279,-49.15989460869305,-49.77224431849817,-48.92115202098754,-47.75157372803929,-49.566892129030435,-49.1065259125127,-45.60169540073534,-46.39151862004577,-49.9912775592955,-51.591584890807454,-51.58128686053555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-49.87943438797748,-45.00252238022158,-41.88457213080091,-46.50058727379164,-47.934521174941686,-50.90432032553551,-44.31814217810477,-45.83573875732136,-49.851151179225674,-49.90377067784372,-49.616114825694105,-51.300026255397356,-51.52679113600021,-50.12064419925941,-50.39369088206896,-49.74449655908208,-45.85909023862361,-45.23791122588307,-50.33186810427556,-48.71250161088185,-45.966854001884776,-40.47269704192877,-45.59827922038558,-49.26096903218295,-50.26185620202603,-45.7022424791556,-45.39526932751541,-49.24888018906299,-49.22174557774538,-47.706952048083664,-49.08638408070861,,-49.41864905702911,-49.09870906807469,-50.91908461243552,-50.746528624326,-49.139570654507,-49.79812033623584,-48.91552934766602,-47.76623122445098,-49.58205057270212,-49.10044343213023,-45.669111954346484,-46.48983334305687,-49.96868424195775,-51.56051346267827,-51.56391257115639,-51.608278799949105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-49.90813971474924,-44.96619826335407,-41.91126117187927,-46.57395253244711,-47.88146834162855,-50.933746243474985,-44.298915746026935,-45.86345884692498,-49.874747117510026,-49.89740124701164,-49.6018888385174,-51.305179840171355,-51.52304210510592,-50.12731755041437,-50.39968374559729,-49.72134377489644,-45.858893081707734,-45.311318546047545,-50.29255767098928,-48.76385491847931,-45.92597721487002,-40.46557004849329,-45.65111977512683,-49.20532701838474,-50.28345099592581,-45.659756701886025,-45.42727729693311,-49.268231442511365,-49.21394583054615,-47.70424409078204,-49.11184421580909,,-49.39497541586181,-49.084206863709326,-50.94297859994808,-50.741439605330086,-49.10714664108542,-49.82603127441994,-48.91513745375781,-47.789687343084154,-49.600246372434796,-49.09548877573171,-45.727876175117146,-46.58995818858319,-49.94708895656399,-51.530641945127435,-51.53203646788284,-51.580215048642295,-51.63374164530309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-49.938250881725125,-44.936329380348,-41.929827396574034,-46.650456075885856,-47.83085824609006,-50.96388177164209,-44.2953308378592,-45.87935866431533,-49.898948337655966,-49.87839562977375,-49.59055262912041,-51.31138633858325,-51.52051753067363,-50.13756807806183,-50.4086037292669,-49.69874047309788,-45.86457955772633,-45.39393771483836,-50.25403325229371,-48.80586769036968,-45.872224113935346,-40.48794814761194,-45.70260006167946,-49.15129242133019,-50.305983921361744,-45.62824438736961,-45.46947689018458,-49.28926202850278,-49.20252558952339,-47.674665234295546,-49.14151375095733,,-49.37687700976642,-49.076525562404896,-50.969164896987806,-50.735398478052076,-49.08195475880043,-49.858545887588036,-48.920075709848334,-47.82189120733715,-49.62141282949944,-49.091659574104,-45.77792794853161,-46.6507464467552,-49.92650854069708,-51.50199587530386,-51.50032472664869,-51.55273164829004,-51.60359729123729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-49.969737204383364,-44.90218310450587,-41.95815539383642,-46.7300183928852,-47.782762487814985,-50.99471687112551,-44.30771147322111,-45.89992972916687,-49.921130847120274,-49.84453899162841,-49.58310368437138,-51.318622581666666,-51.519238275838255,-50.151390646047204,-50.420403630170696,-49.67653392266516,-45.86781505944301,-45.391691659304946,-50.216305563011815,-48.83871741475487,-45.82297076261308,-40.53995910621811,-45.75376539895805,-49.09890262475764,-50.329440321074145,-45.60129822840612,-45.52170996600771,-49.311932166506516,-49.17504183688293,-47.654935177894956,-49.168026967879385,,-49.35306038734403,-49.07560795358968,-50.98492536323726,-50.72111622267481,-49.06400148823457,-49.87045422803574,-48.93045450774973,-47.85281955015095,-49.64548610808578,-49.090194012354125,-45.822838678893305,-46.69280063929943,-49.89395576077409,-51.47460270942097,-51.4702542060689,-51.52583860504273,-51.57370769491696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-50.00256934974344,-44.86033237816717,-41.9780877811571,-46.812562820820425,-47.73725563751736,-51.026240319234084,-44.33354882540694,-45.9250327785028,-49.936448379107084,-49.804102654494386,-49.57953089730874,-51.326866120879515,-51.51922592788277,-50.168781196113756,-50.43503316144108,-49.64635108213808,-45.86728832461176,-45.40011935804443,-50.17938493866923,-48.87344717419553,-45.77631010446359,-40.6218150337195,-45.80949436989905,-49.04819504009859,-50.353804722889464,-45.54543154781355,-45.58382737038961,-49.33620445843698,-49.15007790835613,-47.64508972238954,-49.17616315434806,,-49.32882909868515,-49.081402316520325,-50.995328349568865,-50.70969197527645,-49.05329465876687,-49.8860802716494,-48.94638490015691,-47.86987022133246,-49.67240388980475,-49.091156681448915,-45.84263467606176,-46.73697508278225,-49.86171304182853,-51.448489622085816,-51.441859072289844,-51.49954488969871,-51.536099263838686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-50.03671868227411,-44.825235237802715,-41.975419825639335,-46.895766802215,-47.69441580518744,-51.05844255175907,-44.344606862672265,-45.95453164962024,-49.95242280250877,-49.76720994463263,-49.57982905391994,-51.33609588226435,-51.52050204530806,-50.18973606627106,-50.452447081070204,-49.616757450043664,-45.87303864963204,-45.41901736399148,-50.14328621693008,-48.91001211854437,-45.70163216882992,-40.733810197996135,-45.86189690245214,-48.99920884542734,-50.37906304167418,-45.50114056734742,-45.63450488071246,-49.36204030505018,-49.128902505423405,-47.64269252274656,-49.18837415256047,,-49.31033961126529,-49.09385770975269,-51.008017471419514,-50.6849552912698,-49.04985260146021,-49.906191601677385,-48.96798352925481,-47.89555244886208,-49.70210575910782,-49.08286906555478,-45.86079464715846,-46.777082334043705,-49.83042706491418,-51.423508638122144,-51.41517054581168,-51.47386341013242,-51.49500651832806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-50.072155918871644,-44.79375221594535,-41.986711259428446,-46.95667844692235,-47.65432408848494,-51.08677792935852,-44.25128233600514,-45.988296622724995,-49.96904785721501,-49.73393618645426,-49.58398930414768,-51.346289911867025,-51.523088450057585,-50.21425200339806,-50.47259973801758,-49.58776422116486,-45.88522404340104,-45.44819092583586,-50.1080245470369,-48.948368972844996,-45.63124791060205,-40.87633711649306,-45.90125100811661,-48.951983999177315,-50.40520155778968,-45.45100679278449,-45.67952469572312,-49.38940425955634,-49.11158782651425,-47.619191416193985,-49.2045815523886,,-49.29765954702105,-49.11293240101526,-51.02294913172329,-50.661096380744425,-49.053697248275014,-49.93071439403428,-48.995373735769796,-47.91969048528348,-49.73453487004367,-49.031941531906895,-45.89147457052465,-46.82463706289255,-49.800117265258564,-51.39270012197536,-51.39022438892434,-51.44880190121883,-51.45493309427289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
