9,-46.97679268010841,-48.70924890002261,-51.19073761527028,-46.05163543473343,-47.10878722711696,-50.35347688846389,-48.95567098713925,-48.05784131488408,-49.935329911182166,-51.15196075410871,-49.319115707655605,-49.535844182530965,-49.86437844548688,-51.57772454321091,-48.93338207666617,-50.10956217347123,-50.7340593077329,-48.331764331908346,-47.90285443330124,-51.32245462823018,-50.26339929153775,-47.76874513258754,-44.75712123528798,-45.986584418756316,-48.69796523459054,-50.78420163774155,-43.41917316203564,-42.26120083406911,-50.99075433583903,-47.780321747020444,-47.37679547724446,-51.642020006030705,-45.16269143886865,-47.543802430972704,-50.79236191424829,-50.60729540981996,-50.857140808697395,-50.34632632203446,-49.226654405039596,-50.147824044845386,-48.17842867207383,-44.04855143572603,-45.08836583470992,-49.445072732211926,-49.37829132069147,-44.65266708556682,-42.20751009649591,-51.54456254510775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-47.03365085312845,-48.680353132356124,-51.22928958444038,-46.03828929573617,-47.08776636057679,-50.389052818632294,-48.91837608861145,-48.06835227170434,-49.951190235923846,-51.136260498834865,-49.294459067094685,-49.542452456623906,-49.831710703641185,-51.61405452772775,-48.937964994179126,-50.138215385469415,-50.72566183866991,-48.295103893201755,-47.9112843182139,-51.29396879416654,-50.29184051007278,-47.73015031402625,-44.74641349591553,-46.040511004105525,-48.66439821498701,-50.798220716551256,-43.35020987780876,-42.29449321702724,-50.96747317296821,-47.8212714932609,-47.300875815450425,,-45.15929039665674,-47.56230901941436,-50.81643693050462,-50.61568753792211,-50.84955249571123,-50.36574162776049,-49.24186071871311,-50.165755131793986,-48.1469837580613,-44.042044142009615,-45.1331081819568,-49.408497235226115,-49.42530156934039,-44.59181287184602,-42.23575884136626,-51.507992279150926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-47.092957946388395,-48.65427140433083,-51.268396178743494,-45.96453929157397,-47.07389800907923,-50.42570230632435,-48.886054280116475,-48.07078024763308,-49.96722498464695,-51.12281727729531,-49.27625314240669,-49.55469595270225,-49.802788911193616,-51.65203760379025,-48.95026410055304,-50.161739644152156,-50.71908671211002,-48.24924816129886,-47.927834029867206,-51.26616820584818,-50.32224366542671,-47.69470613468077,-44.73305280149006,-46.10003206280085,-48.62439452743415,-50.81192260576077,-43.29310713151291,-42.33924728307545,-50.94502370420119,-47.864173241488814,-47.228856037558046,,-45.168541768015544,-47.58322011428412,-50.840979119476074,-50.627747019324474,-50.844484014838606,-50.38739821035265,-49.249967572726675,-50.186137412731725,-48.11686696062984,-44.04733217006328,-45.18674155199038,-49.373138405922,-49.47353459036926,-44.53834070975792,-42.26647635042853,-51.472546631628305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-47.15465432457152,-48.63108464861333,-51.30805025518519,-45.896634675910505,-47.06702079540405,-50.460323061773416,-48.85879714243366,-48.05622864762607,-49.96599775897128,-51.11167298039579,-49.264551406732046,-49.57250641600194,-49.77767190698654,-51.691645975578766,-48.969452490903194,-50.188871088281026,-50.71437423714151,-48.21061879430137,-47.95239894249537,-51.239064426483665,-50.35456985005461,-47.6624977740784,-44.736485906802166,-46.16499382705424,-48.58114426517809,-50.82178346962355,-43.242976902621486,-42.38425540313945,-50.923423781802306,-47.90898460988367,-47.16083773061223,,-45.19049933039614,-47.60646744685153,-50.865985143058474,-50.643530785358934,-50.8419173265139,-50.4113376204394,-49.26290560108805,-50.20892199534522,-48.08810039394682,-44.06272979679149,-45.24895084419123,-49.339021690572494,-49.522963757466286,-44.49348529458633,-42.32027302429885,-51.438247304379004,-51.616061427171324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-47.20773162000967,-48.61087852682659,-51.348244739135865,-45.83161485002999,-47.0501686828112,-50.48497194069944,-48.83669872245691,-48.038112313951174,-49.96787099246198,-51.10164156367715,-49.258138581712814,-49.59364637417886,-49.75642295930524,-51.73284978562778,-48.94715406707966,-50.21954538363097,-50.71157008742887,-48.17928134875928,-47.96120216633874,-51.21266964787913,-50.388785267764334,-47.63361196811018,-44.75678318851796,-46.23524538945607,-48.53945235661293,-50.83276690886302,-43.188581830969824,-42.42203925509146,-50.9026904858172,-47.95566625927094,-47.09692974336949,,-45.171844623766944,-47.620772689546655,-50.891452064785085,-50.663092470459745,-50.841836043434384,-50.43760548222953,-49.28064445236926,-50.23406335533549,-48.06070497074692,-44.068146235987875,-45.31943474161145,-49.30617274783546,-49.57356392849701,-44.4574797637287,-42.30563713168597,-51.40511635309295,-51.587790904270776,-51.628494970457496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-47.25216966679984,-48.59373709917985,-51.38897384707966,-45.786441263775835,-47.03834134323052,-50.510686464639576,-48.81985869589524,-48.0287910945054,-49.972782108848,-51.084386854821,-49.228691037140536,-49.61060748454909,-49.739105561958574,-51.76755178935947,-48.91873999177584,-50.253699546527386,-50.71071841396923,-48.15531257237464,-47.973716010983665,-51.186995616066035,-50.424853644227206,-47.60813885847718,-44.74717039812835,-46.31064663415387,-48.49934994874146,-50.84484771518202,-43.13121528824243,-42.477790311788084,-50.8828411504562,-48.00418004451694,-47.03724366911842,,-45.13417136431524,-47.63260404885025,-50.91737627042637,-50.686491939271306,-50.844221436971836,-50.466239868596354,-49.30315805016144,-50.261517885714824,-48.034704532152105,-44.05642771637865,-45.39790557501718,-49.274619486295244,-49.625310510515845,-44.39792770854577,-42.284192197003996,-51.37317505258199,-51.56100663777839,-51.59870945889083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-47.29894289318941,-48.57206774737749,-51.426340796206304,-45.755231108795115,-47.03328400222222,-50.53744272581574,-48.80837731037434,-48.02820390336664,-49.98067196735196,-51.06949975015746,-49.2058789929071,-49.63303921049083,-49.72578470880648,-51.799635719506526,-48.8981749174703,-50.28399881990342,-50.7118667905911,-48.13878735435158,-47.9939976921093,-51.16205514683106,-50.449185624562816,-47.58616948880057,-44.73072652176198,-46.39105795644618,-48.46087175097182,-50.85800305006336,-43.06745368358114,-42.55102634099732,-50.86389692650893,-48.05448849181399,-46.98189486400971,,-45.08627496788456,-47.6466213050079,-50.94375489013353,-50.65275492213423,-50.84905814139305,-50.49729566676191,-49.32952542518704,-50.29124366953896,-48.01012282133315,-44.04707792180753,-45.45506787232705,-49.244387072317586,-49.67817931427045,-44.3380314293894,-42.28418874754119,-51.342447201552154,-51.53573481500378,-51.568791186761935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-47.34799578591491,-48.52854156910463,-51.463345294626315,-45.73809494186483,-47.034826704890605,-50.56521881873765,-48.80236132073158,-48.03629887195064,-49.99148083306835,-51.05701632387033,-49.18769859841339,-49.65302940861238,-49.716531253180904,,-48.885410841219105,-50.30538741925882,-50.71506157132691,-48.116436699979886,-48.02193635546304,-51.13786068196747,-50.470861583510086,-47.567799541166494,-44.7317578536875,-46.47634707879562,-48.424053227153706,-50.87220946364083,-43.01737856126903,-42.64129086303199,-50.84542004369923,-48.09708152558172,-46.931005961234376,,-45.05091314725136,-47.66275870271785,-50.97058594249401,-50.62266743407038,-50.850957102291346,-50.53081075530072,-49.353783724056015,-50.323200325475774,-47.9869840409659,-44.05067607448136,-45.50616654086447,-49.2155057972922,-49.73214812849412,-44.28728613633969,-42.28717954258037,-51.31295510439992,-51.512003059022746,-51.5392274089633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-47.399278608258264,-48.4848982220942,-51.500853536185005,-45.73589764789649,-47.04280690361519,-50.59399209624423,-48.801920734104925,-48.053033516271086,-50.00515085193045,-51.035588974639,-49.15801783862524,-49.65836572505022,-49.71141397179416,,-48.88041028987122,-50.30009217753394,-50.72035425792373,-48.07388115608057,-48.02449351110708,-51.11442450861547,-50.492926435729885,-47.55312488353319,-44.74549534285132,-46.56638870364132,-48.38893038933101,-50.88744437318988,-42.98132257417411,-42.74814871419462,-50.82728305581183,-48.13548892825696,-46.88470188435091,,-45.028069788973106,-47.68095612536948,-50.997866148133,-50.60348659444359,-50.84073011853007,-50.56683315034959,-49.38204839616966,-50.35734714534261,-47.965313711411014,-44.067435454938355,-45.549532035732305,-49.188004201239835,-49.787193724335054,-44.245958873056765,-42.268248148275084,-51.284722634212734,-51.48983794090568,-51.5100166782187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-47.45274064828392,-48.44431201611367,-51.538857360827734,-45.74990593761992,-47.057067492097474,-50.623741630143606,-48.80717353093213,-48.07836797653724,-50.02162580083783,-51.009413450896766,-49.135166932648204,-49.66735897534253,-49.71050723338449,,-48.88314024540385,-50.29113499689039,-50.72779431411724,-48.03906845247332,-48.03464518476714,-51.091760916691875,-50.50865295861201,-47.54224814773039,-44.74904931553576,-46.66105860284401,-48.35554120895787,-50.90368509400957,-42.959632298521655,-42.87118313463226,-50.810109885065216,-48.1756309209835,-46.84311510594674,,-44.996057155871284,-47.701152324926106,-51.024697235913756,-50.589489739396285,-50.832981440017626,-50.60203996826551,-49.39402539867469,-50.393645703738216,-47.94513932480201,-44.067408987207976,-45.57820690199034,-49.16191371539342,-49.81960607737466,-44.21432766261573,-42.235140455791004,-51.25777483355883,-51.45595007585372,-51.481160962314746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-47.50833283627237,-48.40685590709816,-51.577351289836464,-45.755678825109065,-47.07628695516463,-50.65444600309809,-48.800457237747146,-48.11227417464279,-50.04085022434764,-50.98561698905777,-49.11918099103037,-49.67513856534601,-49.71388457332569,,-48.89357550858618,-50.285848523334096,-50.73743370087867,-48.0120498138904,-48.05063782498473,-51.069882936997566,-50.5262703087001,-47.5352701495211,-44.76987137202293,-46.76024054189324,-48.323923486857545,-50.92091193023121,-42.95267001602945,-43.00999981688358,-50.79392369238148,-48.21747172863749,-46.80637865670947,,-44.95220431668634,-47.72328975344366,-51.049914074372865,-50.58124342268702,-50.827695031096354,-50.61089061201156,-49.410688726488715,-50.432057265803174,-47.926488117676946,-44.05758927591486,-45.609341669865884,-49.13726451060803,-49.8481971797866,-44.14539910357905,-42.2235176211646,-51.23213588668085,-51.41946024157329,-51.45266063801926,-51.607415716425635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-47.566011185375004,-48.37259886594806,-51.61632802258988,-45.69719906361003,-47.08888692688922,-50.68139988575061,-48.785354860906,-48.13765440789399,-50.06277077009504,-50.96423702691511,-49.11010356399291,-49.68811371083902,-49.72162650698887,,-48.911695252949556,-50.28415949695208,-50.74932534843476,-47.992889190492285,-48.066371157025586,-51.04880487977354,-50.5457388209111,-47.51301401679748,-44.80791349264274,-46.86382158987679,-48.28097910052715,-50.93910368299262,-42.91207702756239,-43.097980859046885,-50.778744373724756,-48.260977456957136,-46.774636020391036,,-44.92112079422697,-47.747310805790875,-51.07549830473522,-50.52184475919199,-50.824853450721854,-50.6056904057737,-49.41618281082693,-50.47254477973112,-47.90938744115437,-44.04689523330297,-45.64744570789913,-49.114089330971765,-49.878000118880095,-44.06633959097953,-42.232884808494134,-51.207831320713,-51.38452594079609,-51.42451548338628,-51.57258581664679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-47.62572886929921,-48.341619247745335,-51.65578247428687,-45.63711101876491,-47.107502926499556,-50.7074399021774,-48.7628380704481,-48.15481592504714,-50.08733533225379,-50.928540029562,-49.1079829022748,-49.70620385153862,-49.73381514843688,,-48.93748348994357,-50.285992306084566,-50.74418373448655,-47.981653059293315,-48.089597198870905,-51.028540897023476,-50.56702240578388,-47.48530998617237,-44.81477106742234,-46.971692165546145,-48.239606506740756,-50.958239370302856,-42.862386010930756,-43.148868045759734,-50.764593571486245,-48.30611545942416,-46.748034322126756,,-44.90186423788046,-47.77316125815831,-51.10144710776843,-50.45358557816864,-50.824439230609386,-50.598590315309195,-49.41367702636729,-50.50978016572394,-47.89386887970741,-44.04934529907483,-45.665414339505006,-49.089520534342114,-49.90898771080691,-43.98843873882221,-42.23225529310853,-51.18488703872526,-51.35117532832009,-51.396726986483486,-51.538396539721035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-47.68744426187473,-48.313992797638434,,-45.580591285769074,-47.131973605123925,-50.734432415595265,-48.73794103541783,-48.16538904149955,-50.11449323896433,-50.89404754524096,-49.11287321437493,-49.72786280670618,-49.750536660374145,,-48.970931690714266,-50.29127434606055,-50.71057748094874,-47.97841682338702,-48.120198785771805,-51.00467700303554,-50.5900833630256,-47.45646440053637,-44.83783069168272,-47.083747292708004,-48.199958169337734,-50.9783009628621,-42.81362479593788,-43.182565959182156,-50.75149585647619,-48.35285379947205,-46.72672998818368,,-44.893397905785676,-47.80078664554587,-51.12776024496958,-50.3891216821676,-50.826437078185364,-50.599803306775534,-49.41586914883437,-50.54554473203427,-47.8799619666448,-44.06510856674813,-45.66958055025923,-49.06119514122862,-49.941134172668676,-43.92094143863911,-42.25038199150128,-51.16062638998458,-51.319438714165095,-51.36929572316455,-51.50485949349196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-47.728461763938846,-48.28980000086443,,-45.539635403665166,-47.162146240281615,-50.762357069405866,-48.71878612195204,-48.164023243068414,-50.144193565752914,-50.8620267398437,-49.1248293350909,-49.72492804643277,-49.75249169550672,,-49.012035370507945,-50.29993525955731,-50.68474050691229,-47.98325981051001,-48.14992653099892,-50.978427756317274,-50.6148875122272,-47.431562030204006,-44.877919632415846,-47.199887332137905,-48.162071735455086,-50.99926825849849,-42.780394754748045,-43.22403141831533,-50.73947429704445,-48.40116028799937,-46.71087935078768,,-44.89759202714055,-47.83013637663136,-51.15443504202127,-50.328470257287314,-50.83083007274706,-50.601744614969036,-49.422721234992935,-50.58329727144982,-47.8676985666824,-44.094366794985056,-45.65790947979639,-49.0343861730095,-49.9744170139664,-43.86421983014267,-42.23978948880024,-51.12421389510829,-51.28934454579846,-51.342222421464925,-51.47198594364055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-47.75257294485144,-48.26912293153405,,-45.495832816776456,-47.18993944743315,-50.79119209129569,-48.69098382161222,-48.16303930418188,-50.176389364679906,-50.812051503850164,-49.12686796156733,-49.72700214133538,-49.75148027276791,,-49.03969907879756,-50.31190712088687,-50.66182787069407,-47.994931518466785,-48.17156510624351,-50.95294302444149,-50.6414002791164,-47.41069905571854,-44.935031950059795,-47.293692425204625,-48.12598258976958,-51.0211239863539,-42.75903161300412,-43.26905015785768,-50.72855181195345,-48.451007511220084,-46.70065083434193,,-44.902851068918835,-47.86115981210747,-51.18147154386227,-50.27164302102314,-50.83760141835681,-50.617481283305345,-49.43419345100091,-50.62299923964098,-47.85711320127304,-44.13643238082507,-45.65333652419254,-49.006387890539564,-50.0088096736209,-43.818664982945236,-42.247769017850885,-51.08913724917394,-51.26092425772438,-51.31550705184129,-51.43978877058724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
