,673,695,696,717,718,740,762,763,784,785,807,1279,1301,1302,1324,1346,1347,1368,1369,1391,1392,1413,1414,1436,830,741,1325,808,1280,1370,786,674,719,1437,1459,1303,1348,1415,764,697,1393,831,742,1326,809,1371,1281,787,1438,1460,720,675,1416,1304,1349,765,854,832,1394,698,743,810,1327,1372,1461,788,1439,1282,721,676,1417,1350,766,1305,855,833,1395,699,744,811,1328,1462,1373
0,-49.317143992883715,-47.61900263224598,-50.98020102588173,-49.34661314056197,-46.396349357563544,-40.339180407665005,-46.35079106158139,-49.21045638787095,-50.96213166464508,-47.105270278099,-48.71025442862187,-50.73371046779799,-51.42556621073297,-49.16872032925496,-45.13306775225985,-46.674945386922424,-48.32771269886264,-50.60698195412925,-43.07238731204119,-44.38443137929869,-51.21977872901299,-49.654951023678386,-49.31191247897351,-49.77389403479411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-49.32302689720259,-47.671186748803656,-50.95059162523481,-49.39186486151983,-46.33966359816082,-40.322715820367335,-46.37891709156352,-49.164634222993286,-50.990966240697546,-47.09018770443238,-48.70246211603991,-50.73865000327626,-51.44592746741423,-49.149919796061766,-45.13646814159316,-46.72189749134229,-48.28992228170751,-50.632100572199555,-42.97199580551493,-44.429172113497785,-51.189787209006006,-49.67947696802461,-49.27423558166106,-49.766904789927366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-49.330940285085,-47.71663417687858,-50.91630891980107,-49.43888382474702,-46.283134664345894,-40.32411915316768,-46.40619797355316,-49.11839155218508,-51.0203859263724,-47.05189228130558,-48.697730007226305,-50.747414789846125,-51.46543282145636,-49.132251418941806,-45.14879933082432,-46.77341846144227,-48.246433771091205,-50.658083732092294,-42.885148698301464,-44.47827528943368,-51.16072817223546,-49.704656148706334,-49.24021391661839,-49.74551511083529,-51.54654077566549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-49.34092851644141,-47.759786820447914,-50.88256458379742,-49.47589844096071,-46.229443260241595,-40.343397048984116,-46.436754622692646,-49.074079072327194,-51.05038345720808,-47.01777153057704,-48.69599021895457,-50.75998796149083,-51.487051494210405,-49.11574615509785,-45.17016044350416,-46.829385766248436,-48.20201062423652,-50.68491573625563,-42.81214486262666,-44.53164409106594,-51.13261913926962,-49.73048764675518,-49.209909922112715,-49.7210602945987,-51.53049577082557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-49.35303696000253,-47.79416819990544,-50.849446334898445,-49.50737665718855,-46.17862748963449,-40.38058656699845,-46.47052526685751,-49.031741840136476,-51.080955421039356,-46.96020976619461,-48.697176915649095,-50.776355611351406,-51.51075042721601,-49.100438797045115,-45.20065858786225,-46.88968144501133,-48.15924714441378,-50.71258078088441,-42.753297878173875,-44.56836514752767,-51.09991856108903,-49.75697198872262,-49.183389358482465,-49.69928260210399,-51.51744943604555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-49.36731221903501,-47.79699818599301,-50.81695639740446,-49.54062474734815,-46.1307219300262,-40.43575100652988,-46.507453637292315,-48.99142672428138,-51.11209652353534,-46.90283755098796,-48.70122388228168,-50.796504214278464,-51.536495291684936,-49.0863594559582,-45.24040383759402,-46.95176316985951,-48.118173481500996,-50.7410649191863,-42.70892990898886,-44.58725305949158,-51.06374696834272,-49.78411045866529,-49.16071809242254,-49.680610536572125,-51.50742822073208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-49.383801384951894,-47.799377527831,-50.78509964443753,-49.575603511335956,-46.08113870498514,-40.508983790128255,-46.547480444026846,-48.95318388270663,-51.14380030754434,-46.82414153590421,-48.708067505785365,-50.820421320531175,-51.56425520029202,-49.07354356074654,-45.28951216576271,-47.007153242767146,-48.07882266785385,-50.770352397883784,-42.67937812765339,-44.60210497134446,-51.02851716751942,-49.81190133212746,-49.141964746632674,-49.66501737093468,-51.500461982413235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-49.402551154633116,-47.80782456749407,-50.75387902581727,-49.612273445073605,-46.03158914907216,-40.60040428537362,-46.59055140979483,-48.91706247124256,-51.176063499010894,-46.73975379735006,-48.717645284783714,-50.83770132858075,-51.59399812749242,-49.06202486964254,-45.34810897948002,-47.06662273819883,-48.041224880051885,-50.80042946516109,-42.64761032621739,-44.620937543109314,-50.99424609556955,-49.84034655997192,-49.12402037280791,-49.65247570207203,-51.496579910252784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-49.423612889037145,-47.82224976959712,-50.72329803438262,-49.650596503287346,-45.97763730675163,-40.7101610253191,-46.63661298346203,-48.87208196902101,-51.20888042681293,-46.66393106467161,-48.72989325436525,-50.85119743038451,-51.61633615609463,-49.051837646156926,-45.41633149017511,-47.130054930451195,-48.00541600140198,-50.8312824828344,-42.60990448405349,-44.64368687705069,-50.96095255194861,-49.869445204652784,-49.10711862912835,-49.642958947597236,-51.49581283533316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
