,150,172,173,194,195,217,239,240,261,262,284,285,306,307,329,351,352,621,643,666,688,710,711,733,755,756,777,778,800,822,823,845,689,218,330,644,801,734,263,308,779,196,667,712,286,375,846,151,241,868,757,622,353,824,264,174,331,690,802,219,645,735,242,309,780,197,869,376,668,713,847,287,220,758,354,825,623,265,332,803,175,691,198,736,646,243,310,781,870,377,848,176,714,288,669,221,355,759,826,266,333,804,199,692,154,737,647,311,244
0,-50.911915401835905,-49.93412877990227,-51.314854339212836,-50.90150263409258,-47.4984827701913,-43.74799478423758,-45.31821401840283,-48.33956338225463,-50.414851681322126,-43.82365400847691,-44.69519398836301,-51.457248615229496,-49.53675249137898,-48.75626595751301,-48.08064260366912,-50.28916802008784,-51.075290030955415,-51.17001979264059,-51.07069783324454,-49.17332638569897,-47.915244791555686,-49.699501474384405,-47.631153866637916,-42.92751882483632,-45.33801474929192,-48.90591293059481,-49.94861302315562,-44.581569874189945,-44.99648785526405,-49.32846820242261,-50.301413626517906,-50.230451297680965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.91556310729019,-49.94749947557231,-51.28984499374571,-50.926881956970114,-47.46477434968875,-43.77679342015729,-45.363697143397644,-48.297278270014665,-50.453577872371184,-43.78491170227414,-44.72450737695414,-51.4343203999222,-49.574186237611215,-48.73043830262695,-48.080988487029074,-50.28881249822818,-51.07281851332097,-51.181594997751404,-51.08684692897719,-49.14908703333913,-47.93573406497282,-49.733733127189296,-47.58131765222414,-42.91644532346278,-45.35076598991438,-48.87562043085755,-49.985308776253284,-44.518458710013306,-45.00836578893406,-49.35360707347566,-50.31183959609275,-50.22113568794836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.92108757797577,-49.958750632602545,-51.265177736115064,-50.95402815802765,-47.43241164945342,-43.788789731349354,-45.41380954828074,-48.247036806850005,-50.49311025715931,-43.68487400530654,-44.732565798873935,-51.409933335526475,-49.6123991483394,-48.709335534422955,-48.08696086173586,-50.290602250537034,-51.07456669488391,-51.17853541920905,-51.10656484874738,-49.128630370935355,-47.95882080570634,-49.7703345770632,-47.53322503905846,-42.92237800233497,-45.370266058518865,-48.846742030373626,-50.02298135913147,-44.4659828128865,-45.02639078401822,-49.3792873428866,-50.32535781057797,-50.195814329203124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.928178719377506,-49.97384797240012,-51.24085306331229,-50.98290887792253,-47.40142603469792,-43.81447277982737,-45.46841301386847,-48.19866137068171,-50.52918304376352,-43.554190322961794,-44.747705401206105,-51.386564379238635,-49.651376812771716,-48.69306637777775,-48.10026172886772,-50.294489533110564,-51.062700392983864,-51.174854023474495,-51.12981530954346,-49.11201785855763,-47.989722402217794,-49.80924912385917,-47.486914846410926,-42.93148501053517,-45.39631259946634,-48.81538684497286,-50.06161532596167,-44.41322122893962,-45.04632883867461,-49.40550445073566,-50.33034825606407,-50.171265081248784,-51.64772848854062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.92773243282252,-49.98346211916142,-51.21686981718999,-51.01349356229658,-47.37184971927374,-43.809937656887186,-45.52737594865278,-48.1521965770753,-50.56340746868337,-43.43922534753459,-44.76968563723263,-51.36423011129619,-49.683533072055425,-48.667241914772006,-48.12087690137944,-50.30042789400564,-51.04939353446095,-51.17504994001105,-51.15656655436556,-49.09931546246057,-48.02836243882399,-49.83035807106386,-47.44242672304674,-42.92487197301143,-45.413433034432096,-48.773115474721145,-50.10119347768108,-44.36211041209576,-45.05891367873252,-49.432253363218365,-50.30528798337425,-50.15010990107696,-51.61235736343728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.929185117852924,-49.98015304601829,-51.1909017511866,-51.04575170683244,-47.34371529030325,-43.819653401025676,-45.590570361667304,-48.09896464721806,-50.59842731932819,-43.34021597815861,-44.79002490951032,-51.334218954816116,-49.712607435573844,-48.63989133566015,-48.13326217434549,-50.308370287372796,-51.02628315293914,-51.179139828926694,-51.18678704076263,-49.09058831199654,-48.07467027304404,-49.84790879328629,-47.39980353211625,-42.936112841004935,-45.43493989959213,-48.73241881680328,-50.13835341227611,-44.322485734901775,-45.054457462027806,-49.459529276895864,-50.268016678527836,-50.13234590104956,-51.57737923686022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.93255988170721,-49.98072325989079,-51.163106139744144,-51.079653033737884,-47.317059954963966,-43.8307691742971,-45.65787365829439,-48.04375675761002,-50.63422813955836,-43.25619699661341,-44.78498904649256,-51.30456989155743,-49.739000362469056,-48.61066358972604,-48.13665873389553,-50.318271792950824,-51.00374218585969,-51.182411679038495,-51.220445972978666,-49.08590365194367,-48.102431708108845,-49.86783214732838,-47.35908848877254,-42.93839861084456,-45.46255113806804,-48.693333714102465,-50.16783907627365,-44.294616306264835,-45.04593218572555,-49.487328679381896,-50.23348192911058,-50.11797248995241,-51.54279822027011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-50.93787826601293,-49.98513724399654,-51.13568872815201,-51.11266919145821,-47.29192043546029,-43.834599140947844,-45.72916847607133,-47.99048028977066,-50.670796743341874,-43.18445257817325,-44.78656505959039,-51.27591859791963,-49.76395943404977,-48.567387977881026,-48.14726357984871,-50.330090027226085,-50.98549885382325,-51.18084592588373,-51.257515098309796,-49.08533224559241,-48.13701218450817,-49.890083536244575,-47.32032755206866,-42.954722161897806,-45.496070307892836,-48.65589680615123,-50.1982904558385,-44.278784620980225,-45.04299514064202,-49.51564730311183,-50.20173533684813,-50.10698801953551,-51.50861780950006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-50.94516324706884,-49.99335907020347,-51.108650619684454,-51.13304502531346,-47.26833517588865,-43.83680195068486,-45.804343700090506,-47.93917519217287,-50.7081201622287,-43.129871744096505,-44.794575166102824,-51.248281438229704,-49.78975079635526,-48.52912183893906,-48.165062029931335,-50.3437809462492,-50.97156507367831,-51.18322139480743,-51.2831703513918,-49.088945820768906,-48.1790735959251,-49.914619777022935,-47.28356753604931,-42.987062015168924,-45.53531080007927,-48.620149309907355,-50.22969000498203,-44.27528226276263,-45.04549011300025,-49.54448203340121,-50.17283167603095,-50.08775854743385,-51.474842971884236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
