,731,753,754,776,798,799,820,821,843,865,866,888,1360,1382,1404,1405,1426,1427,1449,1450,1471,1472,1494,1516,844,732,777,1517,1383,1428,1539,1495,822,755,1473,889,800,1406,867,1451,1361,845,1496,778,1518,733,1474,1384,1429,823,912,890,1452,756,801,868,1407,1430,1519,846,1497,1362,779,734,1475,1408,824,1385,913,891,1453,757,802,869,1386,1520,1431,1498,847,780,1476
0,-49.70352888171653,-50.13428353384335,-48.276868369831746,-43.43348325378965,-45.32302124973248,-49.13667078079976,-49.916549380149526,-45.15936460693629,-45.827577524166074,-50.198772595152015,-50.301722604894294,-50.451063422117514,-51.27005582812586,-48.305134884065055,-47.70250478018295,-49.81149294376059,-50.537905301963676,-44.237686959226366,-42.240029511371155,-51.056473538550726,-47.934647885022834,-47.841273784648905,-46.57880377443472,-49.79172698524895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-49.71087881950747,-50.17368872918443,-48.25529609143245,-43.3762803307073,-45.373930823231696,-49.10327936336308,-49.9527538167845,-45.14580022592963,-45.82174802379658,-50.20326998654551,-50.297659205068015,-50.439044830158906,-51.26734956537327,-48.293808523619795,-47.732463545666654,-49.77957170213195,-50.584912156358754,-44.194111755624085,-42.32094202217976,-51.02112363934758,-47.96687590880549,-47.80017883861437,-46.578759031108284,-49.80534986536516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-49.72181575936308,-50.21530835545579,-48.234636952652934,-43.328041734344026,-45.40006994613036,-49.07034052519816,-49.980396482425434,-45.142248197040686,-45.82117710561897,-50.20857594895395,-50.296952885989526,-50.43082934764061,-51.250020213989615,-48.2874467403211,-47.76785023778758,-49.748433507589745,-50.63294326446452,-44.156182256364424,-42.40629927714969,-50.98646406464893,-48.000789415571944,-47.762713570349675,-46.585463312582185,-49.81983748341379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-49.73632904075149,-50.259107335952365,-48.214896699988124,-43.28895921081319,-45.37760637382852,-49.02593238756316,-50.006943006949626,-45.0550960692708,-45.82570593013546,-50.21468173710094,-50.29965883453226,-50.42640917809998,-51.22710616042533,-48.286103504480295,-47.80856278922133,-49.7180842464035,-50.68197830676648,-44.11132752092448,-42.476118877342806,-50.95250624378845,-48.036364437909725,-47.72896229846793,-46.59892185362729,-49.835163680081564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-49.754408319744066,-50.30505072545766,-48.19608448873039,-43.25922814979121,-45.32226935713551,-48.98294030508406,-50.03446890742015,-44.97537300471362,-45.83518075537,-50.221566987615,-50.30583534347714,-50.42577363750749,-51.20501215625568,-48.28983252531338,-47.854503225824246,-49.6885298900769,-50.7319987903474,-44.07107080632149,-42.47615106388196,-50.91926292123236,-48.073579261747305,-47.69901424098529,-46.61913759219929,-49.85130243503332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-49.776045698962015,-50.353101592336884,-48.17636456641746,-43.23905219896119,-45.274429753225895,-48.94139503274693,-50.06295958801936,-44.905667696171996,-45.84945426582677,-50.229218118497,-50.31553983285431,-50.42891489893932,-51.18376181904057,-48.29868992748616,-47.90557600841836,-49.65977734498856,-50.78298499486351,-44.036552763236394,-42.480333449856175,-50.88674682588366,-48.11241187747427,-47.67295753264791,-46.64612024975557,-49.868228548153354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-49.80123205076627,-50.403226750199806,-48.1533410779388,-43.22864295610697,-45.233816746888195,-48.901328697576275,-50.09239793823508,-44.84623322431862,-45.86838077588445,-50.23762343504834,-50.32883377410209,-50.435827014678054,-51.16337600911288,-48.31273323866167,-47.94685535649661,-49.62655784400981,-50.831901175739524,-44.0026695382658,-42.49498432256418,-50.854969778691064,-48.152841662422944,-47.650884584838664,-46.6798787376171,-49.8859162887977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-49.82995960081159,-50.446193256225776,-48.13145742656208,-43.22821757052378,-45.20017222400561,-48.84619217647795,-50.12277084302569,-44.79733130821749,-45.891820353016385,-50.24677134301746,-50.34578070520615,-50.44650265426628,-51.14387576368549,-48.3320194183287,-47.98768783622673,-49.58854593729897,-50.8792740217733,-43.949813484556934,-42.5230903455249,-50.82394686127485,-48.194847508947205,-47.63120803521461,-46.707736379005965,-49.90434060082103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-49.8622209878128,-50.48018989226175,-48.11006488439886,-43.238003211896334,-45.1732497535487,-48.79186342243039,-50.154064832578584,-44.74993765760878,-45.91963749685551,-50.25664961802925,-50.36243812785788,-50.460936745543705,-51.12528444345998,-48.35471825579299,-48.03347281705504,-49.55131848387445,-50.92754402794334,-43.90267695905996,-42.564433509744994,-50.793690290065314,-48.238408911095675,-47.5746484261802,-46.73321921680522,-49.92219812662021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-49.89801131573253,-50.51622602520473,-48.0807715887297,-43.25823496669614,-45.15281582794606,-48.73899728421282,-50.18626398194138,-44.677418561838955,-45.95169872518359,-50.267247421534066,-50.371036229368386,-50.47912444490705,-51.10762416274578,-48.380566861793184,-48.08410823528588,-49.51488140012824,-50.976693263858735,-43.86136463365348,-42.618803140727096,-50.76421552109561,-48.28350668613345,-47.51701774648099,-46.7651656783136,-49.93598972638317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-49.93732331115571,-50.554270595745166,-48.05251089021419,-43.289154658081664,-45.138645927920365,-48.687628337513196,-50.21935237802381,-44.61604115120898,-45.98787509834828,-50.278553878087095,-50.35957509031236,-50.50106432295777,-51.090919469534306,-48.411865069328016,-48.1394951258994,-49.47924079612805,-51.02670349843169,-43.825989022269525,-42.64438455684534,-50.735535535607006,-48.329383662021684,-47.46329579695724,-46.80356438014818,-49.95051051876885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-49.98015255742938,-50.59429320917272,-48.02529379723492,-43.331017039227405,-45.1305283192616,-48.63778969961057,-50.25331612395108,-44.566108836295314,-46.0280418785371,-50.29055781267673,-50.32379695123378,-50.51735160976541,-51.07519195690524,-48.4456887197304,-48.19409608152248,-49.444403602838804,-51.077558491024405,-43.79666631018694,-42.67847385894828,-50.70766664731184,-48.372380776437325,-47.41356839866465,-46.84275057678404,-49.965737176637845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-50.026494364363785,-50.63626507876188,-47.99913111295608,-43.38408298424766,-45.12825938609808,-48.58952265255816,-50.28814164278917,-44.52793346903674,-46.07207546849083,-50.30325009378351,-50.291372867256726,-50.5262781941734,-51.060467459574184,-48.46161013182175,-48.247963716922975,-49.41037620713078,-51.12924095023917,-43.773518453401124,-42.725466473571984,-50.679938535834864,-48.41682509740441,-47.36792310214369,-46.869173640062144,-49.98164785443623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-50.076345518356646,-50.68015568192191,-47.97403406827109,-43.448627795231694,-45.13164520287829,-48.542862199498174,-50.32381693935423,-44.50087471009134,-46.11985831921487,-50.31661937540597,-50.262362142044864,-50.538820612370245,-51.04676894010825,-48.47143422288384,-48.30632792599002,-49.377165201840434,-51.17908205056298,-43.73733100099173,-42.78514838636701,-50.639143761032976,-48.46269644287767,-47.32644914760129,-46.90169743301094,-49.998219442403304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-50.12970335918106,-50.70687914412542,-47.95001471063222,-43.524930915805626,-45.14050022990158,-48.49784980291886,-50.360328406964534,-44.457153816190306,-46.17127270883355,-50.33065755795404,-50.236828611328114,-50.543606416279154,-51.034121920561105,-48.479579431534106,-48.369088053839214,-49.34477797854874,-51.22468694340845,-43.69440896941985,-42.85654319185696,-50.59603036630613,-48.5099769884301,-47.28923924525404,-46.94029064998618,-50.015430541555055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-50.18656061686842,-50.728749691483024,-47.927086391806725,-43.56113624750562,-45.15464732868715,-48.45452741985617,-50.39766324888508,-44.42137126991809,-46.22620507226402,-50.34535406808353,-50.21482971736909,-50.541400591732284,-51.02255171963856,-48.49308716517093,-48.403023097186534,-49.31322233810053,-51.27106791619215,-43.65796326757476,-42.91418933695126,-50.55369724766183,-48.55864802237177,-47.25189843979309,-46.968087539060065,-50.03326075208889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-50.24691928566807,-50.75258815573775,-47.905260492236096,-43.54718885012872,-45.17391767567123,-48.412936233130004,-50.435810702264384,-44.39787096564282,-46.28454648706846,-50.360699925552346,-50.19643094371012,-50.542751727737915,-51.012084000302465,-48.511993748596325,-48.44001732906036,-49.28250468709442,-51.31820720580903,-43.62099403896838,-42.983583630800204,-50.51215660261975,-48.60869105821092,-47.19447703688915,-46.991252256346236,-50.051688837426305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-50.31078076112123,-50.77835800969092,-47.884552932781766,-43.54503440757962,-45.19814857332335,-48.37312042987189,-50.47475836322,-44.35108366217389,-46.34618629386793,-50.37668710785675,-50.161918156456665,-50.5264769429712,-51.0027448542771,-48.536335499352404,-48.48125039430045,-49.252633871015064,-51.3635201766106,-43.58186942145145,-43.04470809996302,-50.47142388936983,-48.66008905648024,-47.14137562968393,-47.020162314266514,-50.07069630804483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-50.349243506569685,-50.806021656653016,-47.864978159254946,-43.5548828361045,-45.2271859909655,-48.33512779948898,-50.5120885788072,-44.31342626075069,-46.411020327002745,-50.393305943104735,-50.12464404308083,-50.51188314468203,-50.994561142657595,-48.55649201599406,-48.52665051273381,-49.223616711828804,-51.40241074271824,-43.54969810803574,-43.116104634580836,-50.43151260244642,-48.712826696648754,-47.09269499658984,-47.037668979419664,-50.08879974088906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-50.36213437961137,-50.83554441775036,-47.846550612907215,-43.56298634005977,-45.26088205439409,-48.29900576644903,-50.545564119132564,-44.28829052976478,-46.47040926756779,-50.41054961994967,-50.08183412253981,-50.49015395629529,-50.987560040117046,-48.56134112143614,-48.576148897640394,-49.19472992480394,-51.442031897678675,-43.52462101906637,-43.19095323252171,-50.39243801877082,-48.76171013944982,-47.048539669668294,-47.036140886346814,-50.10033019519361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-50.36937533213962,-50.866891804105265,-47.829286790856244,-43.56828977847775,-45.29909283110791,-48.26480305416929,-50.57983067763429,-44.27588862377989,-46.52748662073862,-50.42840871168735,-50.04279242999683,-50.47100916828568,-50.98176802526535,-48.57153824934285,-48.61591986714535,-49.15495361205457,-51.47536401067718,-43.506784187952654,-43.247386487335945,-50.35421438787877,-48.807010508460486,-46.97902814662841,-47.03999905569663,-50.11240708863489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-50.3799556889922,-50.90002996660401,-47.813205288969556,-43.564108016074,-45.34168433024576,-48.23257126527957,-50.61487631213119,-44.276443089090876,-46.57230965133099,-50.44687639262672,-50.00757078114238,-50.45542907490454,-50.97721461953768,-48.587125480538745,-48.648393835587015,-49.114757494644024,-51.50475668989817,-43.496339678365565,-43.3142540482943,-50.31685829497955,-48.85359699854534,-46.906924477672256,-47.02662882896534,-50.125011250180115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-50.393868058138224,-50.934925812786574,-47.79832239104984,-43.57241323006196,-45.38852627574207,-48.20215971848812,-50.65068982680796,-44.290182618165346,-46.60104622435078,-50.46594450595605,-49.97313702637777,-50.443389525021004,-50.97392799525835,-48.60515807346424,-48.6848549629568,-49.075395152149554,-51.52522423524995,-43.49344624801159,-43.35805950569261,-50.28038612209013,-48.89500583772593,-46.83793631733742,-47.01047259542083,-50.13812710573417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-50.41110419554259,-50.97154630661824,-47.78465866180048,-43.5931097148128,-45.43949343980238,-48.150333776928335,-50.687258582358524,-44.31734870285393,-46.59887332285684,-50.48560581178921,-49.937310379194486,-50.42599810743803,-50.97193765073584,-48.617018631878594,-48.72523517549495,-49.03687353144697,-51.537942320656924,-43.4982699290175,-43.37180922560431,-50.244813306226234,-48.92951606435021,-46.768452009456915,-46.99269750440912,-50.15173644552678,-51.765885291780336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-50.41890374367342,-51.00986256246135,-47.7722328896428,-43.613241260957864,-45.49446618512114,-48.09086736308763,-50.72457075459272,-44.28738005207584,-46.560768426955164,-50.50585331245805,-49.90540504199092,-50.408251962465755,-50.967529850111646,-48.63328506845281,-48.769469335513584,-48.99920167093002,-51.54080165351397,-43.49098592510765,-43.37678171514327,-50.210158500472374,-48.9653138122208,-46.70404760851865,-46.952416904390105,-50.165824079035715,-51.72631705461893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-50.42421557048637,-51.049840414395604,-47.76106611356069,-43.6465005360776,-45.55333154962685,-48.03335430871856,-50.76261677006059,-44.22009284708524,-46.52700982027879,-50.52668021644436,-49.87746792897424,-50.39401612012657,-50.947385280390485,-48.63050165856861,-48.817491698289956,-48.96238634879228,-51.54462468689566,-43.44188492626094,-43.35919901650137,-50.176438230378544,-49.00238072446366,-46.64487725383082,-46.906846083953575,-50.180374524794004,-51.68791639839505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-50.43285544398421,-51.0914515499578,-47.75117988210209,-43.69294698704152,-45.61597760209911,-47.977839409378916,-50.791239451929584,-44.14792879236913,-46.49747676329626,-50.54807998450316,-49.8535477051555,-50.382253543177825,-50.926279928863224,-48.63330620059621,-48.867335509917005,-48.92643562432802,-51.549394236814585,-43.391692162266935,-43.35258146410149,-50.14367126791911,-49.04069852663071,-46.59109875868673,-46.86697073892663,-50.19404539646939,-51.650701895402435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
