,634,656,678,679,701,723,724,745,746,767,768,790,791,812,813,835,836,857,858,879,880,881,902,903,924,925,947,948,969,970,992,1014,1015,1036,1037,1059,1081,1082,1103,1104,1126,1148,814,657,993,1060,769,1149,612,926,702,859,1127,792,1038,971,747,1105,904,635,680,837,1016,770,1083,949,725,882,815,1061,994,658,1150,748,1172,927,703,1128,860,793,1039,972,726,1106,905,636,681,838,1017,771,1084,950,704,883,1173,816,1151,1062,995,659,749,928,1129,682,861,1040,794,973,1107,727,906,637,839,660,1018,1085,772,951,705,1174,884,1152,817,1063,996,750,638,929,1130
0,-50.284054275795,-49.11971659502324,-49.897263241558754,-49.4832389907372,-46.017798523881964,-45.26000836210436,-50.82520423513656,-48.335749530515045,-46.86717099779506,-51.60508791064672,-42.324157255501625,-44.09416406090021,-49.94452733494519,-48.838243300141514,-45.419307095240896,-40.68412504321999,-48.86820536161308,-45.5594737319377,-44.128868216453405,-50.08973800683841,-42.31341089906256,-51.37090169827804,-47.00164393357372,-47.57745045609043,-50.965663368306565,-42.24841332830256,-43.277400569531146,-50.404945627172026,-48.318282200359626,-46.289356771108444,-41.7541333699169,-44.930653295503824,-49.783836996575175,-49.56945383053003,-46.2566319667398,-44.778311801858486,-47.8911676505748,-50.43870395664889,-51.04625542574199,-48.837869097667465,-49.27051095869779,-51.222721786285746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.30514924112608,-49.13212077230266,-49.92611355953577,-49.45295576213675,-46.01537454812055,-45.338444953277666,-50.79409563571158,-48.37567652447065,-46.817348338821745,,-42.34611449518097,-44.137735262578516,-49.909322046455,-48.876851520476364,-45.341859219146755,-40.80744873497875,-48.83117465256949,-45.60970556553352,-44.08547294836971,-50.117018903373605,-42.386728153885535,-51.33197083434343,-47.048711672888686,-47.51395562004668,-50.99492616884531,-42.22883593258423,-43.30278780178076,-50.38291513057256,-48.35727031326296,-46.23079347743847,-41.64520954921879,-44.96559601163998,-49.729132649125816,-49.6126074956836,-46.23192656610601,-44.80040953569934,-47.93142694991445,-50.42282499479555,-51.07652302476653,-48.8259906109233,-49.2624587779618,-51.22273745869323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.32869733020034,-49.1443051708094,-49.9582871786425,-49.42360135197944,-46.02031768295529,-45.362636497887436,-50.76369030514751,-48.4181640978163,-46.76555124927394,,-42.35145896296571,-44.1939993018289,-49.875228739146635,-48.917177653381614,-45.271606280885585,-40.97409030948966,-48.79600389670973,-45.66645112421054,-44.05614077597142,-50.12983581713389,-42.49025895555374,-51.29182127897177,-47.099500709143555,-47.453171437623524,-51.024978991346046,-42.223192999346196,-43.346752352075654,-50.36197341016806,-48.398396114928005,-46.164384416580376,-41.50273974856283,-44.99992899645413,-49.675714816184076,-49.656790962486156,-46.21534662871043,-44.83690623602438,-47.97366027188909,-50.409210499379704,-51.10725607273602,-48.819992810107024,-49.258332296572235,-51.223727858743935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.354745062062406,-49.13042640740485,-49.993715040001725,-49.39519641006429,-46.03289296565652,-45.3653024721251,-50.734000201130286,-48.46313304520719,-46.70870840349859,,-42.29141960497636,-44.26254794534921,-49.842274136612936,-48.959179639133275,-45.208778724631465,-41.184885149193136,-48.762741380164016,-45.72948024451419,-44.03110015182099,-50.143906175897534,-42.56800586617592,-51.24949292761627,-47.15389700012583,-47.39517307761087,-51.055807687147016,-42.200134280038725,-43.3795973278864,-50.34214203440982,-48.441610324271274,-46.103304736409726,-41.35156355762173,-45.04145612026178,-49.623612890300095,-49.701985927084316,-46.186358432680585,-44.86540676297853,-48.01781622072588,-50.39790614275607,-51.13845020485278,-48.81995137880346,-49.24539138031185,-51.2256730483941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.379639258197486,-49.12216310504149,-50.00667491305036,-49.36776278753243,-46.05328530564077,-45.3809261920302,-50.70503465373274,-48.50615880405271,-46.65486318187006,,-42.25846856833605,-44.291745001288945,-49.808374594174325,-49.0028177017914,-45.153619623040996,-41.4409066619508,-48.73143686613063,-45.78746507525584,-43.97331226659177,-50.15920324145138,-42.54973223236977,-51.207823312696654,-47.21178971344336,-47.34003878982797,-51.08739791925346,-42.18237943101599,-43.417840928923184,-50.32345135166996,-48.486862838075446,-46.04484661355548,-41.182448030381344,-45.08994043713863,-49.57285839964395,-49.73785817648289,-46.12391325627762,-44.88631831957521,-48.06384204092743,-50.38733548482745,-51.1701014747059,-48.825944294983685,-49.23530861695867,-51.228551652732584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.40597168688342,-49.11948314497067,-50.01387086491349,-49.341324223254794,-46.065280469557344,-45.40932484615862,-50.67680414169896,-48.52922260435087,-46.604092237542396,,-42.2091149568993,-44.30325367151421,-49.77316038166726,-49.0480510033282,-45.08492603703427,-41.64028025509221,-48.702141543283744,-45.82887185640147,-43.92215080876423,-50.17570290565188,-42.54332906719732,-51.166822656565074,-47.27307422573678,-47.28784993524692,-51.119736937497024,-42.17760385212246,-43.47317415839258,-50.2982670313067,-48.526547774047145,-45.97318566606574,-41.051465149686024,-45.14515403326756,-49.52348514461229,-49.771803593178376,-46.06989021011455,-44.92113775177654,-48.10339510153309,-50.37056697742649,-51.20220568773655,-48.8380538709244,-49.22916576774193,-51.232344034441006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.434962456129966,-49.12235360522306,-50.02433787444161,-49.311169220645056,-46.084029390504156,-45.450327704422016,-50.64932111399642,-48.554819527957356,-46.55509664319673,,-42.1804726369799,-44.327065828969,-49.73171160663494,-49.09484394896119,-45.01760255538136,-41.726868897229835,-48.65888476819702,-45.867048929659326,-43.86552328989676,-50.193381496597866,-42.560933167046535,-51.126500924253826,-47.33765043490675,-47.235146277015836,-51.15281047831984,-42.20179773190783,-43.54493867631995,-50.26655344530252,-48.56291964408905,-45.90736496960727,-40.958364556887034,-45.206879048517365,-49.475527161187564,-49.80676974587742,-46.01515852688368,-44.95478619153792,-48.11192881986961,-50.322333422311345,-51.23475972299082,-48.85636786597986,-49.2269113493914,-51.2370306252944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-50.46667435206238,-49.130748295152756,-50.038020449748416,-49.28050232593266,-46.110778280326564,-45.48849191384485,-50.62259622012129,-48.582885500779355,-46.48994115322593,,-42.17990208112023,-44.362751520852854,-49.68465806554174,-49.14315842740905,-44.958400649524286,-41.72406535847304,-48.61733369395527,-45.91105900637714,-43.77614566475246,-50.21221750800741,-42.590466149549854,-51.08687080753902,-47.40542057097876,-47.163782307488525,-51.18660706785949,-42.192107368399164,-43.63251324485141,-50.23447017657004,-48.60124800843849,-45.847581361122884,-40.903025941559605,-45.27490685073505,-49.429017657551846,-49.84273729447463,-45.94851267209914,-44.99227981741866,-48.12251493479984,-50.26907309872371,-51.26775830187839,-48.82949115821933,-49.22849538894845,-51.24259221250969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-50.45710296860556,-49.14463950629915,-50.05486286160425,-49.25082042417355,-46.1315038955819,-45.5015476930172,-50.59664082301442,-48.61335795029797,-46.4280292912683,,-42.145248198617466,-44.409902076119174,-49.63873883081497,-49.18368276566267,-44.90756813208313,-41.68491327183874,-48.57776021325709,-45.93542826729753,-43.69845669732946,-50.23220109075154,-42.587704696124675,-51.04794227611042,-47.47629367314425,-47.095470098228496,-51.22111243946438,-42.20246280052667,-43.73531310888296,-50.19935678092053,-48.64148514326142,-45.783395286664195,-40.88546183838077,-45.34903814188237,-49.383993874221886,-49.87968678572049,-45.87372192905473,-45.03608463131576,-48.13510803648935,-50.21795476118199,-51.30119901941497,-48.794805040589836,-49.23386673504821,-51.24901045454409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
