,176,198,199,221,243,244,265,266,288,310,311,333,355,827,849,850,871,872,894,916,917,938,939,961,983,984,895,289,962,222,805,940,356,267,177,873,828,334,918,200,312,245,985,851,896,963,290,223,941,357,268,874,335,829,919,313,201,246,986,1008,852,897,964,291,224,942,358,269,875,336,920,830,314,987,1009,247,202,965,853,898,292,381,359
0,-51.02792313842257,-50.58539450415938,-50.07504566435246,-45.80971824072071,-44.31848705697357,-50.49950372958029,-48.596784951035914,-45.49805116997561,-43.78586885124676,-48.370978489494334,-50.5249246835355,-49.74273549602658,-51.1298483926241,-49.791328603494776,-48.40327847306562,-51.143281714319016,-49.946994428137074,-46.378332465894104,-41.88683676057785,-46.075785767124216,-48.55258955120689,-50.93440773810006,-45.88675696712712,-48.00262457743216,-51.53480162813626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.02934136401714,-50.60947663596163,-50.06462653607244,-45.801149813425184,-44.35413725306524,-50.46188072574389,-48.63337685315844,-45.494498068406216,-43.76370195159976,-48.391076709743636,-50.50392387311457,-49.74762320901806,-51.126656296072824,-49.7671037220249,-48.42152115879515,-51.11589688351346,-49.97778474722984,-46.33200329546465,-41.898824524065446,-46.109330238974565,-48.53006175144582,-50.96297441790357,-45.844509375738376,-48.017187342303274,-51.55611882391206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.03317920078513,-50.63640084723542,-50.05476373191762,-45.79614445312139,-44.38553986824586,-50.42481055195823,-48.67153255293609,-45.49687072372636,-43.753642499849676,-48.412397283965404,-50.485314034115575,-49.733653568027364,-51.125491229410216,-49.745775130393824,-48.420122585716214,-51.087980452888964,-50.01039448327627,-46.28775306236108,-41.92857471438142,-46.14654858481976,-48.50618362847486,-50.99224965467207,-45.80540313352134,-48.033621368918055,-51.577655363140835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.03944796792979,-50.66612567079966,-50.04545970165519,-45.777141150648404,-44.428118937933604,-50.38788542359466,-48.711216338762526,-45.50540321891652,-43.75549064912437,-48.43491676763435,-50.46755763529202,-49.70877347192874,-51.12632176345215,-49.72738350954822,-48.424886145345596,-51.05634720513682,-50.04478363456898,-46.24561730113216,-41.94456429107123,-46.18735320711331,-48.464092983711794,-51.02034655152941,-45.77320097924819,-48.051868364620375,-51.59940943230594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.04816007584145,-50.69861013100586,-50.036716568361534,-45.76185471561719,-44.481572095361265,-50.36372542912467,-48.75239555230163,-45.46581615598246,-43.7690541216155,-48.458612430096835,-50.43577208621265,-49.683418473085645,-51.12911889834973,-49.71196968760129,-48.43573859066346,-51.02518223617529,-50.08091254693899,-46.205631859841894,-41.95431998552294,-46.23165961693441,-48.42400797684295,-51.0433897826846,-45.717747502141,-48.071873157210334,-51.621379040917944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.05932825675283,-50.73381525649401,-50.02853768974479,-45.75040975742755,-44.54560586558032,-50.334318850141806,-48.79503897157417,-45.42350034242422,-43.79414849726829,-48.483462201527814,-50.40064413957811,-49.662847129744456,-51.133852854047504,-49.699578463491896,-48.452614187957614,-50.99448872619853,-50.11874476301615,-46.16783430417869,-41.96606890826501,-46.27938758748088,-48.38598309287665,-51.06716202459644,-45.671705302938506,-48.09358048852107,-51.643562051382645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.07296327354467,-50.771702193432525,-50.02092707232033,-45.72663243680555,-44.61993760682266,-50.299750199084926,-48.83911379523687,-45.38688932014924,-43.79996180589801,-48.50944464676202,-50.34751316672648,-49.64706529509249,-51.14049424887622,-49.690252951175225,-48.475445519429094,-50.96426789266229,-50.15824311739719,-46.13226353870001,-41.98664345107809,-46.33045820524619,-48.350076494882074,-51.091653145248614,-45.63153383113678,-48.11693598295241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.08832711576986,-50.812233679345184,-50.013887623026285,-45.70553764169734,-44.70429724937769,-50.23698045766431,-48.8845908475204,-45.35622250963009,-43.810547082291734,-48.53654066163309,-50.296762879746446,-49.63608114850846,-51.14901538137972,-49.684037669530255,-48.50417146680779,-50.934523644937684,-50.19936698286518,-46.098960271211226,-42.00160948570958,-46.384796259655246,-48.300706739785554,-51.116854449801004,-45.592028387074265,-48.14188623145792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.0942994062999,-50.851286035229634,-50.00503291281255,-45.688738598312455,-44.7785173925676,-50.17513588555418,-48.931441504340505,-45.33175047555652,-43.82220145088729,-48.56472756931835,-50.24843413845102,-49.6299053693366,-51.159387051799214,-49.680978172073004,-48.538732855568796,-50.905257491754824,-50.24208401369252,-46.0679656297144,-42.00912226221347,-46.44232937087169,-48.24720078451954,-51.1427566778857,-45.53796440932271,-48.16837871229113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
