,6,28,51,365,387,410,432,454,455,477,499,500,521,522,544,566,567,589,1446,1468,1469,1491,1513,1514,1535,1536,1558,1559,1580,1581,433,1492,29,1447,545,478,388,1537,7,523,1470,411,456,1582,1515,501,590,52,568,1560,30,434,1493,546,479,1448,389,1538,8,524,1471,457,1583,412,1516,591,502,75,53,569,1561,31,547,435,1494,480,1449,1539,9,390,525,1562,458,1472,76,592,413,1517,614,503,54,570,1540,32,548,436,1495,481,10,1518
0,-48.12227855961772,-50.28606086147114,-51.287405974542395,-51.73481980250834,-51.32386269125754,-49.32140712743404,-47.70909170360469,-49.33545855073469,-47.69320271037496,-42.47446058203374,-44.920797030724664,-49.23037781495993,-49.788430500865715,-45.41427562106645,-45.83006875685033,-49.91696894030051,-51.16777308519853,-51.17795670869427,-50.93655305814315,-51.32189244224633,-48.46427378890249,-45.225606370461755,-46.6267209465794,-48.399614068817236,-50.6575096372388,-43.25252392281506,-44.03970528240549,-51.41445216649849,-49.30674157786151,-48.678661110584194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-48.139588750789514,-50.303304679319254,-51.271434866072234,-51.7264528674274,-51.32073479317016,-49.31538224936187,-47.71852218031363,-49.384557976135845,-47.661121265666246,-42.49087556863912,-44.973232286860174,-49.19043417782454,-49.8190657768363,-45.37224636086316,-45.827701228660935,-49.92675411312095,-51.14066931766736,-51.16550273797011,-50.956116181248994,-51.35523956257515,-48.452537563587356,-45.23371655989935,-46.692666343521296,-48.349719784761746,-50.69106529773498,-43.18789918455341,-44.07263025949518,-51.3832929019949,-49.33842286582304,-48.631146177370745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-48.16172069338245,-50.32227918960186,-51.25932448399279,-51.71966876634202,-51.32106249987992,-49.306652047766704,-47.73250451112861,-49.43348716468578,-47.60836443202766,-42.5236982021439,-45.00937971750939,-49.14405539263842,-49.85070185341734,-45.338974592387544,-45.83054297171083,-49.93709509556346,-51.115955547676286,-51.13667205603373,-50.96989342810511,-51.390323972568964,-48.441970895211014,-45.22594099943524,-46.763142469530806,-48.294236521109084,-50.717483765920505,-43.137702800380666,-44.11303751592374,-51.35301828824362,-49.370933791237725,-48.58816967221038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-48.17288435401124,-50.34294464001361,-51.25109235810988,-51.70639085384266,-51.324987183940195,-49.29568467527523,-47.75428293004427,-49.46637493743854,-47.55714529818404,-42.52416557241812,-45.045057195988,-49.093938602629535,-49.88332143142692,-45.31464561782366,-45.82289066269006,-49.94798358044634,-51.09366674553979,-51.108757368421614,-50.97822476753265,-51.42153533335956,-48.43259993818103,-45.21904943252394,-46.83801711459083,-48.240369612331484,-50.731141486116904,-43.10224345180501,-44.15768858582314,-51.323640420766296,-49.404262945812356,-48.549819418468296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-48.191063132953815,-50.36526354695952,-51.24675546547736,-51.69350037701055,-51.332472003304716,-49.28792298463072,-47.77074895140639,-49.49912028936585,-47.50748915668487,-42.51670031673382,-45.08737462480675,-49.045209696911904,-49.916909386504656,-45.299449687036166,-45.81891756320206,-49.95941286072444,-51.07384036267146,-51.08351621839442,-50.97089316674493,-51.45237826745439,-48.41364839605913,-45.20118280075296,-46.91280205828741,-48.18815127497599,-50.74578988315193,-43.08183877350129,-44.17729769806372,-51.29517510939103,-49.43839773433547,-48.516189554490424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-48.21623812847902,-50.38919896615907,-51.238158984654305,-51.683865402730746,-51.34348814915231,-49.28342523525025,-47.774926843033285,-49.53363160197027,-47.45942169210966,-42.525496733494634,-45.13615731124696,-48.99789974388678,-49.95145081700584,-45.29358194350782,-45.8196800389678,-49.97137520227522,-51.056514466428695,-51.060940687501535,-50.96388312574241,-51.48489034075326,-48.3938648983985,-45.17845178785237,-46.95937036471737,-48.1376157357042,-50.76140881653651,-43.07682475346183,-44.20411507620342,-51.267634129439216,-49.473327294329,-48.48737556053712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-48.240804321027085,-50.41471375827931,-51.22068908751289,-51.677498050386994,-51.3580055431257,-49.28149047921614,-47.78685226515117,-49.570585114188404,-47.4129734350554,-42.52669936452071,-45.19123809403037,-48.952038360800614,-49.98693226141914,-45.20832504728075,-45.82503427705816,-49.98386415741368,-51.04172674922013,-51.04102413306333,-50.95999170567285,-51.51904323602072,-48.375207679954386,-45.15456021677924,-47.00176186472514,-48.088799264808756,-50.777977499999345,-43.01876300633391,-44.23795817487967,-51.24103443431315,-49.50903836173375,-48.46347539260893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-48.247291962379826,-50.44177294528769,-51.20711374587263,-51.66978090523137,-51.37599548265453,-49.26486431681553,-47.80647151526062,-49.60992516815026,-47.368171024756805,-42.521561899251694,-45.25245754080313,-48.90765870119832,-50.01404187106963,-45.12775523790032,-45.834840105181854,-49.99687212768667,-51.02951682695844,-51.02376106713194,-50.959194667587425,-51.55480869035628,-48.35770709207811,-45.141077583195006,-47.02949791883056,-48.041737647238264,-50.79547794636639,-42.92652775949221,-44.26632284778624,-51.20733795208501,-49.54552168493795,-48.44459090391269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-48.2606759437035,-50.47034165893406,-51.19744624110852,-51.657206911947846,-51.3974316756309,-49.25149729378973,-47.833730522414214,-49.65159870426057,-47.325045410493374,-42.532843587119245,-45.31966272089649,-48.86479501928724,-50.0398867410692,-45.05650370790402,-45.848961091610086,-50.01038999561699,-51.00453188170178,-51.00914502721311,-50.96146293814855,,-48.34139280935783,-45.13803405633106,-47.052793126340944,-47.99647024160053,-50.81389168222765,-42.84990844253147,-44.29626675099905,-51.170678737110194,-49.58276528597849,-48.430831730168535,-51.63169914737868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-48.265759820649556,-50.500385177160666,-51.18704548942653,-51.64793835415786,-51.4222879973218,-49.24144667754831,-47.868582908696,-49.695553852779575,-47.28362857055575,-42.56089084653654,-45.39117998867126,-48.82347837395291,-50.0667010214089,-44.994793534906535,-45.86726525038158,-50.02441638137475,-50.981612809101605,-50.99716991119873,-50.96676953200667,,-48.32629467825804,-45.13138869723514,-47.07683614857718,-47.95303437638544,-50.83319931067912,-42.78930031481865,-44.332926459925936,-51.13493716337956,-49.620759139808676,-48.42231013811197,-51.59710134879542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-48.27024215565967,-50.5265151732919,-51.17208338989224,-51.64198414864402,-51.45054082793634,-49.23477256432426,-47.91098569344415,-49.73910118697235,-47.243953811426024,-42.54729882349635,-45.44585443596151,-48.783746165656474,-50.09446835913891,-44.94285449312316,-45.88962142924406,-50.037877888634085,-50.948771172342155,-50.98782967287397,-50.9750888284764,,-48.31244604959072,-45.13301168874996,-47.091797667903876,-47.91147201152192,-50.85338388698816,-42.74511674652981,-44.37611774819652,-51.10012376193251,-49.65759543340644,-48.41913411477592,-51.56289347888074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
