,329,330,351,352,374,375,396,397,419,441,442,463,464,486,508,1366,1388,1389,1410,1411,1433,1455,1456,1477,1478,1500,1501,1522,1523,1545,1434,420,509,1568,487,1479,353,1546,1412,1367,465,398,308,1457,1524,443,1390,376,331,1502,1435,421,510,1569,488,1480,1547,354,1413,466,399,1368,309,1458,1525,444,1391,377,1503,332,1436,511,17,422,1570,489,1481,1548,467,355,1414,400,1369,1459,1526,310,445,1504,378,1392,18,512,333,1437,534,423,1571,490,1482
0,-50.528695996920945,-50.85921961539359,-50.386731037612485,-47.382928014634864,-46.06356399358532,-50.73618128119077,-48.98666966199865,-46.137170782979815,-40.61630279976459,-46.166870696323734,-49.443642401936074,-50.695134533284225,-47.40615266031887,-48.682874532464766,-51.554569130763134,-50.099295721659665,-48.89483587602956,-50.606643767368084,-50.54503804110384,-45.95166064109421,-42.270874273261505,-46.3518015267137,-47.97896409750079,-51.066320932631506,-44.4405997409293,-46.79609527564554,-51.51162853117654,-50.56424431369742,-49.788816653542554,-49.44251232352202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.51599250832613,-50.84131099808281,-50.437779170705994,-47.35433191730305,-46.001258656719145,-50.71197885467935,-49.00137842872398,-46.080116011086645,-40.7188599774452,-46.21376837461579,-49.39788914953701,-50.72613097803692,-47.38192777449646,-48.68354982561499,-51.570452299483655,-50.102304108805555,-48.92004776912345,-50.5836793733273,-50.56741931470324,-45.935979099788625,-42.27497789932673,-46.40642854076926,-47.93628578614104,-51.09354740289601,-44.41719869120571,-46.82983063011581,-51.4715090759408,-50.582577217693526,-49.779302095659745,-49.443640397234596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.50756072256391,-50.82411726110366,-50.48868107338714,-47.33041592279061,-45.9507445205802,-50.68848829081549,-49.018284088038406,-46.02660958546429,-40.84330697663418,-46.25180811077665,-49.353859440628526,-50.75778417773915,-47.364384125820784,-48.686788656994516,-51.58663748668314,-50.10177886092306,-48.94984903877436,-50.56130249651444,-50.59138929361986,-45.92269288853073,-42.2822333066928,-46.46450709716498,-47.89602896640674,-51.120757619702616,-44.36275791689329,-46.858035377221576,-51.42956911603185,-50.60154743218995,-49.77437514189175,-49.44937369506203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.499178620030406,-50.80765268854612,-50.52145726855487,-47.31129393454055,-45.90861283629911,-50.665719397213316,-49.03732955003112,-45.97583371428338,-40.98990763358303,-46.292943730209764,-49.311594896833356,-50.79008966995009,-47.33300060279972,-48.6925385184027,-51.603118200269506,-50.09788674859845,-48.984184355847404,-50.53951448065412,-50.61691004981285,-45.91184399516145,-42.30876648766326,-46.521743566482066,-47.85825031623392,-51.14862647014804,-44.317613952371076,-46.867214209925294,-51.38884501495098,-50.621145900419435,-49.77409691454879,-49.45968383359813,-51.573700334015264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.4845418318922,-50.79193231772063,-50.55773176133047,-47.29708489438016,-45.87657763536363,-50.64368280144382,-49.05846002847027,-45.908380984358715,-41.158973226505005,-46.31907499296207,-49.27114022355216,-50.82304174569615,-47.29294326921312,-48.70074755819171,,-50.07784591260331,-49.023000537772745,-50.51831790454631,-50.64394830899194,-45.90347494916464,-42.35448773613611,-46.568249982996754,-47.82057674928683,-51.17714440687558,-44.28707361043693,-46.879903597974575,-51.34936098879589,-50.64136252969833,-49.772955604162746,-49.47454289488432,-51.53886441454566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.47423849853531,-50.776971025214536,-50.597474033279056,-47.287907075779,-45.86399403153536,-50.62238724524468,-49.08162142289981,-45.84468773473456,-41.35087505689093,-46.34266170294864,-49.2325382921187,-50.856636636631734,-47.259641635625876,-48.71029188803548,,-50.06039973089749,-49.06452582144703,-50.497713397396076,-50.672468886396885,-45.897630646040184,-42.41932362277136,-46.61801998152648,-47.77708980863312,-51.20630269757203,-44.27139510205106,-46.88395709647246,-51.31114164693079,-50.66218938870864,-49.73475061429363,-49.49392627275897,-51.504594512778866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.46827559683006,-50.76278428455033,-50.639739161993816,-47.28388353391348,-45.869036189428996,-50.601843285220866,-49.10676167091174,-45.784829661171784,-41.56045355878075,-46.36947487477891,-49.1958357173253,-50.890868096352726,-47.23316762840799,-48.72064271832319,,-50.04557263836787,-49.08735907552847,-50.477704033195835,-50.702439748288555,-45.89435760270021,-42.50320835126962,-46.670968952055645,-47.73611471616802,-51.236092687386126,-44.26428453568579,-46.885400758570995,-51.27421296721064,-50.683616194962944,-49.68972464479325,-49.51780844195788,-51.47089903815402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-50.46665960359533,-50.749387404331394,-50.66680322493444,-47.28513936515035,-45.882192093569984,-50.581959137729456,-49.13383153938196,-45.728883117400684,-41.61965541307376,-46.399456104443225,-49.16107873352808,-50.9257317111645,-47.18732209883866,-48.73341229218543,,-50.0333892276781,-49.11458675985999,-50.45829071916337,-50.733827434459954,-45.88809939809789,-42.551022440566854,-46.72701594381625,-47.697124741149956,-51.2665058079643,-44.210577342707175,-46.8904914687813,-51.238601584759074,-50.705634140896635,-49.637380974806604,-49.54616812873785,-51.437787296818684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-50.456025280181606,-50.73679589463569,-50.688141599284506,-47.288622114308396,-45.90328828343466,-50.55607950638972,-49.16203640771996,-45.67693048642678,-41.56753811859364,-46.43255060245711,-49.128316234715506,-50.96122261996693,-47.13367475375291,-48.748549185120005,,-50.02387872283785,-49.14615205844491,-50.439476321008634,-50.76660142902759,-45.878477137276796,-42.57990414777308,-46.784021316288474,-47.64563907741752,-51.297533913720876,-44.161388466131555,-46.89914433729869,-51.204332881167495,-50.72823536459639,-49.589871752304376,-49.56192189295741,-51.40526856386642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
