9,-49.09555691654895,-47.24651772061404,-48.68222364376894,-47.25108790790265,,-41.78374877658981,-44.42151844661189,-49.85340666089498,-49.66815765161412,-46.62370193352942,-45.83889185458027,-49.603509906904854,-50.60033657629474,-49.704003075418285,-50.94166258627194,-50.19781343508172,-49.89363244330689,-51.31056349954585,-48.22445236417684,-45.59111004171157,-47.677150061992,-47.89774589917482,-51.18157304634555,-42.21337695225097,-43.8263573696588,-50.54023116582527,-49.1206416895686,-47.58872204649692,-47.4717408942439,-50.20214853929802,-51.49905055981198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-49.09768067742347,-47.25239871417129,-48.71901436258831,-47.208646129624825,,-41.74758972146344,-44.49093368824321,-49.81746858137755,-49.69753693367312,-46.54383911172192,-45.941923712500454,-49.63356462569661,-50.554120433313194,-49.69223884653559,-50.9481079761726,-50.168783856594374,-49.91950782770867,-51.33072899968443,-48.19713314965397,-45.63688275025768,-47.7242709104911,-47.84400968708688,-51.22035569697844,-42.20440044437354,-43.87390132017483,-50.501127628579646,-49.14519983121157,-47.55043689587324,-47.476949520081845,-50.21150303216931,-51.467384461192296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-49.10162593726299,-47.2656214686091,-48.758500839203336,-47.167917351665636,,-41.728963626341525,-44.54347826386485,-49.780745067405405,-49.727872633670984,-46.45428523027715,-46.05351075086722,-49.664823414513386,-50.51042085324405,-49.67039405932554,-50.95716686820399,-50.143798201427494,-49.9503512956627,-51.35270467438272,-48.17249416984197,-45.669924555955845,-47.765531166766024,-47.792038428623286,-51.2597858419824,-42.210521864939984,-43.92901128316899,-50.462972115898346,-49.17086613134646,-47.51758072878385,-47.469003227329274,-50.221566284175665,-51.436249138961976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-49.1074417422164,-47.27507323552353,-48.7806700695605,-47.114403381225586,,-41.728159888771195,-44.602595918173115,-49.73904802876319,-49.75914948152308,-46.35979705137494,-46.16822044354806,-49.692182084880024,-50.461212912190234,-49.65412318096196,-50.968801335078986,-50.12288409474075,-49.98610255769765,-51.376457863544886,-48.15061019936981,-45.71170883270854,-47.80803895779431,-47.741864742861566,-51.299852074372666,-42.20046102702614,-43.967984815826185,-50.42578457431756,-49.19762874032121,-47.4903177614226,-47.4574528480505,-50.232317751122906,-51.40564855904381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-49.11517346224461,-47.28291134114767,-48.80369349545099,-47.062937185452824,,-41.74393880442602,-44.668117993477864,-49.69861309140321,-49.79135277136819,-46.27327461357126,-46.26530116884826,-49.715954620737755,-50.41502653359867,-49.622622090402785,-50.98297176588232,-50.106067752735285,-49.98025810258767,-51.40195492963504,-48.131552287301986,-45.766001526689564,-47.85419994702175,-47.69352115083048,-51.34054336905305,-42.1090960256884,-44.00164722777098,-50.38958477143717,-49.22547281387263,-47.468814597716744,-47.45068878531527,-50.24373554528009,-51.375587999602104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-49.12487212499231,-47.29810473307733,-48.82943954877332,-47.01354885928663,,-41.73365563800411,-44.726313420208655,-49.65946882149883,-49.824470072205926,-46.192204376497116,-46.34400160133922,-49.74084602314929,-50.37190246797114,-49.59210944257119,-50.999641282259304,-50.093380764729375,-49.97695938251216,-51.42916598007018,-48.11539866562505,-45.808979169875094,-47.90390892017065,-47.6470413516101,-51.3818496363539,-42.034452639734596,-44.04265535542702,-50.35439340998196,-49.25438526715133,-47.45324766410879,-47.44761238942364,-50.25580101483325,-51.34607270025576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-49.1218348320016,-47.3206172477834,-48.857843461576195,-46.966270598559305,,-41.73160574884656,-44.774523131527026,-49.62164350904893,-49.85848663885945,-46.11174617506181,-46.40718246967335,-49.76682817827705,-50.33187663138759,-49.56732866516036,-51.01877425073401,-50.08485359998127,-49.9785143252931,-51.458058878914734,-48.10222680061223,-45.83589315794878,-47.95706240621097,-47.60245918949849,-51.423761344494274,-41.976877664472745,-44.09086472522208,-50.31735361655919,-49.28435342123605,-47.44379807775441,-47.44966335620479,-50.26849485836385,-51.31710731488007,-51.576542435786266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-49.12004988551672,-47.330960636692,-48.888842974587725,-46.91713074204631,,-41.74746345917243,-44.82878623229286,-49.58516729642551,-49.893391380176304,-46.0396889717119,-46.45188289098865,-49.79387210354886,-50.29499716515721,-49.548272836220484,-51.04033377751751,-50.08052081961423,-49.96883298484234,-51.48860462844692,-48.09211589150715,-45.862766614581616,-48.01356146270119,-47.55981057328877,-51.46626737583198,-41.93673317983836,-44.14613330789994,-50.260136837075855,-49.31536463371722,-47.44065630359921,-47.45677961939919,-50.28179849179657,-51.288696642965334,-51.55256962837065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-49.12017783420914,-47.332510196731704,-48.92237322436678,-46.86363845749629,,-41.74060929201681,-44.88020058318995,-49.55007127130472,-49.929169996836016,-45.976239920233226,-46.47477145495167,-49.82195142702498,-50.26130600565854,-49.53494041526106,-51.064285586847056,-50.080415358182826,-49.948514762786075,-51.520773118261445,-48.0748994606136,-45.90125752580553,-48.073309342372696,-47.51913273427836,-51.49855784892766,-41.89433749830095,-44.20832765350327,-50.20362368298539,-49.34740678689417,-47.444018684444245,-47.45271659888541,-50.29569206881101,-51.255287868409056,-51.52916556094237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-49.12226495272951,-47.34139956647529,-48.95837844359076,-46.81231167753258,,-41.74636556024181,-44.933581091965344,-49.51223721257756,-49.96581474807577,-45.897589171198156,-46.47222677900139,-49.851039728554156,-50.230849660099054,-49.52733299777091,-51.090594603276614,-50.08457347945956,-49.93310190189075,-51.55453614231198,-48.05282345138055,-45.91816518466484,-48.121212072822246,-47.48046315798244,-51.52073307703948,-41.84055413944109,-44.260389322427415,-50.14632896681216,-49.38046703906346,-47.45409362679283,-47.426730353210154,-50.310159282394665,-51.22221636510173,-51.50634225384293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-49.12636334326935,-47.35754059099558,-48.9967973871742,-46.76317968420548,,-41.74458707443655,-44.99272085300947,-49.4727524064416,-50.00331158591918,-45.82717755473274,-46.44378228815242,-49.881112074413565,-50.203675211068976,-49.525452273207264,-51.11922836075384,-50.093032036577654,-49.92253029611538,-51.58986544226333,-48.0339869971338,-45.94721013060138,-48.16778718469898,-47.4361511435026,-51.54359895516875,-41.80561036144156,-44.318303680752045,-50.08922719445746,-49.414533530649365,-47.47109614636754,-47.405858381083576,-50.325180453171214,-51.189707519841605,-51.48410920060385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-49.12713664937171,-47.3808432932301,-49.03757587400329,-46.71627309115135,,-41.729779544363915,-45.02868716429273,-49.43469881807279,-50.04164878466551,-45.766022587532476,-46.42277146598584,-49.91214366572707,-50.179832309667454,-49.52930676144008,-51.14582056514445,-50.10583363726491,-49.916736453481796,-51.621651729693326,-48.018472167521004,-45.98826916254443,-48.21741125798965,-47.382500522999884,-51.567144565677395,-41.78988067544121,-44.381757127917524,-50.03315334692215,-49.44959472187631,-47.3574341483096,-47.39002325038885,-50.340741081697715,-51.15776540648536,-51.462478027904055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-49.10321966273805,-47.40463480020988,-49.08065713752024,-46.671622941404806,,-41.6916226193118,-45.061579042174095,-49.39810840680451,-50.08081465400935,-45.71431685920858,-46.40909535376315,-49.944109107363,-50.15937302147971,-49.53890522250763,-51.164666216154195,-50.12301482014374,-49.91566296617591,-51.649331631187266,-48.00636236334157,-46.00479862388984,-48.26999051834509,-47.33083801863731,-51.59135641882834,-41.767398749725835,-44.42287522647839,-49.978126762674435,-49.48563843608267,-47.2417413203226,-47.37914936346278,-50.356823149788326,-51.12639467044984,-51.441460208684695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-49.08138164331621,-47.42676007304312,-49.125989310828885,-46.62865788879945,,-41.64373978698382,-45.10026147425846,-49.36301011494984,-50.12079828674531,-45.66225108491301,-46.402658501488865,-49.971210473672905,-50.14234588497552,-49.55426153434957,-51.18582780715759,-50.14462355819109,-49.919251836797535,,-47.99637235964827,-46.03178824172241,-48.325435723196044,-47.26988501541675,-51.616224462984675,-41.75850363073985,-44.47033999553039,-49.92417230142246,-49.52265438679628,-47.129354277438594,-47.37316116688123,-50.373411056391795,-51.09560022850586,-51.421066729554035,-51.56305944748249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-49.061670024698984,-47.455851885806794,-49.17352162584977,-46.570984508587195,,-41.575089624144006,-45.144597792408454,-49.329440962337436,-50.16158953253622,-45.61252284909786,-46.40336578579497,-49.998260346853705,-50.128806220660316,-49.565275488328176,-51.204942663271424,-50.17070044918693,-49.92744699584594,,-47.982367609845596,-46.0507469225895,-48.38366069547053,-47.2082986445501,-51.64173724978019,-41.75292509716229,-44.524009621096994,-49.87131239198736,-49.560631536702935,-47.022007247875436,-47.370031428285024,-50.38665930498056,-51.06538560492829,-51.40130910882482,-51.53054283016992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-49.04412831667763,-47.49180644576399,-49.22320341684282,-46.515625319545734,,-41.51016411509367,-45.19445970973018,-49.278402654481646,-50.20317748637665,-45.572765429351136,-46.41112622525733,-50.02624104017794,-50.11880718143564,-49.566778825518,-51.19329417552042,-50.20129537822042,-49.940196332979525,,-47.950904651543176,-46.05706866387025,-48.43107047493844,-47.14890144207818,-51.66788373931723,-41.75964211105015,-44.58374877417266,-49.81957677295165,-49.59955772399195,-46.92051788661181,-47.34654104287624,-50.393084004409154,-51.03575621127932,-51.38134474932248,-51.49852022835568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-49.028804801969635,-47.53452611314693,-49.27498556044206,-46.4626132725287,,-41.466173489958685,-45.24499103010644,-49.227645538272824,-50.242721195329274,-45.54315769472006,-46.41283591089489,-50.055127090571105,-50.11240701912052,-49.5558223905724,-51.18401809151136,-50.23645673208599,-49.95744798662657,,-47.922816917068445,-46.05464639734228,-48.47050376296917,-47.09173583270249,,-41.743489752199075,-44.64942429364757,-49.76898812440845,-49.63942380081052,-46.82557498778573,-47.32804324051466,-50.400058080307495,-51.00671620261644,-51.36014700114153,-51.46699585845398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-49.01574544280274,-47.56419797257536,-49.328822971716136,-46.41198101571228,,-41.442647979344045,-45.292244188422686,-49.17837666470206,-50.2785693926097,-45.52388693616052,-46.41810476527556,-50.084897154391584,-50.10966444054681,-49.55050342214114,-51.17707214372529,-50.276234150750405,-49.97915480226695,,-47.89818655802225,-46.037705154925526,-48.512618278764265,-47.03684681942116,,-41.74619498519863,-44.72022598538257,-49.71956743282598,-49.680218832266796,-46.736800662095064,-47.314461988350544,-50.40567658609646,-50.978270559459574,-51.33963943265581,-51.435977122848975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-49.00499458153526,-47.58105409135095,-49.380989645655035,-46.363762177762595,,-41.414400124104546,-45.344677551808346,-49.12577360925796,-50.30901547935959,-45.51514926871121,-46.41795552760071,-50.1155278783953,-50.11064247045929,-49.55081798325249,-51.17241418745969,-50.32068575746935,-50.0052711689317,,-47.877093069079386,-45.99584860560639,-48.557336162238016,-46.98427758310014,,-41.737810027217165,-44.762076316670445,-49.67134187260556,-49.721932716587894,-46.65867087856871,-47.30572368435528,-50.40644992536683,-50.95042325838971,-51.31983524105281,-51.40097509422073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-48.99660227344804,-47.604473152529756,-49.41872331357918,-46.317992926853535,,-41.406941242725956,-45.40216164149985,-49.07301726172682,-50.33564572744414,-45.484762568411085,-46.412012303659154,-50.14699842543092,-50.08700974305465,-49.5524621633508,-51.17000272626973,-50.369861696214855,-50.035752705416606,,-47.859621004993855,-45.95286019493355,-48.59133229172695,-46.93407658476238,,-41.702435466560814,-44.80288811050684,-49.62433909547254,-49.755006501770254,-46.59728484408714,-47.294509378576095,-50.407862089611406,-50.92317958769953,-51.30074610637755,-51.36547802478077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-48.9906135045543,-47.629429876979586,-49.45485095956105,-46.27470802430231,,-41.41985307835328,-45.46457174484999,-49.02181618333424,-50.363095373905075,-45.45848139748145,-46.39734011017089,-50.16721935633194,-50.065650412383704,-49.54515226872236,-51.16979923824472,-50.36533572767024,-50.070557869374696,,-47.84585545812101,-45.9217123521573,-48.61262733419319,-46.8862936125127,,-41.6374775632039,-44.846631408999926,-49.57858787153748,-49.7792237268829,-46.534824757949565,-47.28036745198385,-50.40989897468046,-50.89654311568686,-51.282385241440366,-51.33049469999649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-48.9870766078824,-47.65371237792656,-49.49001225611986,-46.23394590625071,,-41.4243781171266,-45.53178698228206,-48.972208542053224,-50.39135121615737,-45.44295728606359,-46.36789415519152,-50.187618202447446,-50.03480427796478,-49.543507293595,-51.171762799703984,-50.34893737316467,-50.10964671800423,,-47.835885165332044,-45.902299605009674,-48.63661492184755,-46.834210855362755,,-41.55789369932617,-44.89566743617392,-49.53411858489831,-49.80439249410729,-46.47870289255806,-47.27097321800231,-50.412547959805316,-50.870520068734,-51.26476731787156,-51.296031471624474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-48.98603931599919,-47.68435229719827,-49.52710586773311,-46.1957440903076,,-41.44966290551638,-45.590696454788386,-48.9242358723091,-50.419198082391965,-45.43838631926539,-46.31766861281446,-50.20885650214624,-49.997699401351184,-49.545487205071964,-51.17585654928634,-50.33693894346733,-50.152983347028986,,-47.829799739223276,-45.89452976504931,-48.66323387966305,-46.77975478870964,,-41.4533319636039,-44.940436656237644,-49.49096170953539,-49.83050120427863,-46.429902590450084,-47.266239689068776,-50.415796047652115,-50.8451139639815,-51.2479054922962,-51.26209318067615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,-48.98754944692784,-47.697515600458125,-49.56608720334668,-46.16014276948587,,-41.4871302155246,-45.63113278158457,-48.87793747402749,-50.44739498180426,-45.444975610802075,-46.27492615338535,-50.23091488621834,-49.96432655688903,-49.527733897056066,-51.182042109912985,-50.32937482024145,-50.2005302324817,,-47.827693178495394,-45.89831331006623,-48.69242677307718,-46.727805412028616,,-41.370350238699004,-44.96418569923509,-49.44914780002735,-49.85753673729498,-46.388573940769405,-47.26608053442284,-50.41963136948327,-50.82032940989244,-51.22749033175245,-51.228686928828736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,-48.99165597987328,-47.7066136083749,-49.60691368238956,-46.127181499900985,,-41.52284755976575,-45.67612142093524,-48.83335834666862,-50.476389310447054,-45.36550686442168,-46.239430205151535,-50.25377480725018,-49.93475682167976,-49.51560539829413,-51.19028349530946,-50.326282314153374,-50.25225532414253,,-47.82965992627708,-45.91357704439496,-48.72413997284827,-46.6784102338849,,-41.30921485080424,-44.99332508941333,-49.408710521082206,-49.88548800323609,-46.3665699714436,-47.27041077589562,-50.42404145202095,-50.79617258610145,-51.20401404807105,-51.19581784250777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-48.99840758456711,-47.72202371067196,-49.649542589886046,-46.09690280494586,,-41.57937088940963,-45.72552813996349,-48.790542239101775,-50.506168169674545,-45.29661745704142,-46.210958735619,-50.277417542736714,-49.90470129137353,-49.509080997204144,-51.20054462109714,-50.32769656051429,-50.30813183405287,,-47.82765043898487,-45.940255389114185,-48.75831724127059,-46.63161921211882,,-41.270224664311634,-45.02774295292028,-49.36968397487022,-49.91433968785701,-46.33996237648144,-47.279146459697216,-50.42901464408469,-50.77264710864188,-51.181241957281514,-51.16349130505828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-48.999274280932084,-47.74368118203917,-49.69310652493068,-46.0693490418913,,-41.64199524881451,-45.75948009511656,-48.749534591374314,-50.53672027967255,-45.238915555253215,-46.18929722902254,-50.30182646097906,-49.866154573402554,-49.508141249005575,-51.21279092165131,-50.33365965582981,-50.36812472414617,,-47.811887307528565,-45.9782941294608,-48.791156059944115,-46.58689119378296,,-41.25372297866469,-45.06733181922266,-49.33210330631109,-49.944084770258655,-46.32840950095459,-47.29220253249939,-50.43454036820229,-50.74975740969417,-51.159186801870334,-51.131714437454136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-48.99288859261596,-47.7715194804953,-49.729469587271566,-46.04456443236706,,-41.70959758311522,-45.79388423430583,-48.71038419218321,-50.568033965435994,-45.19262263650677,-46.17424107878566,-50.32698429153956,-49.83092425816793,-49.51277252831807,-51.22148612102319,-50.33971566193388,-50.395472349853264,,-47.8002880260534,-46.02765214213764,-48.82355413326914,-46.52612983658542,,-41.26009679225716,-45.11198476121939,-49.29600318461456,-49.974711244445245,-46.32458786176436,-47.30949841917838,-50.44060723979765,-50.72750948168701,-51.13786364377874,-51.10049380062122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,-48.989077454836696,-47.80547732855095,-49.76756390409605,-46.02259489764708,,-41.75287601969107,-45.80556224044347,-48.67313965997315,-50.60009847938386,-45.11435672048649,-46.16559446560535,-50.35287244256695,-49.796171635863985,-49.52296010092652,-51.22116502071684,-50.321130590260125,-50.401702644196824,,-47.79295530515276,-46.08829112080017,-48.85829270111295,-46.46805897618134,,-41.28717156034844,-45.161600057118804,-49.26142205800494,-50.00620946657747,-46.32861175436285,-47.33094927367244,-50.44720556098416,-50.70590729720712,-51.11728541142349,-51.069834713611435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
