,157,179,201,202,223,224,246,247,268,269,291,313,1125,1147,1148,1170,1192,1193,1214,1215,1237,1259,1260,1282,1238,314,336,1171,1126,292,180,225,1216,1305,1283,270,1149,1194,1261,203,248,337,1239,315,158,1172,293,1127,226,1217,181,1306,1284,271,1150,1195,1262,204,338,249,316,1240,1173,294,1307,1218,227,1128,182,1285,272,1151,1263,1196,339,205,250,317,1241,1174,295,1308
19,-51.24330985048666,-49.06459617308197,-49.38784674991328,-49.23596958871162,,-43.97373389394713,-43.86545595112149,-49.9683410195299,-48.987766335625196,-46.35570590019694,-46.04110110439397,-49.747212807853515,-51.085306895263535,-51.51092118625414,-48.200537137084865,-44.61417964055982,-46.38375307200313,-47.80016096081471,-50.919943580123515,-43.09887798430795,-45.88275919118853,-50.3202413724098,-49.328790249559276,-49.89726191528625,-51.16258004325417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-51.23799850591509,-49.075394460783244,-49.41361515299677,-49.199372305748064,,-43.94680083542841,-43.91870306996411,-49.9345677746653,-49.018625245521505,-46.28344629259178,-45.999113867868815,-49.765802176603174,-51.09861256712381,-51.54009634462305,-48.18520282279587,-44.60801018448939,-46.44099475532607,-47.74796947096563,-50.94190012656184,-43.02105297623464,-45.908071520158664,-50.341051837004215,-49.29926051844531,-49.904600450842295,-51.13019708900517,-51.63851090952263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-51.23405115284608,-49.07318109687996,-49.442971355579424,-49.16353060425081,,-43.92720382167081,-43.981956813265626,-49.90184186142267,-49.05081851334358,-46.21715803952395,-45.963637785355864,-49.78486304816808,-51.10593720914895,,-48.17096245425251,-44.61293751140812,-46.502047606565654,-47.6978327291848,-50.964651099463644,-42.95912186475568,-45.93677594838395,-50.36246176808261,-49.2742649398679,-49.910427495873215,-51.09901995996719,-51.624432263098655,-51.60037889163155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-51.2314960762231,-49.07010242337432,-49.46820795956776,-49.12845227725492,,-43.91514386562,-44.047459365535886,-49.870183682691376,-49.0843232105304,-46.14907097313797,-45.933495884769535,-49.80438370004088,-51.11244295150978,,-48.157845093097194,-44.62899852350742,-46.566824400074005,-47.64979449667265,-50.988182609246664,-42.902534211995736,-45.96008124404393,-50.384465379689615,-49.253857805131844,-49.912528305654604,-51.06907043190404,-51.612450469455354,-51.58093425867439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-51.22485806968855,-49.06017907020263,-49.4787399315795,-49.09414843480397,,-43.91082948289082,-44.11550220557739,-49.83961374543274,-49.11911850839688,-46.078833725451176,-45.89349673244519,-49.82435150210054,-51.12184320516371,,-48.14588107732127,-44.656239698816684,-46.63523038791145,-47.60390505147363,-51.01248108392276,-42.84932627674907,-45.972142341962694,-50.40705701824939,-49.23809626316991,-49.91814974557584,-51.04037093785553,-51.58770919533219,-51.563866038559965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-51.21440046812723,-49.0538527599915,-49.492866865308336,-49.06062908084736,,-43.91448071759187,-44.156419603048256,-49.81015849960835,-49.15518176045233,-46.014993597702976,-45.85991550477541,-49.8447567518521,-51.13411697603996,,-48.13509987819316,-44.69471038373932,-46.70717821460058,-47.560214751150404,-51.037531914425934,-42.81231278817949,-45.98537398280311,-50.43023259491366,-49.222722706262225,-49.92725470620637,-51.01294355766455,-51.55674079907779,-51.54917437377951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-51.20538833340038,-49.05259780796872,-49.51052346158151,-49.02790428878582,,-43.92140439679796,-44.173788310854036,-49.78184162755905,-49.192494149288436,-45.93978145796523,-45.83261646891587,-49.865588452783484,-51.1379932516069,,-48.1255347580239,-44.7444675410863,-46.78258364691711,-47.518774719781334,-51.06332283454435,-42.79169453929196,-45.99386553987833,-50.453986741685185,-49.187221087669315,-49.93816633557089,-50.98681405963082,-51.527847990737996,-51.536859705403245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-51.19669389715604,-49.05641437310714,-49.53164339776619,-48.995985008869994,,-43.88891336451319,-44.20078876707515,-49.75343610154542,-49.23103483025506,-45.86215787007957,-45.811466473319484,-49.88496803728112,-51.14051424978921,,-48.11721973182178,-44.78215145941958,-46.86137131300433,-47.46498695890418,-51.089840590074694,-42.78767979186145,-45.97933203935786,-50.478315513037614,-49.15642335092616,-49.93162748737327,-50.962004734515425,-51.50106172424125,-51.526921788279616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-51.175277553613256,-49.06530096894035,-49.556163909943464,-48.96488190099027,,-43.86254181514068,-44.23718951203712,-49.713936312161486,-49.27078463549171,-45.791465182679914,-45.79633366497071,-49.90089821746502,-51.14592911079332,,-48.110187870818564,-44.793266678493254,-46.93264110505453,-47.41089297738671,-51.117073598610965,-42.80048289142301,-45.968130482232176,-50.50321382776326,-49.13039373884624,-49.92858108473509,-50.9375046305251,-51.47641428460395,-51.51936118742932,-51.54732636999213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-51.155333418219726,-49.07926063214838,-49.58402399790813,-48.93460669236546,,-43.844030697487696,-44.28275477079137,-49.67284915573032,-49.31172538473278,-45.72789303764712,-45.776325770405954,-49.91514907258796,-51.15421491086895,,-48.104475105556794,-44.79837113081309,-47.00698011034811,-47.359145319324874,-51.14500804170299,-42.790092111958025,-45.960181464680126,-50.52867734650967,-49.109197459568215,-49.92899123481913,-50.90365037325827,-51.446740797749044,-51.51417850706715,-51.51979462759029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-51.13688866944702,-49.098295639373156,-49.615164569854436,-48.905172405052106,,-43.83357637509553,-44.337258310413425,-49.63286455222001,-49.353838816356316,-45.67163862300383,-45.757124117578826,-49.92356957062901,-51.16534486140482,,-48.10011852820616,-44.81460205100325,-47.08441155862307,-47.309801490922105,-51.173633399047056,-42.741733456526404,-45.955405422818956,-50.55470186269829,-49.092905476454334,-49.93282198800422,-50.87109447824389,-51.41196864043668,-51.51137476350349,-51.49288341122029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-51.119970652712425,-49.12241323803591,-49.64952750644479,-48.876590024907564,,-43.797317903636056,-44.40048027899208,-49.59400273727386,-49.39710639999727,-45.60380774469869,-45.7436744211562,-49.93253687481142,-51.179294759437624,,-48.0971569981228,-44.84190371343803,-47.16485829982207,-47.26291771959326,-51.202937104628,-42.70562908494518,-45.95372770562106,-50.581283312796124,-49.08158848329586,-49.921700618686664,-50.83985908282237,-51.37936463766024,-51.51095132177484,-51.466598916052334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-51.104609205969126,-49.15161638591065,-49.687056362464915,-48.84616950073876,,-43.7636567056176,-44.47221115257973,-49.55628639926325,-49.44151141980477,-45.53539395726743,-45.73583634756433,-49.94204401949128,-51.196041730553304,,-48.09562933091735,-44.88022140383646,-47.248248584008635,-47.21116538359805,-51.23290869869078,-42.667563090890404,-45.9550739662868,-50.60841769788382,-49.07532156263653,-49.910717061134385,-50.809967744223236,-51.34895722873557,-51.50455862187129,-51.44095037191054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,-51.090834014851595,-49.18469783185803,-49.72481906624036,-48.814995015086105,,-43.73882278536417,-44.552247733274264,-49.519736489602046,-49.48703728386442,-45.474593629590736,-45.7334741680736,-49.95208026742375,-51.21556219508228,,-48.09557675664216,-44.92950604427971,-47.33451062744565,-47.149574679167436,-51.26353678191114,-42.646553918973524,-45.95937488197525,-50.6361010938544,-49.074182209586226,-49.903155732011456,-50.78144376332637,-51.3197379365096,-51.48802781599191,-51.41594400519744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,-51.07867285820295,-49.19737181250462,-49.74802463462889,-48.78107243595522,,-43.723057912753575,-44.64039685459828,-49.48437687701095,-49.533667287945065,-45.42157142432462,-45.73645355334594,-49.962639324553066,-51.23783410083455,,-48.0970415824899,-44.975415095480116,-47.42357956744443,-47.09050277213949,-51.29481069580022,-42.64268397805337,-45.96656118664208,-50.66432910390005,-49.0764051409246,-49.898976974765226,-50.754310687669715,-51.29165401348799,-51.46780873434494,-51.391588963592966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-51.068156547630245,-49.21507714711484,-49.77086983288845,-48.743829121125046,,-43.71661113740167,-44.71806945822288,-49.45023068303389,-49.58138658292869,-45.37649701614052,-45.73045181819967,-49.973712668152565,-51.262835906753004,,-48.10006672114418,-45.00199178002077,-47.50249422539891,-47.034010909345305,-51.32671958741125,-42.65604259855165,-45.9765666973511,-50.69309928398478,-49.07589309037627,-49.889026947912555,-50.72859418203479,-51.265816591405525,-51.45001302385187,-51.36789281004919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-51.05931602198068,-49.237818060018,-49.79674049491129,-48.70752245972673,,-43.70667409391863,-44.76149854876851,-49.41732177420812,-49.63017863653158,-45.339548211941356,-45.72828828779325,-49.98529080630887,-51.28754201357215,,-48.077276130926265,-45.039283017815215,-47.5826907952478,-46.98016315245158,-51.3592534771912,-42.62154493681054,-45.98932717492792,-50.72240620932825,-49.08060299742043,-49.87046282348451,-50.704318376229764,-51.24225674951439,-51.43463768666632,-51.34486439913272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-51.05218047156888,-49.265600054023,-49.82557338156337,-48.6721653791315,,-43.69955484601154,-44.81063204685442,-49.38058813508472,-49.68002912900458,-45.31090688942969,-45.73107118918366,-49.997366917521255,-51.296183163941706,,-48.05233643550459,-45.08725638273495,-47.665439925822525,-46.92902408450992,-51.392402433887305,-42.56708450376897,-46.00478160687995,-50.752248164827435,-49.08081008404806,-49.8552664043519,-50.6815098579007,-51.22100427994873,-51.42167922638218,-51.32251092674344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,-51.046781977622075,-49.29843002235045,-49.857306267231614,-48.63777189506369,,-43.70214718798347,-44.86724596986525,-49.326681203157136,-49.730923624326024,-45.26244096660413,-45.7386608433487,-50.00993784455165,-51.307536272991996,,-48.02887280363415,-45.14588777911708,-47.750676351900495,-46.8806622310358,-51.42615706367032,-42.5256723588133,-46.022869161033064,-50.78262060350938,-49.07206418594625,-49.843398122397204,-50.64572925121105,-51.20209091616728,-51.407196961829044,-51.300841999085485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,-51.04315162563067,-49.33631793495295,-49.89187877400998,-48.60435752430049,,-43.705127098459265,-44.93107482354805,-49.269258057173644,-49.78284754836592,-45.21194344353737,-45.750923441167764,-50.022996276031236,-51.321580333473875,,-48.00693255975732,-45.211395827362225,-47.83307265152352,-46.83514854366067,-51.460506550906885,-42.45508223632627,-46.04353297880156,-50.8126468388396,-49.04315162700085,-49.834817398930625,-50.60475302635312,-51.18554924376995,-51.383510698708335,-51.27986636895791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,-51.0413214450864,-49.377671437652076,-49.92923195477709,-48.57193547233497,,-43.694996451994626,-45.00186228743685,-49.213024499615415,-49.835787538172774,-45.16997526532319,-45.76328080095735,-50.03031516004821,-51.33829664699115,,-47.9865658535211,-45.200896225300156,-47.90589558717311,-46.79255818665421,-51.495442756287545,-42.4015766679551,-46.066715970794725,-50.83961617311707,-48.98214038523388,-49.82948479561772,-50.565198536438686,-51.17141139824713,-51.36224245951383,-51.259592537723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,-51.04132321205305,-49.4232972157343,-49.9693119584537,-48.54052288653283,,-43.67410864352568,-45.079363574341656,-49.15800388271705,-49.88973025440987,-45.136733138518906,-45.76835829030479,-50.03513666217501,-51.35766595165724,,-47.967821593993534,-45.19436272361624,-47.980999479754516,-46.75296732187255,-51.530956410395646,-42.36623231285486,-46.092364854424076,-50.86705140317672,-48.926385912621335,-49.827362016539325,-50.5271012666421,-51.14752015765063,-51.343382735984946,-51.24002904499243,-51.643448657039926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,-51.043191031072645,-49.45698104907411,-50.01206310733061,-48.51013406965393,,-43.64378019991757,-45.128455033299645,-49.104219280512424,-49.94466295707008,-45.112420925904395,-45.77761970484634,-50.04053292982296,-51.37967011734087,,-47.95075023165956,-45.19809296676209,-48.05817378817682,-46.71645559061052,,-42.34916603150771,-46.12042739039304,-50.894950406593,-48.875934877133034,-49.828411389361776,-50.49049187286744,-51.12036379496764,-51.32692429470439,-51.22118607476585,-51.620356044212855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,-51.04695781332463,-49.44584735460107,-50.05743366843612,-48.480786288465424,,-43.6029066542373,-45.168165715389875,-49.051696849763005,-50.00057306858033,-45.09724748815414,-45.79092993579675,-50.046499644596224,-51.40429131412862,,-47.935404103937515,-45.21250161218042,-48.117753244520785,-46.680603492362216,,-42.35050077471294,-46.150853298823655,-50.923310531063386,-48.830839657894046,-49.83259509690093,-50.455406615335136,-51.095636223157896,-51.312861627053195,-51.20307243864558,-51.59747522482225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,-51.04256037983592,-49.437622410477424,-50.10536971987759,-48.45249642644304,,-43.57201811221387,-45.21419087330233,-49.0004601368628,-50.05744854121744,-45.08473963517174,-45.808156522285515,-50.05302990094059,-51.43151263255344,,-47.92183782909265,-45.23752265382455,-48.179477485449816,-46.64790124336968,,-42.33517066758026,-46.18359342113098,-50.95212847007372,-48.79115185766154,-49.83635681379247,-50.41729655464701,-51.06360724375716,-51.30118600764766,-51.18569816671932,-51.57480562853187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,-51.035758144001015,-49.4344460193298,-50.155822891323766,-48.425280995049675,,-43.51492734348022,-45.266269770958985,-48.950536894009495,-50.11527555077832,-44.99490466345658,-45.829172907603855,-50.0601197796218,-51.46131770915089,,-47.91010497171256,-45.273097947678224,-48.232075301891896,-46.61854866620703,,-42.299310527656274,-46.21860070465108,-50.981401600700295,-48.756927290689845,-49.843019686812404,-50.37676818853714,-51.02198861829785,-51.29189215157265,-51.158153857366855,-51.55234912892141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,-51.03081497075523,-49.43630016039837,-50.20697741419579,-48.39915887413541,,-43.467042894058935,-45.30194888915411,-48.9019543313524,-50.16245931310672,-44.91415261393669,-45.853851962889934,-50.06776409313969,-51.49369058751594,,-47.89655632411575,-45.31917342859022,-48.275595734432684,-46.59263868565862,,-42.25555494133278,-46.25583059574755,-51.01112875493741,-48.728225302000354,-49.85275868113629,-50.3378483984282,-50.98285236956289,-51.284972471797204,-51.12266892083415,-51.53010647580493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
