,127,149,171,172,193,194,216,217,238,239,261,283,284,306,328,643,665,687,688,710,732,733,754,755,777,799,800,822,844,778,150,711,666,262,195,756,845,329,823,240,307,689,173,801,734,128,644,218,285,779,151,712,263,667,196,846,330,757,308,824,241,286,802,690,174,735,264,219,129,645,780,242,331,713,847,152,869,197,668,309,758,825,220,287,803,175,691,736,265,198,781,646,870,332,848,243,714
11,-50.65114487494768,-48.26598878656885,-48.344486791799525,-48.91262447637701,-51.25489222960148,-43.520101889180474,-42.811887620136275,-50.685713632989504,-48.4405936116142,-47.12706017796368,-45.525291456072225,-48.688754704793276,-51.089466379911535,-49.89539372925162,-50.803516656811894,-50.972165258395236,-49.69215483544451,-50.57200760482263,-49.179370937365604,-45.35454788826968,-45.90863861267853,-49.1198805659255,-49.95807972377891,-43.668651361307795,-42.91393490503131,-48.238001316752694,-49.09949891662058,-48.66054035030109,-50.49393852925615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-50.64478853567095,-48.29095585773355,-48.407734865601114,-48.87717743716926,-51.319052323206435,-43.50567870921553,-42.889557131813774,-50.65052180818856,-48.49112073285017,-47.05936344646283,-45.49863672724002,-48.70562021314654,-51.069772100140625,-49.87753235277272,-50.80755967960587,-50.955379485586064,-49.73169347483093,-50.61223523384789,-49.1563933682672,-45.3359836687093,-45.94967813632472,-49.08419981857497,-49.98866379059913,-43.5800425075582,-42.92860084018244,-48.27172887479426,-49.07515063450746,-48.65103257454665,-50.495727088182036,-51.63613293155084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-50.63929817603368,-48.320843488382835,-48.474772112151705,-48.8427705998992,-51.382405289532116,-43.498861794107526,-42.9687638926768,-50.61497406299897,-48.530920241067996,-46.994875745747954,-45.459636988639986,-48.724269602677985,-51.0522585922002,-49.864728900239086,-50.81465496170107,-50.94111756145342,-49.75424594061287,-50.65503626111383,-49.134620184311906,-45.326703835780904,-45.99752152622357,-49.04979263767721,-50.02034548383997,-43.50095690344281,-42.95296455394619,-48.306610468764795,-49.05395963474275,-48.640039793693276,-50.49875911577146,-51.622039161725596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-50.62944182381589,-48.35568432117918,-48.53726073027302,-48.809411887519154,-51.42566295166374,-43.49980116875297,-43.036505246429115,-50.580264091064606,-48.55639358792294,-46.93499776260311,-45.432025510123005,-48.74465743378095,-51.03140852267651,-49.857013957931855,-50.82476100713173,-50.9294123831486,-49.78180196858264,-50.68387808076484,-49.114082043167436,-45.29506681759128,-46.051993420911614,-49.016682109281504,-50.05310153998878,-43.43161554293193,-42.95187592566982,-48.34263734682062,-49.032785598098386,-48.618339283817804,-50.50300739853419,-51.60872433724207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-50.61929936195287,-48.39551127873974,-48.57447307014709,-48.777111700488156,-51.45455280258983,-43.47078338482676,-43.116822226201094,-50.54561885103886,-48.58350050569497,-46.87785564183309,-45.41570003393535,-48.76674023272802,-51.00454769498634,-49.85441993597054,-50.836530497323054,-50.920300265318616,-49.799926943539305,-50.712646467474144,-49.094808698634566,-45.267294079847346,-46.11292531299259,-48.98489082586278,-50.08691091379215,-43.372247625794785,-42.95474037176858,-48.37980094745181,-49.001878419584145,-48.601590257088375,-50.508444315780174,-51.596202751641364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-50.61003474025189,-48.427049198944474,-48.61105653661612,-48.74587675577443,-51.47477723187027,-43.41629430095696,-43.19666126356101,-50.50060076585956,-48.612206730762324,-46.82018065448429,-45.41056346111925,-48.790474801565225,-50.979876346049586,-49.85698279267429,-50.831761566255274,-50.913816112255724,-49.8234265994257,-50.743905745739255,-49.076835488334694,-45.24889788599374,-46.180153915935435,-48.95444210871646,-50.12175072515159,-43.32309414853058,-42.96703616699364,-48.418092603902224,-48.959153458450146,-48.57974044175286,-50.51504337719364,-51.58448898031764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-50.601671085347164,-48.45253583985229,-48.65127425100299,-48.71571777331491,-51.491606142558155,-43.3674899502929,-43.24170105097497,-50.45640915706202,-48.642483717139115,-46.76747614271796,-45.390315132934724,-48.815819128466174,-50.957432981502755,-49.864742704243234,-50.82994658342801,-50.90999710967477,-49.85227612736232,-50.77761195419984,-49.05504436043225,-45.23999421493827,-46.25352220404686,-48.92536229508139,-50.15760118406728,-43.28440318323168,-42.98856603304374,-48.45750311759832,-48.909421198836434,-48.56085859769327,-50.52277814344133,-51.573597919534286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-50.594233353210484,-48.46641437956499,-48.695060708113914,-48.68664383078734,-51.50159911091024,-43.326363471046854,-43.28646539440584,-50.413059955615864,-48.67429920584593,-46.7198974129536,-45.371128933045206,-48.84273294715896,-50.93725892207984,-49.87773981226648,-50.83104408691117,-50.90888089227303,-49.87482346889383,-50.81372269018899,-49.03392472959603,-45.24071166047486,-46.33287836592962,-48.89155353934883,-50.19444188405663,-43.256435587799416,-43.01914323956567,-48.49802502502895,-48.86287910598017,-48.54684150834962,-50.524949641548886,-51.557560471101205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-50.587745108559446,-48.48137080812172,-48.729185234395686,-48.65866397323427,-51.512164882091895,-43.28225069794064,-43.304493530602386,-50.370567749907956,-48.70762425554027,-46.677603941969565,-45.354125452214255,-48.87117567845139,-50.91939588989242,-49.896019436992056,-50.83501400329859,-50.8999640862546,-49.88656611777043,-50.8521969742832,-49.01426321789809,-45.2511850205333,-46.41807546863475,-48.850962271597425,-50.232253220616975,-43.23946024342664,-43.058590788883194,-48.53965091003338,-48.81958296082892,-48.537668656602875,-50.526421027974486,-51.542096231266605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-50.58223200694058,-48.50117065788477,-48.75583628067084,-48.631789105271636,-51.521066139149326,-43.23677885228751,-43.29169508831426,-50.32895203134096,-48.74243058483622,-46.635804360990456,-45.33690291445489,-48.90111074589977,-50.903886749787254,-49.90666456295757,-50.84181695674413,-50.885624411429816,-49.90357145403898,-50.875705279789045,-48.99609432640724,-45.27155721424034,-46.50897189639338,-48.811730457493276,-50.27101259972007,-43.233757846464215,-43.106740757486776,-48.5707759550818,-48.77959491357734,-48.51178198356048,-50.52896866130898,-51.52746105486909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-50.577718912598336,-48.525824588086294,-48.785997022558476,-48.60602748231729,-51.52723248474865,-43.191110749709665,-43.26662398072122,-50.28822694288655,-48.77869077439329,-46.5883793130002,-45.33013178036895,-48.932497678092474,-50.887947135510444,-49.87882059140563,-50.851415085942065,-50.87400252000557,-49.92581357235055,-50.897128805237344,-48.9650254039854,-45.30198194445025,-46.57499990203788,-48.77388240520152,-50.31070205803325,-43.239617989666854,-43.14177291903873,-48.59489224367651,-48.74297341323042,-48.480999969216974,-50.53256510677792,-51.51366838963141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-50.57423017469833,-48.5553431523667,-48.8196027129882,-48.581390934081085,-51.53430517736581,-43.15365795403969,-43.253676823435086,-50.248411784760066,-48.81637735631426,-46.52844032999495,-45.309302924408286,-48.965302156467615,-50.86567698945525,-49.85621841786174,-50.86377143209958,-50.86513553786068,-49.9514428127818,-50.91727782428915,-48.933484651669644,-45.3302366362081,-46.62277376574151,-48.73744275810346,-50.35130431100639,-43.25734416055873,-43.17928898315166,-48.620159581691105,-48.709781706513276,-48.45515010231361,-50.53718445530588,-51.50073362685673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-50.57179376834138,-48.56776833939985,-48.856589271345506,-48.555392505804434,-51.54226848541342,-43.12380181224406,-43.25254224736333,-50.20952292942127,-48.855463695049785,-46.43618828877487,-45.28786496184995,-48.984188672361164,-50.84579384629295,-49.838881051057,-50.8788485556518,-50.85906080839975,-49.927614680439476,-50.93195539397409,-48.903405874904166,-45.346714568593114,-46.673515676409565,-48.702439914256,-50.3928014864496,-43.28724748603874,-43.225035000764684,-48.646569433383675,-48.68008546627661,-48.434221287480895,-50.54280200038111,-51.48184087339928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-50.57043372892514,-48.57586022911448,-48.89689480230774,-48.52056116348863,-51.55110459009379,-43.075924207539735,-43.262918277762125,-50.17158054061434,-48.895925853342774,-46.3483571431195,-45.27637707918455,-49.00367672492745,-50.808430835799825,-49.82683518007025,-50.88056931418849,-50.855816544432244,-49.90909794834827,-50.94899411387835,-48.87482757710121,-45.37369570732858,-46.71697537121278,-48.668899795174326,-50.43517667207064,-43.29121050869084,-43.27534308238257,-48.67410965066217,-48.64681129277174,-48.41777178847224,-50.5493906352651,-51.46257103472707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-50.57017830795041,-48.58874593948896,-48.940460201219985,-48.48485847312952,-51.56079951220528,-43.036761514235174,-43.2845144438877,-50.13460486490637,-48.928914120976906,-46.26636257597432,-45.27469026411924,-49.02461543183847,-50.771411397049775,-49.80431559564008,-50.882389298728995,-50.855440987906476,-49.895842968209365,-50.96835020638974,-48.84778720351765,-45.41133432528963,-46.762509708994635,-48.63685072842851,-50.47841303400651,-43.25463633620157,-43.31859159366262,-48.70277046234192,-48.599861161950855,-48.38619695904764,-50.55692638953271,-51.4441443243123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-50.57105328351754,-48.60644469008383,-48.987226393251476,-48.44500798389567,-51.57133605712464,-43.00648961977365,-43.31705199643389,-50.09861493895397,-48.957824737558404,-46.19034778070908,-45.2826623903254,-49.04697219126006,-50.7367863191146,-49.77518076474675,-50.886914627912276,-50.85797464040208,-49.887808367096056,-50.989981558585384,-48.82232533295269,-45.44171163419531,-46.81319853011402,-48.60632036716372,-50.52249401242737,-43.20811544863631,-43.35993902936839,-48.73254312614474,-48.55647381351702,-48.359643962290534,-50.565384333885376,-51.42105411379204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-50.567634307819695,-48.628976649563484,-49.03713695175255,-48.40625256680981,-51.582699208100145,-42.98529151286421,-43.360262554201626,-50.06363353955589,-48.988120877032664,-46.12046410616949,-45.30016448398808,-49.070713670510585,-50.70460457926616,-49.75142550882755,-50.89410879227224,-50.86345925984858,-49.884949265508176,-51.01384762170749,-48.798482722469714,-45.45946571791332,-46.868887427988625,-48.57733963221486,-50.56740525357755,-43.14123779708659,-43.409008105358716,-48.7634149929992,-48.516714832760414,-48.33808833297836,-50.57474054293604,-51.39437745106403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-50.56236109217852,-48.65636435805299,-49.07390528343143,-48.368599273746504,-51.59487555195038,-42.973360972885374,-43.41388850247256,-50.02967969266951,-49.0197761404983,-46.05687342894896,-45.327075402855435,-49.09527410596503,-50.67490770269949,-49.733074744819376,-50.90393477730922,-50.852141415143734,-49.887228523668924,-51.039907991150116,-48.77630165668744,-45.475079803758625,-46.92942625221445,-48.54993776229999,-50.60273843459646,-43.07932827716752,-43.46560313436868,-48.79537853032204,-48.48065408237549,-48.29952591353789,-50.58497083071324,-51.3651942820913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-50.55827720748644,-48.68301208317647,-49.08912079190762,-48.33205596851593,-51.607848471168154,-42.97090321834855,-43.47768323692421,-49.996773666487385,-49.05276542653319,-45.99973674927901,-45.3348658735555,-49.11550889938022,-50.64409374704481,-49.70896253962621,-50.91635625629385,-50.842789561712806,-49.894610234786505,-51.068124022991526,-48.75582473921752,-45.50185658204634,-46.994671586042,-48.52414743600448,-50.63606317879333,-42.99186331473333,-43.50355366416483,-48.828422956385715,-48.440202669438015,-48.263641215953115,-50.596052103109976,-51.328287026774866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-50.55540922410374,-48.708399571996154,-49.10757097165156,-48.29663003328033,-51.621606176679045,-42.97813582008651,-43.551408896072665,-49.964939600985865,-49.087066587264985,-45.94922084582895,-45.3428403727921,-49.136974159120406,-50.60028158605249,-49.68622458105044,-50.931338464042064,-50.836442168301545,-49.90705981547988,-51.088549132150966,-48.73709649358822,-45.53989431002276,-47.06365950584897,-48.499999691406764,-50.66171821993494,-42.90170802955042,-43.50305478520879,-48.862539407932545,-48.37889906008981,-48.2327742132515,-50.60204849193433,-51.28358287878786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-50.55378461624163,-48.72583275517439,-49.129192334230545,-48.262331252725744,,-42.954711475225274,-43.63483979316756,-49.93419908745774,-49.12265481129378,-45.90550345282608,-45.34748357441981,-49.15611788875549,-50.55903634032238,-49.65549141866346,-50.94884670947497,-50.829694467769535,-49.92454665216604,-51.10742850104634,-48.72016251055834,-45.57881308548322,-47.13071491454953,-48.473472828671056,-50.68824783257846,-42.82488582545365,-43.51037236892532,-48.89771838238949,-48.31248936994437,-48.206890120267644,-50.608474652989756,-51.22872923893559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,-50.55343031148635,-48.73911865774243,-49.153924352553766,-48.229166189695434,,-42.94079017457827,-43.727757371087606,-49.9045692119829,-49.15950938929427,-45.86876505604799,-45.35213648500665,-49.175110486197944,-50.52040553290883,-49.61933705768474,-50.968847472863416,-50.81820477835982,-49.9470435093921,-51.12845244921619,-48.70506891173579,-45.601633147814965,-47.17870807169306,-48.424132695524314,-50.71563520421318,-42.7561101648483,-43.52535636221237,-48.93395127919667,-48.24977719164491,-48.18595738989967,-50.61573967877933,-51.164638755705184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,-50.55437412015009,-48.757363205310455,-49.18170634436511,-48.19714505986166,,-42.93690326361982,-43.81199733891606,-49.87607963975212,-49.19263264218383,-45.83919450833879,-45.3662143131841,-49.19541550226924,-50.47909796377549,-49.58867092569107,-50.99130824788613,-50.809768844214986,-49.97452457310614,-51.15157943826854,-48.69186304050509,-45.63580071804032,-47.21733590172343,-48.37623743546965,-50.74386407040545,-42.682668401788646,-43.54786512506167,-48.971227912293756,-48.19102778270185,-48.1699430235659,-50.62382172498583,-51.10128574679108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-50.556644219198894,-48.78056311036424,-49.21248012199936,-48.16627452809277,,-42.93098619099265,-43.88652415311845,-49.84875501558477,-49.223481328111205,-45.816986652798384,-45.36707948520232,-49.21699942681505,-50.43698198758634,-49.563493494636084,-51.00647353687989,-50.80442377636218,-50.00482616729454,-51.17676955772681,-48.68059574701648,-45.66572760911455,-47.26037407178181,-48.32981044485825,-50.772917383607634,-42.62325375216035,-43.577761006595246,-49.009540068135856,-48.13633183752822,-48.15881636820332,-50.63269736947898,-51.03868256101695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-50.5602689125472,-48.78525183715855,-49.24618794883728,-48.13656414616729,,-42.91035662247077,-43.95355232509754,-49.82093052081518,-49.25556134707988,-45.79731819122132,-45.36419050396594,-49.23983127112158,-50.39759937213126,-49.54381024879452,-51.018038548963716,-50.80220493428463,-50.03186292052608,-51.203982759027525,-48.67131567716502,-45.687870271037724,-47.30772132144388,-48.28487778232774,-50.80278030117374,-42.57812527062187,-43.61490997276357,-49.04887963324269,-48.0857812468885,-48.15254693457631,-50.64234489849956,-50.97684339046583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-50.56271368818271,-48.7710828433563,-49.28277343778117,-48.10802356628736,,-42.900429731428844,-44.01722848231586,-49.785822020969064,-49.28884862282117,-45.78320533883964,-45.37063501747482,-49.263880042033236,-50.36099270200787,-49.52962798419443,-51.032065963067474,-50.803152717430784,-50.063746303662604,-51.23318046581425,-48.664075958782284,-45.69570629655118,-47.34004393614583,-48.24146538778085,-50.83343807512824,-42.54754702590937,-43.65918479377585,-49.08923746012331,-48.03947286350198,-48.15110491645471,-50.6527431426353,-50.91578107597261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,-50.557630926039536,-48.760669249700584,-49.32218512653967,-48.0806597832781,,-42.901440614912225,-44.089711745741795,-49.74484990008348,-49.32332257542454,-45.77708836505414,-45.386267467981185,-49.28911555038344,-50.32720243421612,-49.52095861070567,-51.048520347485294,-50.8073055350274,-50.08352569941841,-51.264325861383696,-48.65892914170807,-45.71495945105721,-47.367542446449775,-48.19959927582934,-50.8648747760805,-42.522381692273036,-43.70147002900958,-49.11683773199708,-47.98946350819391,-48.15446157410137,-50.66386985148703,-50.855511016727505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,-50.55381546023984,-48.75425789741821,-49.36436911878823,-48.05448361689278,,-42.913640890181185,-44.164261752151326,-49.70452057943244,-49.35896172402221,-45.779174817215036,-45.41094921258201,-49.31550926279336,-50.29627544626866,-49.51781392420876,-51.06736676523119,-50.81470370348681,-50.10490026677622,-51.297382352566416,-48.65593160637326,-45.745648098437776,-47.39937794057467,-48.159305719880976,-50.89707697817785,-42.4761799020585,-43.742135649294774,-49.13829945830371,-47.93412742190335,-48.16259036354989,-50.67570459237581,-50.79604748556506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,-50.55129453228582,-48.74490067613599,-49.408641325539534,-48.02950424920569,,-42.88348964574996,-44.23239191738244,-49.66533568986698,-49.39574450603103,-45.7793545699215,-45.43506411908365,-49.34303327029938,-50.2682535702135,-49.52020987857463,-51.08857049562468,-50.82319103410385,-50.12538489254893,-51.332313940509444,-48.65513781540328,-45.74798440726334,-47.43545139435453,-48.120615110902506,-50.930031067706985,-42.42837091603997,-43.789520222113254,-49.160749950247265,-47.8832103421993,-48.175463234954975,-50.68650835381536,-50.7374060197614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
