,440,462,463,485,507,508,529,530,552,574,575,596,597,619,641,642,664,933,956,978,1000,1001,1022,1023,1045,1046,1067,1068,1089,1090,1112,1113,1134,1135,1157,553,620,1091,486,979,1024,687,1158,1180,598,531,1069,441,665,1136,934,576,464,643,1114,1002,509,1047,957,554,621,1092,1181,487,688,1159,1025,980,599,532,1070,666,1137,577,644,1115,465,510,1003,1048,958,622,555,1093,1182,689,1160,488,600,1026,981,533,667,1138,1071,578,645,1116,511,1004,466,1049,623,959,556,1183,1094,712
0,-51.33887792090575,-50.93239618494486,-50.479787977058564,-47.05934586303109,-45.10591433702292,-50.939703977070465,-48.30289325352151,-46.136636522371354,-41.62321979031255,-45.8073548612272,-49.667294037877106,-50.40284236224616,-47.54940594962684,-47.85322624467062,-50.91413205291039,-51.117655381604365,-50.598206602568894,-51.38511156699981,-51.39810708381976,-49.10614409898538,-48.99244358774324,-50.581906572616305,-51.108942582258635,-46.699910641604994,-43.83287906801441,-51.43340810784741,-47.44211839855626,-47.086627502117864,-51.27333048714918,-42.71845270872057,-45.584452478616186,-50.80014636616309,-50.24360816333818,-49.08636551666807,-49.532315269921256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.33793369367722,-50.9493029097451,-50.46264374112465,-47.06409159738133,-45.1328629716477,-50.90470185581238,-48.34106242092573,-46.088733915604514,-41.606871036888585,-45.84285701869348,-49.630887359726195,-50.429591191369326,-47.55946800737238,-47.861330712741776,-50.93089240612998,-51.09659702691406,-50.58457767208015,-51.3948539931581,-51.39759816280056,-49.10096865775037,-49.02356321950126,-50.55954388067736,-51.14113877507357,-46.71862373226004,-43.88846179528332,-51.40128920555895,-47.48161831279785,-47.01255796760796,-51.30504324472912,-42.685064680600846,-45.61825073833688,-50.776716217333814,-50.270434163637006,-49.08670833134419,-49.51166562603482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.3393054152866,-50.96142172168966,-50.44598248262466,-47.07178975210192,-45.17103757885035,-50.870175546052685,-48.3814970541545,-46.04437604257686,-41.60172026384258,-45.85676910997785,-49.59610742798368,-50.45705528288296,-47.49190818986732,-47.87522307210358,-50.94880149789698,-51.07238782816889,-50.57557021653864,-51.40855787426757,-51.37470317905097,-49.096384957572255,-49.048702860305355,-50.53789706847279,-51.174686951912854,-46.74207922749221,-43.96117291073863,-51.36909580864385,-47.52399330301584,-46.941153057080136,-51.3373861757174,-42.64568028147377,-45.655143153994516,-50.75459808328254,-50.29791536167417,-49.07997187451086,-49.494231314767504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.34300288343511,-50.96995751675482,-50.42980894667761,-47.068464388222125,-45.22029786281542,-50.831932615087794,-48.411430758392655,-46.003654729615704,-41.62157726415421,-45.869579022015344,-49.56299224002797,-50.48522557947187,-47.40651154956425,-47.89481684843442,-50.96783457627187,-51.051344072242195,-50.571175571803394,-51.42622049509504,-51.348816441360086,-49.09698653099752,-49.06069290291994,-50.516977533361924,-51.20955963088569,-46.76448678389032,-44.01391817083018,-51.33748865139826,-47.55688430979457,-46.872475568211186,-51.370348273778845,-42.625689056143976,-45.69202042955325,-50.731185809541735,-50.31926266627029,-49.06840370963237,-49.47997231172279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.3490363051751,-50.98136676243682,-50.41412626123734,-47.06385511555531,-45.26450948787709,-50.794396835970886,-48.44358383694342,-45.96666634284679,-41.66512313872239,-45.88615668453994,-49.531581746889835,-50.514094885241114,-47.337408621423975,-47.90878845106793,-50.9879658389319,-51.030284690571946,-50.571386955793834,-51.44783940193118,-51.32433406511828,-49.10281889901398,-49.07185215527094,-50.496795265419685,-51.2457286994239,-46.783674199878945,-44.0442360322848,-51.30647817015341,-47.5844716245572,-46.80659520982979,-51.403919966554035,-42.60779053858681,-45.728388629369796,-50.70063575194969,-50.34030232573472,-49.05780385750799,-49.46885292037511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.351425467566365,-50.99561115150078,-50.39893979263966,-47.05936486529011,-45.2823355667121,-50.757576934901685,-48.47793343631114,-45.93351178740925,-41.68204469413273,-45.898931967079676,-49.50191507250247,-50.543655117290875,-47.274776180784244,-47.91296188755469,-51.00917064085823,-51.00761930572337,-50.57619924388811,-51.45238692083544,-51.30128777754738,-49.102813431641536,-49.088315196262684,-50.47736289746165,-51.283166791114,-46.77805485638268,-44.088130813670176,-51.276072172431064,-47.61493406844135,-46.743580422936795,-51.43809196231227,-42.592588242933175,-45.74952580960111,-50.671366454040054,-50.35801078156456,-48.99447615072791,-49.46083325755601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.35001493349721,-51.012649509452174,-50.38425388803815,-47.052441296457346,-45.31117180137015,-50.72148013879891,-48.51442918557021,-45.904295041197365,-41.70945815152395,-45.906729931741246,-49.47403247579345,-50.573898674939855,-47.20895830490317,-47.91402872141888,-51.031424742556375,-50.98822227117191,-50.58561060076707,-51.45993835376003,-51.27970528914382,-49.09220838220965,-49.11001271362228,-50.45869113362791,-51.32184715207351,-46.70185931756582,-44.14847790547249,-51.24627921042483,-47.6481968437573,-46.68350498019751,-51.47285506130082,-42.57514111464001,-45.770795144484815,-50.64340184837462,-50.37371780760236,-48.935630134535906,-49.45587852690305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.350950317597295,-51.032443340504095,-50.37007382090684,-47.04863066239913,-45.350977970466474,-50.686116451753655,-48.55302105011372,-45.879125347028314,-41.74308443166293,-45.91811496266799,-49.44797848323445,-50.60481782601983,-47.16670952556043,-47.91274990409047,-51.054704799176875,-50.97213147989426,-50.59961871744294,-51.47143406430274,-51.25961857145341,-49.07174579850935,-49.12993966734817,-50.44079120943812,-51.361744459186276,-46.61924996959978,-44.225086308634346,-51.21710681128423,-47.684189647739295,-46.619555248459754,-51.50820054860846,-42.51173354473109,-45.79496766461914,-50.61676515701019,-50.39010007667809,-48.8813234693403,-49.45395189667781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.35423881784128,-51.05495545237658,-50.35640421585199,-47.0301446096603,-45.40171763130495,-50.651494072403615,-48.589111241160374,-45.85811553233767,-41.763304449263416,-45.933005811470025,-49.42379713416592,-50.636056884439675,-47.134793723943446,-47.91696040789362,-51.078987198335135,-50.95935764402829,-50.614244342358354,-51.486868741936725,-51.24105765494862,-49.05581761399937,-49.148630331672095,-50.42367679249949,-51.399750446467756,-46.54017589117352,-44.27201955273665,-51.188563927213906,-47.7228452718706,-46.54787743384056,-51.54411850057418,-42.43284362272212,-45.821980719104474,-50.591481529772786,-50.40715435826216,-48.831616898451166,-49.455017467704735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
