,6,7,29,30,51,52,74,96,118,119,141,163,1201,1224,1246,1268,1269,1290,1291,1313,1335,1336,1357,1358,1380,1381,1402,1403,1424,1425,1447,1448,1469,1470,1492,1514,1515,1536,1537,1559,1560,1581,1582,1314,97,1493,1202,1247,1426,8,1359,75,1538,1292,1471,164,1404,142,53,1583,1225,1337,1516,120,1270,1449,31,1382,1561,98,1315,1494,1203,1427,1248,9,76,1360,1539,1293,165,1472,143,1405,54,1562,1338,1226,1517,121,1271,1450,32,1383,1540,99,1316,1495,1428,1249,1204,10,77,1361,1518,166,1294,1473,144,1406,55,1563,1339,1227,122,1496,1272,1451,33,1384,100,1541,1317,1474,1429,1250,78,11,1362
0,-50.81983821397035,-43.18706778884285,-44.01188964870475,-51.03558845573452,-48.41444994271623,-48.04147582884512,-46.18018763952633,-47.772838763927716,-50.64649924241424,-50.44528588562901,-50.30416840432995,-51.52974942317789,-51.45961558630656,-49.71384387165286,-48.03039237146293,-48.378187402548384,-50.04986585997582,-50.64934775457847,-46.299635869513544,-43.5001047733532,-46.778401513996386,-48.29832120826211,-50.471655785927894,-43.29320932097113,-42.19215545588287,-50.97701627233997,-47.3974502557602,-46.978004585770286,-51.267693249657555,-42.20344587187562,-43.99209465841979,-50.20509314884235,-48.814249160934146,-45.79101796634616,-41.37846634126885,-45.55524954561807,-48.929923205830654,-49.99485032109583,-43.91916680445968,-41.82279249811824,-51.40860850098562,-46.60603471084453,-47.75003690478706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.844051421782375,-43.14896155187316,-44.03091234469558,-51.015994140645134,-48.44967583632944,-47.98707698531367,-46.0995753107842,-47.783619603548495,-50.66352417747726,-50.42134324778517,-50.331270498773286,-51.53954584177821,-51.45985985633847,-49.69342507281321,-48.004250633924535,-48.373377145008945,-50.02843611453601,-50.672450292907136,-46.26823010108107,-43.56417436221513,-46.80490563789553,-48.256540520266725,-50.51616650717173,-43.226207174565054,-42.214486098441625,-50.94562629785201,-47.45467700974217,-46.924614508144984,-51.310752296848314,-42.16765754357526,-44.01828562630126,-50.17238956559511,-48.85611218805194,-45.73546968822117,-41.285736763557644,-45.62899499189718,-48.88394959602044,-50.03335632428845,-43.8768314756759,-41.827792252818945,-51.37103115997435,-46.66650715965069,-47.69444290178576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.869094347937526,-43.132816925222706,-44.06204529283728,-50.99740178391373,-48.48646018136663,-47.936936937491026,-46.03060577474159,-47.7976913901571,-50.681128076654154,-50.39709447584408,-50.36213872905292,-51.55048975790373,-51.46317820501794,-49.67454763762313,-47.98305895804092,-48.36712185578505,-50.007823619501366,-50.697001830552296,-46.22483547254541,-43.61641059049279,-46.82088407025739,-48.216693308013035,-50.561552739402735,-43.17331530082318,-42.23917372268352,-50.91501366010586,-47.51464649052666,-46.875083123923524,-51.35444098933586,-42.119672951204365,-44.049177883789724,-50.140782208941815,-48.89969860688698,-45.6866861574705,-41.23515965117926,-45.69710843421558,-48.82995280592372,-50.07293590980793,-43.835988775846275,-41.83892388511495,-51.334098983847,-46.715416982238374,-47.64165215626123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.894951309236234,-43.139205639718625,-44.10443787812193,-50.976804518246,-48.524770825119845,-47.891174585126244,-45.97328779562561,-47.81497234208285,-50.699303735914604,-50.37646297104759,-50.38653311472303,-51.56255974823154,-51.46954769121457,-49.657251203266135,-47.96227841654464,-48.36687021002565,-49.98804359529661,-50.72297679059548,-46.186050748380026,-43.63607419971344,-46.84214614221971,-48.178825263692886,-50.60779627555502,-43.09905606600551,-42.27802752420616,-50.88519257554057,-47.57728743142756,-46.829525341519115,-51.3963363359088,-42.05245457710728,-44.09374902013098,-50.10823023283742,-48.94496698765564,-45.644916979497836,-41.226480430514165,-45.7478032628818,-48.775277502386615,-50.113565090697996,-43.771682050230474,-41.86289310924786,-51.29782295280612,-46.76798825252864,-47.59175033253132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.92160787699243,-43.151036589081144,-44.11835395300949,-50.952674317847425,-48.56457817541503,-47.837764048250826,-45.92764464068863,-47.83538109470881,-50.71804136136241,-50.34997714479275,-50.37019420241546,-51.575733885643935,-51.47894889970302,-49.641574609918926,-47.948629074108425,-48.37248669841984,-49.96910911978052,-50.750346868992146,-46.1520363534472,-43.677404765355526,-46.86366327331727,-48.14298277540159,-50.65488123720837,-43.04192162223504,-42.29356435575339,-50.856176196940375,-47.64253196166543,-46.78681199096875,-51.436281029266986,-42.01810335215957,-44.15152344879195,-50.06349556403399,-48.99187420071104,-45.603734016501754,-41.25961096861005,-45.80531214351073,-48.72229977145183,-50.15521964430695,-43.71716426750069,-41.91961872710857,-51.26221478056311,-46.824118370326076,-47.54482526632991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.94904986277106,-43.05164824648254,-44.14361320516868,-50.92951961033833,-48.605853425592784,-47.78415652831356,-45.89371066771247,-47.85883977321414,-50.7373328146922,-50.312807996822755,-50.34696027150301,-51.58999012198247,-51.4913614058392,-49.62755790913063,-47.942111956414834,-48.383850203186185,-49.95103370096001,-50.779088512810524,-46.107767565071846,-43.72401395063284,-46.88142010406045,-48.10921475064227,-50.69827457160618,-43.00237711349048,-42.328790540732506,-50.82797939544716,-47.71031190149599,-46.72626003110637,-51.47682906437488,-42.017159438345466,-44.222051832151365,-50.019820329431035,-49.04038161526297,-45.52718510232693,-41.33463145843747,-45.86941853601714,-48.671060274687754,-50.19604747433574,-43.65634981054476,-41.97863845372174,-51.22728400002343,-46.88370933710337,-47.50096778508032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.977263073431956,-42.96451567020761,-44.17989390108667,-50.907359458407754,-48.648567667554886,-47.73510666624642,-45.87152961755712,-47.88527141923381,-50.757170799820244,-50.26832598749831,-50.327352484665795,-51.605308310421364,-51.50676587159339,-49.61524163581486,-47.94273482831335,-48.400838238592705,-49.92887893864362,-50.80917599958525,-46.06473461220992,-43.722560463649465,-46.90423382105786,-48.07756985349811,-50.73366249500545,-42.98091770535499,-42.3887868583861,-50.80061742985275,-47.78056575823225,-46.669857204564416,-51.517970056922834,-41.99261360869562,-44.28747911923435,-49.97722770051797,-49.090450418255244,-45.44331708493941,-41.451785969324476,-45.93161215512758,-48.62159939641487,-50.224933234800176,-43.61025679472658,-42.03009710895139,-51.19304433161666,-46.937132651962976,-47.46027570960684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.00623401610876,-42.900560543918225,-44.218153132795884,-50.88621211944645,-48.692692815933604,-47.69072695934596,-45.86115882900569,-47.91460217131663,-50.777546899577885,-50.227625929063954,-50.31135781495493,-51.62166606394294,-51.52514422020679,-49.604667454074665,-47.93444320214326,-48.42333816001422,-49.900017842711215,-50.840583963635275,-46.02661635406291,-43.70629339056513,-46.93194042056314,-48.048101115102504,-50.76991081513515,-42.9711887005189,-42.47277828972106,-50.774104707021635,-47.85323225295126,-46.61772171975281,-51.55969493779513,-41.97805108907982,-44.33558867808845,-49.93574321834279,-49.14204229173171,-45.366883232160895,-41.56517455532587,-45.99505223538258,-48.573962234143465,-50.25488378817226,-43.57936530919212,-42.08574166219185,-51.15950665166825,-46.98964653525725,-47.42284685850159,-51.61739793592733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.03594903156196,-42.86030915141106,-44.25683297996198,-50.86609966879657,-48.73820322060523,-47.65113587715174,-45.86266590705516,-47.94675739034329,-50.79845426936984,-50.1907498336933,-50.298965254785564,-51.6390430533218,-51.540395527815626,-49.595877312020484,-47.916217376760535,-48.45123523977136,-49.87196000970574,-50.871033373494186,-45.99357486638436,-43.685142832180716,-46.96438658650734,-48.0193040134838,-50.80700468509932,-42.92763771900515,-42.58004423160055,-50.748457218382086,-47.89553197973683,-46.56998103164673,-51.60199378218353,-41.95733079670561,-44.395722431475676,-49.895392520688155,-49.194698848543545,-45.29811937063559,-41.689251294036325,-46.06470429689737,-48.528192116243424,-50.285875763849084,-43.564181205998445,-42.1713657929422,-51.12668409507636,-47.04542726960127,-47.38878601549133,-51.5826604219704,-51.78111890405064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
