9,-50.49303506936866,-49.92464505210569,-45.307689999977555,-44.29432887953076,-50.25524856172247,-48.80166656274955,-45.786911797947994,-44.35265702610848,-48.69827844346261,-50.58609229663786,-49.91835434412772,-51.32313186807559,-49.434577481742004,-48.1554878699825,-50.89896687969748,-50.02285154521482,-45.9997593307033,-41.71564909411711,-46.128550447902526,-48.41888497510961,-51.08975242896758,-45.91193923564758,-48.4328501698659,-50.77449819345888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-50.526485815396555,-49.91019489506405,-45.2954569392419,-44.355936556978754,-50.21472219130075,-48.84271625118093,-45.73394058920276,-44.3345223877283,-48.72219001466427,-50.539656817877315,-49.899864601812105,-51.32469597429183,-49.41888977794371,-48.17176800350698,-50.86923322427186,-50.067514331635266,-45.97422744914151,-41.69446381626463,-46.180592093456916,-48.36896051215754,-51.1173677309191,-45.92250714305592,-48.45590186701463,-50.787098367172604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-50.55572980594836,-49.89626811894166,-45.27051425430747,-44.36695854128597,-50.17511225669669,-48.87975328383491,-45.66367551283073,-44.32722218740055,-48.7470852464545,-50.495620463341126,-49.88190364158791,-51.32815877426974,-49.406305009032764,-48.19430915068769,-50.840019649656305,-50.113745631014,-45.95124759346061,-41.69247279471737,-46.235654033908915,-48.313499190903045,-51.145664568455885,-45.92082831658473,-48.48063834343979,-50.80231528127629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-50.587716805085805,-49.882865726860636,-45.248205400587636,-44.388923796063835,-50.12613600101502,-48.908843457899785,-45.59073411556837,-44.330532260404865,-48.77294380219609,-50.45402965160093,-49.853060803327466,-51.33349284682722,-49.396866977686706,-48.223032384958195,-50.81132988645329,-50.16150938758865,-45.93086551495556,-41.70980096994989,-46.29367618206666,-48.260166336861815,-51.17463635338815,-45.91740676257583,-48.47666092196609,-50.82016343753824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-50.62241135470988,-49.86966793567945,-45.230420440169716,-44.41549460743019,-50.07487872685622,-48.939451782253336,-45.52392261299315,-44.34423664403685,-48.7997458641817,-50.41493323563509,-49.828764313909744,-51.3406711584779,-49.39062549152993,-48.25786384459951,-50.7831676137016,-50.20945634460685,-45.913125313031664,-41.71606752195273,-46.35459882795281,-48.209017851970586,-51.20427669715623,-45.90131763674522,-48.47357847235274,-50.827929274606376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-50.659782120833434,-49.848865219147164,-45.217290177249616,-44.43625297817971,-50.024550703475015,-48.97154428570295,-45.463430795367685,-44.36812571140613,-48.82746991506142,-50.37837934765239,-49.80901249771549,-51.34966652061876,-49.387629282696295,-48.298732657987024,-50.75553495335642,-50.25681298430166,-45.89807584061505,-41.73340135420731,-46.41836560733525,-48.160114132671204,-51.23024988999355,-45.889113969903065,-48.472173683527075,-50.834626142764805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-50.684342011637746,-49.828542528669516,-45.20894983232602,-44.46729847233277,-49.975169408302726,-49.005092268490245,-45.387323380453424,-44.384574332207805,-48.85609825401443,-50.344419894088034,-49.793803456399594,-51.36045313266933,-49.38792887935894,-48.34476601156824,-50.72843550893728,-50.30199462789593,-45.88576319585385,-41.76465946503856,-46.48492082042699,-48.11351749013474,-51.25554963402426,-45.884950838597724,-48.47239517318252,-50.84367228550835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-50.71108096169718,-49.80870205063911,-45.20498180763941,-44.50834549765979,-49.926738752545816,-49.04006484045744,-45.31073570068186,-44.356265654238456,-48.88561208949415,-50.31310769300333,-49.7831390953609,-51.37300399717971,-49.391575301576054,-48.372467161995694,-50.70187319404604,-50.318682954764746,-45.87623947879871,-41.81700200940625,-46.554212630146914,-48.06929227926961,-51.28150475973661,-45.86914288229085,-48.47419454695561,-50.8425158348865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-50.740461801890405,-49.78934546048045,-45.2041418574721,-44.5591202916319,-49.87928028648241,-49.076432757090984,-45.24093852487848,-44.33774738960412,-48.91599250834685,-50.28449580538263,-49.77702011799221,-51.38609303917029,-49.39862069995006,-48.40606240181076,-50.67585170238345,-50.336343253006895,-45.86955545721209,-41.89042656740723,-46.626189854581845,-48.0275038133435,-51.308107814056555,-45.86252336971613,-48.47752606687201,-50.84403269490636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-50.77244790379037,-49.77047774101646,-45.20828881234621,-44.619357157117605,-49.83280435532929,-49.11416874898102,-45.17813267942243,-44.32879529885408,-48.94722345763145,-50.25863905444017,-49.76418790344106,-51.39346024230576,-49.409117776465294,-48.445471283806214,-50.65037375650305,-50.35564504681746,-45.85922600995615,-41.98258320946636,-46.70080314316556,-47.97533167358944,-51.33535146765539,-45.86514316295059,-48.482342359214556,-50.84822656551757,-51.58722923581585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-50.79942380119179,-49.752101202358034,-45.21757213047883,-44.6888027922848,-49.78733143984371,-49.153244515856244,-45.118417838239246,-44.32919559859042,-48.97928703660922,-50.23559711482298,-49.75145173950722,-51.40256220195363,-49.42312420652372,-48.490619329724815,-50.625442761832986,-50.376557290631666,-45.84446789332581,-42.073366753814184,-46.77800522535673,-47.91956859507155,-51.36322846608237,-45.87705873518206,-48.48859839359463,-50.855103056956395,-51.55960101121487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-50.8177046411469,-49.734219831810755,-45.23214310591629,-44.7460464820266,-49.7412374889742,-49.193633639582465,-45.05404357840199,-44.338742547688234,-49.00822144816153,-50.215426031155914,-49.74324245188447,-51.4133721948638,-49.44069380008006,-48.5414325021091,-50.601063113383745,-50.399049112045105,-45.83272729283393,-42.185754571805575,-46.840062654703246,-47.86632773021381,-51.391731997972,-45.88702704365573,-48.49624996400508,-50.86466708603959,-51.53257086924745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-50.83854738126764,-49.71683730091119,-45.24129197926331,-44.792513713896014,-49.68856330154458,-49.228726180932,-44.99710060832862,-44.357240734924225,-49.03677212409184,-50.19818880554528,-49.72685196707868,-51.425862323722306,-49.46188503708362,-48.58415170509482,-50.57723785303701,-50.423089984062216,-45.824059778792154,-42.284684773932035,-46.903231552625535,-47.81567833494251,-51.4150733986586,-45.894518208121546,-48.5052538951745,-50.876923646024466,-51.50614978266738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-50.861914072142966,-49.69995830564674,-45.24321267646322,-44.82223829886269,-49.636933144984795,-49.26290733796631,-44.94778920103631,-44.38193604581091,-49.06618049692625,-50.18394561670486,-49.69888932421828,-51.44000470601985,-49.47615080432732,-48.58071077216317,-50.54951606965691,-50.448649798187844,-45.804272610699215,-42.300010835786885,-46.968831107847734,-47.76769295415531,-51.433441058137234,-45.87022486606081,-48.515568425715784,-50.8918783497347,-51.480346681112735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-50.88776696203744,-49.68025886333855,-45.23533453123523,-44.85821129530744,-49.58636256454451,-49.2983599393734,-44.90631558023856,-44.38450309540717,-49.09643158768801,-50.17276478548746,-49.67551770464741,-51.45577270557755,-49.47368090669899,-48.58293673971323,-50.52149590115637,-50.47569983495096,-45.77523130009692,-42.321052079024284,-47.036818282439086,-47.7224467755747,-51.452463181073405,-45.85497826537743,-48.52715218976884,-50.909536575482115,-51.4551717790915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-50.91606910675473,-49.66014139593164,-45.20209495440312,-44.90284492941407,-49.536869637992396,-49.3350569635692,-44.86231632237289,-44.386049333128874,-49.12750896516726,-50.14914951365225,-49.65673391208674,-51.47313991798324,-49.470873469828206,-48.59074845436396,-50.49408616191042,-50.5042132529063,-45.7491188817948,-42.35091805588055,-47.104084568294454,-47.680017575597134,-51.47213190016116,-45.82737012711747,-48.53996534082427,-50.92990422542491,-51.43063626694506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-50.94678519309515,-49.64042247797883,-45.17418014257727,-44.95588361098104,-49.48847257865775,-49.372972636888136,-44.816766957913416,-44.395758537254515,-49.15939800039531,-50.12757684680884,-49.64253559386624,-51.48570591597836,-49.471631625093046,-48.60406965272607,-50.4672912134255,-50.534162079220344,-45.726002215303446,-42.36302185713776,-47.15737714318439,-47.640485500795904,-51.492441126563754,-45.78904427699789,-48.55117493650539,-50.952988377105385,-51.39962744987414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-50.97987886655623,-49.61422515603475,-45.15173746807407,-45.01708336834504,-49.44119072566984,-49.41208225663944,-44.77946049729988,-44.413408897389964,-49.19208186389851,-50.10324503684441,-49.62881439072164,-51.49308715131195,-49.47599923113426,-48.62282571197407,-50.4411138353656,-50.56551902764704,-45.70595140990448,-42.36541076882757,-47.2129987559478,-47.603934743196355,-51.513383811883095,-45.75997541059304,-48.557173032627325,-50.97879587777085,-51.365142819980306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-51.01262246463409,-49.587548069186944,-45.13491623280225,-45.086209729546525,-49.395043260306124,-49.452361948718924,-44.74609500988575,-44.413544123667386,-49.225548268762765,-50.07888884842613,-49.598352551044044,-51.50208249648297,-49.47719349596583,-48.64694562325365,-50.41556085737871,-50.59825895456243,-45.67137080848943,-42.364812215564214,-47.270908388691154,-47.57045088184634,-51.53495404582053,-45.73211504841161,-48.56452231763495,-51.007333072083796,-51.331277270163625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-51.042288881364534,-49.56129395915575,-45.12386875384137,-45.16303647107027,-49.35004902156636,-49.49378955356209,-44.68531936834893,-44.39545699688995,-49.25978290448987,-50.05768321703492,-49.562649717351775,-51.512664595525905,-49.47576457396391,-48.676364928201465,-50.3906345649478,-50.63235559004464,-45.632903587010716,-42.363097749392765,-47.32207121206077,-47.54012641662166,-51.55714422969921,-45.67236798425208,-48.573181332808986,-51.03860676737192,-51.29804058171778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-51.074292938710016,-49.53546888971381,-45.118751069461496,-45.245609413119595,-49.30326846984423,-49.536340720605395,-44.60076361611412,-44.37693954117691,-49.28718124026268,-50.03968294344132,-49.5288980551898,-51.5207733356531,-49.478086743327495,-48.71101572114382,-50.36634037621055,-50.66456938269903,-45.593812086539536,-42.37989845274296,-47.36398115911992,-47.51305219423773,,-45.62151285018317,-48.58311374603219,-51.06595645143141,-51.26544306451898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-51.108598087280804,-49.51007843414392,-45.119722081666886,-45.29827397418274,-49.257132954584044,-49.57999512663085,-44.52475073910315,-44.36661067612065,-49.31459730912102,-50.02494861754124,-49.49978963267181,-51.5238772943563,-49.48419886551725,-48.750839143129625,-50.34268338335352,-50.692413061928704,-45.55791049318348,-42.4144107785242,-47.39852724366385,-47.48932562761517,,-45.58010816648988,-48.59428257844663,-51.08153165838523,-51.23349769768719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-51.14041861012478,-49.48513036980177,-45.12536200029531,-45.34193957282226,-49.21220824177637,-49.624731445957465,-44.457525771705534,-44.36423996278718,-49.34269706979866,-50.013536774598236,-49.47530729190069,-51.52850409955177,-49.4941424638446,-48.795773687966594,-50.31966837538885,-50.72157576795202,-45.52527509850846,-42.421205840024825,-47.4353956386285,-47.469048140869816,,-45.548170634261695,-48.606650118081554,-51.099790137852956,-51.20221389355616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,-51.14883122908204,-49.46063120008656,-45.11033327603323,-45.392807674946894,-49.168517430768865,-49.670528892731205,-44.39934458700671,-44.36960727534796,-49.37146753146859,-49.99722651039859,-49.45543680976927,-51.528272815802936,-49.49121205994687,-48.82880996501798,-50.29729887092457,-50.75203162868074,-45.49598407175491,-42.42969491476241,-47.474540199481254,-47.422651097692466,,-45.49477557756917,-48.620182139076974,-51.11892470002964,-51.171604013752614,-51.59485684159469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,-51.15420426313786,-49.43658740885806,-45.10182056788274,-45.450645789881314,-49.12608024531524,-49.71736772407866,-44.35047450668229,-44.38250006254236,-49.40089784019648,-49.967399755589135,-49.429370525534054,-51.520850140849284,-49.486008240657284,-48.834329734788696,-50.275582008376354,-50.783754876524334,-45.47012094442407,-42.44890713684521,-47.51591512314037,-47.37757247999979,,-45.4500614646605,-48.63484448112234,-51.13212249685696,-51.141681308688874,-51.58970810792171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-51.16194391083383,-49.41300768643398,-45.09998659731249,-45.500330776149376,-49.08491958297936,-49.7652283071716,-44.31119103833578,-44.402711600742535,-49.43097763906535,-49.94089080205346,-49.3963439563708,-51.51496685175239,-49.48464708097839,-48.84505703588302,-50.25452118807739,-50.81672028526355,-45.44726022488675,-42.48604101523202,-47.55947702480404,-47.33584401408188,,-45.41487108245485,-48.650602203422466,-51.14801525967896,-51.11245616975613,-51.5871711828368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-51.172015316225405,-49.389900147222335,-45.10499406905892,-45.52758925026251,-49.045058805998224,-49.81409193257026,-44.281789606811294,-44.43004346155678,-49.46169524668513,-49.917764785916376,-49.36793258891147,-51.51059422020042,-49.487165917236254,-48.86091785800932,-50.2341226935983,-50.846287136810545,-45.41077483339765,-42.540785609784905,-47.60518197842971,-47.297551206746284,,-45.389193033711905,-48.655886160159824,-51.166605926640045,-51.0839430851165,-51.57844859728555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-51.18438606019846,-49.367273989806364,-45.11153474604852,-45.56173112998316,-49.00652197753632,-49.862275587336654,-44.259113168863735,-44.46430202981701,-49.49304281414907,-49.898088460468635,-49.344112168695645,-51.50770401363543,-49.493603310609416,-48.88184190548989,-50.21439118216578,-50.87035836450681,-45.37764771197254,-42.610496752326064,-47.64526088226362,-47.262779525577855,,-45.373015175426644,-48.66093906707751,-51.18789409305784,-51.056152435825474,-51.56928706407447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,-51.19902118750603,-49.34513806203641,-45.11242254143781,-45.600785989011676,-48.96933199323097,-49.899874523457186,-44.20629701117659,-44.50530032148214,-49.525008566818556,-49.876692801666906,-49.32486407305007,-51.50626741490731,-49.503999877343084,-48.90776198701367,-50.19533247346579,-50.89567801983527,-45.34796210732161,-42.670809478095755,-47.684507917533836,-47.23161997056437,,-45.353686208068154,-48.66713699404513,-51.211882807162404,-51.02910075797128,-51.56274494145188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,-51.21589059458917,-49.3235017266265,-45.120428553347395,-45.62049779863263,-48.9335148911675,-49.938471885522766,-44.12243673951082,-44.541996706368934,-49.5575838671074,-49.84614205841502,-49.31016930881703,-51.506258674320755,-49.515856339458566,-48.93861553055764,-50.17695183691252,-50.9222206274399,-45.31928186935658,-42.747842555321036,-47.72585314096061,-47.204163776825744,,-45.32833914592213,-48.6744498045194,-51.23857532307623,-51.00279901306976,-51.55883960370943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,-51.2349607972379,-49.30237569978533,-45.12870308402303,-45.64692928747593,-48.89909643019302,-49.97805238667114,-44.048860955421034,-44.56325556139083,-49.59076031354505,-49.819089801189534,-49.30000834397834,-51.50764967923944,-49.52900038614602,-48.97434052476107,-50.159255597307975,-50.94996016362167,-45.27287485570924,-42.79230505733797,-47.76925374495094,-47.180508499624125,,-45.31228916163357,-48.682848057725224,-51.26797302176122,-50.97726259037471,-51.557585199508075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,-51.254804742395436,-49.28177115296842,-45.12127833938692,-45.67793672248024,-48.866103901520404,-50.01859609070233,-43.98589415212225,-44.59081390655079,-49.62452904484172,-49.79559728421365,-49.29436713893675,-51.51041375352379,-49.546147334761734,-49.01487638457397,-50.14224960483119,-50.978873133012414,-45.23014720349602,-42.817685365323676,-47.814665646109376,-47.136951837053466,,-45.305491257478565,-48.69230342123111,-51.30007776127571,-50.95250579320719,-51.55900025355752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,-51.276356346310116,-49.26169919337633,-45.12126611385654,-45.71364081144877,-48.8345644499061,-50.054032871021306,-43.93387524420821,-44.62450766176482,-49.65333544230784,-49.77572898768755,-49.293229152493595,-51.51452558161658,-49.55000348385107,-49.06016810124024,-50.12594798590789,-51.008935391710104,-45.1911991671393,-42.84582021096145,-47.86204793609329,-47.096388189350264,,-45.303259771230024,-48.70278638710556,-51.33216034768526,-50.92854281307094,-51.56310130034206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,-51.30001434944646,-49.2421717899128,-45.12880426300807,-45.75551185909991,-48.804505494737256,-50.088825322332966,-43.893156499497906,-44.664178045872525,-49.67837402908175,-49.75954930422858,-49.2965826103983,-51.519958506018114,-49.550389143423075,-49.101760785268,-50.11035260266452,-51.0401227768577,-45.15613457619456,-42.890252810867715,-47.91135999744241,-47.059579139456446,,-45.30329362842551,-48.71427178597037,-51.35164135198933,-50.90538931872027,-51.56111389563187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,-51.32574821366496,-49.22154203203189,-45.144032303652835,-45.80338781098452,-48.77595763820707,-50.1245672126923,-43.86410812450245,-44.70748534788355,-49.70194206973951,-49.74712970047773,-49.30441422560315,-51.5266874468222,-49.54678008683607,-49.140363048307655,-50.09546688321479,-51.07241416548814,-45.12506103917949,-42.94621961210167,-47.96256446005397,-47.01816821162579,,-45.3121800091983,-48.72673181969506,-51.37379871544853,-50.88306092975862,-51.55104593120241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,-51.35353016627411,-49.19783460827051,-45.167090576410985,-45.85711290064974,-48.748950386705786,-50.16123991870877,-43.84711724450594,-44.70692918496753,-49.72352148343756,-49.73853793385605,-49.31671467104988,-51.53468713390899,-49.53255047133882,-49.18356884157693,-50.08129563416971,-51.10578650873044,-45.09808951632843,-43.013881016369105,-48.01447935398822,-46.95517165204569,,-45.320561303177236,-48.740141263967814,-51.39587543074612,-50.85849806835701,-51.54362693413293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,-51.37272545602559,-49.174791754080786,-45.198122369598806,-45.916537464503556,-48.723515072914516,-50.1988290168892,-43.83993390964434,-44.711700906942156,-49.74577553112902,-49.733851034008474,-49.33347380586034,-51.54393326993005,-49.508717393578905,-49.231312508733254,-50.06784615912479,-51.14021918701149,-45.07533683856357,-43.05859935145324,-48.05963241582073,-46.895928129815104,,-45.32096821376311,-48.75447550416521,-51.415074199435495,-50.81950440776105,-51.53887080494932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,-51.38824000473906,-49.152428827225556,-45.23298041493896,-45.981517590184964,-48.699684829871785,-50.23731519114652,-43.838942084304946,-44.72226753135247,-49.76869685675715,-49.7331383842984,-49.33711069430048,,-49.48899531414098,-49.283531167596806,-50.05512531941258,-51.17568959683258,-45.056922569228675,-43.101461723092115,-48.10665189989729,-46.84056108592301,,-45.32966222020545,-48.76970993356562,-51.43690167588221,-50.781246361945975,-51.53285672223781,-51.603208906307586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,-51.405817546614394,-49.13075969720276,-45.24539967650622,-46.05191044828642,-48.663791049690914,-50.27667520202612,-43.85074789565395,-44.73843536126614,-49.79227686233386,-49.73405966683097,-49.3371169922561,,-49.47340530860846,-49.340165063823534,-50.04313958446765,-51.21217883723525,-45.03272530467039,-43.11111990993322,-48.15549841777141,-46.78919911527558,,-45.34654431477411,-48.78582150635665,-51.461352122378365,-50.74373477965203,-51.52716203553334,-51.57761623321656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,-51.425427551390584,-49.10964698461488,-45.24564985542185,-46.12408977693747,-48.6284395594884,-50.31689899617531,-43.86974517782674,-44.753080646421886,-49.81650732295211,-49.73886269163213,-49.34153680784159,,-49.461964123770144,-49.38211335398674,-50.03189618333433,-51.24966586415163,-45.006387474869896,-43.135735663749074,-48.206131688142534,-46.741974794897345,,-45.366990736560254,-48.80278709424637,-51.48841953471481,-50.706984525209585,-51.524119070764726,-51.552912340448316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
