,276,298,320,321,343,365,366,387,388,409,410,432,433,454,455,477,499,500,521,522,544,566,567,588,589,611,612,633,634,655,656,678,679,700,701,723,745,746,767,768,790,812,835,545,813,478,724,657,411,299,590,791,344,523,702,456,769,635,389,568,501,322,680,747,434,277,613,814,367,546,792,479,725,658,412,770,300,591,345,524,703,457,748,636,390,569,502,323,726,681,815,435,614,837,368,793,547,480,704,659,413,771,592,301,346,525,682,458,749,637,391,570,503,838,727,816,660,324,436,615,794,369,548,705,481,638,772,414
0,-51.25355638083148,-49.69775853850771,-50.041462548872325,-50.37084722026205,-47.42036105455219,-45.77285148458231,-51.60332816236928,-48.3029652087399,-48.05775523637851,-51.15337420010061,-43.437632752419084,-43.39979117890192,-50.610567986730224,-48.09796098513495,-46.2469588202353,-41.44765333897318,-44.39041854800452,-49.72616155940394,-49.31229288166001,-45.07675976044744,-41.90780298754812,-46.23136773176861,-48.469043967277834,-50.44554812378949,-43.54793141891693,-42.42840557787674,-50.94788182244937,-47.37484031087463,-46.917479357635365,-51.20525187796439,-42.07166643162601,-43.69407579610964,-50.308809506352866,-48.629074706661264,-46.521581323755555,-43.78746135414659,-46.5537852640192,-50.367069507891856,-50.21949039683975,-48.200934601380716,-48.365620436885095,-50.068941099379025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.24463936324942,-49.712159482425584,-50.048574767865816,-50.361821308808565,-47.40965860479974,-45.74901236310632,-51.56909082506469,-48.32332902190528,-48.01727218723287,-51.18376463058418,-43.41838823458845,-43.473950551117724,-50.58438747630908,-48.143699727925615,-46.217791457220315,-41.41100787542648,-44.47302493280589,-49.67767688714447,-49.362072415374634,-45.03177717725566,-41.93895863393428,-46.247962196662,-48.43207030841803,-50.46450263616762,-43.46236017248319,-42.447822782836,-50.91112346388941,-47.433696022163105,-46.86510717616354,-51.23879456180668,-42.01565039946765,-43.74978719010266,-50.27499009682324,-48.67368927198959,-46.40060005520411,-43.788992133930755,-46.5642724421763,-50.3149803906728,-50.237390530165,-48.152363114443574,-48.33171726639697,-50.07945498345582,-51.66209353457386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.23712833424155,-49.73070390638053,-50.05933829787652,-50.35361213106549,-47.381589349657546,-45.73797268749678,-51.531831471588134,-48.34734768546297,-47.978700774523766,-51.21495377897695,-43.40841108485675,-43.537291356856144,-50.559118567808994,-48.19153594219944,-46.1935571070829,-41.390386485063296,-44.56582349642882,-49.630389835953466,-49.40346899315274,-44.99597375645591,-41.920442676792426,-46.24617079070545,-48.39724002761624,-50.48163048903397,-43.39336258710119,-42.465835985594595,-50.87510699273302,-47.495468921737434,-46.8072888358237,-51.27302933413038,-41.94917426552128,-43.805335033791735,-50.24228202075192,-48.710852015411675,-46.28488285963805,-43.811374282639406,-46.57888704198393,-50.264414496686186,-50.25606865115822,-48.10915970672474,-48.29277909767208,-50.09126144935315,-51.6331581011319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.231049084076304,-49.75340100643916,-50.073697922636654,-50.34623437404999,-47.357490647358475,-45.73968007899266,-51.495062603720704,-48.37492986450619,-47.94207570560103,-51.246926703662936,-43.4017166419728,-43.5924229536323,-50.534776483858025,-48.24155249252928,-46.1744135264852,-41.40897708664936,-44.64438881075512,-49.58433027257195,-49.44620691715143,-44.96964015926423,-41.91753904752208,-46.2504402022187,-48.364608877399704,-50.499854592284834,-43.34157488404359,-42.51117254012585,-50.83984626671356,-47.5487467006307,-46.74787377141624,-51.307944219925446,-41.9141822191137,-43.86117539252765,-50.20469026346522,-48.74597907802763,-46.17458471638021,-43.85478647673594,-46.59752167074531,-50.21540528180638,-50.27551473880868,-48.058713614761174,-48.25997588348652,-50.10432879279105,-51.60717072158906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.22642601341709,-49.780266183838926,-50.09160032223589,-50.33970121212468,-47.337464836192275,-45.754096270965945,-51.45878991584205,-48.40599001883167,-47.90743627686548,-51.27966727915117,-43.40335496353425,-43.623488146269494,-50.49973040486951,-48.29368709954831,-46.160524626113435,-41.44418892870461,-44.68001832189395,-49.53649518889183,-49.49025246438774,-44.95307999614599,-41.89400931273717,-46.260576513577035,-48.33085850646605,-50.51915262848019,-43.307670556739325,-42.56001848765166,-50.8043593687487,-47.591869321612776,-46.69210174618395,-51.34352768839791,-41.91137564575989,-43.89486656205149,-50.162572818345915,-48.78269825101824,-46.06986226450647,-43.919443878668936,-46.62007108237802,-50.1679875038851,-50.295719060797346,-48.0143164983512,-48.23322683531365,-50.11862519130532,-51.58413836102105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.209510396582125,-49.81130984443152,-50.11299529232478,-50.3340289285139,-47.321619373469915,-45.78119745334134,-51.42301964806322,-48.44044377060545,-47.87482201151656,-51.31316071132679,-43.38452426852146,-43.574259420576254,-50.463554540228806,-48.347882741471146,-46.15206055730069,-41.49953538458447,-44.71515104773533,-49.48950996988138,-49.53557258286893,-44.92627425560659,-41.88401805098743,-46.276394298849624,-48.285496247959244,-50.53950357601346,-43.27194166925686,-42.59854976449774,-50.76632426533568,-47.637843600801155,-46.64008062959566,-51.379769745745165,-41.89942218494893,-43.940479653556395,-50.12154093442745,-48.82097375569713,-45.970882381530195,-43.92136591366824,-46.64643501620753,-50.122196408123585,-50.31667136634782,-47.97606584008784,-48.212451154778094,-50.13412089402982,-51.564073101648574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.19316630603919,-49.84654963894785,-50.13783197881587,-50.32922998136941,-47.3100652519109,-45.82097304757732,-51.38775697953178,-48.47820833165269,-47.844273645582604,-51.347391641809644,-43.36491125601676,-43.543740093045884,-50.42824230543138,-48.40408127645141,-46.14920171181698,-41.55597829114586,-44.759968160647254,-49.44386388046519,-49.58213504023721,-44.87687781360938,-41.883898256412735,-46.29771547170349,-48.242301031539434,-50.560887579294416,-43.23331618595393,-42.65224060992789,-50.72908461467877,-47.68658834831503,-46.58542884664839,-51.4166584795185,-41.88756120148106,-43.997630197299486,-50.081617843180695,-48.860769381261846,-45.877812111302426,-43.93953492109756,-46.67651571139786,-50.07806712852747,-50.338363325050544,-47.94406862396417,-48.19757547593838,-50.150785962777846,-51.54698475864737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.178308736409114,-49.88600064038019,-50.16606414543531,-50.325324905209044,-47.280298572330715,-45.8734288460477,-51.35300794048681,-48.519205696880114,-47.81583281754909,-51.382345880938146,-43.36263421653395,-43.53128500066514,-50.39381007840109,-48.462228392142144,-46.129069894871506,-41.595794022879495,-44.80293805135016,-49.39958707828473,-49.62990878050627,-44.83474451816299,-41.91022623739041,-46.32436749713388,-48.20132632918391,-50.58328381321552,-43.19840441011304,-42.687218088538046,-50.69265534519003,-47.73802569602802,-46.51817193042856,-51.45024414737958,-41.88161367819874,-44.06595294688959,-50.042826002184746,-48.90205172029348,-45.79083140799924,-43.925873465599466,-46.710217921373946,-50.03563713047568,-50.360785641663774,-47.89476528978042,-48.188524887884874,-50.168590427597266,-51.53288433424394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.16496454081057,-49.92967964331576,-50.19764382267941,-50.32233641965375,-47.247978978567325,-45.93858544515474,-51.31877902152367,-48.5633578917114,-47.78954179020665,-51.41800924780634,-43.33769684963958,-43.536290862790366,-50.360275306743574,-48.49732771193628,-46.09987029161318,-41.60299253389407,-44.83517463676628,-49.35671345670529,-49.67886546930415,-44.78805280467746,-41.97183384246806,-46.35618764223384,-48.16263012752736,-50.60667332982105,-43.17892133200309,-42.74786989989206,-50.65704888991413,-47.79207874674252,-46.454858794070944,-51.48274770164498,-41.85694477407597,-44.112556706343184,-50.00518946161718,-48.94478669672037,-45.710120240121526,-43.882574413615615,-46.73223945302528,-49.99493575218884,-50.383928916906136,-47.85050943421549,-48.169857182426924,-50.18750613187552,-51.521784278196314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
