,812,834,856,857,878,879,901,902,923,924,946,1418,1440,1441,1462,1463,1485,1486,1507,1508,1529,1530,1552,1574,1575,1553,0,880,835,1531,947,858,1464,925,1509,1419,903,1576,836,1,813,1554,1442,1487,881,948,970,1532,814,859,926,1465,1510,2,904,1420,1577,837,792,1555,1488,882,1443,971,949,1533,815,860,927,1466,3,1511,905,1578,838,1421,1556,972,883,793,1489,1444,950,1534
0,-50.35271531908583,-46.66595195694491,-45.717289329874475,-49.74274147664272,-49.444039001809315,-44.770199536853745,-42.967224088454884,-49.4685370248454,-48.186472341172085,-48.63952059836009,-50.55756487917063,-50.45289350402857,-49.570922515002486,-51.18470941995186,-50.982643710093534,-46.758130186649936,-43.245165932897876,-51.537748313532674,-47.099871681131546,-47.41311704517155,-51.20562136123937,-44.11152175840549,-47.088111894665815,-51.15101655601983,-50.73915941797463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.34521203611443,-46.65579842516013,-45.767114132391086,-49.71432765495878,-49.48623898216962,-44.69106571172276,-42.984458164161204,-49.43304677852879,-48.20897048099633,-48.63212134318853,-50.561574695262266,-50.46888592467735,-49.57500371763537,-51.15497179441255,-51.011103097709515,-46.72975800342404,-43.27056042251975,-51.50549487722045,-47.13414446405328,-47.352304352204925,-51.24208548081328,-44.058341367140905,-47.10851605967576,-51.175636773740116,-50.7139716379898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.338275897537194,-46.65001994342869,-45.82226331170617,-49.68695958994676,-49.52962460578627,-44.605732408773605,-42.990368745797234,-49.400424696683785,-48.23268657113768,-48.62084149313514,-50.56744278646064,-50.484082033549015,-49.58377514469609,-51.12563039500519,-51.041101207701125,-46.70370365389693,-43.31205641006949,-51.473848564486666,-47.17139040831519,-47.29392186907023,-51.27919153151989,-44.01811787906525,-47.13073159468625,-51.20057896650701,-50.69180173672657,-51.64739156285562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.33191696777514,-46.648724732981165,-45.884744938759695,-49.652953366340746,-49.559448089121425,-44.52272945501029,-42.996670586621775,-49.37073622671598,-48.2576049936216,-48.613962540755935,-50.575130517952466,-50.48612227796057,-49.59719143486926,-51.09668670120651,-51.07260599563286,-46.68002787683801,-43.36953637553698,-51.43728676473391,-47.21153568383406,-47.23801872159149,-51.31693122029838,-43.99096651439089,-47.15470611251588,-51.22584301954626,-50.67267296560231,-51.62651009758812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.32614319459298,-46.652021255626266,-45.95478556550505,-49.61235205626366,-49.589203147911995,-44.436174754320916,-42.99852835426894,-49.34405123209647,-48.28371219899208,-48.61296568268041,-50.58460253481361,-50.49114290328645,-49.60283850922429,-51.06814501947951,-51.1055854677246,-46.65879807512309,-43.44289696092975,-51.39854085061472,-47.25450638223465,-47.18464570845882,-51.35529655681711,-43.95399130476834,-47.18038871751203,-51.25142950088935,-50.65660923922721,-51.6043549112252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.32096575137045,-46.65346756609633,-46.03195917560857,-49.57278882149013,-49.620196423055354,-44.35683209741491,-42.99139894349292,-49.31216455275986,-48.31099137051018,-48.617863896724955,-50.595820803333986,-50.49176982245656,-49.60882790459226,-51.040008423714426,-51.14000863134369,-46.64008144327732,-43.53203969969027,-51.36039025578213,-47.29987296946342,-47.12682322037861,-51.3942808748852,-43.917966671826115,-47.207729334797044,-51.27733892440564,-50.643636522918875,-51.57064120515778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.31639429379504,-46.65147577393707,-46.116936686787184,-49.534281644062254,-49.65240151060204,-44.2848984768798,-42.979422243654994,-49.27196233103342,-48.339428839128296,-48.62867586632282,-50.608750494183134,-50.48243506635157,-49.61947984185101,-51.01227881855846,-51.175845012396806,-46.62394872941083,-43.546867039059265,-51.3228420223653,-47.333833564538345,-47.03830622939549,-51.431121013970944,-43.895067946725035,-47.23668272487635,-51.30184065933769,-50.63317111859334,-51.53829922586685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-50.31243934017937,-46.65411819537535,-46.20875576845495,-49.49684861163433,-49.68579303791189,-44.22058293109217,-42.978092423750226,-49.23481802040638,-48.369009437669554,-48.62247740331356,-50.62335612263877,-50.47609349638937,-49.63473868814518,-50.98496072434965,-51.21306566748035,-46.61047239319059,-43.52784070865931,-51.28590455238,-47.37057492499001,-46.95227984044806,-51.46259748732511,-43.885357602857844,-47.26253087068396,-51.324495162161995,-50.59564097475791,-51.507351571781655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-50.3091118478105,-46.66149802247566,-46.307551468741394,-49.46050822587673,-49.71653717375408,-44.14527747659626,-42.98712995577674,-49.20079834406209,-48.399720839279254,-48.61615065464782,-50.63960237588759,-50.461852505535305,-49.654553614111265,-50.95622560053839,-51.251642059615286,-46.58892619818643,-43.52482532217978,-51.24958453352053,-47.410021677951846,-46.86879563386151,-51.494690283038196,-43.86301943118668,-47.28076723406231,-51.34742714471004,-50.557779104238506,-51.47782150158048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
