9,-49.666374041230156,-50.35869486355878,-51.10497336419784,-45.957420209827106,-42.95672265467756,-51.220233460440966,-47.208727952801695,-47.27328491824298,-51.47952649447981,-43.62708640207185,-46.59978080086721,-50.907061658139945,-50.74183639308694,-49.14995443595618,-49.44636384036425,-50.68464991377452,-50.93853233053866,-50.7843381564,-47.52791354744992,-50.434368317426106,-46.44567868801236,-45.45027199696369,-49.37098472971709,-41.630383388225795,-46.81436793994856,-48.68000852678713,-51.133639533304056,-46.368870651214074,-48.47076432780409,-51.5868902015582,-50.247553545371666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-49.71279491841714,-50.337153361457226,-51.13715596802201,-45.96497597415029,-42.9671945202127,-51.19074077792817,-47.26227249671557,-47.229359023965415,-51.51047630310753,-43.62598948725676,-46.610684774609595,-50.87901017582041,-50.76905424253964,-49.10227305480017,-49.45204499833938,-50.70109141132191,-50.97224633577259,-50.763429079781915,-47.5375461382843,-50.413233868836336,-46.51214713213517,-45.39126065764194,-49.405284691357636,-41.60843459691972,-46.835775979280584,-48.63059182986256,-51.173419126544275,-46.33922751956852,-48.477114979365524,-51.60772090597918,-50.2397287141432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-49.734247432502386,-50.316211407460074,-51.17053584941119,-45.97539022099408,-42.99409622991674,-51.161918571544504,-47.30854012314968,-47.18840628717586,-51.53285263660778,-43.64256263144086,-46.62518264642436,-50.85248296269668,-50.79686926178789,-49.060087936815165,-49.46210236622886,-50.714876939445375,-51.009062394653256,-50.74341013301549,-47.54521046663019,-50.392876017447904,-46.59792757619455,-45.32413269537833,-49.44113776808683,-41.607215448784174,-46.860160058197955,-48.583385254712965,-51.20233247896098,-46.31806662621207,-48.48568561145925,-51.628800625225935,-50.23454521594505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-49.73338801997997,-50.29587198814206,-51.20508966644839,-45.988733061500696,-43.00025329835448,-51.13377844942068,-47.357475010574234,-47.14592848303582,-51.555837281956265,-43.642691588377915,-46.643181940812646,-50.82751070792246,-50.825274723766036,-49.023458510544415,-49.47649735004468,-50.714635693256874,-51.04894521548885,-50.72430426783281,-47.540010515266715,-50.369600004198645,-46.68898605723793,-45.26131864382586,-49.47850712851783,-41.586847183701956,-46.885983531451444,-48.53844929303153,-51.22896636841897,-46.3055103456834,-48.49641889419081,,-50.23201649528525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-49.73640594851847,-50.276134992158404,-51.240790834835565,-45.97402603744719,-43.016826000268765,-51.10316677345131,-47.40900993257996,-47.09925503962105,-51.57942016382208,-43.588617221992195,-46.66459139137572,-50.804127965357004,-50.85426240419164,-48.99033745513086,-49.49519412549491,-50.718600258949735,-51.091861242361134,-50.706133941791435,-47.533405329573675,-50.34073862119705,-46.78551305359883,-45.20291218359904,-49.51735669756131,-41.55328021948296,-46.91424890933243,-48.49584869630198,-51.252823954024976,-46.301686247633526,-48.509258701970765,,-50.23216138246153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-49.74325243990855,-50.25700359673589,-51.27761408861113,-45.959457047447295,-43.002283949391405,-51.06863245221304,-47.463078356377785,-47.03400202779834,-51.603594235827465,-43.50893658832129,-46.68663512182743,-50.78236889728608,-50.88382671075788,-48.947365187676596,-49.51815610900782,-50.726768678187256,-51.13777630411265,-50.68723009238191,-47.52235549452813,-50.31258576901358,-46.89111683231275,-45.149008796000416,-49.55765049867259,-41.52555836226904,-46.94521351506168,-48.45564813183343,-51.27729187949044,-46.3067304271232,-48.52415078426287,,-50.2349954068127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-49.75387737924713,-50.23847884118173,-51.31553675127474,-45.94788738816213,-43.00468004227817,-51.03478042087922,-47.519616582216536,-46.967870385384145,-51.62835078935572,-43.446837057470745,-46.700275151929354,-50.75510964924567,-50.913960890289914,-48.91010320663828,-49.54535123528669,-50.73914425024748,-51.18535280913566,-50.66408488642833,-47.51697881115436,-50.28515002417397,-47.00200370548291,-45.09971036581096,-49.59935512890824,-41.488022259942305,-46.97882122332231,-48.4179164409625,-51.30236586306546,-46.32078242399523,-48.54103929858126,,-50.2405355229087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-49.76823110251007,-50.22056407626436,-51.352325962225564,-45.93569988641469,-43.02372679032825,-51.00162194268357,-47.56927971127766,-46.90470466367551,,-43.402426245876654,-46.71707233833313,-50.72370877929075,-50.94443502746315,-48.87860186864838,-49.576745178605826,-50.750410272490065,-51.222704567445106,-50.64187974740975,-47.517363205110414,-50.25844092027282,-47.12002909536159,-45.05512081371258,-49.64243815679989,-41.471315924025475,-47.01501797945515,-48.379546152286125,-51.32804045141366,-46.34399320400179,-48.559871674426695,,-50.24879872459597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-49.78626994522508,-50.203260054552075,-51.37380225646102,-45.908451592712886,-43.05915247049729,-50.969167487374484,-47.615448694918214,-46.84457773288024,,-43.37583220843391,-46.73694025392736,-50.69013740010092,-50.973356747109975,-48.85291256023461,-49.58804927109112,-50.74758538754607,-51.24720451184246,-50.62063885939857,-47.52360205446016,-50.232465767736905,-47.24780734820009,-45.01534931673086,-49.68686714756142,-41.46149855933851,-47.05375210606442,-48.343534536173095,-51.354310727308075,-46.37651795513655,-48.58059396223612,,-50.25980123154882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-49.807947164415786,-50.186568555568,-51.39642453407418,-45.884200841207026,-43.11069403227221,-50.93742825883961,-47.663944420449695,-46.782396870694065,,-43.36720075359228,-46.759794775481595,-50.65430206711753,-51.00276717229458,-48.83309067718745,-49.59225718611074,-50.74898140025973,-51.249883281136306,-50.60038619764795,-47.52754645962046,-50.20723257657694,-47.357270447237745,-44.98050990543383,-49.732611623506386,-41.461753841597535,-47.08024609305326,-48.31014498465991,-51.38117159569677,-46.41852571951952,-48.59423071670409,,-50.27356100778512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-49.83322026960405,-50.1705042906837,-51.42017310874885,-45.863037187152386,-43.17810215525068,-50.90641640318991,-47.71470470849393,-46.70733893366638,,-43.37670169803517,-46.785554316692256,-50.620143262378164,-51.032660160685815,-48.81919427193658,-49.59645695727579,-50.75459845009156,-51.25315309063136,-50.58114552447413,-47.517291083538844,-50.17968350698379,-47.32621440755785,-44.944096389560656,-49.77964192063614,-41.48274005541599,-47.1046477270347,-48.27945098337486,-51.405772666151904,-46.47018940450404,-48.58651410393249,,-50.29009597337438,-51.61693465817419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-49.86204592721249,-50.15505811054044,-51.44502995284157,-45.84505465917459,-43.26113840655171,-50.876141503408185,-47.767673584236164,-46.635376911669944,,-43.402999974425825,-46.81414064037305,-50.58769364145766,-51.06303093018404,-48.81128646474548,-49.604651423794536,-50.76443666898469,-51.259412736676694,-50.56294224482314,-47.50951450914784,-50.14924699456249,-47.2992062242756,-44.896107449387976,-49.82793224964116,-41.52418935952036,-47.13161008664124,-48.24124313312006,-51.428048596853834,-46.48190400716813,-48.580693960818735,,-50.30942212662119,-51.58920589475897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-49.89438443450134,-50.1402316759541,-51.470975360513904,-45.83034942876972,-43.35957354228441,-50.84661627635527,-47.822794856386615,-46.54381411448394,,-43.431701728947054,-46.845479471575004,-50.55698385356968,-51.09387355975075,-48.80943150929297,-49.59430342258827,-50.77849873210036,-51.26861835801228,-50.54580107148651,-47.50449637147953,-50.11959491112954,-47.28082844564699,-44.84728683201599,-49.87745203397242,-41.58585490780335,-47.1610803939783,-48.2013240334327,-51.45094133055653,-46.455678620265,-48.576719228664714,,-50.33155820600096,-51.562090843864745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-49.930196400884945,-50.12602764018092,-51.49799264675173,-45.80239715386941,-43.47318734176633,-50.81785321217261,-47.880016045916705,-46.448064451996345,,-43.45038902888987,-46.870459651916136,-50.52804718485181,-51.12518420362966,-48.79810459133581,-49.587996249334914,-50.7886879920878,-51.28072496966497,-50.52974889414074,-47.505693943748035,-50.09073500621385,-47.27079434529222,-44.8032735399173,-49.92817409336161,-41.66521569125101,-47.19300793349892,-48.15802981068721,-51.4744446481736,-46.42397370428725,-48.57453676937102,,-50.35652284900558,-51.53559731724417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-49.9626065325927,-50.112446917148226,-51.52606255610409,-45.77511304823482,-43.6017692174069,-50.78986463203046,-47.92985214384106,-46.355589576268194,,-43.474555953687556,-46.89744734205335,-50.500915805572355,-51.15695657795813,-48.77209843569642,-49.58573383459527,-50.789595095713096,-51.295691369990166,-50.51481153603536,-47.51320144727076,-50.062675634985524,-47.26883416882514,-44.76415980558984,-49.98007101284402,-41.72834537555542,-47.22734272017987,-48.1047671805701,-51.49855144617658,-46.39742616841411,-48.57409604151943,,-50.38433122092255,-51.50973828596345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-49.99236383816341,-50.09949427726525,-51.55516788905152,-45.75110806474292,-43.70310177670901,-50.7626634789012,-47.979731379828806,-46.26647664415144,,-43.45643295381141,-46.92698347101627,-50.47562306572851,-51.18918637699434,-48.7327637114186,-49.58746651257982,-50.7947703297156,-51.31347509494111,-50.49643748900116,-47.51451848900564,-50.035426519323835,-47.2746884475696,-44.730042982009365,-50.033118707107306,-41.80342283488557,-47.264038209164944,-48.04842165943768,-51.52325679807302,-46.37473426316109,-48.57534894493334,,-50.415005401358776,-51.484523389977724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-50.02547191522531,-50.087170280582534,-51.585291605114904,-45.730486214917285,-43.78356156996962,-50.73626234773349,-48.02336770853352,-46.180836582877454,,-43.43039405934541,-46.95899666015804,-50.45220502954666,-51.221868258210094,-48.69946495844061,-49.593147461760324,-50.804211701188635,-51.33403741182585,-50.47152877729661,-47.49182082873632,-49.99807426461543,-47.28811214330112,-44.70102235093332,-50.08729101425559,-41.83279733681874,-47.303047273995844,-47.99315183185663,-51.54855385473426,-46.36068911604993,-48.578245701531614,,-50.4292929068908,-51.45996489396617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-50.06188665339902,-50.075477778088676,,-45.71335519478188,-43.812327424578676,-50.71067456531526,-48.05658515442198,-46.098760158603696,,-43.3816225660302,-46.993420042970875,-50.43069421053542,-51.254998758677374,-48.672256853858045,-49.59904240097485,-50.81791525776937,-51.35733826081086,-50.44777124573305,-47.47102152369801,-49.96127188535326,-47.308871690110514,-44.67720074488233,-50.142562624760075,-41.8757265356753,-47.33812507030267,-47.94075130336789,-51.57443719155388,-46.35525708822084,-48.582738716873486,,-50.44338525021821,-51.436073070310265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-50.10156521238428,-50.064420727954996,,-45.699824989397875,-43.84379662610368,-50.685915346775374,-48.091919843015376,-46.020358893841745,,-43.346663126417546,-47.03018485076048,-50.41113348844157,-51.28857337219913,-48.651196182518824,-49.6087961182932,-50.83588077987808,-51.38334118480365,-50.42519276112762,-47.456789245781835,-49.92523402083226,-47.33674278672854,-44.65868441268579,-50.198908714211406,-41.914093218027595,-47.37070703901964,-47.891286175334855,-51.60090140224408,-46.358404341236565,-48.58878364992116,,-50.44461512096188,-51.4128600326483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-50.14446289457942,-50.0458429817019,,-45.6900117783193,-43.88922935159323,-50.66199646540981,-48.12931956622815,-45.94573985083655,,-43.33030965112752,-47.0692287212009,-50.39355379979493,-51.322586487858885,-48.63634438145348,-49.622415319282055,-50.858108561588665,-51.412008935060165,-50.40382268437712,-47.44919827407961,-49.88996907099483,-47.37151099934094,-44.632734659805664,-50.256293467210256,-41.929073657155584,-47.40555902602384,-47.84482353714215,-51.62793991575776,-46.370100736588604,-48.596333697207754,,-50.44429048828222,-51.39033860486105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-50.18287626305913,-50.02738713605371,,-45.67272666114532,-43.933306028688044,-50.634973837182955,-48.168735387021684,-45.87501873282637,,-43.267990321346886,-47.1104908717248,-50.377998020953015,-51.357034953570924,-48.62776713867595,-49.6339364301328,-50.88460091480422,-51.426364253819045,-50.383690484138484,-47.44832329534188,-49.855484250005006,-47.41297181902696,-44.608050175606095,-50.31470599071929,-41.943051212985985,-47.44263112979603,-47.801433726090565,-51.65554809617913,-46.364155586263834,-48.60534568892503,,-50.444399779489224,-51.368520259140034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-50.220992955289,-50.00947583728335,,-45.652486865724384,-43.92718320560767,-50.600575870232625,-48.210118316828286,-45.80831207645137,,-43.218445550347525,-47.153910277074964,-50.36450473370322,-51.3919144706764,-48.62553329295612,-49.63283125764278,-50.91536165071733,-51.4408049419191,-50.364824982631646,-47.45424524985328,-49.821790065928475,-47.460928758383986,-44.546637917400886,-50.37412436871488,-41.97477697148504,-47.481879932354346,-47.76118694180418,-51.6837195714167,-46.33118959889302,-48.61577648701423,,-50.43220485461978,-51.34741848042667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-50.237657758436356,-49.99210989571442,,-45.63592336782334,-43.935436293950445,-50.56699376998432,-48.253423286724,-45.74575114688247,,-43.186342914548526,-47.19943018794868,-50.35311380488817,-51.425934832965964,-48.629716879489486,-49.62818142583079,-50.95039655663517,-51.44388948655368,-50.34725791729687,-47.44804057707408,-49.78889367609057,-47.515193349623466,-44.47200269495453,-50.43452753294078,-41.99305764239172,-47.52325752761995,-47.72415913457067,,-46.28240734949671,-48.62758331150314,,-50.422868580780495,-51.31720829039027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,-50.240482109636574,-49.97528744889158,,-45.62265939136596,-43.95770042586143,-50.53424031830207,-48.29860479303341,-45.68746793285962,,-43.17143058313406,-47.246128531727535,-50.340164199892826,-51.457914889951624,-48.64039559406757,-49.61944003586872,-50.94378033445479,-51.44610397717885,-50.331020182368874,-47.43782853187437,-49.75680573894013,-47.56450360351194,-44.403112001810605,-50.48725462758233,-42.014214609777305,-47.56672309978234,-47.690426462590835,,-46.20768042882552,-48.640725999621075,,-50.41640216318862,-51.27759494098256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,-50.24660832523482,-49.959016008993935,,-45.59354431337102,-43.993628792320536,-50.50233208554772,-48.34561954555084,-45.63359158801322,,-43.15038962663902,-47.27705299092154,-50.28814620042816,-51.490281415179425,-48.604648215655814,-49.61445479928314,-50.93867239241017,-51.451004084364456,-50.3161449822654,-47.43464015386368,-49.725534761619116,-47.59102783532521,-44.340101121147306,-50.5315678162563,-42.053061857207375,-47.60059205327866,-47.660066172879134,,-46.135954781291645,-48.65516357537083,,-50.41281762793017,-51.23859609696055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-50.255983690762605,-49.94329630527684,,-45.56850197533252,-44.04288850035429,-50.46567687125561,-48.3944269677652,-45.58426903003412,,-43.11422176810321,-47.30998371757633,-50.2358043093643,-51.52303061017547,-48.56176241596725,-49.613166480647635,-50.93772190758378,-51.45854744304391,-50.30266237747882,-47.4332021883873,-49.69509131965013,-47.62355219814453,-44.28311225498958,-50.57686106963408,-42.10933591618126,-47.63099762309775,-47.616667188492556,,-46.04532892186803,-48.67085795676572,,-50.41212726071868,-51.200224825174345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-50.2685533959164,-49.92813115281343,,-45.54765637963162,-44.105163417823704,-50.428260223584644,-48.42958947940426,-45.5396513538658,,-43.09537035147241,-47.34487379790748,-50.18536765075648,-51.55615916025972,-48.52541373263267,-49.61551717112998,-50.94091368646133,-51.46869243084549,-50.29060906527725,-47.42689736433042,-49.665485043946106,-47.66193971551802,-44.232291902763166,-50.62311709037815,-42.18068618267908,-47.663445559661284,-47.568956712575684,,-45.963824717761284,-48.68776916184416,,-50.41434493704624,-51.16248775683927,-51.637610272088395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-50.284263294683015,-49.91352274088933,,-45.531136993343175,-44.165312256010345,-50.391696275515685,-48.46595749856583,-45.49988716580073,,-43.093683338893165,-47.38167425108044,-50.13687758988301,-51.58966291418098,-48.49566355538222,-49.62144821262661,-50.9482382551913,-51.48139907033481,-50.280017418571646,-47.42791737431947,-49.631479221262744,-47.706061611489325,-44.18779226814973,-50.67031929723707,-42.21885538965886,-47.697895181658794,-47.524601869497154,,-45.86942282493286,-48.705861642209705,,-50.41948478359521,-51.12539808210273,-51.616846833952096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,-50.30306287036527,-49.89947412486241,,-45.519078326597636,-44.20489151865708,-50.3559981398636,-48.50410346662407,-45.465147675198104,,-43.06055429508794,-47.420339821155004,-50.09037421847161,-51.623539014126465,-48.471694832513556,-49.62837359773233,-50.95968415027704,-51.49662977384517,-50.270922624990355,-47.42409876318626,-49.59189239139417,-47.75579299885347,-44.149770544241626,-50.71428483358673,-42.267609378910095,-47.73430511938677,-47.48368499940363,,-45.77858210902644,-48.72509846193228,,-50.427559240311865,-51.088965721333174,-51.58932322211398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,-50.32490108592316,-49.88210528428672,,-45.49741440354431,-44.25110175731782,-50.32118464674863,-48.543986816777654,-45.43559625798547,,-43.04458467826323,-47.46082705427906,-50.04590242991163,-51.65778376278979,-48.427335144383505,-49.61843693251084,-50.96301539317952,-51.51434559506052,-50.26335980944729,-47.41049229444283,-49.55312574670897,-47.79650437672403,-44.11636074765535,-50.754979595326056,-42.308022447555345,-47.772638331456776,-47.44629000253886,,-45.69696780738021,-48.74053008334772,,-50.43858373923872,-51.05111488697524,-51.56437020865478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,-50.34972932679237,-49.86028656670874,,-45.47564803999943,-44.295682174982886,-50.28726706822502,-48.585567862850105,-45.411411884594855,,-43.04562153027028,-47.503093242917906,-50.00350210873961,,-48.38972915247058,-49.612037333365855,-50.95821213137417,-51.53451032753572,-50.2573661646242,-47.40446903034885,-49.5151913777228,-47.82429370267452,-44.075547170134676,-50.781799323252066,-42.36496102054084,-47.812856202166316,-47.41250177163138,,-45.60623783948752,-48.753634216282066,,-50.45257209366692,-51.00572794908346,-51.54200534796167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
