,70,92,114,115,136,137,159,181,182,203,204,226,227,248,249,271,293,585,607,608,630,652,653,674,675,697,719,720,741,742,764,786,160,563,787,316,698,294,765,205,93,631,272,138,743,586,676,183,250,721,116,609,654,317,788,228,161,810,71,699,564,295,766,206,94,273,632,744,139,587,677,184,251,722,117,811,318,789,610,655,229,162,700,296,767,565,207,274,745,95,140,633,678,588,185,252,723,812,319,790,118,656,230,611,163,297,701,768,208
0,-51.222262162499305,-48.75035420963134,-48.09977750438142,-50.23048763662425,-50.13982552319352,-45.416617759684925,-41.450371036169706,-46.78546273428671,-48.218980626405816,-51.12508198938212,-44.895090461118244,-46.99842221893557,-51.57313031579918,-50.68468647943536,-49.67517645670262,-49.48188831842205,-51.545701088684474,-50.267755866839195,-50.542804896134584,-50.72213400181519,-47.41706800170182,-46.07780279933526,-50.581036206106226,-49.208925911674655,-45.94934632754074,-40.428936533695385,-46.07331959030084,-48.90076846074717,-50.635133771167695,-46.05299217280158,-47.64488025641248,-50.786202187170886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.215408549015315,-48.75396601067006,-48.15757796164063,-50.206277130730456,-50.17748640609117,-45.37539213322704,-41.574137095614994,-46.83709573157466,-48.189582414795716,-51.15929638995355,-44.88709519753367,-47.043048315605915,-51.54526681607195,-50.702008570374716,-49.66061008725575,-49.45996802260326,-51.563948649547235,-50.24621154380454,-50.57835765980603,-50.70013847077705,-47.41720634038475,-46.12311305976854,-50.55592384531086,-49.23706992851167,-45.90094739069627,-40.41864984983387,-46.12108198129086,-48.86330160124701,-50.67005140033801,-46.0591002092717,-47.64316838932382,-50.80150115212483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.209140423549826,-48.760990815766036,-48.22083235319873,-50.182785651708066,-50.21648577495376,-45.337637752132764,-41.685527335537635,-46.88913847141299,-48.14943038596904,-51.194125495384654,-44.85014368593297,-47.070844792341546,-51.516688569999005,-50.720064118545906,-49.65094920057425,-49.44312609399353,-51.58376013884841,-50.220106436659826,-50.61742016353448,-50.67905022229937,-47.423043324725,-46.17613637474601,-50.53154840145575,-49.267096409503125,-45.84286261451353,-40.431588726364495,-46.16027545967923,-48.82775438584909,-50.70567823621146,-46.07448215675515,-47.64446577921774,-50.81719169175634,-51.59948128490113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.203473738947935,-48.77147153726501,-48.282192115558544,-50.160017913704465,-50.25679824950856,-45.280099491914285,-41.73990780197575,-46.92961754685774,-48.10901436332977,-51.22956122407374,-44.82713146676229,-47.096050834156166,-51.48938104929857,-50.73884036696802,-49.64627363177893,-49.43136316856837,-51.605106130988815,-50.19894475703136,-50.65993787130198,-50.658891299184845,-47.434698374279776,-46.236744407511424,-50.50791846820328,-49.29895886006965,-45.788474088022284,-40.46775715019777,-46.19746219798688,-48.79417408108409,-50.74200625672627,-46.09927472653085,-47.648697626621555,-50.833267307600224,-51.56403547445385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.198419039231226,-48.77978260368381,-48.30223468027423,-50.13111205268403,-50.298393703084855,-45.223982410824945,-41.81413208906939,-46.97301179086022,-48.05888725610779,-51.264205579188456,-44.818294842788404,-47.1197946492702,-51.46337071693459,-50.758324398235956,-49.63994342251519,-49.424631439821056,-51.62795848527763,-50.182731399919184,-50.68049487118289,-50.63968323688785,-47.44533907803755,-46.31298739171041,-50.48504415476665,-49.332608435330485,-45.73787388974498,-40.527197127862344,-46.2378429519011,-48.76260463567392,-50.77902624282829,-46.13362409843478,-47.65578937240047,-50.84972233500372,-51.52915770237594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.19399302229121,-48.77675707689944,-48.29660776882642,-50.100875147959194,-50.33093075434713,-45.171421021720626,-41.86631644941012,-47.01925465502186,-48.00779942151255,-51.29475740245563,-44.823888742125035,-47.13958362823381,-51.428195688283225,-50.778505248233714,-49.62175479534183,-49.398544851219214,-51.65228871643307,-50.1714675056204,-50.70161451112946,-50.61620407647993,-47.44516308814737,-46.408382507418125,-50.4629352143301,-49.36800255848211,-45.691155718897186,-40.60999676437123,-46.28134451394017,-48.7330963925513,-50.81673144973253,-46.17768229357299,-47.66566893685034,-50.866552043933936,-51.49485740057612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.190209196325895,-48.75654669609946,-48.296535709771256,-50.071317173760626,-50.36332888247891,-45.1224831003867,-41.89433351695555,-47.0682826923824,-47.95929095207918,-51.32590843277863,-44.816374953460844,-47.147889249874105,-51.39360825667347,-50.79937069867156,-49.60858308725189,-49.37633517184484,-51.67807032904983,-50.16516156491128,-50.72610066578973,-50.59202705894737,-47.42170638707604,-46.50844921209326,-50.44160149821417,-49.40509685028039,-45.64841815908991,-40.7162846843909,-46.327897238578366,-48.70064004156714,-50.855113751086876,-46.20195309380097,-47.6782633203464,-50.883749936787346,-51.4611442489937,-51.749152593939726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.18708116934212,-48.73775565431593,-48.3019122098778,-50.04244098693523,-50.39700600897686,-45.077238281432976,-41.92841231442103,-47.10888037647106,-47.913406571178704,-51.35765101222298,-44.782025725633204,-47.15224653810829,-51.360352223442895,-50.82091036649879,-49.600504836048714,-49.35912513996544,,-50.16382047691151,-50.75391083143674,-50.56880522612026,-47.40414599339866,-46.61118334266768,-50.42105495341499,-49.44384981480418,-45.60094215252662,-40.84623140103833,-46.37743358505912,-48.667717888355114,-50.89416474894972,-46.1997582594805,-47.69350377010416,-50.9013123283203,-51.428027737969124,-51.762374493977504,-51.585322100793064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.183398308877265,-48.72251857993601,-48.31263362981365,-50.01424846142187,-50.43193476914479,-45.03575708353538,-41.953104147734095,-47.142453462745024,-47.853219236585346,-51.389975306663096,-44.73908884527786,-47.16032155285133,-51.32845594454758,-50.843113169840734,-49.597596206020086,-49.3468655018734,,-50.16745551872516,-50.76898256357745,-50.54656238371433,-47.39255951897243,-46.73270660887651,-50.40130470320743,-49.484219840181126,-45.552683410162956,-41.000048532103996,-46.42988868909433,-48.63694354172288,-50.933877126354176,-46.18171830661516,-47.71131995362858,-50.91923316308572,-51.395519102671734,-51.77120259695631,-51.57562040904273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-51.173591289443266,-48.71087406880606,-48.3286056956695,-49.986744820573875,-50.46809037860899,-44.99811598114945,-41.95678915158005,-47.17880817778118,-47.791228137075066,-51.422873054058876,-44.711275979575404,-47.17202341578726,-51.297943686398,-50.86596787848812,-49.59994047109213,-49.3395086870741,,-50.17607899692878,-50.78150245963361,-50.525320955726855,-47.3870346903346,-46.854547499394315,-50.3823612396032,-49.526168606139144,-45.49667430848744,-41.177991840623235,-46.48519996334493,-48.608364960183586,-50.96255368231546,-46.14304981898414,-47.73164470895654,-50.93750913342819,-51.363628791831175,-51.7527184030553,-51.55183861712608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-51.1643855302168,-48.70285865436449,-48.34973204687952,-49.95992954122063,-50.50544520703524,-44.96439249069563,-41.980885827469116,-47.217882415814344,-47.71156635283574,-51.45633738619183,-44.69884716649801,-47.18726373449129,-51.26884301214642,-50.88946413778484,-49.607623876916676,-49.337010699205486,,-50.18970465748837,-50.79734358979222,-50.50510631639866,-47.387660843510844,-46.99525985036438,-50.36373028934036,-49.569656973738375,-45.44478376672859,-41.37174377927703,-46.54330632308769,-48.58203324369633,-50.99078122613861,-46.106737518262726,-47.75440906230215,-50.95613527746714,-51.33236605250784,-51.73643608176999,-51.53056182329219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-51.15579690486729,-48.69851240086051,-48.37592223455607,-49.93380701792034,-50.54397483524564,-44.93466626255473,-42.00648153563944,-47.25294378801578,-47.634501620654675,-51.489365157545386,-44.67572942717421,-47.20595584161927,-51.24118201788458,-50.91359231704394,-49.60877821201957,-49.339329015237105,,-50.208350367973495,-50.81646367820947,-50.48594344279443,-47.385850386168414,-47.0582450589945,-50.340268996689915,-49.61464744760821,-45.39710004046903,-41.516234867159206,-46.604150834970675,-48.55799917129771,-51.01966999313568,-46.060817827787375,-47.771018983259296,-50.975107380645,-51.30174439798401,-51.72238723183018,-51.51181489951728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-51.147839012461525,-48.69787478625714,-48.407089603093745,-49.90837969547714,-50.58365492147998,-44.90902291821275,-42.038770834024824,-47.2901691821859,-47.56007402896473,-51.51307719483923,-44.64106398199736,-47.21574293867459,-51.20745829803978,-50.9383425285844,-49.602931937866835,-49.34642345200845,,-50.23203558840312,-50.837005243078586,-50.46785708050446,-47.369941682642505,-47.016914225071666,-50.31765492718405,-49.661105662793986,-45.35371516867153,-41.626912329131414,-46.66767632903693,-48.53631617854893,-51.049212099384604,-46.01231468917159,-47.78169610018807,-50.99442144849539,-51.271773249981365,-51.7011662975802,-51.49562435003847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-51.14052935403781,-48.70098289815804,-48.44073823802991,-49.883650933832826,-50.62357891854403,-44.8857333495262,-42.091136647596954,-47.330066853749734,-47.4802260493545,-51.537360252074464,-44.62153273867669,-47.22397963316192,-51.16554609168237,-50.96370383039229,-49.55793940128865,-49.35825503285131,,-50.260779462172145,-50.85422683146287,-50.44397919510166,-47.36024716506058,-46.98552095803042,-50.29589763250329,-49.70899619161899,-45.29226483003136,-41.70768392234982,-46.73383043495974,-48.507806165102146,-51.07940207642338,-45.97343004742767,-47.79481138176326,-51.014073723418285,-51.24246499081879,-51.67482578321933,-51.4820150196558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-51.13388323228506,-48.707878418456446,-48.45139831305191,-49.853813070601646,-50.663362622192174,-44.84906420678306,-42.16333209429612,-47.37257319807171,-47.38614642701553,-51.562207042189684,-44.5953469781213,-47.23572751831027,-51.12507169002315,-50.98966869401277,-49.51482358172457,-49.37478857092961,,-50.29461110571453,-50.87462393677521,-50.415372354552865,-47.34112658427664,-46.96372670135841,-50.27501177250798,-49.75828447263108,-45.228813314936204,-41.758227718733984,-46.790769066322426,-48.46462319013103,-51.108292726942686,-45.933090942898794,-47.81029883935087,-51.03406052073714,-51.2138324155772,-51.65075656309487,-51.46501453751584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-51.127916218513036,-48.71860250399176,-48.46701437922513,-49.822878587531875,-50.704252934138054,-44.81654167860036,-42.231558316983595,-47.41415056743659,-47.29483551304463,-51.58761098582775,-44.54471562366659,-47.24648936970603,-51.08606399616566,-51.016226694616755,-49.47717200564608,-49.39598856818669,,-50.33355305127,-50.89358659612678,-50.38787316756565,-47.32500539848381,-46.95120688807492,-50.255023313677334,-49.808937873258046,-45.16980757037068,-41.78001986240912,-46.83840434492551,-48.42367524419917,-51.13335439917726,-45.888021300545965,-47.82809392423638,-51.054378494277074,-51.18588540424504,-51.626919861960154,-51.44499815562658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-51.12264585781191,-48.733194502943526,-48.4875082179504,-49.792690374198614,-50.74622603038058,-44.788250502523496,-42.290316497114446,-47.449787304407934,-47.18293263440632,-51.61356329357804,-44.48935619783663,-47.2556321711782,-51.04855585377461,-51.04336869167997,-49.438093162515784,-49.421823019902355,,-50.37763579091167,-50.90506765023452,-50.36150827975409,-47.31434091487905,-46.947658087634146,-50.23162645765572,-49.86092545900328,-45.1153559603685,-41.775763402703845,-46.88870142612629,-48.38502792561026,-51.15906849590621,-45.852839058629016,-47.83456998517046,-51.07502423850897,-51.158639281151466,-51.598590435492035,-51.42755622885094,-51.616518068743424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-51.11808918858691,-48.751698012885534,-48.51280319193638,-49.76325167848822,-50.78925992389027,-44.76427609818078,-42.324824421583,-47.480959905629454,-47.06778501306715,,-44.44559240028092,-47.268044815942304,-51.01257703047767,-51.07108660737072,-49.39245048829211,-49.43732125644533,,-50.426897794613254,-50.91970959344387,-50.336306304584504,-47.28071125454909,-46.95279318748737,-50.20220688993504,-49.91421533223968,-45.06557045786293,-41.75623309901862,-46.93108752609048,-48.34256818055171,-51.18542693355358,-45.82548735053415,-47.83711474777896,-51.09599412251187,-51.132106008164364,-51.57258039644894,-51.41271240549394,-51.61350368675997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-51.11426273209814,-48.774154589280876,-48.542825763856456,-49.73456577667843,-50.833331326741344,-44.74307148913346,-42.35052460764854,-47.50461233248408,-46.95569794234869,,-44.399885221112115,-47.283637200557244,-50.97815664918955,-51.099371280097344,-49.352400125948336,-49.44804596062646,,-50.48136188332508,-50.93746207257219,-50.31229559146724,-47.2536872131179,-46.96633768458792,-50.173596276168595,-49.96878899526068,-45.02056714097621,-41.758387430243864,-46.971765070968026,-48.285524339263965,-51.21242366273562,-45.79287482373375,-47.84201763448106,-51.11728643460652,-51.106298046934995,-51.54891368781284,-51.40048773699307,-51.61426416143794,-51.5864353354555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-51.11118375868251,-48.80060811081485,-48.57750498983652,-49.706636845007104,-50.87606803580579,-44.715775501694075,-42.39492184804245,-47.53079933134336,-46.84674061715816,,-44.370003799789295,-47.30232273401369,-50.94532960167021,-51.127398819723915,-49.31418151986123,-49.46334124374318,,-50.541077292530474,-50.958274346456555,-50.2895051205042,-47.23334811724452,-46.988032782404716,-50.1458042450998,-50.02460975979005,-44.9804690737747,-41.74442138214394,-47.0151330205625,-48.23082026950206,-51.24005116971438,-45.73293056583975,-47.84921076849748,-51.13889772371843,-51.081230894502795,-51.527622649719504,-51.39090668741463,-51.61879844754678,-51.550670502701465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-51.10887119581111,-48.83110214278688,-48.616771258330374,-49.67733457546407,-50.90867600648531,-44.68698202477518,-42.45778448322858,-47.55945402573491,-46.74098937828959,,-44.35592166025014,-47.32401478186418,-50.914126914191904,-51.1545752946169,-49.276902042701245,-49.48317197014703,,-50.60307671263648,-50.96897592360362,-50.26796451057674,-47.21977115092416,-47.017632346681644,-50.11884191236262,-50.081648700818164,-44.945400967708586,-41.72891631530635,-47.061134388339525,-48.1785324909816,-51.268302859238645,-45.675437730267475,-47.85862680150995,-51.1608253254953,-51.056916361822395,-51.508735486866485,-51.38399197210374,-51.62710512733818,-51.51548437729288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-51.1073431269154,-48.86568173613312,-48.66055992325361,-49.64071285216554,-50.942337987586576,-44.660198293018226,-42.53889302969086,-47.590514441038955,-46.63851622562422,,-44.357631062628826,-47.3486326463724,-50.88458465495526,-51.18225302058136,-49.24531085851921,-49.50451484881359,,-50.624019141430104,-50.97721914818132,-50.247705071918304,-47.209423457276365,-47.054899277284015,-50.092719404728605,-50.1375540577713,-44.915495424651574,-41.736424504558215,-47.10971731780746,-48.128737581732494,-51.29717184309281,-45.62837775322422,-47.870201048802016,-51.18306616180318,-51.033371367132304,-51.49228005100616,-51.37976726218405,-51.639187033986396,-51.48088608634665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-51.10661802818838,-48.90439398551492,-48.700966871791074,-49.604831796362845,-50.97271929800197,-44.638065280838816,-42.56329746608198,-47.623918517000135,-46.53940497856789,,-44.348937753745325,-47.37609302389819,-50.8567358093105,-51.2104256256091,-49.20546631723344,-49.519232910523726,,-50.621696402179104,-50.988470248494636,-50.22875741534201,-47.161097316730576,-47.09960946186051,-50.06744823742881,-50.18714049179727,-44.88270353069146,-41.76663504730912,-47.14165623167274,-48.077830517168735,-51.326652065236836,-45.58734387623092,-47.88387118755939,-51.20561918559404,-51.01060824784031,-51.47828662293235,-51.3782602196223,-51.650373938036445,-51.44688562381808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-51.10671438393777,-48.925042863042094,-48.738266544024555,-49.56969473836348,-50.9990136138837,-44.620668392292146,-42.58227745871437,-47.659608959606615,-46.4437378900124,,-44.29287355534661,-47.39731413737389,-50.83061718996527,-51.23908442545567,-49.156427744571616,-49.53841862654957,,-50.62637294269895,-51.00267571224937,-50.21115317896473,-47.11806883874885,-47.1515482501143,-50.040268550455835,-50.23790820352178,-44.841345824764446,-41.78862624378435,-47.17529478551217,-48.01588671941691,-51.35673663249256,-45.532119840106525,-47.89957356677681,-51.22848080535587,-50.98864373790839,-51.46678638355523,-51.357539227629815,-51.64711476004265,-51.41349440324193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-51.10765168291118,-48.93513500814666,-48.779942121303215,-49.535304115808515,-51.026342125629625,-44.60168151001861,-42.61896783809181,-47.697527998761906,-46.35159894868049,,-44.24254652718826,-47.42026041330333,-50.806263937337434,-51.26822288981549,-49.1132434592008,-49.55550470529826,,-50.64674558121423,-51.01978569859626,-50.19492538811839,-47.08236880998435,-47.2105090508429,-50.01370830170461,-50.27262930141737,-44.805292262360695,-41.812270571665515,-47.21151822576935,-47.950157517560484,-51.38741970202494,-45.48754099394315,-47.917249791154816,-51.251649708472826,-50.967493888109075,-51.457811427689116,-51.31662817258306,-51.64759664307449,-51.380722340424505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-51.10944961992891,-48.94271447243465,-48.825918814938305,-49.50166442767718,-51.05468204785438,-44.55935032209041,-42.641342791150066,-47.73762165160187,-46.26308079176623,,-44.208247226027666,-47.446089113250366,-50.78371542518326,-51.297833958467784,-49.07596392790854,-49.558930493848834,,-50.66584454606084,-51.039750493212075,-50.180106737725694,-47.05405479196859,-47.27629373948615,-49.98796188604197,-50.30648430202361,-44.77467163168117,-41.851257865722964,-47.25027320440731,-47.88717370804016,-51.41869467778015,-45.453617964370075,-47.93683825960279,-51.27512450738529,-50.94717322384908,-51.45139408697488,-51.27842126769565,-51.64252660751651,-51.348579518101126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-51.11212904963903,-48.94753238618553,-48.8761280563919,-49.46877882767538,-51.08401090244976,-44.49998698158087,-42.65949168732607,-47.77983890947577,-46.178276342572374,,-44.19000954545397,-47.47471933640938,-50.763008373405285,-51.32791129556728,-49.044644719821406,-49.56672353844073,,-50.61839694000675,-51.06252378201317,-50.166733086507634,-47.02163644666736,-47.30882895279797,-49.95638504085508,-50.34154958653342,-44.74719930038297,-41.91130983117642,-47.29150967210216,-47.82701836715346,-51.45055460604012,-45.430368595412595,-47.9582832731454,-51.29890219854535,-50.92770009061798,-51.44756647760387,-51.24293793238026,-51.6288733875946,-51.31707768902181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-51.11570865066632,-48.94576212063447,-48.926661347743774,-49.43665055890791,-51.114307280396716,-44.445653112562695,-42.694634779504526,-47.82412789199796,-46.097284396810785,,-44.187888116813724,-47.50606925503991,-50.735875094937796,-51.35844760573758,-49.00773937088346,-49.57883724028386,,-50.57621416078415,-51.0880580844261,-50.154838568653226,-46.97742013317162,-47.34641352711346,-49.92046944366471,-50.37780100548754,-44.71555247118951,-41.971842216886046,-47.33434278506781,-47.76977600481128,-51.48299507485983,-45.41781459152435,-47.98152802649514,-51.322981639228146,-50.90795682308389,-51.44636364190905,-51.210200866649416,-51.61893684691239,-51.286228740884226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-51.12020914378028,-48.94806671564212,-48.96175059228479,-49.40528354685331,-51.14555117934486,-44.39647022592477,-42.74641572220582,-47.870440381983094,-46.02020541072611,,-44.18103851599262,-47.54006261422155,-50.69873339022251,-51.38943628162809,-48.97036489459527,-49.595227439603875,,-50.53640472585784,-51.116309151856555,-50.14446098698923,-46.941014813969275,-47.39045281744286,-49.885316988002955,-50.41521523725173,-44.681044219663974,-42.000738301206646,-47.374903483825754,-47.7155338474052,-51.51600861687378,-45.41182228181687,-48.00651653829452,-51.34736139676363,-50.88785036057747,-51.447820445269755,-51.18023026964209,-51.61271054641996,-51.256043724933136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-51.125654070582556,-48.94936995536261,-49.000947796497265,-49.37468216235776,-51.17772114776281,-44.352567348198626,-42.81449307479426,-47.91873071406323,-45.947145860947664,,-44.182047472509694,-47.57310962590167,-50.66293328093731,-51.420870824227194,-48.939094850482206,-49.615852298765134,,-50.50121133216611,-51.147232751902784,-50.13563450959452,-46.912473505112295,-47.44080736180173,-49.85093677171554,-50.45377043168237,-44.648930069690415,-42.03144994232822,-47.417901499595004,-47.66438326632085,-51.54959092749186,-45.39653778109987,-48.02247753899972,-51.372039217095356,-50.86861089919795,-51.451972949509994,-51.153050324118794,-51.61019167845576,-51.22653527172215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-51.13206175813778,-48.94669967947153,-49.04052453362457,-49.344848937957494,-51.21079754311989,-44.314077037492694,-42.85726918396787,-47.96895241252241,-45.87821679951219,,-44.16942498642772,-47.59298168799737,-50.62901913147806,-51.452746379838885,-48.91397219992436,-49.640668662330256,,-50.47118204423207,-51.18078711886626,-50.12839968926337,-46.89185355237733,-47.47928378819273,-49.81734076191173,-50.49344373465488,-44.62268669836899,-42.07411220789098,-47.46039639264153,-47.616419615137275,-51.583734813313285,-45.3914874769183,-48.04021538636406,-51.397015230645266,-50.850252580258626,-51.44423677722145,-51.1286840026719,-51.611377760584254,-51.1977156004871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-51.1394567990275,-48.94816804425626,-49.07883811808156,-49.315789192613366,-51.2447620865494,-44.28113771546866,-42.91552214548628,-48.02106202590266,-45.813531776904625,,-44.15176272210671,-47.61535862142631,-50.597026795689345,-51.48505542800557,-48.895044518155714,-49.6622765352572,,-50.44627033539578,-51.19827447757214,-50.12279150170506,-46.879218612177695,-47.50726141517394,-49.7845373125536,-50.53421449813173,-44.60014730312055,-42.07625227795626,-47.490364752846084,-47.56583254968077,-51.618435010247204,-45.348847783655934,-48.0597858152689,-51.42201772445243,-50.83279615363683,-51.433653924355845,-51.107155587131516,-51.61626810738568,-51.16959670089368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
