9,-51.1007023490852,-49.57644003987379,-49.98715881188915,-50.28414191754108,,-47.242085610743764,-45.57981497706259,-48.33010700621032,-47.91998112993973,-51.18785571731649,-43.33164289078668,-43.49313525807109,-50.54708942524324,-48.26307031838085,-46.19895783711601,,-41.42721197516454,-44.639378740630775,-49.60748462090828,-49.43717684799239,-44.97897888038544,-41.92680131741799,-46.2675060888883,-48.36548827926812,-50.50173460475065,-43.34472838146461,-42.47322142054802,-50.8501575878376,-47.52820886435566,-46.77553752978059,-51.29134729983576,-41.96641330148218,-43.867765813186956,-50.24443868758055,-48.744440886610676,-45.977778700761235,-43.98100973188372,-46.747605124549,-50.3774793223215,-50.30282853497418,-48.212437102784605,-48.45579662365676,-50.24477982526502,-51.482943823359044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-51.0803327246217,-49.606629500219796,-50.014934907146085,-50.27811865235003,,-47.22213138942925,-45.60509241892731,-48.368051892155336,-47.8861310655447,-51.22366878547224,-43.31879842944971,-43.4672886300691,-50.51300718416709,-48.31579445963349,-46.184133357263576,,-41.45158505379592,-44.67756945984619,-49.5584962659846,-49.48095280024173,-44.957776362211334,-41.92347052211584,-46.27480018848874,-48.334184729911044,-50.52049962176555,-43.30429821907667,-42.51218679029904,-50.81556605392967,-47.570124242973726,-46.720034236874994,-51.326629690161674,-41.951960020835266,-43.904130145553324,-50.207692682113446,-48.7811130265169,-45.88089164270234,-43.97103070702998,-46.771424428281,-50.33632366188722,-50.32344812239938,-48.156383252065204,-48.43360451433441,-50.258572944609256,-51.4465458590876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-51.06141553644114,-49.641196298981185,-50.04626026358105,-50.27296716472611,,-47.18564469556039,-45.643619336023214,-48.40942054430835,-47.85435670431559,-51.26023268530447,-43.29081800678202,-43.4264442695188,-50.476442334858774,-48.37056733663,-46.174725637594335,,-41.50234809746192,-44.711129937492025,-49.51080112903513,-49.52601143699149,-44.94652846177637,-41.898129958099595,-46.28786084359496,-48.295993525368594,-50.54032703082241,-43.27498188023347,-42.54357048655881,-50.78175380660508,-47.61491508461437,-46.66828213059375,-51.362572482303705,-41.93093465142078,-43.95221853739155,-50.16559221993685,-48.81932345645626,-45.78968118102361,-43.96811075301274,-46.79369628787473,-50.296860336427244,-50.34479457330649,-48.10622645900425,-48.4143089977534,-50.27357401114324,-51.41065753357501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-51.0439803455927,-49.68015941741881,-50.08108849937207,-50.268701554553886,,-47.132864283720366,-45.69541683261299,-48.42991404112396,-47.82469960085998,-51.29753247295195,-43.280077496284626,-43.40420648173756,-50.44073950193741,-48.42733194875572,-46.17091304734678,,-41.560275995764904,-44.75444172276361,-49.46443106303782,-49.57232266922485,-44.898214244202144,-41.9016811015678,-46.30650331700429,-48.251932534288706,-50.56119594192446,-43.22887920305703,-42.599470236527296,-50.74836948969235,-47.66250017637107,-46.618011968221104,-51.39916607903966,-41.93672526658882,-44.011656922479006,-50.12456930786169,-48.85903745976183,-45.70431848634819,-43.9460446163511,-46.808741056560805,-50.259125681845724,-50.366858356195685,-48.06205336156559,-48.400669575334845,-50.28975502952668,-51.37528640695923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-51.028051156953104,-49.72353716915856,-50.11937587196389,-50.25684483321175,,-47.08448838765406,-45.760523094081826,-48.45220656255577,-47.797203443874096,-51.33555512929442,-43.287120168983684,-43.39995243630783,-50.405915104612916,-48.45338622968656,-46.153276680202715,,-41.60741798846565,-44.79737671127136,-49.41941694110077,-49.619853412359845,-44.854065297705375,-41.91054425385347,-46.33055573556072,-48.210069455011876,-50.58308703297409,-43.18178598676501,-42.630289553228124,-50.711803361193176,-47.71280066920813,-46.55103146905866,-51.435042465981475,-41.91680607932909,-44.08123953642479,-50.08464608705288,-48.90022062926059,-45.6249721982855,-43.94299480197873,-46.82740512868137,-50.223157568321355,-50.38963216979714,-48.02395190843477,-48.3808130024739,-50.30708561804916,-51.340438646576345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-51.01365696278012,-49.75830789571741,-50.161082766467764,-50.240897899765656,,-47.04077998729585,-45.8389925174966,-48.47797323867849,-47.771913937553265,-51.37428598052783,-43.26718949526747,-43.41309667780156,-50.371985882306866,-48.4715979566639,-46.123085103347464,,-41.62737553996006,-44.83101021936107,-49.37579112684821,-49.66857513414929,-44.81311709987408,-41.95676841597819,-46.3598499448947,-48.17046246243664,-50.60597954243966,-43.15467308595877,-42.68208631893152,-50.676058119430024,-47.765738002333,-46.48798941051484,-51.467236652920946,-41.89844253727675,-44.118741624724656,-50.04584510641388,-48.942842149485905,-45.55182788764245,-43.92913088070258,-46.849590872113005,-50.188996250176096,-50.41310694371411,-47.99201798518369,-48.35147872353339,-50.32553741641414,-51.30612003941476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-51.00082379070098,-49.78888622883532,-50.20615962250703,-50.225741929943084,,-47.00186032178215,-45.930900117838725,-48.49828685869,-47.74887535316517,-51.4137126060887,-43.258654730794355,-43.4430876869166,-50.33896952214388,-48.492101188991725,-46.08625814269654,,-41.652271318924114,-44.870956337642774,-49.33358589315095,-49.716985665889375,-44.74344021395871,-41.98677910710629,-46.394226353092954,-48.133168216914584,-50.62985508076171,-43.14816539324152,-42.75897611915275,-50.64114841167229,-47.82124215687133,-46.4290001075542,-51.50006968568504,-41.86957408490138,-44.16709168749059,-50.0081888810211,-48.98686961527437,-45.485069719679814,-43.885922422234415,-46.87520099455368,-50.156680410585594,-50.43727440889886,-47.96634818627336,-48.327780721142226,-50.345084032696846,-51.27233756454669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-50.989580111862864,-49.82383357536625,-50.25456416830835,-50.20701426201613,,-46.967847766310896,-46.03567621500719,-48.512157627970936,-47.70248698783913,-51.453822226692694,-43.26896377310661,-43.48940304137619,-50.30688792476714,-48.514834050851825,-46.01637579993589,,-41.705730480976456,-44.919849593611275,-49.29283674835303,-49.75346871487885,-44.66498664276937,-42.02181775477999,-46.43353153700565,-48.09824551232236,-50.65469475415096,-43.10588835211179,-42.86016446790452,-50.607088047696706,-47.879241627553235,-46.37418368522252,-51.533530630406794,-41.821579347684846,-44.21263162245398,-49.96169820965078,-49.032271903686734,-45.42489450539502,-43.854871566056,-46.904141032720865,-50.12625305236475,-50.46212580858156,-47.947044520648234,-48.3096502735859,-50.36569740947991,-51.23909806102738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-50.97995310712335,-49.86316214448265,-50.306256759615835,-50.18590941995222,,-46.938868069727974,-46.14295797126143,-48.52949128246046,-47.641569499615386,-51.494602011595106,-43.292031408605894,-43.5515498984697,-50.27575774162532,-48.53973819919406,-45.951812801348915,,-41.660616391921906,-44.961596892562184,-49.25357898106232,-49.78766780466838,-44.59705176000428,-42.0660397380577,-46.477617298299954,-48.06117706193186,-50.68048014699025,-43.070603052908496,-42.98491383327212,-50.57389114333641,-47.93966924937191,-46.32366604988988,-51.56760880804488,-41.709039927071814,-44.26104683571946,-49.91258112368022,-49.0790210166417,-45.37150222448253,-43.843075797134986,-46.9363244827601,-50.097750302335996,-50.487653962224556,-47.93421206299925,-48.29701778459394,-50.38735004182139,-51.20640754869878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-50.97197097970184,-49.90106807331102,-50.361198034471535,-50.16552066895156,,-46.915050592680345,-46.13309457663607,-48.550200420641936,-47.5826496798996,-51.536039234894616,-43.27109696479789,-43.6290641706527,-50.24559653518614,-48.56675574952224,-45.89276284738424,,-41.41567431472918,-44.99869181444766,-49.215849787810846,-49.81969299534299,-44.53997642474171,-42.0433893170502,-46.52634336504612,-48.022016554865836,-50.70719448436197,-43.043576951765196,-43.11117836609612,-50.54157364934884,-48.002460703678736,-46.277577681364725,-51.602293172133606,-41.608330179303636,-44.319606824547094,-49.86461067582691,-49.127087637225614,-45.32510305202492,-43.850430973288475,-46.96535611499652,-50.07122101107118,-50.513851181395715,-47.92796634205626,-48.28981927474767,-50.410016147798665,-51.1742736289117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-50.9656610751676,-49.924326447701745,-50.406071423970516,-50.14586406049229,,-46.89652627085628,-46.03836363255719,-48.57420040110347,-47.52577105629666,-51.57812282913311,-43.19890684657076,-43.721503199213316,-50.21642517340476,-48.595832516652244,-45.839428658412444,,-41.145954653602416,-45.04420320173218,-49.17968778045123,-49.85292762152504,-44.45214734940797,-42.05115228959681,-46.579573804385284,-47.9854068783181,-50.734820189862745,-43.009306890676655,-43.16295710382181,-50.51015053580157,-48.06755371224042,-46.23605476859475,-51.637574345600214,-41.543787182005275,-44.38796915642547,-49.817810683692194,-49.17644403284652,-45.28591686084766,-43.84840355621108,-46.99305815950957,-50.046713582620164,-50.54070922940424,-47.92841858240885,-48.28657073439021,-50.42979818344973,-51.1427039749514,-51.675317240832186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-50.96105322289559,-49.95187795006727,-50.44252216825393,-50.126954074148394,,-46.8822410172413,-45.96392288192516,-48.60140861059187,-47.47097861606201,-51.61152187796074,-43.140600945678855,-43.82048927569292,-50.188262728146654,-48.626915584407094,-45.77261463020571,,-40.92078824219483,-45.09782185316895,-49.134600584794306,-49.887341954224915,-44.37186973366288,-42.07062595873617,-46.637178218173425,-47.9514115223606,-50.76334019975357,-42.987898053933115,-43.19676381329926,-50.479638233366806,-48.134889395993,-46.19923911572057,,-41.50918860726648,-44.465806697171686,-49.77220584449246,-49.22706329811365,-45.25417162274775,-43.8614694516405,-47.023779154369095,-50.024275360338365,-50.568221411151455,-47.91509693562123,-48.28503931952749,-50.443688072519834,-51.11170463792349,-51.635982472241835,-51.664065066192265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-50.95817564519395,-49.97802069853988,-50.47174533123453,-50.108808001258026,,-46.86244609390765,-45.90245222312532,-48.631745085724496,-47.418319034066315,-51.64288140235172,-43.07625382145753,-43.89070193869667,-50.1502542236559,-48.659953512169835,-45.71059977045419,,-40.73915589802563,-45.15925409438313,-49.088135079021754,-49.92290652202264,-44.30318629911311,-42.0769743308859,-46.697096801234686,-47.92009463141349,-50.792739215630014,-42.932252742034606,-43.23126008626102,-50.45005231536499,-48.18680920601877,-46.16728147782276,,-41.489694822775505,-44.55280742453732,-49.72782072004556,-49.271674475216614,-45.23010291139628,-43.893743169562796,-47.057434504784446,-50.00395338155046,-50.596380559655074,-47.89917844191158,-48.28870881231843,-50.458540658847085,-51.07906588437046,-51.593368115581875,-51.639003933870754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-50.95705757696471,-49.978756230607324,-50.49648552905797,-50.09041751652448,,-46.84812697348093,-45.854328879591655,-48.66204539464653,-47.36783949901436,-51.67490868219846,-43.027895152769446,-43.954225858886204,-50.11010747595747,-48.69489588911484,-45.65462239440906,,-40.60026654589146,-45.22822016670072,-49.04327739446978,-49.95235725782812,-44.24649602865237,-42.11689687763883,-46.74023599110997,-47.8915236927283,-50.82300089681864,-42.820075633214046,-43.252048771277686,-50.42141150497628,-48.21349756989136,-46.14033497798992,,-41.50772744803892,-44.64034662572278,-49.68468257284587,-49.31142672122867,-45.213958210762826,-43.897725903708974,-47.09394030093008,-49.985794710396405,-50.62517893266161,-47.89002826634767,-48.29751410505139,-50.47433170713141,-51.043749263418604,-51.55133339355004,-51.61684157869936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-50.95772795229976,-49.97898916563337,-50.52437934667373,-50.06207757499617,,-46.8394109310741,-45.812354551167125,-48.686702581854924,-47.31958963774805,,-42.97739674181496,-44.01515892495529,-50.07092849484465,-48.73169733874533,-45.59279691184199,,-40.50354044776129,-45.30445393735485,-49.00006641472737,-49.974812741715915,-44.202218332366684,-42.18989922155195,-46.78753997528034,-47.85571107030228,-50.85410957810136,-42.687856308794956,-43.28199990143733,-50.39373097872879,-48.242661843761745,-46.11856267694289,,-41.538047377171125,-44.67956019027313,-49.64281870222184,-49.35241154319624,-45.20599251359979,-43.917221554639994,-47.133218650573525,-49.96985048410749,-50.654610327667996,-47.87449785914055,-48.31139326593455,-50.49103622309886,-51.00902632296012,-51.50988713834454,-51.597588885327696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-50.96021764654026,-49.98351096998788,-50.55538525074283,-50.03449341218914,,-46.83643263253405,-45.77663911509309,-48.71436306227856,-47.27362202256166,,-42.906167794759796,-44.089432954213194,-50.03273766600819,-48.77030912702794,-45.53736165654185,,-40.44858770648475,-45.37890230393677,-48.95854360154427,-49.99847684418085,-44.1707911546701,-42.228651519699945,-46.838884401911784,-47.78373160329647,-50.886050659247914,-42.57964714801686,-43.318116323586935,-50.36703050839539,-48.274239692867894,-46.1021331302706,,-41.59445178281308,-44.71052955840857,-49.60225519134747,-49.39323960302751,-45.206474481208275,-43.94539616522036,-47.1751914369638,-49.944256300142264,-50.68466801792903,-47.860002367498005,-48.32420746541953,-50.50863159526706,-50.97490476107726,-51.469039887112096,-51.58125415327126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-50.96455630811217,-49.992322652661414,-50.58654876268817,-50.00768240182431,,-46.839328579969006,-45.77734066455757,-48.74494640081632,-47.229990023148545,,-42.85632380116441,-44.174090613882015,-49.99555414578451,-48.810688283045785,-45.47731829129772,,-40.43520443642273,-45.43181362507838,-48.91874887145051,-50.02332124302606,-44.15267899316787,-42.248154372421666,-46.894152703822485,-47.71426192742478,-50.918156979362536,-42.496120762831914,-43.36182179636057,-50.34132706090936,-48.30816904249792,-46.09122446065017,,-41.64604971301834,-44.75024342124512,-49.56302341294251,-49.43225431108091,-45.215682087346806,-43.9450224516015,-47.21978610583789,-49.912990045639845,-50.715344724478946,-47.85244121446678,-48.32164201725202,-50.52600612057748,-50.941391104398654,-51.42880061252107,-51.56785073582074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-50.9707727246693,-50.00542758932884,-50.59633897118487,-49.981663626287315,,-46.84823761470007,-45.78766529627377,-48.778374861275225,-47.17400986203475,,-42.80496972740273,-44.25046318715718,-49.959400940786864,-48.852792341366744,-45.398951951940404,,-40.46336878287328,-45.48061903473024,-48.880726682209385,-50.04931941613648,-44.1215533366867,-42.29920663001691,-46.947584184625654,-47.64736680336691,-50.94703119114834,-42.43800134293777,-43.376763982530434,-50.31664132571481,-48.34439431317098,-46.08602036388615,,-41.70025871004404,-44.78442051742887,-49.52515105636107,-49.472473206723464,-45.23390755190071,-43.92905530771108,-47.26692864298676,-49.88390657543312,-50.74663537293301,-47.85191600017089,-48.30926873025738,-50.53864538723132,-50.90849288080902,-51.38917977069967,-51.557388646538136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-50.97890037402199,-50.01090092482546,-50.60930802847389,-49.9564569435876,,-46.856611668610306,-45.80615610982441,-48.81457465674822,-47.113164974534065,,-42.764807967248124,-44.33893483019701,-49.92429934283577,-48.896577952435294,-45.32737616268844,,-40.53323633995894,-45.52395683891735,-48.84452156025225,-50.076438449990164,-44.082332137181425,-42.381159060665034,-46.99624077410837,-47.58311542182291,-50.97670735512988,-42.40607955154221,-43.39503947793879,-50.29299068961898,-48.38285753594755,-46.08671395816604,,-41.739929498698714,-44.82651031475715,-49.48866894312087,-49.51386951369721,-45.26145210706937,-43.93098575217178,-47.31655194868444,-49.857057168148565,-50.77853227076467,-47.85853494600715,-48.30186152887105,-50.55217063196942,-50.87621917151626,-51.35018782751882,-51.549880199923805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-50.98896919907841,-50.01740199017029,-50.62539902381798,-49.932081986447834,,-46.862287440315086,-45.82869225309171,-48.84676431146588,-47.054714753874194,,-42.74701449660891,-44.41858946283526,-49.890274027079904,-48.94200639161048,-45.262827497069715,,-40.64514565988966,-45.57400263599181,-48.810178947251345,-50.091915899710465,-44.05721990843536,-42.489780853532764,-47.04857982450526,-47.52157845510115,-51.00717103062614,-42.396962718013086,-43.43035167534879,-50.27039680320006,-48.42350457316779,-46.0637197609391,,-41.73661364442388,-44.86347123849187,-49.453609815820805,-49.55641799690518,-45.29863249571616,-43.915270962230935,-47.36316000670357,-49.83249102857587,-50.811030007895575,-47.85464383688027,-48.299339849936786,-50.56655797847164,-50.84457621427439,-51.31183455576007,-51.5453395080645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
