9,-51.0955665720516,-48.94430596690343,-48.06844900320713,-49.71884553066371,-48.18611867044362,-44.601862901176574,-45.03158790692276,-50.21203050433804,-48.9200095415506,-45.80337205028531,-41.738326596039016,-45.11075321389448,-49.044171526200024,-49.8421646547569,-44.2359825372285,-41.940515705518266,-46.54126395505195,-48.02132120411316,-50.71424838848464,-43.239638035872986,-43.34603181745578,-50.469758313265665,-48.205372250431324,-46.15271141849067,,-41.52505148536049,-44.44941833917863,-49.567273888571385,-49.20490825959071,-45.12151887949728,-42.201944406228975,-46.07319915674468,-49.21315717660051,-50.35520834614822,-46.04879393599386,-46.25118706901298,-49.184340750308394,-50.58956425844543,-49.66913888709216,-50.644740184902574,-51.51052742281535,-51.588552295406984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-51.08165655291557,-48.94725172201484,-48.08939527401789,-49.75815960117181,-48.15963066285015,-44.61102149055017,-45.066792950002856,-50.17949330579653,-48.96052681145042,-45.74609195000682,-41.66524727946046,-45.16574084361424,-49.0009371608933,-49.88233163973153,-44.18736040078603,-41.94933223892455,-46.603004199583026,-47.955968024153634,-50.74545051952978,-43.156695940105145,-43.38031849434394,-50.439707163525554,-48.234050763468595,-46.109783385606384,,-41.43396957377102,-44.501253492662656,-49.52314825052433,-49.24275866861457,-45.06945785714657,-42.16387593207878,-46.10488649725628,-49.170903539296006,-50.379155682275396,-45.98954222131862,-46.35349533026726,-49.20561890745411,-50.56555310214758,-49.66042579725544,-50.676574160411064,-51.47778250991153,-51.552803238065586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-51.06842251174247,-48.94900872564147,-48.11742319495636,-49.790625436544396,-48.13483589347891,-44.63394278699789,-45.113821114762814,-50.14789805528614,-49.002867460652986,-45.685703158125705,-41.51516422066051,-45.22573285765688,-48.95934079789452,-49.92359306050791,-44.15120270004786,-41.956552985540384,-46.65397443523691,-47.89301625170328,-50.77748635072621,-43.0405970387193,-43.40795761254584,-50.41059198033622,-48.26520942639878,-46.071671091052465,,-41.38209798783811,-44.55662167912885,-49.480266478783015,-49.282025696792346,-45.026026249953865,-42.154772843222794,-46.14049957175253,-49.130657970231404,-50.40396079372311,-45.94035827354793,-46.437505863731644,-49.22809465390061,-50.54426185547147,-49.65655704586556,-50.71078990557066,-51.44544969300108,-51.517666640266725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-51.05587920101857,-48.93406943117826,-48.152467093984406,-49.81449205574432,-48.111772446783746,-44.66744145108475,-45.16967245725661,-50.11726274497251,-49.04698638363185,-45.62771177364368,-41.297687594664026,-45.293214722912616,-48.919421959443255,-49.965927039853675,-44.12796221560754,-41.99795354164714,-46.7088676477601,-47.83253455928993,-50.81034189583727,-42.948736921730706,-43.455815830122624,-50.382429884383825,-48.298785051610196,-46.038528845745724,,-41.37026245342645,-44.62200507369406,-49.43865960060582,-49.322676489604085,-44.954532393016144,-42.17433295504379,-46.17993590212704,-49.09246878029198,-50.4296118795255,-45.90147946099749,-46.499901981388774,-49.251738711125526,-50.52573666500379,-49.65755473005955,-50.74417441931993,-51.41353227347047,-51.47870162203188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-51.04404144135452,-48.903663420849824,-48.1670676506375,-49.840981999975604,-48.09047637840368,-44.66817929073628,-45.215546613513425,-50.083706116530436,-49.09283932282429,-45.57527886279995,-41.08951678517775,-45.36795148771517,-48.88122280369928,-50.0093072789873,-44.08059253288024,-42.07264230196724,-46.76756816373541,-47.77459315966189,-50.84400296528793,-42.88185846940557,-43.47140118418271,-50.355240394052636,-48.334719743211785,-46.0105167629314,,-41.37671755049897,-44.697015236129374,-49.39835735689516,-49.36468015636357,-44.88911977924859,-42.22051930290242,-46.22309509859512,-49.056383062078766,-50.456095571647126,-45.86919323115494,-46.53701063407602,-49.27652255379661,-50.51002526580733,-49.663443327871704,-50.74943976442681,-51.37951017725152,-51.439365735740886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-51.032925841931664,-48.87691344540633,-48.1878561290923,-49.87002931089934,-48.07098804474527,-44.6382387479398,-45.27249302624145,-50.04156398699373,-49.14038435833962,-45.52858968567604,-40.92247156697029,-45.44568935793451,-48.84478609566926,-50.04329363901934,-44.023562069803184,-42.08068957264207,-46.82699621157038,-47.71926484644701,-50.87845445854876,-42.840767054198196,-43.49811994601359,-50.32903988618311,-48.37295332531235,-45.987805571176644,,-41.41768103358891,-44.75133006714596,-49.359393216482054,-49.40800598915624,-44.83287381490592,-42.20104050771443,-46.269879612777764,-49.02245197865444,-50.4834009804575,-45.82931695800468,-46.5449021262023,-49.30242007633149,-50.49717836488726,-49.648258214181304,-50.75692323413878,-51.34399407937538,-51.40065903923539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-51.02254870801452,-48.85386980465615,-48.21555117416632,-49.90156976490657,-48.0533462059836,-44.57817889510622,-45.3401751635231,-50.00033994370923,-49.189580140408076,-45.48783870825212,-40.795719080871216,-45.52178451558264,-48.81015619880689,-50.07342773633837,-43.980412475928645,-42.11103733560965,-46.878838912070194,-47.66662546541898,-50.91368353994945,-42.782468191012306,-43.543423519608105,-50.30384785756533,-48.41343081052525,-45.970568445881064,,-41.464304433786396,-44.7731175306405,-49.32179906352039,-49.452624352875425,-44.761539372890766,-42.2101667146919,-46.320196874408,-48.990729620025334,-50.51151534602154,-45.80046307399301,-46.519526267166384,-49.329403500614106,-50.487245757428816,-49.63536865753323,-50.766590172989545,-51.308928215180565,-51.36259118274276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-51.01292574549143,-48.834584155637955,-48.25008081366299,-49.935540519150614,-48.037592791115564,-44.52195221876862,-45.39176339589847,-49.960050999465594,-49.23633629000382,-45.434542252542506,-40.70861339933221,-45.590117347952074,-48.77737907808396,-50.099226781274744,-43.94257174658851,-42.173167473431185,-46.93424698185524,-47.61675637876828,-50.94967710405727,-42.70917540135272,-43.57294362679592,-50.27968388094406,-48.456098130411725,-45.958989582342895,,-41.523147194783014,-44.79104852761112,-49.28560883034142,-49.49850650937604,-44.691759800160426,-42.24625220760799,-46.37395599563603,-48.96126644208881,-50.54042791297849,-45.78286852738398,-46.49431115158108,-49.35744731587745,-50.47829511062031,-49.62735624658757,-50.76493536778475,-51.27431761240534,-51.32517459698146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-51.004074844378536,-48.81910842474193,-48.29137883889021,-49.95112020772096,-48.02376975985439,-44.47955464416768,-45.45330881914794,-49.92071416039853,-49.28118554550917,-45.38470503116361,-40.66067263922087,-45.63825452600355,-48.73374780414623,-50.12616544926068,-43.88841602996885,-42.266239730189106,-46.99310796969091,-47.56769765968947,-50.986421188794615,-42.65281116104403,-43.59584431523551,-50.25656774927998,-48.50090215188302,-45.94890898163107,,-41.57953711957606,-44.81828518284424,-49.25085917165341,-49.54562614014134,-44.631996755164415,-42.266575378887914,-46.431070028486936,-48.93412080074196,-50.56599695808519,-45.7713080264239,-46.476511363347115,-49.38652521332165,-50.46157946848866,-49.62424752027034,-50.76088023458461,-51.240164308096595,-51.288418332601665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-50.99601270756831,-48.80749667886582,-48.3393809312264,-49.963592778737805,-48.01192083241227,-44.451930887964394,-45.49743813922756,-49.882348055985645,-49.32755295641735,-45.314860820604785,-40.65157495730748,-45.6859960608944,-48.6897381215949,-50.15422310166464,-43.8240106152588,-42.28088661065815,-47.055315947118075,-47.51510086628013,-51.02390394930575,-42.595489660201544,-43.63685264111033,-50.234519269709004,-48.53826945770385,-45.92868467614275,,-41.61960938811472,-44.854537135138955,-49.21758518987771,-49.59395588559963,-44.58259829550851,-42.281098770182496,-46.491454786249705,-48.90666319725385,-50.59106046568213,-45.760568420939464,-46.466027499612565,-49.41661481989144,-50.4477698516962,-49.62607167050641,-50.75495194202554,-51.206473401095295,-51.25233515016764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-50.9887571215392,-48.799803645307605,-48.39402754646669,-49.978556255565316,-47.9939903163615,-44.43924569079901,-45.55049748171569,-49.844969759002794,-49.375398892546585,-45.2424792825918,-40.68114566807668,-45.74020136843249,-48.6475587134803,-50.18337438712614,-43.755437314321675,-42.2564592409402,-47.120768392786474,-47.46523915098518,-51.06211277102068,-42.565721521162025,-43.69525800292631,-50.213560226249925,-48.575287056129106,-45.91439844750458,,-41.6348455660154,-44.89952788354341,-49.18582531939342,-49.643470400222796,-44.54392785964953,-42.29729064313908,-46.55502982358296,-48.84981714050349,-50.616883357461035,-45.761705145195926,-46.46276310232777,-49.44769012195104,-50.425765871342264,-49.61557153264888,-50.74217714422498,-51.17324824750921,-51.21693594842114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-50.98232575731724,-48.79608474617992,-48.455262359388854,-49.995967497044404,-47.94439867018745,-44.44167905704263,-45.58690568944318,-49.80859979795275,-49.424686552488026,-45.17641240627326,-40.74935334278032,-45.80064929215095,-48.607255480650444,-50.21359746851948,-43.65497543018084,-42.25109609697729,-47.18936719133448,-47.393671077432245,-51.10103590926108,-42.56410396780101,-43.768546608495654,-50.1937159518328,-48.61433920781217,-45.87939583695969,,-41.689872496863345,-44.95299321377993,-49.155619116122836,-49.692379864225,-44.51636624151712,-42.34004761351991,-46.602484268461986,-48.79513876606854,-50.643455111045064,-45.774960259126686,-46.46662310859459,-49.47972870929548,-50.38822670209595,-49.60652667419103,-50.71727042366498,-51.14049315997694,-51.18223244301547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-50.97673856829779,-48.796398694305665,-48.4672339568654,-50.01578091604877,-47.896566200404706,-44.459433239121026,-45.62506877095889,-49.773256532236026,-49.475379024569506,-45.11687236585011,-40.856308537427964,-45.86712995653645,-48.56887478187129,-50.236571537980254,-43.569904048243366,-42.24761468347901,-47.261018786273475,-47.32518740799889,-51.14066185575854,-42.54098021831703,-43.852955122717304,-50.175020664135005,-48.65537371955697,-45.837126715192305,,-41.70160885337929,-45.014681171646515,-49.123258778537995,-49.73923559983439,-44.471760825830486,-42.408988740383826,-46.652023355442026,-48.742690232114676,-50.67076322263185,-45.8005921768617,-46.477515452952325,-49.50655847278605,-50.3350996135389,-49.5779966109794,-50.69472227933579,-51.108212181618164,-51.148237255497804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-50.97201326945624,-48.80080326851459,-48.47300017018177,-50.03794961693234,-47.85054148928697,-44.48021527951738,-45.64114240447929,-49.73896040241824,-49.52744110151713,-45.06407807201121,-41.00226572621218,-45.939444403352745,-48.5324657985755,-50.25363291745303,-43.50081875757827,-42.228695812286986,-47.31139434697165,-47.259880712138724,-51.18097947159942,-42.524791991149215,-43.91863300717744,-50.15748238256041,-48.69834098539848,-45.80074699797649,,-41.55299622099726,-45.08435109920591,-49.082382608680184,-49.77987240828429,-44.43379337453756,-42.503796615450504,-46.704577671168124,-48.69253601231347,-50.69879823544221,-45.81387105691134,-46.49534829237947,-49.53422688747891,-50.28486268876673,-49.554425503203696,-50.67448983037811,-51.076409682459115,-51.11496335326294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-50.968169469942104,-48.80935727644826,-48.48516649956763,-50.06242890040607,-47.80637270267252,-44.439497629367764,-45.66611040862088,-49.70143878898092,-49.58083978842578,-45.0182614993905,-41.18762860683297,-46.01213403483503,-48.498078510368245,-50.27185979947744,-43.44834944347555,-42.23872548152514,-47.36389134915523,-47.19784613575798,-51.22197680026642,-42.536329509761465,-43.967138120924645,-50.14112456188326,-48.7377088296701,-45.75403594120849,,-41.27791429794469,-45.14430239608271,-49.04307919932638,-49.81257376327652,-44.393949336390264,-42.547888440958836,-46.76007325219625,-48.644743183236166,-50.72754959659485,-45.8264590800747,-46.51223316122692,-49.5628614463535,-50.237569390933245,-49.535821401408064,-50.656533684897376,-51.04508938985319,-51.0824219666329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-50.96522793612437,-48.82212451273206,-48.50366297512462,-50.089173385983436,-47.764112325769545,-44.4139752988505,-45.6795031331884,-49.65580470000762,-49.60803917340331,-44.97966238021752,-41.40191754354764,-46.07542939698342,-48.45413022986455,-50.291239295700635,-43.41316597207169,-42.25643890856639,-47.41933501403089,-47.139185723723244,-51.26185320828355,-42.567379219762955,-44.02511164614424,-50.125972468163425,-48.76855678335377,-45.68945365485405,,-41.039284528440945,-45.20170664281706,-49.00211183466755,-49.84427457844667,-44.33273029623858,-42.495837747695255,-46.811313564402504,-48.599380376768664,-50.75700679387979,-45.85165699596356,-46.52324315802958,-49.592440831754175,-50.19327319195898,-49.52219236382328,-50.64081347397121,-51.01381416388701,-51.05062765179027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-50.96320757813157,-48.83916739484056,-48.51044722452243,-50.11814013706225,-47.72381234070277,-44.403814323241164,-45.66859172364936,-49.61120967493763,-49.628294894825785,-44.9485329287199,-41.571399057489266,-46.12538532026666,-48.41105543007014,-50.311745238299665,-43.37912806301031,-42.28475587221978,-47.4776439417073,-47.08400240516433,-51.299519584969595,-42.500819029066136,-44.05821269915357,-50.112049943900615,-48.80136744175101,-45.628278314630606,,-40.84527918611962,-45.266643974335224,-48.961941622049,-49.877128593459005,-44.28332092679314,-42.465964549918084,-46.859895003765295,-48.55651799627654,-50.787159912711545,-45.88972534366384,-46.52121456200902,-49.62294114985114,-50.15203041091496,-49.51354908304397,-50.62105039628611,-50.979769672607915,-51.019593619888084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-50.952245707656246,-48.86055049231157,-48.51836061943984,-50.14928713424524,-47.68552569465154,-44.409207290466554,-45.64140660181643,-49.56767258417182,-49.65009598467247,-44.90046989114596,-41.70554244461055,-46.17789768211977,-48.37008574509822,-50.33334817541604,-43.338542718397605,-42.29120434905838,-47.53874010290716,-47.03240589337645,-51.33783619701461,-42.39212567995054,-44.085004921116074,-50.09938339230991,-48.836090898908154,-45.573433115160285,,-40.694923201231546,-45.338877279020224,-48.92347934304227,-49.91110936666666,-44.24538127588032,-42.461358385924655,-46.9112539377102,-48.51410589263278,-50.818000198396135,-45.8426476715628,-46.4879515881193,-49.65434307371579,-50.11390252800951,-49.509903926910056,-50.60090472650422,-50.94627041072195,-50.98933372260263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-50.938562260283085,-48.88634102840374,-48.532589773761316,-50.18257354673243,-47.64931088595822,-44.43037191064672,-45.62308266642613,-49.52521755862887,-49.6734066005775,-44.857468205891195,-41.804371560220844,-46.214608013646234,-48.33127244901584,-50.35602605303385,-43.31674834228666,-42.3158939773809,-47.60254861951074,-46.98451008165544,-51.37679217270212,-42.31364509867269,-44.125905325622455,-50.07363994193565,-48.8726791864778,-45.52515143832365,,-40.587474734759624,-45.40757509381456,-48.886768958807636,-49.946190816545865,-44.208376327403265,-42.48139245788023,-46.96531707751001,-48.46596416200707,-50.84951735455072,-45.80675516856684,-46.43377293809844,-49.68662383452788,-50.07894858618669,-49.51127145425974,-50.58302827679786,-50.91332140505085,-50.9598623267999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-50.92577114361245,-48.91660603354314,-48.55305286092872,-50.217960516753365,-47.61522347634477,-44.44752986099819,-45.57272030914031,-49.48386449745171,-49.69819155702475,-44.82232573623226,-41.82601271422481,-46.24886275241473,-48.29467047504269,-50.379759081952514,-43.314456623831944,-42.366992220885365,-47.66899923057572,-46.932072484194194,-51.41637723915402,-42.265973155511496,-44.152433010404906,-50.047089274733295,-48.91108555213157,-45.483678997957824,,-40.522397270903355,-45.48118790932471,-48.8453168980263,-49.982348925385736,-44.15502487758835,-42.469958248084396,-47.022012858101405,-48.42044582611318,-50.8817019563855,-45.77973601198424,-46.3872720420344,-49.715404701686836,-50.04723059717225,-49.51766763928357,-50.5673781701486,-50.880927218326335,-50.931193858850385,-51.5742198121538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
