,176,198,220,221,242,243,265,287,288,309,310,332,354,355,377,399,400,421,422,444,466,467,489,511,534,556,578,579,601,623,624,645,646,668,690,691,712,713,735,736,757,758,780,802,825,333,669,512,803,266,557,445,714,378,781,602,311,199,647,490,244,759,423,692,535,356,289,580,468,625,737,826,222,401,177,334,670,804,513,848,267,558,446,715,782,379,603,312,200,648,491,245,760,424,693,357,536,290,581,827,469,849,738,626,223,402,335,805,671,514,268,178,559,447,716,783,380,604,313,201,649,492,246,761,425,358,694,537,291,850,828,582,470,739,627,403,224,806,336,672,515,269,448,784,560,717,381
0,-51.27956672861211,-48.86294584438251,-47.9313056034432,-50.84744899244267,-49.799882874688194,-46.694893651439706,-42.513552205220364,-45.214765014070615,-48.95464496681619,-49.84618773008066,-44.32160097807143,-43.41276041390025,-48.18487468561345,-48.77180264443265,-46.496535608821134,-47.972063028373015,-51.332457768436754,-51.19964955838667,-49.02900159081425,-48.62104601155294,-50.53851519207037,-50.94128024055345,-49.164049816954076,-49.8413213231011,-49.40767729791263,-48.55034598631888,-50.1224434770716,-50.061672701832336,-47.4058063045331,-47.614234119759885,-50.56049542714224,-50.297670647448086,-46.85129876845055,-43.63977370664723,-47.08873251672607,-47.95300215419525,-50.79770372867246,-42.57787410273303,-43.53188690684783,-50.76810714193969,-48.63491562727987,-47.72969900388852,-46.1768927148198,-49.005984473743986,-51.48777183947749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.26869641380434,-48.86463948677937,-47.959117158307535,-50.818579884421894,-49.840262874692726,-46.65055382207406,-42.50848754865223,-45.29216348658779,-48.91131049329508,-49.87560787184758,-44.27411020645005,-43.482917029031015,-48.2195269763819,-48.73035947994409,-46.533209766418075,-48.00023439434494,-51.298632863188246,-51.2275599995312,-49.00455968336104,-48.6224326482684,-50.551052098417685,-50.91691833736995,-49.159842185489765,-49.852238426358625,-49.40917892134789,-48.57929167261368,-50.129617572654446,-50.05422374527755,-47.411307473229634,-47.642104751683405,-50.541689184326614,-50.32943385303334,-46.838564013510826,-43.680933819566064,-47.13588907304934,-47.896415447690366,-50.82543640315747,-42.55847049417782,-43.53583842036926,-50.74135545730591,-48.67050865806958,-47.69955068617066,-46.09260691366348,-49.021419646899574,-51.45618089599247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.258374367994044,-48.86945636354202,-47.99333177239579,-50.79029373835426,-49.8702849014162,-46.60829659416076,-42.48291939085483,-45.37081796937496,-48.86950199433245,-49.906112174417636,-44.2318359371048,-43.56774282140548,-48.25598521736879,-48.6923323610943,-46.41702526778671,-48.02539308087788,-51.26626053103627,-51.25635822157104,-48.97031458078553,-48.631399676267044,-50.56617370296253,-50.88050503432592,-49.16263985319168,-49.86802436328658,-49.41533801089069,-48.61613016887528,-50.14005816853107,-50.049024992192905,-47.41377733846265,-47.67747149148502,-50.52375854698215,-50.362751932268296,-46.80009287278594,-43.71262524175797,-47.17311043217511,-47.8418912893502,-50.85397512154152,-42.507390855695704,-43.54407159396513,-50.71555497694918,-48.69944168967611,-47.67390288421829,-46.01694270278715,-49.038199464690315,-51.4273798271814,-51.66899108197035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.24861280974032,-48.877453892678034,-48.02619374233121,-50.7625948738638,-49.89987695381324,-46.56816317670163,-42.47432932117071,-45.44042098759286,-48.82925588654376,-49.93767263005892,-44.173858772684646,-43.64166749524246,-48.29373446631605,-48.65779889896173,-46.315004716088374,-48.052401286357416,-51.235370499594225,-51.28602343694563,-48.94174360397952,-48.647891817942934,-50.579152476869965,-50.84668583170157,-49.1724898304716,-49.86833398323395,-49.426241934327145,-48.66084571682963,-50.153688587180135,-50.046124946764856,-47.41766496115363,-47.70557882872737,-50.50671772853474,-50.39759389553504,-46.717812254698956,-43.765604024988924,-47.20848478811253,-47.789476460460534,-50.88330426818124,-42.467918132140206,-43.562373163474504,-50.69072479887454,-48.72971931958128,-47.63152743924824,-45.94981605299803,-49.05628411791874,-51.40138375129462,-51.63969947099436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.239424412883324,-48.888690356821705,-48.04637748953739,-50.73548750979104,-49.93140136815926,-46.530193773720015,-42.457092759195234,-45.50670580693663,-48.79060925036757,-49.970275114669455,-44.128777660549005,-43.658049666215945,-48.317529704694586,-48.626844959364384,-46.22697310726562,-48.08413558371093,-51.205992901647235,-51.3165375969274,-48.91892053500481,-48.65344932227238,-50.58910494774781,-50.81549979056924,-49.17409469724294,-49.86301974927631,-49.43056761996168,-48.71286363757433,-50.17045011016819,-50.04557987028383,-47.42609077923126,-47.730923553007216,-50.49058373573976,-50.43392892394969,-46.628156100061574,-43.83044700856584,-47.24365997609791,-47.7392190617179,-50.91340849838433,-42.44839955968175,-43.59050261185657,-50.666884445311595,-48.76131858097785,-47.593904159894336,-45.891149718293846,-49.075636270183395,-51.37820475380978,-51.611137409156655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.23082174318487,-48.90322556865488,-48.072777689442354,-50.70897685473747,-49.96480926793791,-46.478371579337875,-42.46025208597689,-45.565873010111524,-48.7536010301085,-50.003898750903495,-44.088070056147224,-43.66513865198208,-48.34320810535209,-48.59955421434131,-46.15278141162057,-48.11969011334345,-51.17815763637827,-51.347881898303136,-48.90192870535054,-48.63485000313346,-50.60151892573559,-50.76605584749741,-49.16846621319123,-49.86251746028203,-49.42349419017758,-48.741619448476065,-50.190278591870324,-50.04743872658831,-47.41190118457429,-47.763460862017624,-50.475371454503986,-50.47172626291149,-46.5426514422811,-43.88738199529699,-47.28026893509163,-47.69117028683584,-50.94427428634161,-42.449306658879344,-43.6282279217928,-50.64006578784364,-48.7942187651053,-47.56115220445604,-45.840870823723606,-49.09621759095976,-51.35785877323936,-51.583318920967585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.22281798508912,-48.9123836333207,-48.10531689994158,-50.6830667464175,-50.000051879311215,-46.428358312859224,-42.48399220349423,-45.63114020976943,-48.71827029086876,-50.03852272673491,-44.05897307648686,-43.68303301093843,-48.37072959902833,-48.576015479299166,-46.09230241142421,-48.128416622268595,-51.151896689086904,-51.380037985711276,-48.8908524028253,-48.62293274301965,-50.616341811264846,-50.71470592691984,-49.16986214798479,-49.86675793998299,-49.42119682442625,-48.763523819919705,-50.21311135188856,-50.01726127258469,-47.40676234146788,-47.78117677463121,-50.46109825180541,-50.51095792621591,-46.4614256120995,-43.914787974933546,-47.303236347313884,-47.64538073304056,-50.97588713205969,-42.462487487712124,-43.675326797800395,-50.60113271491437,-48.82840059699858,-47.53339731168027,-45.79891321922369,-49.104707128514946,-51.3403599681627,-51.55625625361736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.21542669107383,-48.92100322410468,-48.14391842996496,-50.65776118850631,-50.01877958214591,-46.380634586917246,-42.52852978309116,-45.70230198121362,-48.67826239322384,-50.07412746599278,-44.04377561100312,-43.68574976000961,-48.40005426008864,-48.55632219704696,-46.04543054884787,-48.1416869924746,-51.12724432473079,-51.39793330591112,-48.88577849185715,-48.61847536302114,-50.6335221332019,-50.66611114256405,-49.17832484973922,-49.875673468885886,-49.423245867229454,-48.77195516390407,-50.23888898435874,-49.98073558485281,-47.410774103097744,-47.805456883062234,-50.44778089028276,-50.551594482973805,-46.38460212244232,-43.96283725244382,-47.33018315459921,-47.601906134119936,-51.008233000039525,-42.37058674216055,-43.724248270028035,-50.55642739211692,-48.863841578592584,-47.51076489898225,-45.76521104695904,-49.113110226868955,-51.32572557336878,-51.52888282247374,-51.594306219570676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.20866049912047,-48.9329726816242,-48.1700207038252,-50.63306363921556,-50.0342877742318,-46.335246611077395,-42.5651366938325,-45.77916349306757,-48.63136510404167,-50.11069553663785,-43.99488296188004,-43.702628061532856,-48.431143150785594,-48.540567233917045,-46.01208271048509,-48.15940194450067,-51.10423142103457,-51.41573700557683,-48.886803511898115,-48.61944010048845,-50.65300984508367,-50.62032015161023,-49.182617894104446,-49.889201710740984,-49.412682412299645,-48.787950355985394,-50.26755347292111,-49.94646060790358,-47.42404550370867,-47.836712749305974,-50.43543568537259,-50.5936082758145,-46.31230929201056,-44.000005294849096,-47.36100192903897,-47.54494852671699,-51.04129944499644,-42.279010181256126,-43.76956066265382,-50.51262606837685,-48.90052453473115,-47.49338996432371,-45.739705236816675,-49.1227621060878,-51.3139710463725,-51.49876881328286,-51.55952820144415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
