,16,38,307,308,330,352,353,375,397,398,419,420,442,464,465,486,487,509,1389,1411,1412,1434,1456,1457,1478,1479,1501,1523,1524,1546,1568,1502,1569,443,1435,331,1390,376,286,1547,1480,510,421,61,39,488,1413,1525,354,309,1458,17,466,399,1503,1570,444,1436,332,377,1391,1548,511,62,1481,422,287,533,40,489,1526,1414,355,18,467,1459,310,400,1504,1571,445,1437,333,378,63,534,512,1549,1482,423,41,490,1392,288,1527,19,468,1415,356,1460,401,311,1505,1572,446,535,1438,64,513,379
0,-50.42553941054017,-51.05403471731439,-51.45404159956627,-50.60749799684804,-48.697546601914034,-49.654391243637555,-49.31379875228589,-44.93054552644892,-44.82427365895738,-49.93622826849058,-49.07722964132881,-45.12456382163699,-42.71954030646204,-47.484788777129225,-49.891724979030386,-51.45776555537974,-48.890096000926064,-50.192214037168554,-51.2828960265917,-51.189716036327546,-49.40337780571185,-45.88547060010274,-46.10879446536373,-49.33768782981901,-49.6979039688966,-44.252141825467355,-42.26738635568127,-47.841045786585816,-48.76338281551867,-47.12552996375044,-48.905826645560275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.43462201361698,-51.056003565914885,-51.466920010653645,-50.56880390518717,-48.73417979457399,-49.68655044525133,-49.286566597301906,-44.93863048546915,-44.88597528467358,-49.89594675094093,-49.11828318436414,-45.08675507684745,-42.7454030936568,-47.52825514988846,-49.863190353352984,-51.48400702765062,-48.861531231340145,-50.19391515174319,-51.3238512090654,-51.211645993232665,-49.38155884122121,-45.89556277312208,-46.16537415191418,-49.3076684942863,-49.7291847564194,-44.18275140743545,-42.27518728967199,-47.8726268787085,-48.71326133786511,-47.09130594031084,-48.92893359397278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.44810357430114,-51.06179416669326,-51.46279593044817,-50.53248713556239,-48.777494495921836,-49.72225443816175,-49.254225166053764,-44.92612992221757,-44.95780285756492,-49.84685722071592,-49.1549480296532,-45.05375521196963,-42.76841751861525,-47.57299686449008,-49.83691720172714,-51.51067665764981,-48.8227229484344,-50.19736934417403,-51.36777164115508,-51.23577981479226,-49.36036859369831,-45.900934735994,-46.22886455869399,-49.27887418438681,-49.76129075227299,-44.121713150752115,-42.29866356715691,-47.905939663737925,-48.66629725989671,-47.02508161666338,-48.95498021399849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.46604148956941,-51.071383461827736,-51.46015398711534,-50.49858684108127,-48.80033731180042,-49.761441435059496,-49.22275551035804,-44.89762706047577,-45.005258942729114,-49.798728692068195,-49.18269913818179,-44.99906262658116,-42.79616611534223,-47.61900342729814,-49.81294549903102,-51.53777389804604,-48.787591342119356,-50.20254240202092,-51.407014432915105,-51.26208899867478,-49.33982320453037,-45.90398718819351,-46.27773756537772,-49.251329703888516,-49.7875467309316,-44.04780008089059,-42.3374612661189,-47.94095809483913,-48.622566681700334,-46.96867628048211,-48.98003478373337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.48849439523954,-51.08475025204822,-51.461308760620156,-50.46714311353903,-48.807623044038635,-49.80405336621935,-49.19232901513456,-44.87831889617104,-45.053228106803076,-49.75157565031214,-49.211918500874546,-44.951414546476144,-42.815739907287934,-47.66626470886179,-49.79131599967857,-51.56529692618365,-48.75749498083681,-50.20939944069012,-51.4293441060089,-51.29054387760697,-49.31993931212213,-45.90378273166898,-46.32132730572806,-49.22506040853152,-49.815017216006225,-43.97039617646837,-42.39124547552281,-47.97765402132862,-48.58214751972006,-46.92213938103749,-48.991557176391616,-51.62078540969666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.499327920241186,-51.09899408790206,-51.46623605878834,-50.43720806470824,-48.8106084169693,-49.85003438327582,-49.15482247832078,-44.86765792854402,-45.11083076729841,-49.70541574644527,-49.24257210335967,-44.91098427772141,-42.82931903376881,-47.714769979269974,-49.74973271018703,-51.593245130895085,-48.732460986287045,-50.2179071232947,-51.439666743872166,-51.32111724103154,-49.300733992919405,-45.88719409883841,-46.33452975623552,-49.200089931179306,-49.84367720018405,-43.90173694122594,-42.459701310052964,-48.01600080860822,-48.54512110372178,-46.8716775963911,-49.00596561977765,-51.5829589924271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.51000665485246,-51.106774179304104,-51.47491187558934,-50.403502940858885,-48.82019750710963,-49.899329069009674,-49.11837599912475,-44.85532834216572,-45.17780670380465,-49.660266249894185,-49.274627891998634,-44.87758548251278,-42.82911218430683,-47.74729726964569,-49.70671373746421,,-48.71252054268372,-50.2280324287645,-51.42454815930054,-51.35377996551634,-49.2822236908375,-45.870243693026616,-46.3169908507658,-49.17644486434021,-49.87350047982658,-43.842094684822825,-42.54253046303116,-48.055972374530135,-48.50918653901684,-46.83049847528834,-49.02319553897472,-51.545768991181724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-50.52511940231116,-51.118315860123396,-51.48731434989113,-50.37243011201827,-48.83588261638188,-49.94180495788059,-49.08308977460031,-44.853108482745014,-45.252954432935795,-49.61614580464705,-49.30805617501584,-44.81351170184422,-42.81118881326258,-47.769427263759056,-49.66601344730727,,-48.69770450556085,-50.239742068983006,-51.41040513265403,-51.388506056882655,-49.264426783497875,-45.860484746347474,-46.306727194318455,-49.15415193578184,-49.90445647382559,-43.79172627878955,-42.63945147489417,-48.09754438931854,-48.476024940385834,-46.799249844289214,-49.04289027439053,-51.50922735404832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-50.531899186584575,-51.115622731561096,-51.5034225816932,-50.34402536310382,-48.83810784343958,-49.98048642966438,-49.04898989569504,-44.861229787860665,-45.29445120573283,-49.57307071111437,-49.34282682442046,-44.75677716390442,-42.807768891197604,-47.79301689443625,-49.62768669358088,,-48.68804682074165,-50.25300341690985,-51.399216298123804,-51.42526930960794,-49.242888834956545,-45.851814917034865,-46.303535953626806,-49.13323777004862,-49.936526374512795,-43.72631041886787,-42.70417682615342,-48.133899624899115,-48.44640010983639,-46.77796990774862,-49.052608049047436,-51.47334458587447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
