,30,52,75,97,119,120,142,164,165,186,187,209,231,232,254,1134,1156,1157,1178,1179,1201,1223,1224,1245,1246,1268,1290,1291,1313,1335,1358,98,1269,53,1202,1336,143,210,1247,1314,188,1180,76,1135,121,31,1292,1225,166,255,1359,233,1158,1270,99,54,1203,1337,211,144,1248,1315,189,1181,77,122,1136,1293,1226,256,32,1382,167,1360,234,278,1271,1159,100,1338,1204,212,55,145,1249,1316,190,1182,78,123,1383,257,1294,279,1227,1137,168,1361,33,235,1272,1160,1339,213,101,1205,146,56
0,-50.96692320560854,-50.34294513581517,-48.82663368447753,-46.96952535591137,-48.68746581369866,-47.78414969822787,-42.15411628492349,-44.25854648072367,-49.729176933063286,-49.369767465500246,-46.082799822043356,-46.125800386088365,-49.550721849163125,-51.36737436727232,-51.391995691550186,-50.057988105924224,-48.68739061428465,-51.383020302974096,-49.82201385838341,-47.32820721206308,-42.56597511246284,-45.035545497202435,-49.030497850141174,-49.95223018367908,-44.86815417941578,-45.08435650528561,-49.41212747145499,-49.7686550340038,-48.785677389707644,-50.67212145701583,-51.51517873952261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.968615374227724,-50.34133356654446,-48.806233506323274,-47.02057636887982,-48.72791534795007,-47.758057052286475,-42.157874326666644,-44.304184754282545,-49.696677601316864,-49.40129800076336,-46.01655080335314,-46.08389782339658,-49.574672458780576,-51.340020445804626,-51.35929834014882,-50.058632560087304,-48.72283086386478,-51.35249716135555,-49.86137199769223,-47.28989974373802,-42.565078393434504,-45.08578357066738,-48.980053374994206,-49.984567754468415,-44.83411335767557,-45.094506685293624,-49.442039317138395,-49.72752420599498,-48.75895175579218,-50.71171688686733,-51.50772307017759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.951468453922274,-50.34402546402436,-48.788925743887894,-47.063258149842504,-48.77140087001989,-47.73385281768537,-42.151652262045815,-44.35758892524653,-49.658730060327656,-49.43397485232305,-45.95740848198432,-46.048841994973564,-49.59920942019289,-51.31485067127876,-51.329396924346575,-50.06114155739854,-48.74995586463973,-51.32243303028014,-49.90286119245855,-47.25300425409145,-42.56388575388527,-45.142544258621136,-48.93100265415968,-50.01790258722855,-44.811104172092975,-45.11320779150214,-49.47295828113852,-49.689905258267935,-48.73874364060296,-50.75358970144235,-51.50405317941275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.93767208469325,-50.35097162140188,-48.77477915462354,-47.092246110081376,-48.817846181258446,-47.690389525748046,-42.16199967240537,-44.41856046759714,-49.622004256354025,-49.46777657041211,-45.894376382390554,-46.02050772901244,-49.62431887336195,-51.29189512399864,-51.3022922207033,-50.06555272412857,-48.757292254826226,-51.29282895668833,-49.94644567301859,-47.21753574290173,-42.568508931799755,-45.205657114835034,-48.88337595906567,-50.05221666585246,-44.78733383815617,-45.14022873932753,-49.50485965387789,-49.65584278844826,-48.72504350302053,-50.76968055173052,-51.50419384758878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.92780598730321,-50.362125351502726,-48.76386615091465,-47.12746830752898,-48.867176405941464,-47.63358362274314,-42.189278554755745,-44.46543561755021,-49.58652680942669,-49.502683929864375,-45.824046878731714,-45.989587929742996,-49.649986084067315,-51.27118391071296,-51.27797932353828,-50.07190384273022,-48.75106053885417,-51.26368619896034,-49.99209061971559,-47.18351070372995,-42.55181310809013,-45.27495755121069,-48.83720467856132,-50.087494663619495,-44.73247281856022,-45.16849884963345,-49.53772176014919,-49.625385469391304,-48.717843980175736,-50.776923569306376,-51.50142932697973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.92189175811232,-50.377441666184374,-48.75626032138229,-47.12465400694991,-48.91285268226737,-47.578431934383744,-42.220400215252965,-44.503320250503165,-49.545050800557206,-49.538677971505535,-45.76135465106735,-45.95719842453116,-49.66961854536607,-51.2527488234598,-51.25645905190203,-50.08023408674204,-48.74993623818167,-51.23500626844134,-50.039761031864586,-47.14051821980366,-42.55011509926322,-45.350288827029004,-48.792523297287396,-50.12371737648774,-44.66408862439759,-45.1753755491724,-49.57152211131613,-49.59858157400515,-48.717142135677676,-50.786365393768165,-51.489847544378726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.919953784862095,-50.396878540271004,-48.752038049146734,-47.12842593712574,-48.94502343148104,-47.52495982281989,-42.229936504743996,-44.548610366537986,-49.49642519705996,-49.57573815828884,-45.70648024322141,-45.93141862767213,-49.68882636124089,-51.23622919471384,-51.23772906425556,-50.0905821877496,-48.753870625609906,-51.20678997193898,-50.08942504852334,-47.093334718964286,-42.56370951100127,-45.419399458680275,-48.74936613227519,-50.1608689558984,-44.60726290788321,-45.190081470197086,-49.60623877723642,-49.57548421836006,-48.72293888737943,-50.79796762125839,-51.48204385186239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-50.92201799074675,-50.42039379958662,-48.74755582618114,-47.14140299001342,-48.97552820268186,-47.47319574786496,-42.241606703388555,-44.60113142018728,-49.44902024254934,-49.61384656689444,-45.65682894520805,-45.91210584566015,-49.7085388183598,-51.220939637847714,-51.21805645568398,-50.10298702919048,-48.76281779697554,-51.1790380798802,-50.14104845523878,-47.04758122335586,-42.59291854917283,-45.482375968082486,-48.707768107669494,-50.198933983913534,-44.56230673250411,-45.21241022031003,-49.641851124435874,-49.531867254327615,-48.735238661419594,-50.80738366952454,-51.47803849830807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-50.918215462445,-50.447949776137825,-48.732890068398845,-47.13281193828989,-49.00708610371659,-47.423167578499495,-42.24859583956051,-44.66071392185866,-49.4028599299056,-49.652985718253575,-45.60023476407398,-45.899125196893344,-49.728742762615816,-51.2080309009648,-51.186452048696864,-50.11749079517878,-48.77673138160189,-51.151752271563716,-50.194598956217796,-47.003277415253,-42.6380910254284,-45.550978553341174,-48.66776614776708,-50.237896842851264,-44.52954387651222,-45.24216460393,-49.673747339587074,-49.48495632043378,-48.754048941492556,-50.80526032309112,-51.47785163194426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-50.89746282530258,-50.47950794735493,-48.72178161399706,-47.130794130149056,-49.041388749294406,-47.374906626713305,-42.27263581314037,-44.72719619836795,-49.35797217973611,-49.69313786462166,-45.55192575565589,-45.87675002671741,-49.74942930749278,-51.1975375334853,-51.157665415857785,-50.13413182712615,-48.79557093416315,-51.12493368457063,-50.24647441481819,-46.9604426060325,-42.66583467552245,-45.6250566128363,-48.62939930088967,-50.27773927487621,-44.50931348740423,-45.27915146569605,-49.70029226927639,-49.441819082145386,-48.779382836975415,-50.80532079836573,-51.48150652877857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-50.87396339513029,-50.51503354621473,-48.714306820628565,-47.13810390318158,-49.078364653140085,-47.32844272071819,-42.28529348255297,-44.80042284230316,-49.31438550307698,-49.734284251977414,-45.51206998692453,-45.859650565027835,-49.770587800507045,-51.189494042183014,-51.131690753008094,-50.15295268676239,-48.81929386488415,-51.0985828841733,-50.29495337005906,-46.91909743083808,-42.66809094905661,-45.70446612441171,-48.592704735795785,-50.318447042845435,-44.50197004307494,-45.31352298740988,-49.72769197712025,-49.402534606171,-48.779553189927555,-50.807526407918274,-51.47768963325991,-51.61799695831941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-50.85458384937424,-50.554492258774204,-48.71053903214733,-47.149777714750996,-49.11794464875845,-47.283808621704836,-42.24309706986902,-44.86677191115093,-49.272127979916135,-49.77641006526951,-45.48084113872001,-45.848612137240565,-49.792207348510445,-51.18393692272815,-51.10852353971524,-50.17399460650538,-48.84786322140893,-51.07270148762054,-50.345251347722986,-46.87926307867106,-42.66514411779401,-45.778201915700535,-48.55772572661347,-50.360005525203604,-44.50788718913715,-45.325889185900714,-49.75592774348121,-49.36717135039078,-48.76354824274625,-50.810822636619974,-51.47457828350852,-51.58200745129069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-50.83933902923714,-50.59785338594283,-48.7003210182652,-47.146436555171725,-49.160063546416204,-47.24103727832035,-42.219522788109806,-44.90994303583406,-49.231229657777234,-49.81949818913061,-45.45841866015727,-45.843489598840996,-49.81428042920464,-51.18090184521164,-51.08815970130539,-50.19703275109927,-48.88124148921598,-51.04729074078416,-50.3973387528887,-46.84096353059131,-42.640147016966814,-45.849901068999756,-48.524503834107975,-50.40240057968859,-44.51506434286216,-45.327604106611346,-49.78498148865498,-49.335807423756265,-48.746841883894206,-50.80814951220007,-51.45690940801231,-51.546442377580426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-50.82755223026047,-50.645084562597766,-48.69169534909577,-47.141290820363515,-49.20465725384745,-47.2001638639163,-42.20822487032528,-44.95830147211198,-49.19172107952921,-49.86353177831944,-45.43713571491247,-45.838275052206576,-49.83595024325912,-51.17390290575301,-51.070595101116545,-50.21983534909357,-48.919393390166526,-51.022350910042874,-50.451173996408315,-46.804220708106925,-42.61439217752965,-45.91984097905435,-48.49308221827381,-50.441935482786285,-44.49331397495804,-45.33423577216019,-49.81483496866596,-49.30852159906265,-48.73665720983407,-50.807606341564565,-51.43525198576755,-51.511306685371764,-51.68312032369893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-50.815647560930124,-50.67629884177177,-48.686858748844074,-47.14453679052333,-49.251662003087084,-47.15988855111278,-42.17592725315509,-45.002064114327105,-49.148786684722474,-49.90849708856419,-45.39423808962084,-45.8279808914429,-49.85333797905448,-51.141265375120966,-51.05582625714462,-50.24501637495248,-48.9622846702684,-50.99788388731507,-50.506729820735636,-46.76906209616517,-42.60615267388192,-45.99464648348652,-48.4635072435301,-50.47348170876124,-44.39503717634005,-45.34753303018782,-49.84547113425393,-49.285395007191994,-48.7329958481631,-50.802652230616275,-51.41748000117037,-51.476603105642354,-51.6671622006469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-50.80787444650564,-50.705648587220445,-48.66374594867109,-47.15704045421425,-49.28578478364915,-47.103439054887914,-42.162569731870704,-45.045544830152515,-49.099585821016575,-49.9543766831179,-45.360318986612995,-45.82321863721613,-49.87127047522882,-51.108904706487294,-51.0438503077428,-50.27261522042729,-49.00988413460137,-50.97388985600135,-50.55879438422054,-46.73551192773993,-42.60750484120304,-46.07417294926922,-48.435824768878675,-50.50585872594567,-44.296523461594425,-45.36733161866061,-49.87687379058616,-49.26651051561027,-48.717971593010574,-50.79281652895287,-51.403610116046785,-51.4423362227072,-51.652220770389164,-51.62978344740236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-50.80424486309752,-50.73874697832791,-48.64152106728808,-47.17259348864428,-49.31073900326669,-47.04890355609809,-42.15672447667924,-45.095279110689916,-49.05181594256153,-50.000685108161925,-45.335563460759104,-45.82383874554603,-49.88973898795442,-51.0757487402255,-51.03317401436982,-50.3026813041972,-49.052739979492365,-50.950370660895594,-50.605299083337265,-46.69586574366122,-42.61644459632761,-46.1552483538948,-48.41008474795132,-50.53905327974307,-44.21177967009981,-45.39347566846069,-49.90902620146845,-49.23183650781848,-48.709230705845144,-50.78517772149106,-51.39366105480863,-51.40851084012269,-51.63831907982812,-51.61251236884535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-50.804772201000546,-50.775567497484204,-48.62319248696535,-47.1790393416049,-49.335453063130885,-46.9963228197704,-42.154327072551716,-45.15108271403679,-49.005506572985965,-50.032251126812554,-45.32016259921214,-45.82871930778915,-49.90873598575269,-51.039203302785964,-51.0160394682287,-50.33525628130707,-49.07483304960284,-50.927326612188594,-50.638097390735474,-46.65659518795097,-42.64256789901247,-46.21907881929498,-48.38633672348149,-50.57305152125056,-44.13468553856929,-45.4188511922186,-49.941912268585696,-49.197067003494794,-48.707034127528,-50.77968933930585,-51.38765307270091,-51.37513002390154,-51.62547288443692,-51.59600988793677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-50.80947244880267,-50.812385308479755,-48.60883346525835,-47.194689181504074,-49.35489790103877,-46.945737102790375,-42.146497408127956,-45.21278121251295,-48.96069122132671,-50.055253545971794,-45.31431041752111,-45.82222912008005,-49.92092850125809,-51.00512243142908,-50.9894809370972,-50.370383141687185,-49.084383974763064,-50.90215544072333,-50.67256309164407,-46.61900874776194,-42.68594572251297,-46.28739886635947,-48.36037868531677,-50.607841731531494,-44.07072237793241,-45.440463384083465,-49.96769342057049,-49.166626086886666,-48.69926793226546,-50.77630518069428,-51.38285925276075,-51.34219939340103,-51.61370298004333,-51.58029090865676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-50.818361498537314,-50.83998901485639,-48.58997647689526,-47.219414962741396,-49.37678854673541,-46.89719202198762,-42.09926689414878,-45.280205574137895,-48.917402503709404,-50.079227805834336,-45.24111038664693,-45.82064798205339,-49.93191007946659,-50.97354102965735,-50.956508361550675,-50.408113039217604,-49.09854865613301,-50.87443257101544,-50.70032921892509,-46.58313552555857,-42.71499976418035,-46.32854466258251,-48.32423764739833,-50.643411838122944,-44.02115669385346,-45.468493152065925,-49.982493969652566,-49.132919190029554,-48.69429292602245,-50.77498271930979,-51.36203551545642,-51.30972259738644,-51.60303032915883,-51.565372638061646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-50.82205849407391,-50.86991340216021,-48.562669124228094,-47.25309771385714,-49.401071870274656,-46.85073007287017,-42.071855795897235,-45.35319653699475,-48.87567518215238,-50.104159733775475,-45.16030502818271,-45.82382836005793,-49.94344987048213,-50.94449265116212,-50.926381207063656,-50.41652374886523,-49.11728828122851,-50.84721191536482,-50.71851631991624,-46.54900604158563,-42.68943784998528,-46.35294902964997,-48.26940932156286,-50.67974805292291,-43.98628202429592,-45.50277684538361,-49.99818114476393,-49.091477980194526,-48.69572364397026,-50.77567748690895,-51.34518326145984,-51.27654167785548,-51.59347344059021,-51.55127013983082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-50.82543499561656,-50.88418975242921,-48.53937393134583,-47.288799128960015,-49.42769720355131,-46.80639940911493,-42.064448225694676,-45.43160042617654,-48.83554435158427,-50.13003330762097,-45.08904918011153,-45.831624547049074,-49.95554103789013,-50.91801413252081,-50.899090615171396,-50.41158232085547,-49.14056555097161,-50.82049327269942,-50.73019154487251,-46.516651489196626,-42.681011309339915,-46.381948176671415,-48.21643605677403,-50.71684051436706,-43.94006809348136,-45.527907963546646,-50.014737043305225,-49.05453699681678,-48.70353349984975,-50.77834859811847,-51.332319822452,-51.24015866487341,-51.585053268434045,-51.53800023587354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-50.833033689171884,-50.90209134661287,-48.520163636393036,-47.310760487031665,-49.45661525312061,-46.764248937459655,-42.07726431131813,-45.5152720059926,-48.797048726418524,-50.15683344011727,-45.027563641389364,-45.843896722272,-49.96817697032255,-50.894142284868884,-50.87462542575244,-50.40372834074035,-49.15298954620936,-50.79427835793199,-50.74364810659523,-46.4774651073997,-42.68981245076627,-46.415408482822535,-48.16537203899575,-50.754676766550695,-43.882191842855875,-45.55226272668651,-50.032140639999305,-49.0221726880828,-48.71769732642336,-50.78295312716495,-51.32346481651506,-51.204261136250935,-51.577793017004964,-51.52558010995694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-50.84377477037066,-50.92357822439471,-48.50510927444165,-47.34129086876803,-49.48777824516018,-46.722377746642856,-42.098169713538866,-45.5918120390194,-48.76022504463687,-50.184546891572886,-44.97607954161303,-45.86050843237188,-49.98135064293179,-50.87291525104992,-50.85297743647446,-50.404812288308854,-49.167023439275674,-50.768567920939304,-50.758849245701384,-46.43475492365289,-42.715951715016736,-46.453200787486956,-48.116271957711604,-50.7932460782579,-43.83963190838898,-45.5824643359588,-50.05037878232328,-48.994461862964435,-48.73819399700938,-50.789451370839785,-51.30796308119173,-51.16885453979884,-51.57171249851544,-51.51402631576786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-50.835490414573485,-50.94861187775414,-48.4942855640493,-47.38026039701491,-49.521139550922946,-46.67376365231894,-42.08951263453614,-45.64530960320564,-48.72511293147936,-50.21315855783385,-44.89085976046119,-45.88132498151451,-49.99505770552507,-50.85437166029099,-50.83413828025883,-50.408417723568945,-49.185600854530705,-50.74336305110296,-50.775757122845974,-46.39395659016095,-42.75540344272024,-46.495202065790934,-48.06918926970545,-50.83253715822357,-43.81274551763405,-45.61835071782386,-50.069439985380704,-48.9714881113518,-48.73755245728199,-50.79780359882008,-51.29582027829521,-51.13394304484254,-51.56683547469743,-51.50335699133259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-50.83139856733423,-50.977157148146155,-48.48776914191349,-47.42754480031146,-49.55665396386786,-46.62744537266383,-42.07928695067692,-45.694907848361595,-48.678959634200794,-50.24265655358189,-44.81567551034263,-45.90621798630504,-50.009284721759755,-50.83855252943421,-50.818098916372534,-50.41884008592824,-49.20867394033462,-50.718665147988716,-50.79433599414742,-46.3551074245172,-42.78572782764065,-46.541293336846934,-48.02418455400533,-50.872540641328754,-43.78870834779705,-45.65976543068146,-50.08930761079712,-48.9428708728541,-48.7409201154624,-50.80797081631366,-51.28768281678846,-51.09953089476848,-51.56318415037979,-51.49358947619898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
