,43,65,66,87,88,109,110,111,132,133,154,155,177,178,199,200,222,244,245,266,267,289,311,312,333,334,356,357,378,379,400,401,423,424,445,446,468,490,491,512,513,535,557,290,21,223,44,402,469,156,335,89,558,268,536,201,447,380,134,22,313,514,67,246,425,179,358,492,112,291,224,45,403,0,470,157,336,559,90,269,537,202,448,381,135,23,515,314,68,247,426,180,493,359,113,292,225,46,471,404,158,560,337,1,91,270,538,203,449,382,136,516,315,24,69,248,427,181,494,360,114,293,226,472,405,583,47,561,159,338
0,-49.88423758141646,-48.34838354916687,-49.853028417809114,-48.89159249401437,-45.998229915787725,-51.2057509231974,-44.3698607482764,-51.42890820037495,-47.40397618185132,-47.861233066470426,-51.01549221611609,-42.80676462105559,-43.11985843846594,-50.622911208655395,-48.065255290596234,-46.379025520235174,-41.64841377825434,-44.67468880126931,-49.71721780152966,-49.394746973226034,-45.02278786510086,-41.92122848694731,-46.34184738770702,-48.35324236989293,-50.45525893430242,-43.347616960829555,-42.19222094807111,-50.94978840913253,-47.35882696360849,-47.14636932880558,-51.19446851252646,-42.53036679203706,-44.25240413486687,-50.750503534742165,-48.865421645769736,-47.212257539515335,-45.489083361861056,-47.78472812402063,-51.28283391957211,-50.73481471616972,-49.77666668578238,-49.87012476955856,-51.41669000334236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-49.87238408360837,-48.340257144741905,-49.82775196266384,-48.941322226797425,-45.957476497082894,-51.226413975625704,-44.36391209007461,-51.39171125003598,-47.43982643565248,-47.81407418572995,-51.04574276674347,-42.74420102938363,-43.16273783484953,-50.597238741419275,-48.09572840479004,-46.358942652484416,-41.635604704194115,-44.72425649768675,-49.66979742285467,-49.4367602919791,-44.97536271862969,-41.94964866183838,-46.37549359382375,-48.318543184475345,-50.492151819048445,-43.27670525394296,-42.202566822794495,-50.92077417994189,-47.43102798162668,-47.113822130780754,-51.22824046103033,-42.495166845844814,-44.29029935744647,-50.741681495765675,-48.90535507017521,-47.187629486431135,-45.48098211800142,-47.811480291084806,-51.25439391568957,-50.75877758268653,-49.74942652976796,-49.85965134269801,-51.424777477382364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-49.86241556021674,-48.33872552191465,-49.80109980802814,-48.982992065443725,-45.92172106502819,-51.24832710931538,-44.34738980627032,-51.35507991497464,-47.46181398090911,-47.74622944276123,-51.0728446219185,-42.680693062549736,-43.17586735764134,-50.564829477448285,-48.12860511308372,-46.344226461015126,-41.63992769837182,-44.735291648403305,-49.62363293880521,-49.48012064245492,-44.937143503906036,-41.959680276116806,-46.38752442355358,-48.2860468823959,-50.52381373256948,-43.21366845031292,-42.2301541633912,-50.892559301733826,-47.491093204690046,-47.08514701329824,-51.26268209510589,-42.48149083006883,-44.33819160852729,-50.73369151967061,-48.94657507066613,-47.16895168112974,-45.48614131041368,-47.84105381309017,-51.227626166695835,-50.783328832134856,-49.726608622251675,-49.852996527527196,-51.43392607771575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-49.854373391515466,-48.33979978525023,-49.77117177272845,-49.02607071445558,-45.891114196545516,-51.271470069199985,-44.348918417245464,-51.31902176220538,-47.48785217683114,-47.68052554411456,-51.1007452489029,-42.5681220002707,-43.209068580325784,-50.526739967134674,-48.16382513180125,-46.335051964161664,-41.66760403841081,-44.75641391178908,-49.57875405046159,-49.52479367384196,-44.90841881651168,-41.93370267839465,-46.390291903573875,-48.25548716137446,-50.54740306747239,-43.14998864572301,-42.25797968908801,-50.865158400775286,-47.54492844167439,-47.060467761035206,-51.29778166999071,-42.46742052253002,-44.37995670282109,-50.69302178576532,-48.989056760519816,-47.156388217497174,-45.48783140340569,-47.85654283386406,-51.202559968946076,-50.80846132294107,-49.70655862436849,-49.85013758359991,-51.444112745429784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-49.842408605668425,-48.32112948136874,-49.741995590188054,-49.07351182242235,-45.86581033074165,-51.295819632258,-44.368292001614115,-51.28354504269976,-47.517811794674884,-47.61700950001034,-51.129428996596644,-42.44756722438481,-43.261746293988566,-50.48951721629072,-48.2013285536648,-46.331601090009684,-41.732719022194246,-44.787305077252086,-49.53051936407934,-49.57074541616951,-44.88949231217468,-41.93888104658085,-46.39891490315652,-48.2177576815465,-50.571986081089655,-43.081426324694725,-42.2825397760915,-50.83858762232212,-47.595755227438815,-47.032300178285674,-51.333528397851566,-42.41096743257346,-44.426113037677524,-50.65142356166121,-49.03277458892477,-47.150110585384716,-45.49314582588309,-47.87315749082062,-51.179227443609456,-50.8341677833902,-49.68035053856458,-49.84358905686903,-51.45531549810754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-49.82597392144115,-48.309130313310064,-49.71358640282685,-49.10838924118397,-45.845968941717096,-51.321356095721015,-44.39221726723211,-51.24865900020514,-47.55156752200817,-47.55573121363474,-51.15888078077829,-42.34854037467748,-43.30938628858362,-50.453179291577385,-48.24105931053965,-46.301930910970825,-41.794837914936494,-44.82766341013695,-49.4824718948787,-49.61794607684614,-44.88068107383334,-41.93198352928153,-46.4132076343024,-48.17222723511199,-50.59754450314932,-43.03194579735056,-42.307265580531705,-50.81264900246119,-47.643874075450256,-46.99230527461168,-51.36991200440627,-42.366219335501995,-44.481653339092105,-50.609640163590385,-49.07395845556687,-47.13351062934564,-45.500728821173205,-47.8924318625936,-51.157658456659824,-50.86044199894342,-49.65873300190544,-49.835109214820164,-51.467512113301694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-49.81140263304503,-48.303790612052595,-49.6775117199187,-49.14429918519986,-45.8088509782226,-51.348057500659436,-44.41527966276937,-51.21437207222645,-47.5889994269994,-47.49674217796917,-51.18908517533892,-42.271580292852704,-43.33280215963187,-50.4177417035466,-48.28296071537849,-46.26276121481284,-41.83185910009276,-44.87719931038345,-49.43575564922452,-49.66636314295509,-44.82971296341152,-41.944738427018926,-46.432993851232744,-48.12191810658297,-50.62406109488751,-43.002105389977245,-42.357568519133906,-50.7824705404701,-47.69458520806049,-46.95639755332269,-51.4069233476442,-42.33582823310954,-44.54628309310642,-50.57562821771482,-49.11543944017642,-47.120280702452646,-45.4852454745095,-47.91429397314627,-51.12459744538558,-50.88727698470819,-49.64175791595569,-49.83036661662113,-51.48068105893153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-49.79873305355171,-48.30510306382486,-49.63945872565447,-49.16134903717023,-45.77344930831785,-51.37590415580653,-44.41496908011271,-51.18069274110853,-47.62999137629052,-47.440095318247856,-51.22002848059971,-42.217263471209954,-43.345079059401,-50.3832241066833,-48.32698229683978,-46.20816559148813,-41.82306627511223,-44.935635169133306,-49.39040251410826,-49.71407278344961,-44.78782929790847,-41.96636524038929,-46.45810287225466,-48.07388519567587,-50.65151844548297,-42.992497633292146,-42.432637474832966,-50.753146703210355,-47.74781760325652,-46.924703774222,-51.44252705880342,-42.31449710740462,-44.619717760021764,-50.54160288912303,-49.158136758540536,-47.11342974088694,-45.48294459273971,-47.938672038005706,-51.09171658825369,-50.91466706146015,-49.62322810428467,-49.82933329767074,-51.49480042431777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-49.78800709777584,-48.30897308580511,-49.60219134625795,-49.18144765147899,-45.74396172921557,-51.40487591292336,-44.423402382542236,-51.14762997747802,-47.67443205132097,-47.385846307890766,-51.25169612213496,-42.18620977421572,-43.372818605815624,-50.349643390811956,-48.37307021490972,-46.15896456529876,-41.77042063885619,-44.99503523029561,-49.34644545086719,-49.75035256673185,-44.747482316276816,-42.01601167743297,-46.48837203700787,-48.02818175657541,-50.67990032643567,-42.95505692375854,-42.531719835799635,-50.72469212656998,-47.80350155647048,-46.897359246485486,-51.47503738391401,-42.26054501198487,-44.70168780230564,-50.505634146400524,-49.20202573686936,-47.1131156485739,-45.493801450009144,-47.965496260788555,-51.060587302674556,-50.94260553814334,-49.60577870001559,-49.83197952585751,-51.5094750614101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-49.77926709503953,-48.31500026273538,-49.56572566900853,-49.20574108204057,-45.72055833080044,-51.434953744624025,-44.44446986339342,-51.11519393827653,-47.72221611211367,-47.33405307023258,-51.28407460196567,-42.17908809003349,-43.418289234794294,-50.31702100922742,-48.421176773697994,-46.10831218101933,-41.65829354057416,-45.035328944320554,-49.303918843540956,-49.78784142806223,-44.68293477203968,-42.02620356223343,-46.52364537343001,-47.984862982344026,-50.709190877715294,-42.90505454610099,-42.65411038131031,-50.69712543332307,-47.86157367614071,-46.8745020691609,-51.50816407863612,-42.20289152458048,-44.713730127134674,-50.467548391965806,-49.24708172663992,-47.104518549048215,-45.50378579324669,-47.994701621364314,-51.031238767814386,-50.97108078638605,-49.59119242667068,-49.838277565230385,-51.51218967129279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-49.77255704909744,-48.32761555993741,-49.53007715760102,-49.2341402031215,-45.69763550256529,-51.4591799409791,-44.44739523923887,-51.08339263326748,-47.773240388393,-47.284774846027055,-51.31714998015976,-42.17363391796512,-43.44898234383247,-50.285379050118536,-48.471253311984775,-46.033529213733814,-41.505022055182586,-45.07316297852273,-49.26285762944961,-49.82651063708633,-44.61777728859233,-42.06409628818754,-46.563772815162494,-47.94398580451346,-50.73937396818177,-42.85640911505154,-42.79915125454703,-50.67046029280817,-47.92196922479877,-46.856278613587676,-51.54189700048523,-42.13605815029378,-44.72642946293419,-50.43331746151495,-49.293281398175885,-47.08730606548484,-45.48106231448568,-48.02622215185217,-51.00370304818634,-50.998101556214436,-49.554292190301425,-49.84820013823979,-51.51585532004171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-49.76791873576593,-48.346807806538905,-49.49526305798268,-49.26656199821877,-45.66401092171978,-51.47667102812069,-44.467323874866366,-51.05223729122252,-47.827404973024876,-47.23124850256901,-51.350909527853275,-42.160266243417716,-43.488108087731874,-50.25473490807172,-48.51099383669232,-45.95901927108284,-41.3037501934967,-45.11948107204316,-49.22329887378364,-49.866331690650455,-44.56010519229395,-42.07557450680858,-46.60861119493404,-47.90561014490262,-50.765470114211396,-42.82632314802453,-42.915089316496555,-50.644716103810566,-47.984628773334336,-46.8428403137798,-51.576225568308274,-42.100166392285075,-44.74721169332588,-50.40676905308458,-49.333630361623655,-47.072669077178645,-45.46245456033306,-48.05999396883343,-50.97801108189888,-51.02558454247054,-49.522115279366616,-49.86172093707279,-51.52045272663972,-51.700468850160334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-49.765398674825406,-48.3725684090464,-49.46129883691573,-49.302922860917974,-45.63688916446239,-51.49530218434818,-44.504634133548635,-51.02173779164829,-47.884616784619126,-47.164237478969035,-51.38534068675381,-42.14541860168875,-43.543571442148476,-50.22510963037145,-48.549498537700515,-45.890370330071576,-41.094279192266455,-45.17397435042835,-49.18080949356344,-49.907277185188505,-44.50501799207824,-42.076910525043196,-46.65802218010545,-47.86979648199498,-50.790066081534974,-42.77775560150987,-42.964989585026984,-50.619908732261166,-48.049493619090256,-46.83434356509466,-51.611140094507874,-42.0829806188004,-44.77585516957714,-50.38063427513251,-49.369493533731216,-47.03044881503571,-45.45696845319775,-48.09595646611737,-50.954195413318246,-51.05352429628071,-49.49470672654054,-49.878816122297934,-51.52596123059992,-51.656798955914844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-49.765041441634565,-48.392851681537515,-49.4282040652007,-49.34314496479754,-45.61644198292012,-51.515050053282096,-44.55895448983637,-50.99190330110276,-47.94478262816333,-47.099800369407525,-51.420430735112,-42.14629177057691,-43.61474935141122,-50.19082718705888,-48.589988595148114,-45.82778317504726,-40.92826583445786,-45.236349594655564,-49.131027223973405,-49.94869595096854,-44.420709808018785,-42.09480286133274,-46.71187476074494,-47.83660877250736,-50.81285573536018,-42.71442274915948,-42.99875620965699,-50.596056763493074,-48.1048765931936,-46.817033499220884,-51.646630962879215,-42.06885337487521,-44.81214930507348,-50.333395526046864,-49.40646831977034,-46.97401485951468,-45.46338311784411,-48.134049885384236,-50.93229084116431,-51.08191731523937,-49.47211901634036,-49.880914066454984,-51.53236260001353,-51.61368980493036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-49.76689359604441,-48.408426423549486,-49.395995924422294,-49.38715002598332,-45.602843644563976,-51.53589163538317,-44.60769631765423,-50.962745350803814,-47.99752232872453,-47.038003730476106,-51.45616831058234,-42.17291905716792,-43.70105202040506,-50.1489140050922,-48.632413595959235,-45.77146608391484,-40.805077668286856,-45.3063269996695,-49.08279789618721,-49.98498594490684,-44.34209725984287,-42.10987374526,-46.77004111306008,-47.80611277805201,-50.83655357169939,-42.61265993467514,-43.04209773713619,-50.57317830221329,-48.13008281448297,-46.74251813167339,,-42.03238816001284,-44.85588917691825,-50.26737829066782,-49.44453185054015,-46.90013002770436,-45.44165591214796,-48.17421651051839,-50.91233022762704,-51.11075851092795,-49.45440260197503,-49.869676535234184,-51.534266613841,-51.57114874677283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-49.77100323950963,-48.406988915722984,-49.364692972456965,-49.43486341627047,-45.59370796339137,-51.5578068086782,-44.640140364507346,-50.93427359986639,-48.05063917597147,-46.97892015011392,-51.492540973319564,-42.1640069759234,-43.801925297603994,-50.107980726355294,-48.66500782105118,-45.72164071649422,-40.72427739464062,-45.38364101898972,-49.036157655358174,-50.011476617277815,-44.27530869882599,-42.12639186560274,-46.81258271035628,-47.77837619177301,-50.86114119989085,-42.480654880729304,-43.07668566309782,-50.54998732124695,-48.15774299599643,-46.656339869833694,,-42.02155769616133,-44.897583828566226,-50.20254887769187,-49.48366394882176,-46.83281450032523,-45.43298050347205,-48.21639879796001,-50.89435041381577,-51.14004336452911,-49.441612199327764,-49.86198472211914,-51.53583556905053,-51.529186158744345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-49.777417758360585,-48.412050914719195,-49.334314486511545,-49.47049516526671,-45.59043106452382,-51.580773438786636,-44.68874435380619,-50.906416042807734,-48.10371931675334,-46.92262491741512,-51.52953835934987,-42.17482079405332,-43.868927069387425,-50.068049615044934,-48.698611912137295,-45.678538775208686,-40.685608135173254,-45.443730308528394,-48.9911462339994,-50.03462482316576,-44.22074863599307,-42.176106904463936,-46.856131444975716,-47.75347014426191,-50.886602006642256,-42.366091318618416,-43.12082177875954,-50.52425491127775,-48.18779575598593,-46.565811581117735,,-42.04249580344659,-44.938810421235935,-50.13893458481725,-49.523843123726664,-46.77227638929636,-45.43255109869696,-48.257667998699354,-50.87115422026802,-51.16976758880611,-49.4338070585689,-49.857802411049825,-51.53829966566121,-51.48781182072775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-49.7861873132435,-48.423574298803096,-49.30488046698828,-49.49313794766307,-45.57960657465433,-51.60477020018035,-44.74144054741585,-50.87356578156044,-48.1336441018754,-46.8691932011768,-51.56714865246205,-42.212567585870254,-43.93393507715457,-50.0291418265114,-48.73407712611837,-45.625550403081306,-40.68899455011284,-45.49791772740421,-48.94780313302473,-50.05897530756771,-44.17884028029812,-42.24841602182294,-46.903803293123616,-47.68401319553804,-50.91292009094833,-42.275952149222064,-43.17068136397643,-50.49948810542038,-48.2201811520479,-46.47869489331328,,-42.02703281251822,-44.97866551025236,-50.07656169865753,-49.56504842773269,-46.71873346693882,-45.443509581136226,-48.29559082337741,-50.833693345643134,-51.199926954419006,-49.420347711560865,-49.857095666278155,-51.54163904365127,-51.44703389291705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-49.79736106896154,-48.44152059105348,-49.26810203167628,-49.5031936415404,-45.57173019968839,-51.629777696607285,-44.78924699704305,-50.841420994773266,-48.16642212767963,-46.818706532807326,-51.60536108488379,-42.20307950903026,-44.009388293445426,-49.991281059021816,-48.77135588090531,-45.536849537365796,-40.734533250824924,-45.558973359484334,-48.906170676605285,-50.084495359188715,-44.15002841049417,-42.26752963183948,-46.95547784737557,-47.61568664923773,-50.940078549284976,-42.21092598844224,-43.18601331658912,-50.475705438109856,-48.25484077155536,-46.396216531794074,,-41.96737321709652,-45.00796162494937,-50.015439616183095,-49.60726083584285,-46.67241254505568,-45.431854745344616,-48.335572606438895,-50.79818825497217,-51.23051801969859,-49.398910240088085,-49.856625970384705,-51.54583567223216,-51.40686272964877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
