,330,352,353,375,397,398,419,420,442,464,465,487,509,1299,1321,1343,1344,1365,1366,1388,1389,1410,1411,1433,1455,1456,1478,443,1322,1367,1434,376,421,510,1412,331,488,1345,1300,466,399,1390,354,1479,1457,444,1323,1368,1435,377,422,511,1413,489,1346,332,467,1480,1391,400,1301,355,1458,445,1324,1436,1369,512,378,423,490,1414,1347,468,1481,1392,401,1459,356,446,1437,1325,1370,513
0,-51.2124564840341,-50.80064513178914,-50.52939635095521,-46.546506309367224,-45.75386021683519,-50.163269552589625,-49.10702180368414,-45.01274093390408,-42.56897536333255,-47.82368374547602,-49.930733886595874,-49.20206678959073,-51.11649742357201,-50.406284571206626,-47.90294314538017,-48.370427144436235,-48.390230731634006,-51.22410838254061,-42.19091553283199,-43.81228841425055,-50.33756405406515,-49.3874957463883,-47.52440436414639,-47.639294888419705,-50.723147766621366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.22002243705735,-50.806003874055776,-50.51947275595626,-46.53485900736352,-45.784734924412376,-50.125478857790036,-49.14649537164384,-44.966820764392295,-42.56670711816592,-47.850285073365725,-49.90218288178727,-49.175217098664575,-51.12048891877423,-50.39544085531215,-47.93150655815595,-48.408633300936785,-48.36416049474967,-51.25512397590647,-42.1632340093078,-43.85202007937859,-50.28202843231985,-49.419561068681325,-47.50229688994619,-47.64221015567472,-50.73621618585249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.23108894208919,-50.814510272121026,-50.510236040546104,-46.52827586139544,-45.828186340086525,-50.08859353426021,-49.18739472660663,-44.92698872601797,-42.55737447859388,-47.878145020204414,-49.876057459110676,-49.1524768642129,-51.125671254970015,-50.385422636351045,-47.96563422089841,-48.42608502011355,-48.32816096631322,-51.28684104814912,-42.14756389457542,-43.89872975860354,-50.227381808251074,-49.452526349142786,-47.486312862790086,-47.65066947772012,-50.75021810507957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.24566495739235,-50.82489401796451,-50.501699905862345,-46.52689291402379,-45.88044245735923,-50.05262957907382,-49.22944142749173,-44.889716388230454,-42.522138257588544,-47.90725495683794,-49.85240588926963,-49.13385202130342,-51.13201844632812,-50.37625519608039,-48.00536035839163,-48.44709015351994,-48.293415092657554,-51.319248083611875,-42.11069094488213,-43.952283107334836,-50.173646420059406,-49.486382965605586,-47.47662957006517,-47.64819814102994,-50.76512984241618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.260085441703474,-50.83241537321047,-50.49387725163164,-46.530846728568,-45.94010628456543,-50.013767744139955,-49.2652020551851,-44.832768585121556,-42.49951275122488,-47.93760760082756,-49.831280840503226,-49.11934679945459,-51.13660424813738,-50.36796270417882,-48.05023294562076,-48.47157251939365,-48.258243209983746,-51.35233258445225,-42.085132080910924,-44.00745306798379,-50.12083897339365,-49.52112079923068,-47.47343633282899,-47.64033007578598,-50.780929072611016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.25739350780849,-50.84304677233963,-50.486781212951435,-46.540280825808125,-46.00114708045677,-49.97496983020379,-49.302335177617095,-44.78209630256632,-42.489226010480266,-47.96919467378853,-49.81273647673726,-49.10896523880944,-51.13312502072475,-50.360571247248245,-48.089582958287174,-48.49946196188356,-48.210734575386724,-51.38544601424182,-42.06584889533991,-44.03924698575193,-50.06898070641935,-49.556731747691174,-47.476926864315026,-47.63791543901004,-50.79759317944063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.242999196944496,-50.85674286076531,-50.48042671493274,-46.546928923498605,-46.0788854562469,-49.937088722089115,-49.340808279162225,-44.73785252609521,-42.49098807997261,-48.000768239143916,-49.79682842399547,-49.102716033892044,-51.13084071070794,-50.348637276749734,-48.134452726496434,-48.53068890496744,-48.16006977271185,-51.4099309853559,-42.04125852207606,-44.059567066203435,-50.01808870758721,-49.593207602782115,-47.485504773630005,-47.640880825509846,-50.815099538315216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.23177217800881,-50.87346347040514,-50.47482737928867,-46.55445132670596,-46.160802336362764,-49.90013724755208,-49.380588632491055,-44.7001987363909,-42.50452162369054,-48.02408150151607,-49.77765646013576,-49.100604173300596,-51.12972831688935,-50.33473508962922,-48.17369254873306,-48.56518332212667,-48.10511789499828,-51.43511495844248,-42.02857110155142,-44.086252028529955,-49.96817682974906,-49.63053934142141,-47.48656721108465,-47.636047720133654,-50.821279252656765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.22402340671844,-50.89317195438534,-50.46999790476096,-46.567537590765156,-46.136481497015936,-49.864126679515735,-49.421643977363175,-44.66732676527918,-42.529564473479404,-48.04847810725274,-49.76019837429807,-49.10263846864563,-51.12976284714142,-50.321798947256056,-48.206596634541384,-48.60288114456108,-48.05155723546897,-51.46098605448533,-42.02790397701086,-44.119243209694616,-49.91928078163052,-49.66050183110012,-47.47775398258517,-47.63378837987325,-50.8266657947723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
