,685,707,729,730,751,752,774,775,796,797,818,819,841,842,863,864,886,908,909,931,953,975,976,998,1020,1021,1043,1065,1087,1088,1110,1132,1133,1155,1177,1178,1199,1200,1222,1244,1245,1266,1267,1289,1311,1312,1334,1356,1066,954,1223,1290,887,1111,820,708,1156,999,753,1268,932,1201,865,1044,798,1089,1335,977,1357,1246,1134,731,910,843,1313,1179,1022,776,686,1067,955,1224,1291,888,1112,821,709,1157,1000,754,1269,933,866,1202,1045,799,1358,1336,1090,978,1247,1135,911,732,1314,844,1180,1023,777,956,1292,1068,1225,889,822,1113,1001,1158,710,755,1270,934,867,1203,1359,1046,800,1337,1091,979,1248,1136,912,1315,733,845,1181,1024,778,1293,957,1069,1226,890,823,1114
0,-51.32297905351748,-49.551763915188104,-49.72979800326029,-49.95598160197537,-51.46111183158476,-45.943183859049476,-44.21522279410517,-51.07617377132466,-47.65856845741251,-46.9288012329804,-51.464089176359735,-41.99397087138386,-44.81468401554095,-50.06335981766202,-49.81587487048574,-46.809819660593874,-45.9029997862436,-49.05429232766353,-49.728001521434706,-47.92114985859886,-48.99468115096855,-51.406206873856625,-49.9235228434889,-49.053867045961894,-50.67109210229844,-51.014345901468474,-49.10314088207709,-49.29834571490807,-51.396986955733944,-49.19209884593174,-47.615958489736194,-49.11084624689543,-49.37145806094967,-45.64841648527348,-45.44518136847505,-50.396204298688474,-48.96294407224438,-45.884700334127956,-40.77794767656107,-45.658300510810044,-48.95762093557741,-50.12418140310202,-45.45818426874143,-45.90941922483954,-49.61603874014915,-50.490975974702,-50.23761929416886,-51.539914349519464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.31306378538334,-49.54928028601116,-49.76584549458653,-49.939771344574964,-51.4991766923666,-45.911790869717926,-44.287132394389026,-51.04638237856719,-47.70322680936415,-46.853684225302445,-51.48935216022778,-41.991412124160796,-44.84670888948053,-50.02848746977161,-49.846675355157004,-46.765464117855224,-45.87644927440291,-49.089654633358336,-49.69660204513748,-47.892752066551,-48.96885516597682,-51.437264315149484,-49.90032341459794,-49.05214943076239,-50.6956828921586,-50.99994513459298,-49.08592970968264,-49.312855662666976,-51.42247939272724,-49.17685074965413,-47.63008017503645,-49.12968019137019,-49.3446016696445,-45.611380578827855,-45.497007187557024,-50.37045634596418,-49.01096069119593,-45.838974110231916,-40.65368927098525,-45.73114888064873,-48.920352927362806,-50.15972607096963,-45.43530235395009,-45.90017615180074,-49.645417980083394,-50.472999421219015,-50.214908908036534,-51.537731633784496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.304120693733104,-49.5506813295119,-49.80548660635535,-49.92421894499758,-51.53828754052549,-45.88472376277355,-44.27599087047325,-51.01439254772876,-47.750630216338294,-46.76949102872413,-51.51523093376683,-41.97634428646093,-44.88557834463165,-49.99491562374498,-49.878441069012695,-46.72135664583517,-45.86228958903832,-49.09832937728298,-49.66795164455049,-47.86993353586556,-48.94877916307671,-51.46392403953183,-49.88155965115076,-49.05770702394257,-50.71558749620778,-50.9877994105442,-49.0753551904407,-49.333153188145,-51.44970152853407,-49.16562437749703,-47.6332619043136,-49.15234615068777,-49.319282927489,-45.56004693593423,-45.546412059521714,-50.345596147173765,-49.06072056932185,-45.78119853080197,-40.55965218256517,-45.793449171981315,-48.884899726284736,-50.196100709530725,-45.42274819422463,-45.8972953661187,-49.675390955746636,-50.45778048706203,-50.195741523684404,-51.53684831631844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.296171528110534,-49.55597457240884,-49.841827749027075,-49.903280909847595,-51.570680367495015,-45.86211589020935,-44.26998727115926,-50.983086440373704,-47.80070069004758,-46.68824698666158,-51.54171547465326,-41.951745694397886,-44.92747556243301,-49.96267317116433,-49.91115355224386,-46.678313920952014,-45.83152404713482,-49.098101909623836,-49.64210896145677,-47.85399883305621,-48.934331654545666,-51.49029812417125,-49.867307207350834,-49.07051894177482,-50.72774122646068,-50.97795393681241,-49.07146324512897,-49.359169751428624,-51.478618814032146,-49.155983116966894,-47.64637875356344,-49.17877169772857,-49.29553910826647,-45.50124727277067,-45.59473523249427,-50.32163701606139,-49.11218475232876,-45.727931044331726,-40.49550798200677,-45.84550343215854,-48.85130363302931,-50.23328727557701,-45.42072489174884,-45.8936065935811,-49.69763032491221,-50.44536697137361,-50.18012132674187,-51.53724343069251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.28923831046484,-49.565167904294455,-49.86579685019378,-49.8788555269822,-51.60080243198867,-45.84410461031608,-44.26999380035521,-50.95247370333463,-47.853362415733386,-46.6100261057814,-51.56879600323278,-41.93085944191643,-44.954406542716626,-49.931791181501445,-49.93658227533614,-46.62974695670857,-45.774000899365454,-49.10028345971469,-49.61913369744141,-47.815980671657655,-48.92539778625404,-51.51794525134402,-49.849051324883305,-49.090571251638345,-50.74273905559656,-50.95768128611542,-49.0743021474251,-49.37948162983618,-51.50919926534792,-49.123171989285396,-47.66939088661672,-49.203845832704765,-49.27340829967704,-45.45240346026705,-45.61995589415802,-50.298594100046934,-49.16531301895493,-45.6793119740906,-40.461016355518524,-45.89768681093575,-48.811397282250304,-50.27127629807403,-45.38539275376324,-45.884721811288415,-49.72007748068643,-50.43580422145403,-50.16805169072142,-51.53889566778286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.283343383797906,-49.57827088553604,-49.87908862591058,-49.855037685251844,-51.63194617877467,-45.83022183504994,-44.282557342886825,-50.922565669064674,-47.905960883874144,-46.53490838126455,-51.596462419151166,-41.909892192225435,-44.987884661010256,-49.9022970432188,-49.957663728722814,-46.558225040331195,-45.72788629592737,-49.104811420620166,-49.59908875837848,-47.786670491747444,-48.92186544021542,-51.54683814355415,-49.81791964153392,-49.117852962022575,-50.74705907705123,-50.932034016809666,-49.083927376851555,-49.39933495695283,-51.54140979765139,-49.094509856495286,-47.7022632167192,-49.209300615938155,-49.252928617225955,-45.41366887342082,-45.65634814853879,-50.27648358694645,-49.220069427058554,-45.62538572896933,-40.45602010378029,-45.95120618282585,-48.75932245246489,-50.31005570418845,-45.30804236404093,-45.8818082126847,-49.743077907669644,-50.4291411292601,-50.159537711700395,-51.541783094142716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.278509688513914,-49.58093053203123,-49.88808776432557,-49.83183256532251,,-45.80434700957617,-44.2802432105365,-50.89337193826076,-47.960336130457,-46.46297649299218,,-41.87803730953456,-45.027706762365185,-49.87422251688606,-49.97974996415409,-46.455328912071785,-45.65524821909352,-49.11162773118107,-49.5820402905978,-47.76611543307002,-48.92363003736953,-51.57694994860586,-49.79141597876332,-49.14661723119665,-50.752895788685926,-50.90869371336562,-49.10039763492372,-49.424737543054434,-51.56866177966417,-49.0693998001493,-47.69102383445497,-49.218578848176044,-49.231330909049845,-45.38520465183301,-45.69696390928141,-50.25531991376285,-49.276417560841075,-45.57521982802108,-40.48044324510044,-45.98945835327622,-48.70905955259892,-50.34961362795252,-45.24123090575039,-45.88470500283233,-49.7666201568845,-50.425429742771335,-50.15458391908319,-51.545884867337136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.274760000426525,-49.58003358214545,-49.90055627967045,-49.80924775259987,,-45.78198175927625,-44.27884512454692,-50.864903617369876,-48.011913539305354,-46.39431237553612,,-41.82583472745421,-45.07367834613802,-49.847603012967745,-50.00282305510191,-46.360759385533996,-45.59183686125543,-49.120461272201474,-49.56805519961591,-47.754364340724614,-48.930588343624265,-51.6044603974154,-49.76452955543177,-49.16852973203596,-50.761613309198836,-50.882120371746815,-49.098398447255384,-49.42533581511418,-51.58655215683331,-49.033841904367,-47.67057437249056,-49.23159202730746,-49.19697834347858,-45.34346854389307,-45.70185846369938,-50.23512454653808,-49.32622665199354,-45.53014000715179,-40.53428569323,-46.03203225633717,-48.66065933577129,-50.38993998676689,-45.18517820280485,-45.876264907449325,-49.79069533573235,-50.424721264185585,-50.15319745711356,-51.55118046381858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.27211730835639,-49.57047606543384,-49.899892904757536,-49.7872890473959,,-45.742422141980725,-44.29300392296171,-50.837172306144524,-48.058898081024076,-46.32901035697871,,-41.76061027095371,-45.125611915754014,-49.819260945964785,-50.02686345048558,-46.27466704617913,-45.52807953195259,-49.129503538102426,-49.55720053513265,-47.75147879666803,-48.942642431501156,-51.62337840636844,-49.73873879476138,-49.18981600250003,-50.77316330265363,-50.85741274215923,-49.098487052740026,-49.43142248796267,-51.60608141897572,-49.002647592516794,-47.659768120618,-49.24825402196831,-49.16423071946072,-45.30499725722548,-45.71582203680678,-50.2159207328141,-49.36712742036697,-45.47448355416357,-40.61762520522694,-46.07881073194031,-48.6102127498362,-50.43102283756272,-45.12822819034372,-45.870557634476874,-49.81529361581154,-50.42706780404657,-50.155385110816496,-51.55764841571249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-51.27060441784525,-49.561622436555965,-49.88978088018317,-49.76596395071425,,-45.7077493094593,-44.308127063814936,-50.810188801823834,-48.1081641372399,-46.2671604231386,,-41.692836099312665,-45.18332767754753,-49.78959489602987,-50.05184807783287,-46.19719331874667,-45.446890872598814,-49.14077521821757,-49.5495486386024,-47.75752572987908,-48.95969815717947,-51.64349265405961,-49.71780710168769,-49.194025974075146,-50.778355056837526,-50.835078171856544,-49.10540757004118,-49.44296774545076,-51.62682230738972,-48.975901243143426,-47.65851775409356,-49.26848126516958,-49.13312974099306,-45.276916400329974,-45.71722015316454,-50.19771251047301,-49.40389281688269,-45.42147433955997,-40.73061304721194,-46.129681258875664,-48.56164979270883,-50.472850936824464,-45.04802702689489,-45.87019550198885,-49.8374327076893,-50.43252312844096,-50.161154697633876,-51.565267929289675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-51.27024606294818,-49.55672450771325,-49.88324460908573,-49.74528027309219,,-45.67809984787273,-44.32472517293355,-50.77198927524054,-48.15964218552486,-46.20886007994003,,-41.56715791432639,-45.246653186052825,-49.761445998581976,-50.07776776440884,-46.12850595936487,-45.37783873045632,-49.15421987005829,-49.54517413322739,-47.77258000748666,-48.981665162435405,-51.664778023050246,-49.70180704391172,-49.205211508387364,-50.78326714562625,-50.81516180179246,-49.09661768745681,-49.459899317784064,-51.644488610799826,-48.953691046110286,-47.666744876558624,-49.29219458567995,-49.10371629732278,-45.25938320157276,-45.729356658200835,-50.18051821905064,-49.43215290250173,-45.37367267866272,-40.873479969496465,-46.18453497480347,-48.51503936343211,-50.51541428574949,-44.97926548793582,-45.87501902068283,-49.85737864640367,-50.43297183658276,-50.17051280922735,-51.574020069894615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-51.27106603161749,-49.55577475864138,-49.88021228876455,-49.72171372238122,,-45.653617523449185,-44.356171487893654,-50.72414840951961,-48.213265028992886,-46.15421168779001,,-41.43805897377369,-45.31542253034392,-49.73484874877157,-50.09290932448696,-46.06876595474564,-45.320636314558975,-49.16978129865931,-49.53608171410863,-47.7804772071771,-49.00845620979532,-51.67524774747953,-49.66991770059758,-49.22334349652292,-50.7909703215946,-50.797711924896525,-49.08440687726003,-49.48214838610504,-51.66370230544227,-48.93610690084816,-47.66955817358118,-49.319314955430016,-49.07603447114479,-45.25256604260504,-45.74696033573478,-50.159220307090735,-49.46207964009499,-45.30992018261738,-41.0465355659407,-46.243268154204145,-48.470438206119454,-50.55598761807715,-44.92220529922488,-45.88487485106489,-49.87793508288342,-50.43146213676677,-50.18346949008625,-51.58388219373869,-51.59677091403954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
