,time,500,1446,1469,478,523,1447,501,1492
0,0,98.38629702487665,79.31375575419045,0.0,0.0,0.0,0.0,0.0,0.0
1,1,98.37190033495632,78.86264296318495,0.0,0.0,0.0,0.0,0.0,0.0
2,2,98.3421304839148,78.41133642588832,0.0,0.0,0.0,0.0,0.0,0.0
3,3,98.29702635857102,77.96002705921667,0.0,0.0,0.0,0.0,0.0,0.0
4,4,98.23663016208374,77.50888555698546,0.0,0.0,0.0,0.0,0.0,0.0
5,5,98.16105306285353,77.05808349365938,0.0,0.0,0.0,0.0,0.0,0.0
6,6,98.07037619350534,76.60777965931128,0.0,0.0,0.0,0.0,0.0,0.0
7,7,97.96474894362274,76.15814030129545,0.0,0.0,0.0,0.0,0.0,0.0
8,8,97.84430103088978,75.70930586094987,0.0,0.0,0.0,0.0,0.0,0.0
9,9,97.70919677821689,75.2614179695872,0.0,0.0,0.0,0.0,0.0,0.0
10,10,97.55963443518071,74.81461279017017,0.0,0.0,0.0,0.0,0.0,0.0
11,11,97.39581304253895,74.369027395944,0.0,0.0,0.0,0.0,0.0,0.0
12,12,97.21794285286275,73.92476844326366,0.0,0.0,0.0,0.0,0.0,0.0
13,13,97.02626622309491,73.48196898609996,0.0,0.0,0.0,0.0,0.0,0.0
14,14,96.82103533813758,73.04072609785814,0.0,0.0,0.0,0.0,0.0,0.0
15,15,96.60252222598996,72.60115671792941,0.0,0.0,0.0,0.0,0.0,0.0
16,16,96.37099679807362,72.16334895669839,0.0,0.0,0.0,0.0,0.0,0.0
17,17,96.12675798635853,71.72740456342788,0.0,0.0,0.0,0.0,0.0,0.0
18,18,95.87012213090956,71.29341485411261,0.0,0.0,0.0,0.0,0.0,0.0
19,19,95.60138048393418,70.8614497608426,0.0,0.0,0.0,0.0,0.0,0.0
20,20,95.32089236819775,70.43160406937801,0.0,0.0,0.0,0.0,0.0,0.0
21,21,95.02896979741767,70.00394010812904,0.0,0.0,0.0,0.0,0.0,0.0
22,22,94.72595995072528,69.57853356757052,0.0,0.0,0.0,0.0,0.0,0.0
23,23,94.41222329306188,69.15543997516062,0.0,0.0,0.0,0.0,0.0,0.0
24,24,94.0881225078676,68.7347333713301,0.0,0.0,0.0,0.0,0.0,0.0
25,25,93.75399186918506,68.31645735694495,0.0,0.0,0.0,0.0,0.0,0.0
26,26,93.41022693377747,67.90067396820103,0.0,0.0,0.0,0.0,0.0,0.0
27,27,93.05717348141268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,92.69521665294849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,92.3247304170329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,91.94607738704295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,91.55962773936263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,91.16576775147715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,90.76486104415484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,90.35725822399934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,89.94334284858948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,89.52346557542987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,89.09797213015432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,88.66722977074785,0.0,67.64849748459056,0.0,0.0,0.0,0.0,0.0
39,39,88.2315637390331,0.0,68.05576737053859,0.0,0.0,0.0,0.0,0.0
40,40,87.79132879059763,0.0,68.46531799845066,0.0,0.0,0.0,0.0,0.0
41,41,87.3468464860314,0.0,68.87708899123399,0.0,0.0,0.0,0.0,0.0
42,42,86.89844060748331,0.0,69.29102759145097,0.0,0.0,0.0,0.0,0.0
43,43,86.44642801885907,0.0,69.7070671401044,0.0,0.0,0.0,0.0,0.0
44,44,85.9911268883114,0.0,70.12514309912014,0.0,0.0,0.0,0.0,0.0
45,45,85.53283114545859,0.0,70.54517632927154,0.0,0.0,0.0,0.0,0.0
46,46,85.07183591498965,0.0,70.9670894961127,0.0,0.0,0.0,0.0,0.0
47,47,84.608428826284,0.0,71.39080731402066,0.0,0.0,0.0,0.0,0.0
48,48,84.14288992580127,0.0,71.81624507946508,0.0,0.0,0.0,0.0,0.0
49,49,83.67549161015323,0.0,72.24330230702418,0.0,0.0,0.0,0.0,0.0
50,50,83.20648284400515,0.0,72.67188593949305,0.0,0.0,0.0,0.0,0.0
51,51,82.73613669062787,0.0,73.10189881351465,0.0,0.0,0.0,0.0,0.0
52,52,82.26467162373635,0.0,73.53322728393577,0.0,0.0,0.0,0.0,0.0
53,53,81.79234540758753,0.0,73.96576528174737,0.0,0.0,0.0,0.0,0.0
54,54,81.3193773264388,0.0,74.399383499654,0.0,0.0,0.0,0.0,0.0
55,55,80.84599453572947,0.0,74.83397275278044,0.0,0.0,0.0,0.0,0.0
56,56,80.37238718959134,0.0,75.2693874269331,0.0,0.0,0.0,0.0,0.0
57,57,79.89878276928273,0.0,75.70550215545609,0.0,0.0,0.0,0.0,0.0
58,58,79.42535753821105,0.0,76.14216711682839,67.77938856521664,0.0,0.0,0.0,0.0
59,59,78.95230293998638,0.0,76.57924015119178,67.9748950174093,0.0,0.0,0.0,0.0
60,60,78.47980340095796,0.0,77.01656048591849,68.167022839361,0.0,0.0,0.0,0.0
61,61,78.00802259325084,0.0,77.45396835846964,68.35565728120189,0.0,0.0,0.0,0.0
62,62,77.53711803167091,0.0,77.89129155002519,68.54069385613683,0.0,0.0,0.0,0.0
63,63,77.06726141574136,0.0,78.32835888914722,68.72203335377033,0.0,0.0,0.0,0.0
64,64,76.59859082965153,0.0,78.76498649314739,68.89956588575794,0.0,0.0,0.0,0.0
65,65,76.13124542239258,0.0,79.20098446823694,69.07318696620358,0.0,0.0,0.0,0.0
66,66,75.66535860177984,0.0,79.63615687852328,69.24279774580071,0.0,0.0,0.0,0.0
67,67,75.20106457361595,0.0,80.07030172491447,69.40829429116779,0.0,0.0,0.0,0.0
68,68,74.73847267344867,0.0,80.50321093460477,69.56957305153018,0.0,0.0,0.0,0.0
69,69,74.27770628079622,0.0,80.93467036182487,69.72653648563835,0.0,0.0,0.0,0.0
70,70,73.81887080447721,0.0,81.36444475469776,69.87908773803855,0.0,0.0,0.0,0.0
71,71,73.36206680950039,0.0,81.79230739631105,70.0271307385841,0.0,0.0,0.0,0.0
72,72,72.9073901333269,0.0,82.21803325495215,70.1705647079856,0.0,0.0,0.0,0.0
73,73,72.4549320031047,0.0,82.64136062989996,70.30930661920576,0.0,0.0,0.0,0.0
74,74,72.0047673701887,0.0,83.06204451559255,70.44325215682429,0.0,0.0,0.0,0.0
75,75,71.55699067075734,0.0,83.47984203716616,70.57232632932399,0.0,0.0,0.0,0.0
76,76,71.11166276522226,0.0,83.89446495780632,70.69643865083559,0.0,0.0,0.0,0.0
77,77,70.66886393296481,0.0,84.3056666724467,70.81550003226934,0.0,0.0,0.0,0.0
78,78,70.22864771786024,0.0,84.7131549999485,70.9294286038074,0.0,0.0,0.0,0.0
79,79,69.79107565653972,0.0,85.11665624632451,71.03815564282306,0.0,0.0,0.0,0.0
80,80,69.35621121519885,0.0,85.51588331202238,71.14160283324667,0.0,0.0,0.0,0.0
81,81,68.9240925653696,0.0,85.91054388891455,71.23968795397592,0.0,0.0,0.0,0.0
82,82,68.49478202080466,0.0,86.30034068040169,71.33235381042033,0.0,0.0,0.0,0.0
83,83,68.06830654561853,0.0,86.68498018213894,71.4195280467733,0.0,0.0,0.0,0.0
84,84,67.64471703215568,0.0,87.06414747875091,71.5011520623126,0.0,0.0,0.0,0.0
85,85,0.0,0.0,87.43754922088176,71.57716376139297,0.0,0.0,0.0,0.0
86,86,0.0,0.0,87.8048537126237,71.64751506877509,0.0,0.0,0.0,0.0
87,87,0.0,0.0,88.16576044621492,71.7121428949198,0.0,0.0,0.0,0.0
88,88,0.0,0.0,88.51995737764052,71.77101002526828,0.0,0.0,0.0,0.0
89,89,0.0,0.0,88.86712093249886,71.8240702047639,0.0,0.0,0.0,0.0
90,90,0.0,0.0,89.20693413608761,71.87128571441406,0.0,0.0,0.0,0.0
91,91,0.0,0.0,89.5390782623436,71.91262158851222,0.0,0.0,0.0,0.0
92,92,0.0,0.0,89.86324244142908,71.94803977974415,0.0,0.0,0.0,0.0
93,93,0.0,0.0,90.17911519326461,71.97752861556621,0.0,0.0,0.0,0.0
94,94,0.0,0.0,90.4863569709404,72.00104990621864,0.0,0.0,0.0,0.0
95,95,0.0,0.0,90.78468400482191,72.01859782081543,0.0,0.0,0.0,0.0
96,96,0.0,0.0,91.07377638241714,72.03015182155251,0.0,0.0,0.0,0.0
97,97,0.0,0.0,91.35333424617461,72.03571203167475,0.0,0.0,0.0,0.0
98,98,0.0,0.0,91.62305027710767,72.03526388113396,67.8507600942848,0.0,0.0,0.0
99,99,0.0,0.0,91.88263872320721,72.0288134898181,68.24140956974101,0.0,0.0,0.0
100,100,0.0,0.0,92.13180753288503,72.01636997558973,68.63365523037588,0.0,0.0,0.0
101,101,0.0,0.0,92.37028771140332,71.99793365930398,69.02743095197847,0.0,0.0,0.0
102,102,0.0,0.0,92.5977953727619,71.9735255200946,69.42265673091707,0.0,0.0,0.0
103,103,0.0,0.0,92.81407095066183,71.94315771109247,69.81924907176102,0.0,0.0,0.0
104,104,0.0,0.0,93.01887035769772,71.90685708691922,70.2171153101478,0.0,0.0,0.0
105,105,0.0,0.0,93.21193608499911,71.86465337840227,70.61617588691911,0.0,0.0,0.0
106,106,0.0,0.0,93.39305677809662,71.8165732901596,71.01631938879481,0.0,0.0,0.0
107,107,0.0,0.0,93.56198891099054,71.76265220410015,71.41745882560319,0.0,0.0,0.0
108,108,0.0,0.0,93.71854637848641,71.702928249813,71.81948043013014,0.0,0.0,0.0
109,109,0.0,0.0,93.86253170926976,71.63745391696911,72.22227784796652,0.0,0.0,0.0
110,110,0.0,0.0,93.99375625111884,71.56627260487814,72.62573474754346,0.0,0.0,0.0
111,111,0.0,0.0,94.11206072794609,71.48943609538998,73.02973048626929,0.0,0.0,0.0
112,112,0.0,0.0,94.2172957045157,71.4069986323937,73.43413392116244,0.0,0.0,0.0
113,113,0.0,0.0,94.3093320370087,71.31901685114384,73.83882159953347,0.0,0.0,0.0
114,114,0.0,0.0,94.38804103520084,71.22556123516455,74.24365332769757,0.0,0.0,0.0
115,115,0.0,0.0,94.45333522240003,71.12669288601325,74.64849043786768,0.0,0.0,0.0
116,116,0.0,0.0,94.505118042799,71.02248079427024,75.05317688157461,0.0,0.0,0.0
117,117,0.0,0.0,94.5433245859271,70.91300167322451,75.45757085101476,0.0,0.0,0.0
118,118,0.0,0.0,94.56791168904523,70.79832838710466,75.86150000426721,0.0,0.0,0.0
119,119,0.0,0.0,94.57884791355836,70.67854130413797,76.26481292328054,0.0,0.0,0.0
120,120,0.0,0.0,94.57611362030379,70.55372245047509,76.66733373055143,0.0,0.0,0.0
121,121,0.0,0.0,94.5597111802567,70.4239497768401,77.06888802556165,0.0,0.0,0.0
122,122,0.0,0.0,94.52966496645755,70.28932524005002,77.46928958900781,0.0,0.0,0.0
123,123,0.0,0.0,94.48601113131107,70.14991834708935,77.86835381433265,0.0,0.0,0.0
124,124,0.0,0.0,94.42880765388408,70.00583912339961,78.2658911109781,0.0,0.0,0.0
125,125,0.0,0.0,94.35813415367723,69.85716511844402,78.66169286399001,0.0,0.0,0.0
126,126,0.0,0.0,94.27407143789169,69.70400274443669,79.05556627097859,0.0,0.0,0.0
127,127,0.0,0.0,94.17673162649423,69.54644260067342,79.44729958177317,0.0,0.0,0.0
128,128,0.0,0.0,94.06623759635107,69.38458709705294,79.83666869161489,0.0,0.0,0.0
129,129,0.0,0.0,93.94273272363789,69.21852832127213,80.22345879796086,0.0,0.0,0.0
130,130,0.0,0.0,93.80638043284183,69.04838070954587,80.60745041840305,0.0,0.0,0.0
131,131,0.0,0.0,93.65732381647209,68.87423189578202,80.98839712366026,0.0,0.0,0.0
132,132,0.0,0.0,93.49577515965997,68.6961969238936,81.36607726189835,0.0,0.0,0.0
133,133,0.0,0.0,93.32192543493319,68.51437478297294,81.74024232823704,0.0,0.0,0.0
134,134,0.0,0.0,93.13598382820645,68.32886995696057,82.11065437059617,0.0,0.0,0.0
135,135,0.0,0.0,92.93817710214539,68.13978163832658,82.47705591400792,0.0,0.0,0.0
136,136,0.0,0.0,92.72872937299466,67.94723001920975,82.83919284126289,0.0,0.0,0.0
137,137,0.0,0.0,92.50790075289869,67.75130865887131,83.19682278897118,0.0,0.0,0.0
138,138,0.0,0.0,92.27594744591188,0.0,83.54966842649486,67.78296480069152,0.0,0.0
139,139,0.0,0.0,92.03312146541829,0.0,83.89747233123332,68.17235116910547,0.0,0.0
140,140,0.0,0.0,91.7797182466945,0.0,84.23998209517472,68.56331494901538,0.0,0.0
141,141,0.0,0.0,91.51600843777598,0.0,84.57691025361444,68.95578993558902,0.0,0.0
142,142,0.0,0.0,91.24227603028082,0.0,84.90799061380758,69.3496851484891,0.0,0.0
143,143,0.0,0.0,90.95882697016043,0.0,85.23296299610911,69.74492774068835,0.0,0.0
144,144,0.0,0.0,90.66596002166916,0.0,85.55154889134914,70.14142503942068,0.0,0.0
145,145,0.0,0.0,90.36398510514003,0.0,85.86346791423684,70.53908614850418,0.0,0.0
146,146,0.0,0.0,90.05319483151968,0.0,86.16846345864741,70.93781647435667,0.0,0.0
147,147,0.0,0.0,89.73391955415293,0.0,86.46624446247571,71.33751187404778,0.0,0.0
148,148,0.0,0.0,89.40647107781939,0.0,86.75656158113833,71.73806995896582,0.0,0.0
149,149,0.0,0.0,89.07116087354922,0.0,87.03913150772051,72.13938443955116,0.0,0.0
150,150,0.0,0.0,88.72830857527846,0.0,87.31368821651176,72.54133310361911,0.0,0.0
151,151,0.0,0.0,88.3782323208636,0.0,87.57997519695293,72.94379523085178,0.0,0.0
152,152,0.0,0.0,88.02123952509741,0.0,87.83771981264613,73.34664574953688,0.0,0.0
153,153,0.0,0.0,87.6576704993987,0.0,88.08668610779868,73.74976136085742,0.0,0.0
154,154,0.0,0.0,87.28781868733007,0.0,88.32660528837484,74.15299583159046,0.0,0.0
155,155,0.0,0.0,86.91200080907173,0.0,88.55722864983335,74.55621051115484,0.0,0.0
156,156,0.0,0.0,86.5305298883825,0.0,88.77833744000401,74.95925581132279,0.0,0.0
157,157,0.0,0.0,86.14371493008606,0.0,88.9896809386227,75.36199018684121,0.0,0.0
158,158,0.0,0.0,85.75185226437023,0.0,89.19103930061253,75.76424165418136,0.0,0.0
159,159,0.0,0.0,85.35524221344379,0.0,89.38218828317335,76.16585252871495,0.0,0.0
160,160,0.0,0.0,84.95418845387626,0.0,89.56292681060107,76.56665379534812,0.0,0.0
161,161,0.0,0.0,84.54896489968938,0.0,89.73305029353924,76.96647148086116,0.0,0.0
162,162,0.0,0.0,84.13987297747586,0.0,89.89236921043343,77.36511304625483,0.0,0.0
163,163,0.0,0.0,83.72717613828762,0.0,90.04070965585315,77.76240792003055,0.0,0.0
164,164,0.0,0.0,83.31115647151123,0.0,90.17788612787429,78.15815337862598,0.0,0.0
165,165,0.0,0.0,82.89208213889454,0.0,90.30375721096024,78.55216225091935,0.0,0.0
166,166,0.0,0.0,82.47020763749096,0.0,90.41817997245533,78.94421442971058,0.0,0.0
167,167,0.0,0.0,82.04579703156442,0.0,90.52100082075803,79.33411273088932,0.0,0.0
168,168,0.0,0.0,81.61908521329293,0.0,90.61211158552042,79.72164101924844,0.0,0.0
169,169,0.0,0.0,81.19032395861878,0.0,90.69140343400937,80.10657816103516,0.0,0.0
170,170,0.0,0.0,80.75975102870028,0.0,90.75877637367535,80.48869810628386,0.0,0.0
171,171,0.0,0.0,80.3275831867431,0.0,90.81415821622004,80.86777741622122,0.0,0.0
172,172,0.0,0.0,79.89404596885512,0.0,90.85747672887065,81.24357321790838,0.0,0.0
173,173,0.0,0.0,79.45935852459864,0.0,90.8886879009495,81.6158453453927,0.0,0.0
174,174,0.0,0.0,79.02372651468727,0.0,90.90774795372342,81.98436446372816,0.0,0.0
175,175,0.0,0.0,78.5873425082865,0.0,90.91463219349113,82.34887437510773,0.0,0.0
176,176,0.0,0.0,78.1504072080252,0.0,90.90933508705704,82.709114488024,0.0,0.0
177,177,0.0,0.0,77.7131081083826,0.0,90.89186089207264,83.06484353179255,0.0,0.0
178,178,0.0,0.0,77.27561991951218,0.0,90.86223303023895,83.41580122772893,0.0,0.0
