,time,607,629,674,741,786,808,853,875,920,719,652,898,831,764,585,697,876,630,809,742,675,854,921,608,787,720,899,653
0,0,78.0438590524358,74.67482296763347,97.47467486103766,92.23647671752181,79.03067440915815,84.04321998990909,93.54052701795882,72.19909162056523,76.39329874510986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,78.29591085369947,74.25385841611794,97.66770627280832,92.03624010623493,79.46342682235598,83.60181708549436,93.8912536562908,71.76914866130964,76.45777389194657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,78.54256417909275,73.8334255831645,97.84675974339686,91.82485410804571,79.89517752708446,83.15804782324832,94.23243930306543,71.34094135831369,76.51514552093815,67.1222845984867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,78.78363087433804,73.41366623761384,98.01161170294284,91.60255442050507,80.32571346576609,82.71217741310898,94.56371472061527,70.91455601847002,76.56536141286757,67.52926088917005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,79.0189367984095,72.99469876000255,98.16203853105416,91.36959176377887,80.7548226688331,82.26444091496755,94.88471130194439,70.4900750374859,76.60837987727686,67.93870045464115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,79.24830104700514,72.57664918888997,98.29781691718833,91.12622172563034,81.18228716887198,81.81509008678164,95.19507201074494,70.06757141418255,76.64416318552652,68.35056039304058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,79.47152878296218,72.15963285178806,98.41877928727581,90.8727230445171,81.60787545673749,81.36436200262104,95.49443164372937,69.64713122675033,76.67268431067771,68.76478980205665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,79.68845436545578,71.74375478767273,98.5247596639634,90.60936859685215,82.03136506530257,80.91248689309658,95.7824380287626,69.22881460602117,76.69392031606262,69.18132937427453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,79.89889883882385,71.32912750859678,98.6155939493954,90.33642516592133,82.4525047806056,80.45968078535962,96.05874254084762,68.81269481616766,76.70784570460907,69.600127494779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,80.1026843592864,70.91584754833438,98.69117557339574,90.0541993245321,82.87105254806357,80.00615320050979,96.323021880869,68.3988307841685,76.71445250595168,70.02111295694544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,80.29964176322319,70.50400186322848,98.75137859168863,89.76296253681556,83.28675269304875,79.55212155564173,96.57494753675721,67.98727309151033,76.71373024959249,70.44422770392163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,80.48960362437369,70.09369615529704,98.79613540953412,89.4630246269341,83.69934358789791,79.0977677171809,96.81419683382371,67.57808513348937,76.70568603560783,70.86938779882017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,80.67240449143611,69.68500398511117,98.82535953058853,89.15467789529309,84.10856580749767,78.6433029329305,97.040475030769,67.17130637199224,76.69033115320732,71.29652817505114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,80.84789598403695,69.27801211152847,98.83903445495046,88.83822418043204,84.5141464196062,78.18888942989282,97.2534842442172,0.0,76.66766770246427,71.72556884489069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,81.0159025931073,68.87279265634457,98.83712506613944,88.51396519027385,84.91581513634054,77.73471843645801,97.45295624650194,0.0,76.63771531823332,72.15641411484415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,81.17629618942784,68.46941980647586,98.81964426724785,88.18220206590858,85.3132717882098,77.28094715528835,97.63862104531687,0.0,76.6005110995011,72.58898171846495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,81.32892197866983,68.06795905031584,98.78661966668722,87.84325250023858,85.70625214448242,76.82774738862051,97.81023990962333,0.0,76.5560761948707,73.0231734892024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,81.4736434152307,67.66848318096007,98.73807134700834,87.49740614933758,86.09444580271477,76.3752712840957,97.96756271733074,0.0,76.50445577599078,73.45888681404634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,81.61031999591948,67.27104091004264,98.674100414577,87.14496842777405,86.47756251197666,75.9236587611157,98.11040475335993,0.0,76.445685644395,73.89602074126945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,81.73883772574317,0.0,98.59477792758706,86.78625088820304,86.8553164139177,75.47305740497899,98.23854932027297,0.0,76.37981878540812,74.33445113764232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,81.85906399369537,0.0,98.50022218516027,86.42155353545174,87.22738345108203,75.02359619981614,98.35183558613056,0.0,76.30691856621034,74.7740676056137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,81.97088561810565,0.0,98.39056514981584,86.051173263744,87.59346122774977,74.5754116732214,98.45009346605748,0.0,76.22703216720123,75.2147423630113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,82.07420926162683,0.0,98.26596308237099,85.67540354575446,87.95325284611229,74.12862225721992,98.53318793716404,0.0,76.14024340651449,75.65635542186543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,82.1689234330363,0.0,98.12657413702416,85.29454240931881,88.30644101159844,73.68333531636401,98.60100855386159,0.0,76.04660654548697,76.09875577669547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,82.25493683849038,0.0,97.97260173925862,84.90887540896168,88.65271447559805,73.23967199945803,98.65346982190358,0.0,75.94620557654001,76.54180639532886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,82.33217871808611,0.0,97.8042501281458,84.5186919810394,88.99175976755352,72.7977361227661,98.69046721861554,0.0,75.83912762940935,76.98535834715935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,82.4005528327999,0.0,97.62174568758712,84.12426071026113,89.32325252759429,72.35761501407355,98.71197695972718,0.0,75.72544980917186,77.42925715514527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,82.46001462353395,0.0,97.42533621151394,83.72587767078414,89.64690325978552,71.91940972471374,98.71795662804139,0.0,75.60527824503654,77.87332894233948,67.22129839618384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,82.51048656715214,0.0,97.21527936964728,83.32380159542355,89.96237630301046,71.48320502098032,98.70840057843124,0.0,75.47869575215336,78.31742139890044,67.6382907127554,67.15155686687623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,82.55192774229765,0.0,96.991842104335,82.9183021045419,90.2693812721192,71.04908167447184,98.68331783182882,0.0,75.34580083724596,78.76134890624203,68.05806745250533,67.52512068772494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,82.58430308889693,0.0,96.7553319334596,82.50964331456238,90.56760053183766,70.61712222868923,98.64275416846904,0.0,75.20671377170814,79.20492654643118,68.48058240867687,67.89993524815266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,82.6075679609176,0.0,96.50602142740739,82.0980760409173,90.85672627315311,70.18739396120424,98.58675881242391,0.0,75.06152486123,79.64796324318903,68.9057970838597,68.27591445307229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,82.62170693817662,0.0,96.24425391727785,81.68384564574978,91.13646131619691,69.75997179160414,98.515406410196,0.0,74.910358689525,80.09026172496404,69.33366487431265,68.65298475092385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
