,time,410,455,477,522,544,589,656,634,567,388,500,433,612,545,679,478,411,590,657,523,456,635,568,389
0,0,79.36641072802989,81.2842617781819,84.1133653174405,93.4264115191368,73.50474640194267,97.00136804997598,79.39392840345758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,79.12800222205817,81.71781242159037,83.65544641160437,93.78051863184454,73.0479896238651,97.04645724188234,79.2769795326658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,78.88376602573008,82.14940942509509,83.19563510318812,94.12522741136266,72.59348473474506,97.0768077218423,79.15249267389713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,78.63390039694035,82.5788318173236,82.73417650114347,94.46015858357852,72.14131828421712,97.09239179604596,79.02059716763242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,78.37858924952144,83.00580625614762,82.27132428317603,94.78494319635294,71.69156074645905,97.09317380924875,78.88139017693634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,78.1180231950165,83.4300916982034,81.80731699517263,95.0992133349846,71.24429043803661,97.0791744651765,78.73500053504011,67.32119185438059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,77.85239221822876,83.8514175749141,81.34238600141904,95.4026131209382,70.79958151011002,97.0503851411449,78.58155997969737,67.69792141225248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,77.58188547608918,84.26952304599087,80.87675549660946,95.69478929910417,70.35748719193914,97.00686422775978,78.42118198900712,68.07594707373607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,77.30668431367432,84.68412532557677,80.41063518370999,95.97538144215662,69.91806873581776,96.94867272860276,78.25401769910245,68.45519343103965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,77.02699603643586,85.09495194504336,79.94424252466824,96.2440749741344,69.48138933091158,96.8758848180957,78.08019261673698,68.83558198841904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,76.7429858219078,85.50170847959308,79.47776604978975,96.50052894352429,69.04749219900648,96.7885876576293,77.89985530987101,69.2170256578862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,76.45486439296272,85.90410310210454,79.01140924749534,96.7444183967427,68.61642847279246,96.68692367589182,77.71314928563513,69.59943390351351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,76.16279381745059,86.30184718316164,78.54534029768685,96.97544603746206,68.188235483732,96.57100503859219,77.52023344161206,69.98271267945198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
