,time,1049,1094,1116,1520,1565,1072,1543,1117,1050,1521,13,1095,1566
0,0,82.3245920208386,73.43810502984257,68.62281725829543,85.379340896714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,82.20332562895119,73.85156205285188,68.4340645176141,85.47549825416294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,82.07361219584033,74.26550153096643,68.24176942222796,85.56191328105629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,81.93560196876355,74.67978496295373,68.0460529500361,85.63848453359238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,81.78940343924441,75.09428172404864,67.84701454246787,85.70514197738514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,81.63515966955943,75.50883084357265,67.64476383022179,85.7618055510888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,81.47301734023559,75.92329193730875,67.4394047368978,85.80842703109765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,81.30311148855465,76.33750685519486,0.0,85.84495678925813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,81.12561047021879,76.75129892851699,0.0,85.87134384457131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,80.94067039662124,77.1645128122028,0.0,85.8875694627918,67.61464447144249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,80.74844263323241,77.57696803291168,0.0,85.89361373173394,68.00155259908503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,80.54910323676502,77.98847862025619,0.0,85.88946396873544,68.39000675895328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,80.34282282499424,78.39886008057442,0.0,85.87513988865118,68.77993539219297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,80.12977381094929,78.8079156461564,0.0,85.85065166985858,69.1712583674624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,79.91013741819427,79.21545018140338,0.0,85.81601670135714,69.56389760194273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,79.68409602331991,79.62125616103398,0.0,85.77127627171755,69.95776617856815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,79.45182573975518,80.02511333556676,0.0,85.71647872029972,70.35277359014441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,79.21351065637755,80.42681781059193,0.0,85.6516876789074,70.74881429409045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,78.9693494828046,80.82613865889414,0.0,85.57696524826413,71.14580151647276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,78.71951262602838,81.22283938248121,0.0,85.49238855435674,71.54362193488424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,78.46420583301122,81.61670070608648,0.0,85.39804952795744,71.94216961396567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,78.20361323798772,82.00746827103096,0.0,85.29404637863772,72.34133469598102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,77.93792545361423,82.39490529829202,0.0,85.18048340892295,72.74098530475042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,77.6673322815882,82.77876265691985,0.0,85.05748726264129,73.14100297093766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,77.3920225182643,83.15877864701801,0.0,84.92516548826566,73.54126513205546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,77.11218376884922,83.53469466407898,0.0,84.7836638836429,73.94162644690319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,76.82800897770205,83.90624773548478,0.0,84.63312502043698,74.34194914284156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,76.53968269430815,84.27317071675864,0.0,84.47369623489217,74.74209094906404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,76.24740098170261,84.63519250563064,0.0,84.30552936974719,75.14189222825341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,75.95133142252442,84.99203006554431,0.0,84.12879659874923,75.5412076858715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,75.6516725338264,85.34342144298074,0.0,83.9436577800222,75.93986805102745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,75.34860072939158,85.68907698939607,0.0,83.75029241224254,76.33770551758526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,75.04229656715604,86.02872068840182,0.0,83.5488831223281,76.73455407545065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,74.73292533119212,86.36206569817499,0.0,83.33962326512712,77.1302228116841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,74.42067521371207,86.68882288498236,0.0,83.12268502141495,77.52452902527178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,74.10571247253036,87.008709769595,0.0,82.8982900155227,77.91729203409909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
