,time,1268,1335,1402,1380,1313,1246,1358,1425,1291,1224,1403,1336,1269,1381,1314
0,0,80.72708685482316,86.69538188478322,77.02297787987601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,80.86122348728176,86.70171123561565,76.92319123201494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,80.98742072090768,86.69749156571334,76.81644039423944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,81.1055572237494,86.68270887799379,76.70281112316275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,81.21553069827083,86.65738250982233,76.58239238520386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,81.31722820987052,86.6215479959662,76.4552961539337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,81.41055630330946,86.57524845128687,76.32161721343877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,81.49542625441835,86.51851746980921,76.18145973545815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,81.57176934544032,86.45143011295862,76.03495015606606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,81.63949169397029,86.37405166444269,75.88218428592063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,81.69854998999656,86.28646301688656,75.72329949132873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,81.74886840522358,86.18876887864592,75.55840883950955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,81.79040687753225,86.08107213192785,75.38764024778204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,81.82313093421094,85.96348212667793,75.21112317812805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,81.8469965268041,85.83611447221276,75.0289948698072,67.32110945188377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,81.86198813001172,85.69912420364332,74.84138092213257,67.65463446931359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,81.86808836804246,85.55263013089747,74.64841445071153,67.98808199826244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,81.86528564891309,85.39679816350305,74.4502483677206,68.32134759510409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,81.85359702841677,85.2317742504737,74.24701086174709,68.65432911964788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,81.83302250733591,85.05773390345212,74.03884953050955,68.98691616098473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,81.80358308989796,84.8748486599467,73.82590592985616,69.31898976394837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,81.7653131100459,84.6832941031558,73.60832175535772,69.65043869487108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,81.71824496325418,84.4832657851222,73.38623869591319,69.98114326285172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,81.66242424186183,84.27494624599167,73.15980437400854,70.31098067358879,67.20937729671817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,81.59790204375854,84.05852918970633,72.92916597294179,70.6398193611383,67.57196202793594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
