,time,216,261,283,1343,1388,1321,239,1366,284,1344,217,262,1389
0,0,77.03891813546907,79.28928687305488,74.11225311355682,95.4283943283435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,76.92500004807813,79.75926478634806,73.86688616323809,95.54349318954037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,76.8043256196189,80.22934652741405,73.61746607845197,95.64484460701652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,76.67699337310371,80.69934788507642,73.36415850726614,95.73230809833318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,76.54309798273275,81.16906326012406,73.10711554878688,95.80576513369095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,76.4027634184958,81.63827989257516,72.84648208195908,95.86511951983776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,76.2560894386876,82.10678547269715,72.58242579869741,95.91028726111935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,76.10319801204611,82.57434529569733,72.31508273215258,95.94121768811539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,75.9441999990507,83.04072487003656,72.04461723145144,95.95786228563777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,75.77922789750274,83.50568241934941,71.77116807005126,95.96019571081916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,75.60839627803922,83.96896087361307,71.4948899027442,95.94822633706852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,75.43184086007385,84.43031174837233,71.21592368631102,95.92196486552831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,75.24969216035025,84.8894469298188,70.9344084840132,95.88144520794887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,75.0620818860781,85.34611145659045,70.6504984071524,95.82672437468162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,74.86914277639114,85.80000214500005,70.36432247393282,95.75787186835035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,74.67101478248503,86.25084155828219,70.07601894314057,95.67496951447562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,74.46783844067053,86.69832009197115,69.78572372831181,95.57815278928004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,74.25975471496702,87.14212930802712,69.4935703443138,95.46752726303062,67.22207890848455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,74.04689861296696,87.58196253462597,69.19968985957182,95.3432410851361,67.54297536937948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,73.82942399541855,88.01748907507921,68.90420545855984,95.20546366845909,67.86351690491774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,73.60746593835425,88.44838021868057,68.60724333445548,95.0543646155807,68.18358616530243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,73.38116562312534,88.87430991118225,68.3089218205166,94.89015440245568,68.50308917794425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,73.15067609512381,89.29492826116494,68.00936736295378,94.71302223334382,68.82190275824891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,72.91613757584832,89.70989756047186,67.70869319606115,94.5231970666874,69.13992215316173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,72.67768972490256,90.11886575985923,67.40701527787661,94.32091619908144,69.45702366392904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,72.43548344347093,90.52147570578462,0.0,94.10642474186234,69.77309156322806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,72.18966258797808,90.91736551642768,0.0,93.87999512250752,70.08800185796922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,71.9403640542123,91.30617846083099,0.0,93.64188618594895,70.40163331789299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,71.68773539339989,91.68755423761642,0.0,93.3923827899064,70.71384501550159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,71.43191690065355,92.06111979589213,0.0,93.13178486219036,71.02450999343104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,71.17304172228408,92.42650884700241,0.0,92.86038694079052,71.33349291500346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,70.91125883036553,92.78335297950544,0.0,92.5784973605134,71.64065568133194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,70.64669827036009,93.1312920506304,0.0,92.28642770774147,71.94585747198609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,70.379499859281,93.46995525125891,0.0,91.98450186576974,72.24894885989517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,70.109795923928,93.79899131975608,0.0,91.67304558275514,72.54978956026666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,69.83771698598508,94.11801950446221,0.0,91.35237642826326,72.84822486260245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,69.56339719490343,94.42671022599423,0.0,91.02284125109654,73.14410344238593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,69.28696313823332,94.72469558927372,0.0,90.68476789594335,73.43727155166947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,69.00853941465859,95.01163028728926,0.0,90.33850247506966,73.72756692159089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,68.72825931859524,95.28718257457305,0.0,89.98437135077585,74.0148372834267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,68.44622708840328,95.5510352194601,0.0,89.62270876489723,74.29892212527338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,68.16258232084144,95.80284471306013,0.0,89.25386507270082,74.57965255204367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,67.87743033018127,96.04232497950642,0.0,88.87816964297437,74.85687026147505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,67.59088496976115,96.26916508488041,0.0,88.49595789684126,75.13040247356605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,67.30306816332374,96.48307144209627,0.0,88.10756171133721,75.40008096940512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
