,time,252,297,835,813,275,836,253,814,298
0,0,79.35387907460752,77.12757286189222,98.428334385659,0.0,0.0,0.0,0.0,0.0,0.0
1,1,79.05043894103673,77.42374596846636,98.25487067816739,0.0,0.0,0.0,0.0,0.0,0.0
2,2,78.74253187484268,77.71581217395236,98.06706472236824,0.0,0.0,0.0,0.0,0.0,0.0
3,3,78.43037993636801,78.00358337825188,97.86517137581639,0.0,0.0,0.0,0.0,0.0,0.0
4,4,78.11418856356795,78.28686281499454,97.64945554325445,0.0,0.0,0.0,0.0,0.0,0.0
5,5,77.79416071725508,78.56545899949923,97.42021312221488,0.0,0.0,0.0,0.0,0.0,0.0
6,6,77.4704967258591,78.83916496781704,97.17773764042735,0.0,0.0,0.0,0.0,0.0,0.0
7,7,77.14340090364729,79.10780064942111,96.92234119439604,0.0,0.0,0.0,0.0,0.0,0.0
8,8,76.81307442322765,79.37116391498266,96.65434287183557,0.0,0.0,0.0,0.0,0.0,0.0
9,9,76.47970854278344,79.62905888767978,96.37407861452625,0.0,0.0,0.0,0.0,0.0,0.0
10,10,76.14349137116862,79.88128189124018,96.0819002117405,0.0,0.0,0.0,0.0,0.0,0.0
11,11,75.80461429578547,80.12765063178831,95.77815341679312,0.0,0.0,0.0,0.0,0.0,0.0
12,12,75.46325865443522,80.36796105660854,95.46320864211071,0.0,0.0,0.0,0.0,0.0,0.0
13,13,75.11960877024848,80.60203122614283,95.13741843317753,0.0,0.0,0.0,0.0,0.0,0.0
14,14,74.7738388769921,80.82966507493461,94.80116855367675,0.0,0.0,0.0,0.0,0.0,0.0
15,15,74.42612593830835,81.05068209675167,94.4548356689796,0.0,0.0,0.0,0.0,0.0,0.0
16,16,74.07663682640873,81.26488798143097,94.09879710727466,0.0,0.0,0.0,0.0,0.0,0.0
17,17,73.72552857015035,81.47210464573382,93.7334402036572,0.0,0.0,0.0,0.0,0.0,0.0
18,18,73.37297919976093,81.67214813619981,93.35916128675659,0.0,0.0,0.0,0.0,0.0,0.0
19,19,73.01912594944571,81.86485154925509,92.97632537487685,0.0,0.0,0.0,0.0,0.0,0.0
20,20,72.66413900055265,82.0500426939938,92.58534474994802,0.0,0.0,0.0,0.0,0.0,0.0
21,21,72.30815434668555,82.22755185498349,92.18657977103787,0.0,0.0,0.0,0.0,0.0,0.0
22,22,71.95132819698965,82.3972197679919,91.78043616566369,0.0,0.0,0.0,0.0,0.0,0.0
23,23,71.59378338161847,82.55889028842886,91.36727703814698,0.0,0.0,0.0,0.0,0.0,0.0
24,24,71.23566847632249,82.71241841430331,90.94749931582676,0.0,0.0,0.0,0.0,0.0,0.0
25,25,70.87711639673627,82.85764726652151,90.52146639426564,0.0,0.0,0.0,0.0,0.0,0.0
26,26,70.5182449932046,82.99445502728537,90.08954593742729,67.55909674408913,0.0,0.0,0.0,0.0,0.0
27,27,70.15918001777258,83.12270072455603,89.65209993234323,67.86466828868365,0.0,0.0,0.0,0.0,0.0
28,28,69.80004349811801,83.24226345930443,89.20950243400017,68.1693357285559,0.0,0.0,0.0,0.0,0.0
29,29,69.44094828558978,83.35301916948947,88.76208463000786,68.47299996786437,0.0,0.0,0.0,0.0,0.0
30,30,69.08200379260201,83.45488030863132,88.31021612721167,68.77553291659528,0.0,0.0,0.0,0.0,0.0
31,31,68.7233213918753,83.54772502392977,87.85421471610012,69.076825125502,0.0,0.0,0.0,0.0,0.0
32,32,68.36499823960129,83.6314684307838,87.39442653962166,69.37675393106032,0.0,0.0,0.0,0.0,0.0
33,33,68.00712838354784,83.70603126686605,86.93117254049734,69.67518852284958,0.0,0.0,0.0,0.0,0.0
34,34,67.64981840251872,83.7713320603264,86.46475770167633,69.97201755407087,0.0,0.0,0.0,0.0,0.0
35,35,0.0,83.82731116659801,85.99550497586604,70.26709961846562,0.0,0.0,0.0,0.0,0.0
36,36,0.0,83.87390701814917,85.52370391499332,70.56030737352806,0.0,0.0,0.0,0.0,0.0
37,37,0.0,83.911072189935,85.04964483075025,70.85150546969597,0.0,0.0,0.0,0.0,0.0
38,38,0.0,83.93877353242593,84.57361825929041,71.14055611542814,0.0,0.0,0.0,0.0,0.0
39,39,0.0,83.95697624752196,84.095890338959,71.42732492898865,0.0,0.0,0.0,0.0,0.0
40,40,0.0,83.96566796501762,83.61672752634165,71.71167538601865,0.0,0.0,0.0,0.0,0.0
41,41,0.0,83.96483476388421,83.13638041393793,71.99345121388322,0.0,0.0,0.0,0.0,0.0
42,42,0.0,83.9544852206715,82.65510747512128,72.27251138846417,0.0,0.0,0.0,0.0,0.0
43,43,0.0,83.93461836598183,82.17313580903561,72.54871893801865,0.0,0.0,0.0,0.0,0.0
44,44,0.0,83.9052637109067,81.69069285868318,72.82190509385916,0.0,0.0,0.0,0.0,0.0
45,45,0.0,83.86644116759622,81.2080060020099,73.09194110683293,0.0,0.0,0.0,0.0,0.0
46,46,0.0,83.81820098899762,80.72528735220966,73.35865429550766,0.0,0.0,0.0,0.0,0.0
47,47,0.0,83.76059166959035,80.24273427117029,73.62190666683176,0.0,0.0,0.0,0.0,0.0
48,48,0.0,83.69365990092193,79.76054434396228,73.8815343179727,0.0,0.0,0.0,0.0,0.0
49,49,0.0,83.61748232511712,79.27890074038385,74.1373779092181,0.0,0.0,0.0,0.0,0.0
50,50,0.0,83.53213348283053,78.79798685470493,74.38929558324547,0.0,0.0,0.0,0.0,0.0
51,51,0.0,83.43770157197578,78.31796506431374,74.63711308396226,0.0,0.0,0.0,0.0,0.0
52,52,0.0,83.33427242219871,77.83900523166568,74.88068018886949,0.0,0.0,0.0,0.0,0.0
53,53,0.0,83.22195304333698,77.36124996087982,75.11983961914241,67.59298759622591,0.0,0.0,0.0,0.0
54,54,0.0,83.10084769474943,76.8848629955426,75.35443343099439,68.02088519442727,0.0,0.0,0.0,0.0
55,55,0.0,82.97108127818836,76.40996795817458,75.58430316726574,68.45184408879044,0.0,0.0,0.0,0.0
56,56,0.0,82.83277549851682,75.93670296124665,75.8092834842498,68.88582886208204,0.0,0.0,0.0,0.0
57,57,0.0,82.68606431622759,75.46518713737048,76.02922840009622,69.32280677015984,0.0,0.0,0.0,0.0
58,58,0.0,82.53107810910046,74.99555353067561,76.24397899998223,69.76273140119635,0.0,0.0,0.0,0.0
59,59,0.0,82.36797443298074,74.5279038400333,76.45338315777147,70.20556428559975,0.0,0.0,0.0,0.0
60,60,0.0,82.1968912575293,74.06234130249737,76.65728253766268,70.65124713902591,0.0,0.0,0.0,0.0
61,61,0.0,82.01800071430222,73.59897041731202,76.85552602149072,71.09973515348655,0.0,0.0,0.0,0.0
62,62,0.0,81.83144730445353,73.13787844800424,77.04797006616319,71.55096888549203,0.0,0.0,0.0,0.0
63,63,0.0,81.63740893254264,72.67916032444637,77.23445871546106,72.00487931245813,0.0,0.0,0.0,0.0
