,time,920,965,987,1032,1099,1122,1144,1189,1211,1256,1234,1077,1167,1010,943,1212,1279,1100,1055,988,1145,1257,921,1190,1078,1033,966,1123,1235
0,0,78.32526345770435,79.25090602697736,87.03657474681259,80.48551055023279,73.55593812073272,67.02325067030867,71.4245943772936,89.56133165080159,68.60644102216114,90.92069081127603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,78.16706059608246,79.72616237573817,86.61132596625268,80.7313674756072,73.49552570931952,67.2857876665457,71.13728963369631,89.769875943132,68.18210168694142,90.84264814577767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,78.00211066620362,80.20175115055336,86.18194026102942,80.97098193233752,73.42893781036243,67.54651633063682,70.84774071787922,89.96818908859667,67.76054777626823,90.75269251894616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,77.8305580990523,80.6774781210472,85.74872719169119,81.20416924351488,73.35623270397575,67.80532874373446,70.5560926549023,90.15602729924507,67.34180911627497,90.65093241179794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,77.65253561118811,81.15315684857947,85.3119898246063,81.43072299747972,73.2774653724423,68.06210481440392,70.26247104966622,90.33320738009986,0.0,90.53748503945222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,77.4681916045432,81.62857163264285,84.87200818937723,81.65046013281747,73.19269357263352,68.31673844711551,69.96701611745873,90.49951515913158,0.0,90.41249467799179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,77.27766250526454,82.10350677139343,84.42907238353824,81.86319135093058,73.10197775739415,68.56910612689897,69.6698488370123,90.65476122411536,0.0,90.2761043357869,67.493746282571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,77.08110666746317,82.57775469771241,83.98346556434551,82.06873648372209,73.00538705091834,68.81908791247463,69.37110989676633,90.798781645439,0.0,90.12846481215743,67.91726534835652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,76.87867679915979,83.05106196354795,83.53544798257147,82.2669095659495,72.90299304066372,69.06656769218223,69.07091534425297,90.93139164501707,0.0,89.969743584186,68.3437179541743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,76.6705266210959,83.52320625846977,83.08529697092723,82.45754209621502,72.79487570399056,69.31142798160633,68.76938974434276,91.05246091004038,0.0,89.80013347565293,68.77306046683779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,76.45680403434753,83.9939344925578,82.63326680103337,82.64046037497921,72.68110520870792,69.5535334973374,68.4666550273353,91.16182010375043,0.0,89.61981543002695,69.20526793645226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,76.2376709391528,84.46297766933243,82.17959715935015,82.81550117965034,72.56177790208564,69.79277494090417,68.16281990825284,91.25936471452516,0.0,89.42899485163373,69.64028025464602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,76.01329610754914,84.93009143592947,81.72452871646706,82.98248871461728,72.43696214526673,70.0290198666759,67.8580117371227,91.34496113168103,0.0,89.22787369267223,70.07806138599275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,75.78382869547784,85.39498333584828,81.26830268379335,83.14128955163415,72.30675813471571,70.26214006023062,67.55232887421434,91.41852251461604,0.0,89.01667727448736,70.51855014501979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,75.54943757736305,85.85737762689428,80.8111381257032,83.29173479078726,72.1712558290591,70.49201745991147,67.24588810498183,91.479952272414,0.0,88.79563553306693,70.96169874565521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,75.31027834678876,86.31698283694692,80.35325482272475,83.43369078981175,72.03054684527076,70.7185218800294,0.0,91.52917268757005,0.0,88.56498259345845,71.4074389997895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,75.0665191723302,86.77350852115855,79.89485836638983,83.5670202754483,71.88473609316262,70.9415221777306,0.0,91.56612515362039,0.0,88.3249474817855,71.85570459989192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,74.81832113638826,87.22663124208145,79.43615495069136,83.6915904027049,71.73391218252955,71.16089210852391,0.0,91.59077988924594,0.0,88.07579803178615,72.30643136948792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,74.56584460647453,87.67605451378247,78.97732973699293,83.80728894848518,71.57818261204893,71.37650481746797,0.0,91.60308839812534,0.0,87.8177693468284,72.75953947841663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,74.30926163615483,88.12144015667992,78.51858276099532,83.91398473280404,71.41765009311888,71.58823294453059,0.0,91.603040721299,0.0,87.55112538017583,73.21494476764406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,74.04872422883514,88.56246909748504,78.06007929484782,84.0115916902989,71.25241833136876,71.79594873410281,0.0,91.59063689735054,0.0,87.27613176315637,73.67257096510397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,73.7843896043832,88.99880691031237,77.60199945078948,84.10000522757987,71.08260339711839,71.99951825776874,0.0,91.56590601758647,0.0,86.99304678416857,74.1323128683502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,73.51643213393224,89.43010361595381,77.14450322621819,84.17912629336924,70.9083047645385,72.19882506257505,0.0,91.52885852904387,0.0,86.70214689294481,74.59407894240515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,73.2450059598962,89.85602104264639,76.68775144105436,84.24888576061713,70.72963972973884,72.39374100168423,0.0,91.47955286457824,0.0,86.40369179410393,75.05777316210381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,72.97025765466294,90.2761969469616,76.23189221849965,84.30921246764633,70.54671459140144,72.58413800686101,0.0,91.41803817097853,0.0,86.0979667671632,75.52326897663738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,72.69236237043516,90.69027252014664,75.77706799924084,84.36004945799627,70.3596473350604,72.76988821718238,0.0,91.34439223282024,0.0,85.78524793983802,75.99046008855825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
