,time,10,346,368,413,55,391,1563,458,33,436,369,1541,414,11,78,347,56,392,1564
0,0,98.74394337752985,68.27863736013063,67.31224206216561,97.8288335590252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,98.83561536907295,68.43736954126432,0.0,97.84931650028577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,98.911901642005,68.59207211271611,0.0,97.85465892147042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,98.97270827569298,68.74263701911303,0.0,97.84483410408377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,99.01795566853605,68.8889835242602,0.0,97.81987292976189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,99.04755644613316,69.03102097193795,0.0,97.77979856028135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,99.06148250911929,69.1686540864605,0.0,97.72466984886324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,99.05970947813431,69.3018047922513,0.0,97.65455942479689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,99.04223903889411,69.43038522975856,0.0,97.56957514548122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,99.00909893619223,69.5543141339978,0.0,97.46981647762692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,98.9603428795953,69.67350599219863,0.0,97.35543906583916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,98.8960392473427,69.78789318043017,0.0,97.22658943929204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,98.81625981130362,69.8973930099271,0.0,97.08344774654424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,98.72113500586381,70.00192982592907,0.0,96.92619499810168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,98.61079797202412,70.10144635215971,0.0,96.75505534169268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,98.48539534331954,70.1958592100796,0.0,96.57023141409874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,98.34509786566551,70.2851203764471,0.0,96.37198886815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,98.190121739014,70.36915579163342,0.0,96.16058117706889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,98.02065116900765,70.44791021477887,0.0,95.93625994888995,67.14431709575192,67.64396307223815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,97.83692563470872,70.5213361901954,0.0,95.69932663561295,67.43057849536173,68.05460949337055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,97.63919521337161,70.58937718110145,0.0,95.45006876743591,67.71557059525219,68.46766715563993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,97.42771997989004,70.65197886959885,0.0,95.18879074107286,67.99918277345795,68.88308427140875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,97.20278013206102,70.70911195381731,0.0,94.91581290971543,68.28130220512914,69.30081151250282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,96.96466442347732,70.76072117397183,0.0,94.63146046561044,68.56181923177728,69.72078568353388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,96.71366951004856,70.80678213107173,0.0,94.33607290291714,68.84060606956672,70.14294574387351,67.23784708386783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,96.45013100777453,70.84725589255949,0.0,94.02998295599706,69.11754333630697,70.56721607521183,67.6291004945378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,96.17435886675129,70.88211177142452,0.0,93.71353624940751,69.3925150552187,70.99353434453404,68.02218914729161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,95.88671072297818,70.91132739961313,0.0,93.38709033842632,69.66538685545565,71.42181186423429,68.4170388592454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,95.58750688664539,70.93488306706958,0.0,93.05099405953995,69.93603872422042,71.85197317765841,68.81358267517963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,95.2771238001714,70.95275602677144,0.0,92.70561658031524,70.20434330338719,72.28393326123012,69.21174507583996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,94.95591995129624,70.96494339860307,0.0,92.35131700324175,70.47016009138699,72.7175910711392,69.61145260274849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,94.62425621839965,70.97142787093136,0.0,91.98846339230248,70.73336919836667,73.1528591337787,70.01262295768008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,94.2825053133013,70.97220631620377,0.0,91.61741276382561,70.9938264413925,73.5896276088882,70.41516460985038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,93.93105076610378,70.96727835890749,0.0,91.23852986527386,71.25139719536688,74.02778801268029,70.81899919234151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,93.57026600644338,70.95665209743832,0.0,90.852186280432,71.50595108277886,74.46722718487055,71.22401628504758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,93.20053386960356,70.94033265050577,0.0,90.45873164728538,71.75734471078651,74.9078335718183,71.63013000949994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,92.82223581974218,70.91832787477114,0.0,90.0585400978486,72.00543313722763,75.34946525426376,72.03722752941943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,92.43575137555952,70.89065406617513,0.0,89.65195379623559,72.25008776743617,75.79200056775099,72.44519747202484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,92.04145756433829,70.85733592037761,0.0,89.23934712899275,72.4911612268503,76.23529990663774,72.85393018805256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,91.63974749084123,70.81840077726415,0.0,88.8210439662149,72.72851091514451,76.67921824142836,73.26330582351703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,91.23099116769967,70.77386719991559,0.0,88.39739934851117,72.96199931797112,77.12359827860129,73.67319391630205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,90.81555464052005,70.72377343478445,0.0,87.96876229250994,73.19147605416103,77.56829050594094,74.0834654628777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,90.39382741640676,70.6681488775529,0.0,87.5354493701924,73.4168082443071,78.01311932443475,74.4939868961691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,89.96615636772276,70.60703677752052,0.0,87.09780608544453,73.63784422867998,78.4579237733126,74.90460728025116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
