,time,329,352,374,419,441,486,553,598,620,665,531,643,307,464,576,397,330,621,509,688,442,375,554,308,666,599,487,420,353,532,644
0,0,85.29633643511522,70.31498075047499,91.90404716181504,73.55240918408813,67.81333362719111,73.4262420048835,77.74743762557206,86.07484990698048,77.7869678365915,85.26031330064762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,85.30353809995286,70.75801859215183,91.639003142593,73.8559193547074,67.53521040287823,73.47605444609032,77.50986863574616,86.45440276905593,77.31317731944145,85.4043400544608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,85.30067713228429,71.20373062236996,91.3639664254035,74.15669511924229,67.25562211144747,73.51963208102666,77.26708430111088,86.82848404472337,76.84064115481705,85.53895862150081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,85.2877555567638,71.65205371884744,91.0792340691811,74.45457581324492,0.0,73.55693415367146,77.01924999879657,87.19680407859089,76.36949156837422,85.66402763054272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,85.26478251521614,72.10292102042676,90.785096099635,74.74939204535657,0.0,73.58792917128368,76.76654430253974,87.55905261105075,75.89986186225141,85.77940286423275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,85.23179901566958,72.55626181564294,90.48187252235185,75.04097194431243,0.0,73.61260113890405,76.50915171173577,87.91491594434906,75.43187965529344,85.88497932221526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,85.18882005158957,73.01200143070335,90.16986568173849,75.32916061144337,0.0,73.63092498849517,76.2472292146804,88.26409499864545,74.9656670023368,85.9806414585756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,85.13590059996623,73.4700549831524,89.84938792146511,75.61376899237435,0.0,73.6428850637919,75.98095951691306,88.60627068591424,74.5013342088369,86.06628845097013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,85.07309422251215,73.930333094796,89.52076077997812,75.8946382335454,0.0,73.64847515853671,75.71051739535173,88.94114855162876,74.03899903311797,86.1418260559642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,85.00046943441075,74.39274177070449,89.18429610483533,76.17158168125395,0.0,73.64769237091086,75.43607624049913,89.2683967964007,73.57874911945886,86.20717523871305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,84.91810131617268,74.8571886464102,88.84030490800284,76.44443718608373,0.0,73.64053710729928,75.15780149082332,89.58771833824963,73.12068619110856,86.26226394527522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,84.82607954681282,75.32355747683886,88.48912363086963,76.71301469420362,0.0,73.62701308176321,74.87586984701925,89.89879745034752,72.66490101967022,86.30703571032063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,84.72448368129422,75.79175251374544,88.13105087264763,76.97714933322044,0.0,73.60713346805112,74.59044969310692,90.20133655830446,72.21147392726779,86.3414413506627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,84.61344013344309,76.26164051614572,87.76641845392672,77.23665504196495,0.0,73.5809085636806,74.30170748701156,90.495020100178,71.76048112793124,86.3654475398606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,84.49304031787051,76.73310212835825,87.39552882488269,77.491351348781,0.0,73.5483580872312,74.00980142076953,90.77955186467905,71.31200639733525,86.37901994952914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,84.36342189926796,77.20600589029185,87.01869883510639,77.74106377514669,0.0,73.50951726884745,73.71490625976932,91.05463723159964,70.86610622313933,86.38214025691424,67.1467609203715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,84.22471153036301,77.68020770981359,86.6362415938233,77.98561041419842,0.0,73.46440607784389,73.4171757480376,91.31998366617564,70.42285644228691,86.37482315245725,67.42350056838777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,84.07704897201477,78.15557115114453,86.24845769625861,78.22482276299674,0.0,73.41305991640255,73.11677363595258,91.57530122550648,69.98230083991486,86.35705699075096,67.6987338644299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,83.92057070565566,78.63194006173144,85.85565206294545,78.45851835724267,0.0,73.35552337915553,72.8138610451718,91.8203126565119,69.54450797142069,86.328880071135,67.97235904019631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,83.75544172429612,79.10914472946111,85.45812498464424,78.68651462464878,0.0,73.29184404195192,72.50857846519938,92.054754167779,69.1095206846366,86.29030431354445,68.24425144935668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
