,time,180,225,247,292,314,158,359,270,337,203,136,315,248,181,293,226,360,159
0,0,76.77848638891933,76.21941317114766,76.9745974206687,78.63343665290344,67.046796606914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,76.53878398485088,76.56504831646075,76.62457597439902,78.89105002553201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,76.29411729006763,76.90807178179922,76.27210385070984,79.14318152711806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,76.04464823257979,77.24827595893201,75.91737084341611,79.38963086618327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,75.79055796061388,77.58548333287487,75.56055629055369,79.63021898038753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,75.53200711717503,77.91948597223463,75.20184859816918,79.86475267156673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,75.26918141001758,78.25007229239634,74.84141274732961,80.09303898656094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,75.00223941345521,78.57705524984914,74.47942899330133,80.31489279057016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,74.73135140694082,78.90021704732435,74.1160606976848,80.53014458363857,0.0,67.01093024421067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,74.4566861765747,79.21934377936405,73.75146727706063,80.73859668245106,0.0,67.27269683322189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,74.17841713204491,79.53423307037026,73.38580418332441,80.94008226455634,0.0,67.53256201426917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,73.89670332530967,79.84465858741552,73.01922895013284,81.13442896159825,0.0,67.7904160683007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,73.61171443439561,80.15041317993395,72.65189488525706,81.32146643673637,0.0,68.04614239846104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,73.32361184446296,80.45127313225512,72.2839391986931,81.50101908689037,0.0,68.2996173824389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,73.03254878117805,80.74702004498893,71.9155012473662,81.67293645669204,0.0,68.55072625210043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,72.73869450574884,81.03742639867835,71.54671642849198,81.83706352248669,0.0,68.79934740691742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,72.44219771188025,81.32227806249303,71.17771619826877,81.9932484150379,0.0,69.04535770006774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
