,time,124,1025,1070,102,1048,1026,147,125
0,0,74.63211245091772,89.90038628561435,0.0,0.0,0.0,0.0,0.0,0.0
1,1,75.06858112021773,89.98215388032189,0.0,0.0,0.0,0.0,0.0,0.0
2,2,75.50583763087393,90.05230094373788,0.0,0.0,0.0,0.0,0.0,0.0
3,3,75.94373466777982,90.11073585450883,0.0,0.0,0.0,0.0,0.0,0.0
4,4,76.38213251796564,90.1574127937057,0.0,0.0,0.0,0.0,0.0,0.0
5,5,76.82087292954654,90.19224887813142,0.0,0.0,0.0,0.0,0.0,0.0
6,6,77.25979862760259,90.21522584920464,0.0,0.0,0.0,0.0,0.0,0.0
7,7,77.69873991185608,90.22630705878336,0.0,0.0,0.0,0.0,0.0,0.0
8,8,78.13753502537206,90.22548373675403,0.0,0.0,0.0,0.0,0.0,0.0
9,9,78.57598878506342,90.21274728672348,0.0,0.0,0.0,0.0,0.0,0.0
10,10,79.01392773116804,90.18811703916921,0.0,0.0,0.0,0.0,0.0,0.0
11,11,79.45115144581233,90.15162170986278,0.0,0.0,0.0,0.0,0.0,0.0
12,12,79.88746035584781,90.10330856277339,0.0,0.0,0.0,0.0,0.0,0.0
13,13,80.32264144657425,90.0432340541874,0.0,0.0,0.0,0.0,0.0,0.0
14,14,80.75649009168339,89.97147290866934,0.0,0.0,0.0,0.0,0.0,0.0
15,15,81.18878089140853,89.88809953064111,0.0,0.0,0.0,0.0,0.0,0.0
16,16,81.6192896061081,89.79321540831168,0.0,0.0,0.0,0.0,0.0,0.0
17,17,82.0477629863894,89.68693044340301,0.0,0.0,0.0,0.0,0.0,0.0
18,18,82.47397945948055,89.56937183472782,0.0,0.0,0.0,0.0,0.0,0.0
19,19,82.89768089969607,89.44066551986117,0.0,0.0,0.0,0.0,0.0,0.0
20,20,83.31861055612711,89.30096322251457,0.0,0.0,0.0,0.0,0.0,0.0
21,21,83.73650557666096,89.1504238140233,0.0,0.0,0.0,0.0,0.0,0.0
22,22,84.1510971199287,88.98922198947946,0.0,0.0,0.0,0.0,0.0,0.0
23,23,84.56211861163223,88.81752087085579,0.0,0.0,0.0,0.0,0.0,0.0
24,24,84.96928167355497,88.63552558197532,0.0,0.0,0.0,0.0,0.0,0.0
25,25,85.37230863797019,88.44341993016187,0.0,0.0,0.0,0.0,0.0,0.0
26,26,85.77089171805042,88.24141970015766,0.0,0.0,0.0,0.0,0.0,0.0
27,27,86.1647511165434,88.02973644497112,0.0,0.0,0.0,0.0,0.0,0.0
28,28,86.55357720524991,87.80859482500045,0.0,0.0,0.0,0.0,0.0,0.0
29,29,86.93706398716098,87.57821456085347,0.0,0.0,0.0,0.0,0.0,0.0
30,30,87.31491841859587,87.33883627551076,0.0,0.0,0.0,0.0,0.0,0.0
31,31,87.68680902420823,87.09070338410721,0.0,0.0,0.0,0.0,0.0,0.0
32,32,88.0524264146873,86.83405311856114,0.0,0.0,0.0,0.0,0.0,0.0
33,33,88.41145808478076,86.56915045364202,0.0,0.0,0.0,0.0,0.0,0.0
34,34,88.76357981903526,86.29622768788968,0.0,0.0,0.0,0.0,0.0,0.0
35,35,89.1084737703132,86.0155608014187,0.0,0.0,0.0,0.0,0.0,0.0
36,36,89.44582921721585,85.72740089327952,0.0,0.0,0.0,0.0,0.0,0.0
37,37,89.77530668979061,85.43200782013534,0.0,0.0,0.0,0.0,0.0,0.0
38,38,90.09660198617959,85.12964955412377,0.0,0.0,0.0,0.0,0.0,0.0
39,39,90.40939222080603,84.82058518492815,0.0,0.0,0.0,0.0,0.0,0.0
40,40,90.71336370719128,84.50508110807287,0.0,0.0,0.0,0.0,0.0,0.0
41,41,91.00819394342537,84.18341039623027,0.0,0.0,0.0,0.0,0.0,0.0
42,42,91.29358970648177,83.85582020854753,0.0,0.0,0.0,0.0,0.0,0.0
43,43,91.56924080983003,83.52258792460796,0.0,0.0,0.0,0.0,0.0,0.0
44,44,91.83483921598094,83.18396455153162,0.0,0.0,0.0,0.0,0.0,0.0
45,45,92.0901084967985,82.84021440553673,0.0,0.0,0.0,0.0,0.0,0.0
46,46,92.33474703427088,82.49159874624019,0.0,0.0,0.0,0.0,0.0,0.0
47,47,92.56849595338923,82.1383678676945,0.0,0.0,0.0,0.0,0.0,0.0
48,48,92.79106236487301,81.78076880613831,0.0,0.0,0.0,0.0,0.0,0.0
49,49,93.00220742853018,81.41906020199328,0.0,0.0,0.0,0.0,0.0,0.0
50,50,93.20166903007036,81.05348157401072,67.89998240001593,0.0,0.0,0.0,0.0,0.0
51,51,93.3892112113748,80.68427600990583,68.07743746623204,0.0,0.0,0.0,0.0,0.0
52,52,93.56460519032636,80.3116750085856,68.25117985349264,0.0,0.0,0.0,0.0,0.0
53,53,93.72763983365047,79.935920459399,68.42112424459775,0.0,0.0,0.0,0.0,0.0
54,54,93.87811228611659,79.55722786455745,68.58715373522132,0.0,0.0,0.0,0.0,0.0
55,55,94.01583846369573,79.17583711802831,68.7491836034447,0.0,0.0,0.0,0.0,0.0
56,56,94.14064355399758,78.791947534591,68.90711360238167,0.0,0.0,0.0,0.0,0.0
57,57,94.25237250893925,78.40578934092895,69.06084393763899,0.0,0.0,0.0,0.0,0.0
58,58,94.350870301005,78.0175665416701,69.21028625295746,0.0,0.0,0.0,0.0,0.0
59,59,94.43602270671241,77.62747158591955,69.35534209522488,0.0,0.0,0.0,0.0,0.0
60,60,94.50771628654697,77.23571277548027,69.4959192470054,0.0,0.0,0.0,0.0,0.0
61,61,94.56585888796569,76.84247964045404,69.63193193795162,0.0,0.0,0.0,0.0,0.0
62,62,94.6103799413093,76.44796352181173,69.76329551660632,0.0,0.0,0.0,0.0,0.0
63,63,94.64121033202396,76.05233749019854,69.88992099182693,0.0,0.0,0.0,0.0,0.0
64,64,94.65832325258047,75.65577653346952,70.01172059849837,0.0,0.0,0.0,0.0,0.0
65,65,94.66167326340202,75.2584636480668,70.12861907504815,0.0,0.0,0.0,0.0,0.0
66,66,94.65128798353498,74.86055095664128,70.24053712300187,0.0,0.0,0.0,0.0,0.0
67,67,94.62715610125792,74.46219888396395,70.34739703039655,0.0,0.0,0.0,0.0,0.0
68,68,94.58931897410145,74.0635692664803,70.44912840418394,0.0,0.0,0.0,0.0,0.0
69,69,94.53781963988826,73.66480654659135,70.54566268431056,0.0,0.0,0.0,0.0,0.0
70,70,94.47273318312884,73.26604457689317,70.63693322690702,0.0,0.0,0.0,0.0,0.0
71,71,94.39414618993047,72.8674371570107,70.72286970259587,0.0,0.0,0.0,0.0,0.0
72,72,94.30214643473053,72.46910304497054,70.80342089946413,0.0,0.0,0.0,0.0,0.0
73,73,94.19687317761162,72.07118077409525,70.87852073949816,0.0,0.0,0.0,0.0,0.0
74,74,94.07843597165972,71.67378069663819,70.948122490966,0.0,0.0,0.0,0.0,0.0
