,time,632,677,699,744,811,789,722,610,655,767,700,834,633,745,812,678
0,0,68.18409333286637,77.50314460202047,72.55423387758353,83.94205632473823,75.24026010557918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,67.95111781905327,77.78109624146717,72.1944597151223,84.14701746155795,75.29444620464226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,67.71547680314004,78.05436024961075,71.83399034224651,84.34376525136551,75.34180780270583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,67.47728871653213,78.3227329151196,71.47296356470756,84.5321123566256,75.38231253403983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,67.23667577290661,78.58603715440674,71.1115076116384,84.71187469881559,75.41591879213864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.0,78.84406713178096,70.74975281805109,84.88287995265078,75.44260159696556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.0,79.09663730533576,70.38782572166318,85.04495979112957,75.46233974757504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.0,79.34355470665966,70.02583794270454,85.19794192753372,75.47511585430284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,79.5846261313226,69.66391436151677,85.34168337052323,75.48091636577229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,79.81967284637226,69.30216499963458,85.47602960734255,75.47974453880461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,80.04849483359737,68.94069102858336,85.60084791530807,75.47158807744448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.0,80.2709143358836,68.57960646683868,85.71601116645856,75.45647091971921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.0,80.48674726255884,68.21900035597915,85.8213896940604,75.43439496386264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.0,80.6958106311412,67.85896932095997,85.91687659348956,75.40537242713442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.0,80.89793769093751,67.49961187723171,86.00237972493898,75.36944517553758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,81.09294117278455,67.14101283591202,86.0777967214141,75.32662652442261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.0,81.28065054077034,0.0,86.14305718773264,75.27695933093838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.0,81.46091260104971,0.0,86.19808083891107,75.22048363180906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,0.0,81.63356178361911,0.0,86.24281134316416,75.15724946330891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,0.0,81.7984352702955,0.0,86.27720808131156,75.08729751600981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,0.0,81.95539614817088,0.0,86.30122087787366,75.01069754834354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,0.0,82.10428046001162,0.0,86.31483237022,74.92750338323222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,0.0,82.24496607068039,0.0,86.31802424320182,74.83777848476801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,82.37731186543142,0.0,86.31080265025166,74.74160849207361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,0.0,82.50118853274729,0.0,86.29315589368527,74.63905654875448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.0,82.61649442066404,0.0,86.26512212886637,74.53020772839295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,82.72309384370976,0.0,86.22672160223358,74.41514348169854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,82.82090252760925,0.0,86.17799889398373,74.29396043289402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,82.90981804875136,0.0,86.11900589699893,74.16675129823419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0,82.9897510486651,0.0,86.04981012816043,74.03360486279638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.0,83.06062547860145,0.0,85.97047773794479,73.8946245859172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.0,83.12236310833055,0.0,85.8810985949169,73.74992205974145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.0,83.17491505052924,0.0,85.7817692294945,73.5995921244422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.0,83.21822267248324,0.0,85.67258430571717,73.44375602051016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.0,83.25223335941588,0.0,85.55366981008349,73.28251801396715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.0,83.27693213838506,0.0,85.42514931927805,73.11599603511894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.0,83.29227087479411,0.0,85.28715214956574,72.94430917511757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.0,83.29825498674943,0.0,85.1398131181102,72.76757152866227,67.10027167222493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.0,83.29486467282108,0.0,84.98329691927823,72.5859161546885,67.42067497902298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.0,83.28211010368149,0.0,84.81774017010584,72.39945279177226,67.74068496301513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.0,83.25999988078682,0.0,84.64333319290235,72.20831573939428,68.06019398238061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,0.0,83.22855677710277,0.0,84.46022144318333,72.01262184862946,68.37909682091592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,0.0,83.18781767347875,0.0,84.26860310809421,71.81251189394729,68.69726947870092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,0.0,83.13782560386167,0.0,84.06864740042546,71.60809734600048,69.01460631402085,67.0749907543223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,0.0,83.07861398815393,0.0,83.86055894968462,71.3995248037081,69.33098826517875,67.43881555982072,67.02610941159303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,0.0,83.01026148326697,0.0,83.64452105099721,71.1869057511254,69.64629338469432,67.80359425312145,67.04225055959328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,0.0,82.93282902633938,0.0,83.42074342101833,70.97038043107892,69.96039685035113,68.16923539448955,67.05350953878082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,0.0,82.84639111705933,0.0,83.18941407143267,70.75007704120605,70.27316536928828,68.5356600774562,67.05987631567858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,0.0,82.75102782888855,0.0,82.95076221852945,70.52612892897658,70.58447959587177,68.90276496616993,67.06134810227435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,0.0,82.64684795252765,0.0,82.70497912169192,70.29865183961586,70.89418921417416,69.2704592662936,67.05792425395964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,0.0,82.53394208368191,0.0,82.45228846795122,70.06778899340136,71.20217509699071,69.63864900704387,67.04960116154291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
